hunt_code,residency,points,canonical_rows,hunt_name,species,record_type,eligible_applicants,total_permits,source_file
EA1264,Nonresident,19,1,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,0,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,51,3,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,1,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,17,17,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,2,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,8,8,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,3,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,4,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,5,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,4,4,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,6,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,7,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,8,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,9,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,10,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,11,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,12,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,13,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,14,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,15,2,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,16,1,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,17,1,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,18,1,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1264,Resident,19,1,"Wasatch Mtns, Rabbit Gulch",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,0,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,8,7,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,1,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,2,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,3,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,4,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,5,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,6,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,7,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,8,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,9,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,10,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,11,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,12,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,13,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,14,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,15,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,16,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,17,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,18,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Nonresident,19,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,0,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,203,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,1,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,122,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,2,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,66,27,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,3,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,30,30,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,4,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,8,8,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,5,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,5,5,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,6,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,7,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,8,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,9,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,10,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,11,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,12,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,13,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,14,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,15,2,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,16,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,17,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,18,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1265,Resident,19,1,"Wasatch Mtns, Tabby Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,0,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,1,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,2,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,2,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,3,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,1,1,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,4,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,5,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,6,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,7,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,8,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,9,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,10,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,11,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,12,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,13,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,14,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,15,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,16,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,17,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,18,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Nonresident,19,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,0,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,26,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,1,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,13,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,2,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,14,2,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,3,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,9,9,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,4,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,4,4,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,5,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,6,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,7,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,8,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,9,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,10,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,11,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,12,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,13,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,14,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,15,2,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,16,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,17,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,18,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1266,Resident,19,1,"Box Elder, Hansel Mtn",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,0,2,Cache,Elk,point_level_draw_result,20,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,1,2,Cache,Elk,point_level_draw_result,8,3,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,2,2,Cache,Elk,point_level_draw_result,5,5,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,3,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,4,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,5,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,6,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,7,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,8,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,9,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,10,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,11,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,12,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,13,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,14,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,15,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,16,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,17,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,18,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Nonresident,19,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,0,2,Cache,Elk,point_level_draw_result,301,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,1,2,Cache,Elk,point_level_draw_result,298,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,2,2,Cache,Elk,point_level_draw_result,233,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,3,2,Cache,Elk,point_level_draw_result,138,49,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,4,2,Cache,Elk,point_level_draw_result,11,11,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,5,2,Cache,Elk,point_level_draw_result,5,5,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,6,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,7,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,8,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,9,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,10,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,11,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,12,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,13,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,14,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,15,2,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,16,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,17,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,18,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1267,Resident,19,1,Cache,Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,0,2,"North Slope, Summit",Elk,point_level_draw_result,2,2,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,1,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,2,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,3,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,4,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,5,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,6,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,7,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,8,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,9,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,10,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,11,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,12,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,13,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
EA1268,Nonresident,14,2,"North Slope, Summit",Elk,point_level_draw_result,0,0,2025_PERMITS=2026_MODEL__(ANTLERLESS ELK) DRAW RESULTS.pdf
