hunt_code,residency,points,canonical_rows,download_rows,hunt_names,source_files
EA1117,Resident,0,2,,Zion,
EA1117,Resident,1,2,,Zion,
EA1117,Resident,2,2,,Zion,
EA1117,Resident,3,2,,Zion,
EA1117,Resident,4,2,,Zion,
EA1117,Resident,5,2,,Zion,
EA1117,Resident,6,2,,Zion,
EA1117,Resident,7,2,,Zion,
EA1117,Resident,8,2,,Zion,
EA1117,Resident,9,2,,Zion,
EA1117,Resident,10,2,,Zion,
EA1117,Resident,11,2,,Zion,
EA1117,Resident,12,2,,Zion,
EA1117,Resident,13,2,,Zion,
EA1117,Resident,14,2,,Zion,
EA1117,Resident,15,2,,Zion,
EA1118,Nonresident,0,2,,Alton,
EA1118,Nonresident,1,2,,Alton,
EA1118,Nonresident,2,2,,Alton,
EA1118,Nonresident,3,2,,Alton,
EA1118,Nonresident,4,2,,Alton,
EA1118,Nonresident,5,2,,Alton,
EA1118,Nonresident,6,2,,Alton,
EA1118,Nonresident,7,2,,Alton,
EA1118,Nonresident,8,2,,Alton,
EA1118,Nonresident,9,2,,Alton,
EA1118,Nonresident,10,2,,Alton,
EA1118,Nonresident,11,2,,Alton,
EA1118,Nonresident,12,2,,Alton,
EA1118,Nonresident,13,2,,Alton,
EA1118,Nonresident,14,2,,Alton,
EA1118,Nonresident,15,2,,Alton,
EA1118,Resident,0,2,,Alton,
EA1118,Resident,1,2,,Alton,
EA1118,Resident,2,2,,Alton,
EA1118,Resident,3,2,,Alton,
EA1118,Resident,4,2,,Alton,
EA1118,Resident,5,2,,Alton,
EA1118,Resident,6,2,,Alton,
EA1118,Resident,7,2,,Alton,
EA1118,Resident,8,2,,Alton,
EA1118,Resident,9,2,,Alton,
EA1118,Resident,10,2,,Alton,
EA1118,Resident,11,2,,Alton,
EA1118,Resident,12,2,,Alton,
EA1118,Resident,13,2,,Alton,
EA1118,Resident,14,2,,Alton,
EA1118,Resident,15,2,,Alton,
EA1119,Nonresident,0,2,,Bar J Ranch,
EA1119,Nonresident,1,2,,Bar J Ranch,
EA1119,Nonresident,2,2,,Bar J Ranch,
EA1119,Nonresident,3,2,,Bar J Ranch,
EA1119,Nonresident,4,2,,Bar J Ranch,
EA1119,Nonresident,5,2,,Bar J Ranch,
EA1119,Nonresident,6,2,,Bar J Ranch,
EA1119,Nonresident,7,2,,Bar J Ranch,
EA1119,Nonresident,8,2,,Bar J Ranch,
EA1119,Nonresident,9,2,,Bar J Ranch,
EA1119,Nonresident,10,2,,Bar J Ranch,
EA1119,Nonresident,11,2,,Bar J Ranch,
EA1119,Nonresident,12,2,,Bar J Ranch,
EA1119,Nonresident,13,2,,Bar J Ranch,
EA1119,Nonresident,14,2,,Bar J Ranch,
EA1119,Nonresident,15,2,,Bar J Ranch,
EA1119,Resident,0,2,,Bar J Ranch,
EA1119,Resident,1,2,,Bar J Ranch,
EA1119,Resident,2,2,,Bar J Ranch,
EA1119,Resident,3,2,,Bar J Ranch,
EA1119,Resident,4,2,,Bar J Ranch,
EA1119,Resident,5,2,,Bar J Ranch,
EA1119,Resident,6,2,,Bar J Ranch,
EA1119,Resident,7,2,,Bar J Ranch,
EA1119,Resident,8,2,,Bar J Ranch,
EA1119,Resident,9,2,,Bar J Ranch,
EA1119,Resident,10,2,,Bar J Ranch,
EA1119,Resident,11,2,,Bar J Ranch,
EA1119,Resident,12,2,,Bar J Ranch,
EA1119,Resident,13,2,,Bar J Ranch,
EA1119,Resident,14,2,,Bar J Ranch,
EA1119,Resident,15,2,,Bar J Ranch,
EA1120,Nonresident,0,2,,Bear Mountain,
EA1120,Nonresident,1,2,,Bear Mountain,
EA1120,Nonresident,2,2,,Bear Mountain,
EA1120,Nonresident,3,2,,Bear Mountain,
EA1120,Nonresident,4,2,,Bear Mountain,
EA1120,Nonresident,5,2,,Bear Mountain,
EA1120,Nonresident,6,2,,Bear Mountain,
EA1120,Nonresident,7,2,,Bear Mountain,
EA1120,Nonresident,8,2,,Bear Mountain,
EA1120,Nonresident,9,2,,Bear Mountain,
EA1120,Nonresident,10,2,,Bear Mountain,
EA1120,Nonresident,11,2,,Bear Mountain,
EA1120,Nonresident,12,2,,Bear Mountain,
EA1120,Nonresident,13,2,,Bear Mountain,
EA1120,Nonresident,14,2,,Bear Mountain,
EA1120,Nonresident,15,2,,Bear Mountain,
EA1120,Resident,0,2,,Bear Mountain,
EA1120,Resident,1,2,,Bear Mountain,
EA1120,Resident,2,2,,Bear Mountain,
EA1120,Resident,3,2,,Bear Mountain,
EA1120,Resident,4,2,,Bear Mountain,
EA1120,Resident,5,2,,Bear Mountain,
EA1120,Resident,6,2,,Bear Mountain,
EA1120,Resident,7,2,,Bear Mountain,
EA1120,Resident,8,2,,Bear Mountain,
EA1120,Resident,9,2,,Bear Mountain,
EA1120,Resident,10,2,,Bear Mountain,
EA1120,Resident,11,2,,Bear Mountain,
EA1120,Resident,12,2,,Bear Mountain,
EA1120,Resident,13,2,,Bear Mountain,
EA1120,Resident,14,2,,Bear Mountain,
EA1120,Resident,15,2,,Bear Mountain,
EA1121,Nonresident,0,2,,Boobe Hole,
EA1121,Nonresident,1,2,,Boobe Hole,
EA1121,Nonresident,2,2,,Boobe Hole,
EA1121,Nonresident,3,2,,Boobe Hole,
EA1121,Nonresident,4,2,,Boobe Hole,
EA1121,Nonresident,5,2,,Boobe Hole,
EA1121,Nonresident,6,2,,Boobe Hole,
EA1121,Nonresident,7,2,,Boobe Hole,
EA1121,Nonresident,8,2,,Boobe Hole,
EA1121,Nonresident,9,2,,Boobe Hole,
EA1121,Nonresident,10,2,,Boobe Hole,
EA1121,Nonresident,11,2,,Boobe Hole,
EA1121,Nonresident,12,2,,Boobe Hole,
EA1121,Nonresident,13,2,,Boobe Hole,
EA1121,Nonresident,14,2,,Boobe Hole,
EA1121,Nonresident,15,2,,Boobe Hole,
EA1121,Resident,0,2,,Boobe Hole,
EA1121,Resident,1,2,,Boobe Hole,
EA1121,Resident,2,2,,Boobe Hole,
EA1121,Resident,3,2,,Boobe Hole,
EA1121,Resident,4,2,,Boobe Hole,
EA1121,Resident,5,2,,Boobe Hole,
EA1121,Resident,6,2,,Boobe Hole,
EA1121,Resident,7,2,,Boobe Hole,
EA1121,Resident,8,2,,Boobe Hole,
EA1121,Resident,9,2,,Boobe Hole,
EA1121,Resident,10,2,,Boobe Hole,
EA1121,Resident,11,2,,Boobe Hole,
EA1121,Resident,12,2,,Boobe Hole,
EA1121,Resident,13,2,,Boobe Hole,
EA1121,Resident,14,2,,Boobe Hole,
EA1121,Resident,15,2,,Boobe Hole,
EA1122,Nonresident,0,2,,Causey Spring,
EA1122,Nonresident,1,2,,Causey Spring,
EA1122,Nonresident,2,2,,Causey Spring,
EA1122,Nonresident,3,2,,Causey Spring,
EA1122,Nonresident,4,2,,Causey Spring,
EA1122,Nonresident,5,2,,Causey Spring,
EA1122,Nonresident,6,2,,Causey Spring,
EA1122,Nonresident,7,2,,Causey Spring,
EA1122,Nonresident,8,2,,Causey Spring,
EA1122,Nonresident,9,2,,Causey Spring,
EA1122,Nonresident,10,2,,Causey Spring,
EA1122,Nonresident,11,2,,Causey Spring,
EA1122,Nonresident,12,2,,Causey Spring,
EA1122,Nonresident,13,2,,Causey Spring,
EA1122,Nonresident,14,2,,Causey Spring,
EA1122,Nonresident,15,2,,Causey Spring,
EA1122,Resident,0,2,,Causey Spring,
EA1122,Resident,1,2,,Causey Spring,
EA1122,Resident,2,2,,Causey Spring,
EA1122,Resident,3,2,,Causey Spring,
EA1122,Resident,4,2,,Causey Spring,
EA1122,Resident,5,2,,Causey Spring,
EA1122,Resident,6,2,,Causey Spring,
EA1122,Resident,7,2,,Causey Spring,
EA1122,Resident,8,2,,Causey Spring,
EA1122,Resident,9,2,,Causey Spring,
EA1122,Resident,10,2,,Causey Spring,
EA1122,Resident,11,2,,Causey Spring,
EA1122,Resident,12,2,,Causey Spring,
EA1122,Resident,13,2,,Causey Spring,
EA1122,Resident,14,2,,Causey Spring,
EA1122,Resident,15,2,,Causey Spring,
EA1124,Nonresident,0,2,,Chimney Rock,
EA1124,Nonresident,1,2,,Chimney Rock,
EA1124,Nonresident,2,2,,Chimney Rock,
EA1124,Nonresident,3,2,,Chimney Rock,
EA1124,Nonresident,4,2,,Chimney Rock,
EA1124,Nonresident,5,2,,Chimney Rock,
EA1124,Nonresident,6,2,,Chimney Rock,
EA1124,Nonresident,7,2,,Chimney Rock,
EA1124,Nonresident,8,2,,Chimney Rock,
EA1124,Nonresident,9,2,,Chimney Rock,
EA1124,Nonresident,10,2,,Chimney Rock,
EA1124,Nonresident,11,2,,Chimney Rock,
EA1124,Nonresident,12,2,,Chimney Rock,
EA1124,Nonresident,13,2,,Chimney Rock,
EA1124,Nonresident,14,2,,Chimney Rock,
EA1124,Nonresident,15,2,,Chimney Rock,
EA1124,Resident,0,2,,Chimney Rock,
EA1124,Resident,1,2,,Chimney Rock,
EA1124,Resident,2,2,,Chimney Rock,
EA1124,Resident,3,2,,Chimney Rock,
EA1124,Resident,4,2,,Chimney Rock,
EA1124,Resident,5,2,,Chimney Rock,
EA1124,Resident,6,2,,Chimney Rock,
EA1124,Resident,7,2,,Chimney Rock,
EA1124,Resident,8,2,,Chimney Rock,
EA1124,Resident,9,2,,Chimney Rock,
EA1124,Resident,10,2,,Chimney Rock,
EA1124,Resident,11,2,,Chimney Rock,
EA1124,Resident,12,2,,Chimney Rock,
EA1124,Resident,13,2,,Chimney Rock,
EA1124,Resident,14,2,,Chimney Rock,
EA1124,Resident,15,2,,Chimney Rock,
EA1125,Nonresident,0,2,,Coldwater Ranch,
EA1125,Nonresident,1,2,,Coldwater Ranch,
EA1125,Nonresident,2,2,,Coldwater Ranch,
EA1125,Nonresident,3,2,,Coldwater Ranch,
EA1125,Nonresident,4,2,,Coldwater Ranch,
EA1125,Nonresident,5,2,,Coldwater Ranch,
EA1125,Nonresident,6,2,,Coldwater Ranch,
EA1125,Nonresident,7,2,,Coldwater Ranch,
EA1125,Nonresident,8,2,,Coldwater Ranch,
EA1125,Nonresident,9,2,,Coldwater Ranch,
EA1125,Nonresident,10,2,,Coldwater Ranch,
EA1125,Nonresident,11,2,,Coldwater Ranch,
EA1125,Nonresident,12,2,,Coldwater Ranch,
EA1125,Nonresident,13,2,,Coldwater Ranch,
EA1125,Nonresident,14,2,,Coldwater Ranch,
EA1125,Nonresident,15,2,,Coldwater Ranch,
EA1125,Resident,0,2,,Coldwater Ranch,
EA1125,Resident,1,2,,Coldwater Ranch,
EA1125,Resident,2,2,,Coldwater Ranch,
EA1125,Resident,3,2,,Coldwater Ranch,
EA1125,Resident,4,2,,Coldwater Ranch,
EA1125,Resident,5,2,,Coldwater Ranch,
EA1125,Resident,6,2,,Coldwater Ranch,
EA1125,Resident,7,2,,Coldwater Ranch,
EA1125,Resident,8,2,,Coldwater Ranch,
EA1125,Resident,9,2,,Coldwater Ranch,
EA1125,Resident,10,2,,Coldwater Ranch,
EA1125,Resident,11,2,,Coldwater Ranch,
EA1125,Resident,12,2,,Coldwater Ranch,
EA1125,Resident,13,2,,Coldwater Ranch,
EA1125,Resident,14,2,,Coldwater Ranch,
EA1125,Resident,15,2,,Coldwater Ranch,
EA1129,Nonresident,0,2,,Deseret,
EA1129,Nonresident,1,2,,Deseret,
EA1129,Nonresident,2,2,,Deseret,
EA1129,Nonresident,3,2,,Deseret,
EA1129,Nonresident,4,2,,Deseret,
EA1129,Nonresident,5,2,,Deseret,
EA1129,Nonresident,6,2,,Deseret,
EA1129,Nonresident,7,2,,Deseret,
EA1129,Nonresident,8,2,,Deseret,
EA1129,Nonresident,9,2,,Deseret,
EA1129,Nonresident,10,2,,Deseret,
EA1129,Nonresident,11,2,,Deseret,
EA1129,Nonresident,12,2,,Deseret,
EA1129,Nonresident,13,2,,Deseret,
EA1129,Nonresident,14,2,,Deseret,
EA1129,Nonresident,15,2,,Deseret,
EA1129,Resident,0,2,,Deseret,
EA1129,Resident,1,2,,Deseret,
EA1129,Resident,2,2,,Deseret,
EA1129,Resident,3,2,,Deseret,
EA1129,Resident,4,2,,Deseret,
EA1129,Resident,5,2,,Deseret,
EA1129,Resident,6,2,,Deseret,
EA1129,Resident,7,2,,Deseret,
EA1129,Resident,8,2,,Deseret,
EA1129,Resident,9,2,,Deseret,
EA1129,Resident,10,2,,Deseret,
EA1129,Resident,11,2,,Deseret,
EA1129,Resident,12,2,,Deseret,
EA1129,Resident,13,2,,Deseret,
EA1129,Resident,14,2,,Deseret,
EA1129,Resident,15,2,,Deseret,
EA1130,Nonresident,0,2,,Double Cone,
EA1130,Nonresident,1,2,,Double Cone,
EA1130,Nonresident,2,2,,Double Cone,
EA1130,Nonresident,3,2,,Double Cone,
EA1130,Nonresident,4,2,,Double Cone,
EA1130,Nonresident,5,2,,Double Cone,
EA1130,Nonresident,6,2,,Double Cone,
EA1130,Nonresident,7,2,,Double Cone,
EA1130,Nonresident,8,2,,Double Cone,
EA1130,Nonresident,9,2,,Double Cone,
EA1130,Nonresident,10,2,,Double Cone,
EA1130,Nonresident,11,2,,Double Cone,
EA1130,Nonresident,12,2,,Double Cone,
EA1130,Nonresident,13,2,,Double Cone,
EA1130,Nonresident,14,2,,Double Cone,
EA1130,Nonresident,15,2,,Double Cone,
EA1130,Resident,0,2,,Double Cone,
EA1130,Resident,1,2,,Double Cone,
EA1130,Resident,2,2,,Double Cone,
EA1130,Resident,3,2,,Double Cone,
EA1130,Resident,4,2,,Double Cone,
EA1130,Resident,5,2,,Double Cone,
EA1130,Resident,6,2,,Double Cone,
EA1130,Resident,7,2,,Double Cone,
EA1130,Resident,8,2,,Double Cone,
EA1130,Resident,9,2,,Double Cone,
EA1130,Resident,10,2,,Double Cone,
EA1130,Resident,11,2,,Double Cone,
EA1130,Resident,12,2,,Double Cone,
EA1130,Resident,13,2,,Double Cone,
EA1130,Resident,14,2,,Double Cone,
EA1130,Resident,15,2,,Double Cone,
EA1131,Nonresident,0,2,,Durst Mountain,
EA1131,Nonresident,1,2,,Durst Mountain,
EA1131,Nonresident,2,2,,Durst Mountain,
EA1131,Nonresident,3,2,,Durst Mountain,
EA1131,Nonresident,4,2,,Durst Mountain,
EA1131,Nonresident,5,2,,Durst Mountain,
EA1131,Nonresident,6,2,,Durst Mountain,
EA1131,Nonresident,7,2,,Durst Mountain,
EA1131,Nonresident,8,2,,Durst Mountain,
EA1131,Nonresident,9,2,,Durst Mountain,
EA1131,Nonresident,10,2,,Durst Mountain,
EA1131,Nonresident,11,2,,Durst Mountain,
EA1131,Nonresident,12,2,,Durst Mountain,
EA1131,Nonresident,13,2,,Durst Mountain,
EA1131,Nonresident,14,2,,Durst Mountain,
EA1131,Nonresident,15,2,,Durst Mountain,
EA1131,Resident,0,2,,Durst Mountain,
EA1131,Resident,1,2,,Durst Mountain,
EA1131,Resident,2,2,,Durst Mountain,
EA1131,Resident,3,2,,Durst Mountain,
EA1131,Resident,4,2,,Durst Mountain,
EA1131,Resident,5,2,,Durst Mountain,
EA1131,Resident,6,2,,Durst Mountain,
EA1131,Resident,7,2,,Durst Mountain,
EA1131,Resident,8,2,,Durst Mountain,
EA1131,Resident,9,2,,Durst Mountain,
EA1131,Resident,10,2,,Durst Mountain,
EA1131,Resident,11,2,,Durst Mountain,
EA1131,Resident,12,2,,Durst Mountain,
EA1131,Resident,13,2,,Durst Mountain,
EA1131,Resident,14,2,,Durst Mountain,
EA1131,Resident,15,2,,Durst Mountain,
EA1132,Nonresident,0,2,,East Fork Chalk Creek,
EA1132,Nonresident,1,2,,East Fork Chalk Creek,
EA1132,Nonresident,2,2,,East Fork Chalk Creek,
EA1132,Nonresident,3,2,,East Fork Chalk Creek,
EA1132,Nonresident,4,2,,East Fork Chalk Creek,
EA1132,Nonresident,5,2,,East Fork Chalk Creek,
EA1132,Nonresident,6,2,,East Fork Chalk Creek,
EA1132,Nonresident,7,2,,East Fork Chalk Creek,
EA1132,Nonresident,8,2,,East Fork Chalk Creek,
EA1132,Nonresident,9,2,,East Fork Chalk Creek,
EA1132,Nonresident,10,2,,East Fork Chalk Creek,
EA1132,Nonresident,11,2,,East Fork Chalk Creek,
EA1132,Nonresident,12,2,,East Fork Chalk Creek,
EA1132,Nonresident,13,2,,East Fork Chalk Creek,
EA1132,Nonresident,14,2,,East Fork Chalk Creek,
EA1132,Nonresident,15,2,,East Fork Chalk Creek,
EA1132,Resident,0,2,,East Fork Chalk Creek,
EA1132,Resident,1,2,,East Fork Chalk Creek,
EA1132,Resident,2,2,,East Fork Chalk Creek,
EA1132,Resident,3,2,,East Fork Chalk Creek,
EA1132,Resident,4,2,,East Fork Chalk Creek,
EA1132,Resident,5,2,,East Fork Chalk Creek,
EA1132,Resident,6,2,,East Fork Chalk Creek,
EA1132,Resident,7,2,,East Fork Chalk Creek,
EA1132,Resident,8,2,,East Fork Chalk Creek,
EA1132,Resident,9,2,,East Fork Chalk Creek,
EA1132,Resident,10,2,,East Fork Chalk Creek,
EA1132,Resident,11,2,,East Fork Chalk Creek,
EA1132,Resident,12,2,,East Fork Chalk Creek,
EA1132,Resident,13,2,,East Fork Chalk Creek,
EA1132,Resident,14,2,,East Fork Chalk Creek,
EA1132,Resident,15,2,,East Fork Chalk Creek,
EA1134,Nonresident,0,2,,Ensign Ranches,
EA1134,Nonresident,1,2,,Ensign Ranches,
EA1134,Nonresident,2,2,,Ensign Ranches,
EA1134,Nonresident,3,2,,Ensign Ranches,
EA1134,Nonresident,4,2,,Ensign Ranches,
EA1134,Nonresident,5,2,,Ensign Ranches,
EA1134,Nonresident,6,2,,Ensign Ranches,
EA1134,Nonresident,7,2,,Ensign Ranches,
EA1134,Nonresident,8,2,,Ensign Ranches,
EA1134,Nonresident,9,2,,Ensign Ranches,
EA1134,Nonresident,10,2,,Ensign Ranches,
EA1134,Nonresident,11,2,,Ensign Ranches,
EA1134,Nonresident,12,2,,Ensign Ranches,
EA1134,Nonresident,13,2,,Ensign Ranches,
EA1134,Nonresident,14,2,,Ensign Ranches,
EA1134,Nonresident,15,2,,Ensign Ranches,
EA1134,Resident,0,2,,Ensign Ranches,
EA1134,Resident,1,2,,Ensign Ranches,
EA1134,Resident,2,2,,Ensign Ranches,
EA1134,Resident,3,2,,Ensign Ranches,
EA1134,Resident,4,2,,Ensign Ranches,
EA1134,Resident,5,2,,Ensign Ranches,
EA1134,Resident,6,2,,Ensign Ranches,
EA1134,Resident,7,2,,Ensign Ranches,
EA1134,Resident,8,2,,Ensign Ranches,
EA1134,Resident,9,2,,Ensign Ranches,
EA1134,Resident,10,2,,Ensign Ranches,
EA1134,Resident,11,2,,Ensign Ranches,
EA1134,Resident,12,2,,Ensign Ranches,
EA1134,Resident,13,2,,Ensign Ranches,
EA1134,Resident,14,2,,Ensign Ranches,
EA1134,Resident,15,2,,Ensign Ranches,
EA1135,Nonresident,0,2,,Folley Ridge,
EA1135,Nonresident,1,2,,Folley Ridge,
EA1135,Nonresident,2,2,,Folley Ridge,
EA1135,Nonresident,3,2,,Folley Ridge,
EA1135,Nonresident,4,2,,Folley Ridge,
EA1135,Nonresident,5,2,,Folley Ridge,
EA1135,Nonresident,6,2,,Folley Ridge,
EA1135,Nonresident,7,2,,Folley Ridge,
EA1135,Nonresident,8,2,,Folley Ridge,
EA1135,Nonresident,9,2,,Folley Ridge,
EA1135,Nonresident,10,2,,Folley Ridge,
EA1135,Nonresident,11,2,,Folley Ridge,
EA1135,Nonresident,12,2,,Folley Ridge,
EA1135,Nonresident,13,2,,Folley Ridge,
EA1135,Nonresident,14,2,,Folley Ridge,
EA1135,Nonresident,15,2,,Folley Ridge,
EA1135,Resident,0,2,,Folley Ridge,
EA1135,Resident,1,2,,Folley Ridge,
EA1135,Resident,2,2,,Folley Ridge,
EA1135,Resident,3,2,,Folley Ridge,
EA1135,Resident,4,2,,Folley Ridge,
EA1135,Resident,5,2,,Folley Ridge,
EA1135,Resident,6,2,,Folley Ridge,
EA1135,Resident,7,2,,Folley Ridge,
EA1135,Resident,8,2,,Folley Ridge,
EA1135,Resident,9,2,,Folley Ridge,
EA1135,Resident,10,2,,Folley Ridge,
EA1135,Resident,11,2,,Folley Ridge,
EA1135,Resident,12,2,,Folley Ridge,
EA1135,Resident,13,2,,Folley Ridge,
EA1135,Resident,14,2,,Folley Ridge,
EA1135,Resident,15,2,,Folley Ridge,
EA1136,Nonresident,0,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,1,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,2,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,3,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,4,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,5,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,6,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,7,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,8,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,9,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,10,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,11,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,12,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,13,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,14,2,,Grass Valley/clark Canyon,
EA1136,Nonresident,15,2,,Grass Valley/clark Canyon,
EA1136,Resident,0,2,,Grass Valley/clark Canyon,
EA1136,Resident,1,2,,Grass Valley/clark Canyon,
EA1136,Resident,2,2,,Grass Valley/clark Canyon,
EA1136,Resident,3,2,,Grass Valley/clark Canyon,
EA1136,Resident,4,2,,Grass Valley/clark Canyon,
EA1136,Resident,5,2,,Grass Valley/clark Canyon,
EA1136,Resident,6,2,,Grass Valley/clark Canyon,
EA1136,Resident,7,2,,Grass Valley/clark Canyon,
EA1136,Resident,8,2,,Grass Valley/clark Canyon,
EA1136,Resident,9,2,,Grass Valley/clark Canyon,
EA1136,Resident,10,2,,Grass Valley/clark Canyon,
EA1136,Resident,11,2,,Grass Valley/clark Canyon,
EA1136,Resident,12,2,,Grass Valley/clark Canyon,
EA1136,Resident,13,2,,Grass Valley/clark Canyon,
EA1136,Resident,14,2,,Grass Valley/clark Canyon,
EA1136,Resident,15,2,,Grass Valley/clark Canyon,
EA1137,Nonresident,0,2,,Grazing Pasture,
EA1137,Nonresident,1,2,,Grazing Pasture,
EA1137,Nonresident,2,2,,Grazing Pasture,
EA1137,Nonresident,3,2,,Grazing Pasture,
EA1137,Nonresident,4,2,,Grazing Pasture,
EA1137,Nonresident,5,2,,Grazing Pasture,
EA1137,Nonresident,6,2,,Grazing Pasture,
EA1137,Nonresident,7,2,,Grazing Pasture,
EA1137,Nonresident,8,2,,Grazing Pasture,
EA1137,Nonresident,9,2,,Grazing Pasture,
EA1137,Nonresident,10,2,,Grazing Pasture,
EA1137,Nonresident,11,2,,Grazing Pasture,
EA1137,Nonresident,12,2,,Grazing Pasture,
EA1137,Nonresident,13,2,,Grazing Pasture,
EA1137,Nonresident,14,2,,Grazing Pasture,
EA1137,Nonresident,15,2,,Grazing Pasture,
EA1137,Resident,0,2,,Grazing Pasture,
EA1137,Resident,1,2,,Grazing Pasture,
EA1137,Resident,2,2,,Grazing Pasture,
EA1137,Resident,3,2,,Grazing Pasture,
EA1137,Resident,4,2,,Grazing Pasture,
EA1137,Resident,5,2,,Grazing Pasture,
EA1137,Resident,6,2,,Grazing Pasture,
EA1137,Resident,7,2,,Grazing Pasture,
EA1137,Resident,8,2,,Grazing Pasture,
EA1137,Resident,9,2,,Grazing Pasture,
EA1137,Resident,10,2,,Grazing Pasture,
EA1137,Resident,11,2,,Grazing Pasture,
EA1137,Resident,12,2,,Grazing Pasture,
EA1137,Resident,13,2,,Grazing Pasture,
EA1137,Resident,14,2,,Grazing Pasture,
EA1137,Resident,15,2,,Grazing Pasture,
EA1138,Nonresident,0,2,,Guildersleeve,
EA1138,Nonresident,1,2,,Guildersleeve,
EA1138,Nonresident,2,2,,Guildersleeve,
EA1138,Nonresident,3,2,,Guildersleeve,
EA1138,Nonresident,4,2,,Guildersleeve,
EA1138,Nonresident,5,2,,Guildersleeve,
EA1138,Nonresident,6,2,,Guildersleeve,
EA1138,Nonresident,7,2,,Guildersleeve,
EA1138,Nonresident,8,2,,Guildersleeve,
EA1138,Nonresident,9,2,,Guildersleeve,
EA1138,Nonresident,10,2,,Guildersleeve,
EA1138,Nonresident,11,2,,Guildersleeve,
EA1138,Nonresident,12,2,,Guildersleeve,
EA1138,Nonresident,13,2,,Guildersleeve,
EA1138,Nonresident,14,2,,Guildersleeve,
EA1138,Nonresident,15,2,,Guildersleeve,
EA1138,Resident,0,2,,Guildersleeve,
EA1138,Resident,1,2,,Guildersleeve,
EA1138,Resident,2,2,,Guildersleeve,
EA1138,Resident,3,2,,Guildersleeve,
EA1138,Resident,4,2,,Guildersleeve,
EA1138,Resident,5,2,,Guildersleeve,
EA1138,Resident,6,2,,Guildersleeve,
EA1138,Resident,7,2,,Guildersleeve,
EA1138,Resident,8,2,,Guildersleeve,
EA1138,Resident,9,2,,Guildersleeve,
EA1138,Resident,10,2,,Guildersleeve,
EA1138,Resident,11,2,,Guildersleeve,
EA1138,Resident,12,2,,Guildersleeve,
EA1138,Resident,13,2,,Guildersleeve,
EA1138,Resident,14,2,,Guildersleeve,
EA1138,Resident,15,2,,Guildersleeve,
EA1139,Nonresident,0,2,,Hardscrabble,
EA1139,Nonresident,1,2,,Hardscrabble,
EA1139,Nonresident,2,2,,Hardscrabble,
EA1139,Nonresident,3,2,,Hardscrabble,
EA1139,Nonresident,4,2,,Hardscrabble,
EA1139,Nonresident,5,2,,Hardscrabble,
EA1139,Nonresident,6,2,,Hardscrabble,
EA1139,Nonresident,7,2,,Hardscrabble,
EA1139,Nonresident,8,2,,Hardscrabble,
EA1139,Nonresident,9,2,,Hardscrabble,
EA1139,Nonresident,10,2,,Hardscrabble,
EA1139,Nonresident,11,2,,Hardscrabble,
EA1139,Nonresident,12,2,,Hardscrabble,
EA1139,Nonresident,13,2,,Hardscrabble,
EA1139,Nonresident,14,2,,Hardscrabble,
EA1139,Nonresident,15,2,,Hardscrabble,
EA1139,Resident,0,2,,Hardscrabble,
EA1139,Resident,1,2,,Hardscrabble,
EA1139,Resident,2,2,,Hardscrabble,
EA1139,Resident,3,2,,Hardscrabble,
EA1139,Resident,4,2,,Hardscrabble,
EA1139,Resident,5,2,,Hardscrabble,
EA1139,Resident,6,2,,Hardscrabble,
EA1139,Resident,7,2,,Hardscrabble,
EA1139,Resident,8,2,,Hardscrabble,
EA1139,Resident,9,2,,Hardscrabble,
EA1139,Resident,10,2,,Hardscrabble,
EA1139,Resident,11,2,,Hardscrabble,
EA1139,Resident,12,2,,Hardscrabble,
EA1139,Resident,13,2,,Hardscrabble,
EA1139,Resident,14,2,,Hardscrabble,
EA1139,Resident,15,2,,Hardscrabble,
EA1140,Nonresident,0,2,,Heaston East,
EA1140,Nonresident,1,2,,Heaston East,
EA1140,Nonresident,2,2,,Heaston East,
EA1140,Nonresident,3,2,,Heaston East,
EA1140,Nonresident,4,2,,Heaston East,
EA1140,Nonresident,5,2,,Heaston East,
EA1140,Nonresident,6,2,,Heaston East,
EA1140,Nonresident,7,2,,Heaston East,
EA1140,Nonresident,8,2,,Heaston East,
EA1140,Nonresident,9,2,,Heaston East,
EA1140,Nonresident,10,2,,Heaston East,
EA1140,Nonresident,11,2,,Heaston East,
EA1140,Nonresident,12,2,,Heaston East,
EA1140,Nonresident,13,2,,Heaston East,
EA1140,Nonresident,14,2,,Heaston East,
EA1140,Nonresident,15,2,,Heaston East,
EA1140,Resident,0,2,,Heaston East,
EA1140,Resident,1,2,,Heaston East,
EA1140,Resident,2,2,,Heaston East,
