target_workbook,worksheet,excel_row_number,data_row_no,source_no,selected_hunt_code,input_hunt_code_status,boundary_audit_status,before_boundary_id,after_boundary_id,boundary_candidate_codes,changed,map_geojson_before,map_geojson_after,resolution_source,match_notes,before_code,after_code,locked
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,249,248,248,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,250,249,249,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,251,250,250,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,252,251,251,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,253,252,252,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,254,253,253,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,255,254,254,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,256,255,255,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,257,256,256,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,258,257,257,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,259,258,258,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,260,259,259,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,261,260,260,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,262,261,261,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,263,262,262,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,264,263,263,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,265,264,264,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,266,265,265,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,267,266,266,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,268,267,267,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,269,268,268,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,270,269,269,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,271,270,270,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,272,271,271,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,273,272,272,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,274,273,273,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,275,274,274,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,276,275,275,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,277,276,276,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,278,277,277,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,279,278,278,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,280,279,279,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,281,280,280,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,282,281,281,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,283,282,282,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,284,283,283,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,285,284,284,PB5039,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,138,138,PB5039,false,processed_data/boundaries/PB5039.geojson,processed_data/boundaries/PB5039.geojson,hunt_code,row resolved via hunt code / boundary matching,PB5039,PB5039,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,286,285,285,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,287,286,286,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,288,287,287,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,289,288,288,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,290,289,289,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,291,290,290,PB1000,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5134,5134,PB1000,false,processed_data/boundaries/PB1000.geojson,processed_data/boundaries/PB1000.geojson,hunt_code,row resolved via hunt code / boundary matching,PB1000,PB1000,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,292,291,291,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,293,292,292,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,294,293,293,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,295,294,294,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,296,295,295,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,297,296,296,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,298,297,297,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,299,298,298,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,300,299,299,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,301,300,300,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,302,301,301,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,303,302,302,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,304,303,303,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,305,304,304,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,306,305,305,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,307,306,306,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,308,307,307,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,309,308,308,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,310,309,309,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,311,310,310,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,312,311,311,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,313,312,312,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,314,313,313,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,315,314,314,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,316,315,315,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,317,316,316,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,318,317,317,RS0001,RESOLVED,SINGLE_CANDIDATE_PRESERVED_BOUNDARY,5135,5135,RS0001,false,processed_data/boundaries/RS0001.geojson,processed_data/boundaries/RS0001.geojson,hunt_code,row resolved via hunt code / boundary matching,RS0001,RS0001,LOCKED
