hunt_code,old_hunt_name,new_hunt_name,species,weapon,hunt_type,draw_design
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1628,Cache - Error,Cache,Deer,Restricted Muzzleloader,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1629,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Rifle,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
DB1630,Boulder/kaiparowits - Error,Boulder/Kaiparowits,Deer,Restricted Muzzleloader,General Season,Preference
