workbook,sheet,row,hunt_code,conservation_code,backup_path
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,34,BR7313,C_BR7313,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,35,BR7311,C_BR7311,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,36,BR7321,C_BR7321,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,37,BR7307,C_BR7307,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,38,BR7307,C_BR7307,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,39,BR7307,C_BR7307,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,40,BR7307,C_BR7307,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,41,BR7303,C_BR7303,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,42,BR7303,C_BR7303,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,43,BR7303,C_BR7303,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,44,BR7304,C_BR7304,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,45,BR7304,C_BR7304,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,46,BR7304,C_BR7304,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,47,BR7305,C_BR7305,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,48,BR7317,C_BR7317,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,49,BR7317,C_BR7317,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,50,BR7317,C_BR7317,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,51,BR7317,C_BR7317,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,52,BR7309,C_BR7309,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,53,BR7323,C_BR7323,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,54,BR7312,C_BR7312,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,55,BR7312,C_BR7312,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,56,BR7312,C_BR7312,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,57,BR7312,C_BR7312,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,58,BR7315,C_BR7315,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,59,BR7315,C_BR7315,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,60,BR7316,C_BR7316,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,61,BR7316,C_BR7316,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,62,BR7316,C_BR7316,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,63,BR7316,C_BR7316,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,64,BR7314,C_BR7314,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,65,BR1000,C_BR1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,66,BI6534,C_BI6534,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,67,BI6531,C_BI6531,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,68,BI6503,C_BI6503,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,69,BI6505,C_BI6505,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,70,BI1000,C_BI1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,71,BI1000,C_BI1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,72,DS1002,C_DS1002,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,73,DS1003,C_DS1003,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,74,DS1006,C_DS1006,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,75,DS6604,C_DS6604,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,76,DS6605,C_DS6605,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,77,DS1004,C_DS1004,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,78,DS1007,C_DS1007,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,79,DS1000,C_DS1000,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,80,DB1015,C_DB1015,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,81,DB1007,C_DB1007,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,82,DB1001,C_DB1001,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,83,DB1075,C_DB1075,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,84,DB1056,C_DB1056,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,85,DB1008,C_DB1008,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,86,DB1008,C_DB1008,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,87,DB1025,C_DB1025,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,88,DB1015,C_DB1015,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,89,DB1075,C_DB1075,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,90,DB1015,C_DB1015,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,91,DB1047,C_DB1047,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,92,DB1047,C_DB1047,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,93,DB1044,C_DB1044,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,94,DB1044,C_DB1044,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,95,DB1076,C_DB1076,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,96,DB1076,C_DB1076,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,97,DB1015,C_DB1015,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,98,DB1014,C_DB1014,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,99,DB1046,C_DB1046,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,100,DB1047,C_DB1047,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,101,DB1047,C_DB1047,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,102,DB1016,C_DB1016,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,103,DB1016,C_DB1016,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,104,DB1045,C_DB1045,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,105,DB1118,C_DB1118,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,106,DB1014,C_DB1014,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,107,DB1042,C_DB1042,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,108,DB1046,C_DB1046,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,109,DB1037,C_DB1037,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,110,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,111,DB1016,C_DB1016,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,112,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,113,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,114,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,115,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,116,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,117,DB1048,C_DB1048,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,118,DB0007,C_DB0007,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,119,EB3159,C_EB3159,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,120,EB3158,C_EB3158,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,121,EB3102,C_EB3102,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,122,EB3102,C_EB3102,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,123,EB3164,C_EB3164,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,124,EB3161,C_EB3161,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,125,EB3163,C_EB3163,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,126,EB3151,C_EB3151,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,127,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,128,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,129,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,130,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,131,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,132,EB3191,C_EB3191,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,133,EB3128,C_EB3128,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,134,EB3209,C_EB3209,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,135,EB3105,C_EB3105,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,136,EB3105,C_EB3105,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,137,EB3107,C_EB3107,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx,Table 1,138,EB3196,C_EB3196,audits/2025_canonical_finalization/backups/2025-27 Conservation Permits.before_conservation_internal_codes_20260622T123325Z.xlsx
