hunt_code,hunt_name,hunt_category_name,species_subtype_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,source_file
BR7120,"Wasatch Mtns, West-Central",Limited-Entry,Bear Summer,Resident,,130,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7120,"Wasatch Mtns, West-Central",Limited-Entry,Bear Summer,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7121,Cache/Ogden,Limited-Entry,Bear Summer,Resident,,15,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7122,Chalk Creek/East Canyon/Morgan-South Rich,Limited-Entry,Bear Summer,Resident,,22,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7123,"Kamas/North Slope, Summit",Limited-Entry,Bear Summer,Resident,,26,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7124,"Fillmore, Pahvant",Limited-Entry,Bear Summer,Resident,,8,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7125,Monroe,Limited-Entry,Bear Summer,Resident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7126,Dolores Triangle,Limited-Entry,Bear Summer,Resident,4,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7126,Dolores Triangle,Limited-Entry,Bear Summer,Resident,1,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7126,Dolores Triangle,Limited-Entry,Bear Summer,Resident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7126,Dolores Triangle,Limited-Entry,Bear Summer,Resident,3,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,8,10,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,4,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,1,7,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,10,6,6,0,6,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,7,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,2,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,1,36,0,3,3,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,,50,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,12,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,6,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,8,2,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,4,26,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,2,30,0,2,2,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,11,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,7,10,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,11,2,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,9,5,5,0,5,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,5,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,3,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,3,21,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,6,18,0,3,3,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Resident,5,14,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7127,La Sal Mtns,Limited-Entry,Bear Summer,Nonresident,10,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7200,Beaver,Limited-Entry,Bear Fall,Resident,,25,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7200,Beaver,Limited-Entry,Bear Fall,Nonresident,,4,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7201,"Book Cliffs, Bitter Creek/South",Limited-Entry,Bear Fall,Resident,,21,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7201,"Book Cliffs, Bitter Creek/South",Limited-Entry,Bear Fall,Nonresident,,1,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7203,"Manti, North",Limited-Entry,Bear Fall,Nonresident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7203,"Manti, North",Limited-Entry,Bear Fall,Resident,,17,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7204,"Manti, South/San Rafael, North",Limited-Entry,Bear Fall,Resident,,30,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7204,"Manti, South/San Rafael, North",Limited-Entry,Bear Fall,Nonresident,,4,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7205,Nebo,Limited-Entry,Bear Fall,Resident,,12,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7207,"Fillmore, Pahvant",Limited-Entry,Bear Fall,Resident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7210,Mt Dutton,Limited-Entry,Bear Fall,Resident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7211,Nine Mile,Limited-Entry,Bear Fall,Resident,,5,0,5,5,utahdraws_black_bear_2026_black_bear_mht1.json
BR7211,Nine Mile,Limited-Entry,Bear Fall,Nonresident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7212,"North Slope, Three Corners/West Daggett",Limited-Entry,Bear Fall,Resident,,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7213,Panguitch Lake/Zion,Limited-Entry,Bear Fall,Resident,,6,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7214,Paunsaugunt,Limited-Entry,Bear Fall,Resident,,3,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7215,Boulder/Kaiparowits,Limited-Entry,Bear Fall,Nonresident,,1,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7215,Boulder/Kaiparowits,Limited-Entry,Bear Fall,Resident,,7,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7216,Fishlake/Thousand Lakes,Limited-Entry,Bear Fall,Resident,,7,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7217,San Juan,Limited-Entry,Bear Fall,Resident,,24,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7218,Diamond Mtn/Vernal/Bonanza,Limited-Entry,Bear Fall,Resident,,9,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7219,Yellowstone,Limited-Entry,Bear Fall,Resident,,7,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7220,"Wasatch Mtns, Avintaquin/Currant Creek",Limited-Entry,Bear Fall,Resident,,14,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7221,"Wasatch Mtns, West-Central",Limited-Entry,Bear Fall,Resident,,12,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7221,"Wasatch Mtns, West-Central",Limited-Entry,Bear Fall,Nonresident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7224,"Book Cliffs, Little Creek Roadless",Limited-Entry,Bear Spring,Resident,,20,0,2,2,utahdraws_black_bear_2026_black_bear_mht1.json
BR7224,"Book Cliffs, Little Creek Roadless",Limited-Entry,Bear Spring,Nonresident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7225,"Book Cliffs, Little Creek Roadless",Limited-Entry,Bear Spot And Stalk,Resident,,12,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7228,Cache/Ogden,Limited-Entry,Bear Fall,Resident,,9,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7229,"Kamas/North Slope, Summit",Limited-Entry,Bear Fall,Resident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7238,Dolores Triangle,Limited-Entry,Bear Fall,Resident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7238,Dolores Triangle,Limited-Entry,Bear Fall,Resident,2,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7238,Dolores Triangle,Limited-Entry,Bear Fall,Resident,5,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,13,5,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,10,6,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,7,4,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,16,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,6,5,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,4,9,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,1,17,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,8,7,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,11,8,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,3,18,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,9,5,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,2,14,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,18,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,14,5,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,12,6,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,5,11,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,15,5,2,0,2,utahdraws_black_bear_2026_black_bear_mht1.json
BR7239,La Sal Mtns,Limited-Entry,Bear Fall,Resident,,26,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7300,"Book Cliffs, Bitter Creek/South",Limited-Entry Multi Season,Bear Multi-season,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7300,"Book Cliffs, Bitter Creek/South",Limited-Entry Multi Season,Bear Multi-season,Resident,,26,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7301,"Book Cliffs, Little Creek Roadless",Limited-Entry Multi Season,Bear Multi-season,Resident,,4,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7303,"Manti, North",Limited-Entry Multi Season,Bear Multi-season,Resident,,39,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7303,"Manti, North",Limited-Entry Multi Season,Bear Multi-season,Nonresident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7304,"Manti, South/San Rafael, North",Limited-Entry Multi Season,Bear Multi-season,Nonresident,,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7304,"Manti, South/San Rafael, North",Limited-Entry Multi Season,Bear Multi-season,Resident,,33,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7305,Nebo,Limited-Entry Multi Season,Bear Multi-season,Resident,,18,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7308,"North Slope, Three Corners/West Daggett",Limited-Entry Multi Season,Bear Multi-season,Resident,,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7309,Panguitch Lake/Zion,Limited-Entry Multi Season,Bear Multi-season,Resident,,20,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7310,Boulder/Kaiparowits,Limited-Entry Multi Season,Bear Multi-season,Nonresident,,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7310,Boulder/Kaiparowits,Limited-Entry Multi Season,Bear Multi-season,Resident,,14,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7311,Fishlake/Thousand Lakes,Limited-Entry Multi Season,Bear Multi-season,Resident,,16,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7312,San Juan,Limited-Entry Multi Season,Bear Multi-season,Nonresident,,9,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7312,San Juan,Limited-Entry Multi Season,Bear Multi-season,Resident,,26,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7313,Diamond Mtn/Vernal/Bonanza,Limited-Entry Multi Season,Bear Multi-season,Resident,,13,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7314,Yellowstone,Limited-Entry Multi Season,Bear Multi-season,Resident,,6,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7315,"Wasatch Mtns, Avintaquin/Currant Creek",Limited-Entry Multi Season,Bear Multi-season,Resident,,18,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7316,"Wasatch Mtns, West-Central",Limited-Entry Multi Season,Bear Multi-season,Resident,,32,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7316,"Wasatch Mtns, West-Central",Limited-Entry Multi Season,Bear Multi-season,Nonresident,,4,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7317,Nine Mile,Limited-Entry Multi Season,Bear Multi-season,Nonresident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7317,Nine Mile,Limited-Entry Multi Season,Bear Multi-season,Resident,,8,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7318,Beaver,Limited-Entry Multi Season,Bear Multi-season,Resident,,22,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7320,Cache/Ogden,Limited-Entry Multi Season,Bear Multi-season,Resident,,20,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7321,"Kamas/North Slope, Summit",Limited-Entry Multi Season,Bear Multi-season,Resident,,12,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7322,Mt Dutton,Limited-Entry Multi Season,Bear Multi-season,Resident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7323,Paunsaugunt,Limited-Entry Multi Season,Bear Multi-season,Resident,,7,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7325,Chalk Creek/East Canyon/Morgan-South Rich,Limited-Entry Multi Season,Bear Multi-season,Resident,,7,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,4,5,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,13,9,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,9,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,16,4,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,20,1,1,0,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,2,4,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,18,7,4,0,4,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,8,18,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,9,13,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,6,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,3,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,6,16,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,10,2,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,1,36,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,8,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,11,1,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,5,12,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,15,10,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,,52,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,2,30,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,,7,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,7,,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,19,2,2,0,2,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,5,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Nonresident,1,6,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,4,19,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,12,6,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,10,12,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,17,2,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,3,14,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,14,3,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,7,17,0,1,1,utahdraws_black_bear_2026_black_bear_mht1.json
BR7326,La Sal Mtns,Limited-Entry Multi Season,Bear Multi-season,Resident,11,9,0,0,0,utahdraws_black_bear_2026_black_bear_mht1.json
BR1008,Book Cliffs,Limited-Entry,Bear Restricted Pursuit,Resident,,50,0,6,6,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1008,Book Cliffs,Limited-Entry,Bear Restricted Pursuit,Nonresident,,1,0,1,1,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1009,La Sal,Limited-Entry,Bear Restricted Pursuit,Resident,,45,0,1,1,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1009,La Sal,Limited-Entry,Bear Restricted Pursuit,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1010,San Juan,Limited-Entry,Bear Restricted Pursuit,Resident,,26,0,1,1,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1010,San Juan,Limited-Entry,Bear Restricted Pursuit,Nonresident,,,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1011,Book Cliffs,Limited-Entry,Bear Restricted Pursuit,Resident,,27,0,10,10,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1011,Book Cliffs,Limited-Entry,Bear Restricted Pursuit,Nonresident,,2,0,1,1,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1012,La Sal,Limited-Entry,Bear Restricted Pursuit,Nonresident,,1,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1012,La Sal,Limited-Entry,Bear Restricted Pursuit,Resident,,17,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1013,San Juan,Limited-Entry,Bear Restricted Pursuit,Resident,,14,0,3,3,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1013,San Juan,Limited-Entry,Bear Restricted Pursuit,Nonresident,,2,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1015,Book Cliffs,Limited-Entry,Bear Restricted Pursuit,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1016,San Juan,Limited-Entry,Bear Restricted Pursuit,Nonresident,,1,0,1,1,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
BR1017,La Sal,Limited-Entry,Bear Restricted Pursuit,Nonresident,,3,0,0,0,utahdraws_black_bear_2026_black_bear_restricted_pursuit_mht16.json
DB0007,Sportsman Buck Deer,Sportsman,Buck Deer,Resident,,15826,0,1,1,utahdraws_sportsman_2026_sportsman_deer_mht22.json
EB1000,Sportsman Bull Elk,Sportsman,Bull Elk,Resident,,16001,0,1,1,utahdraws_sportsman_2026_sportsman_elk_mht23.json
PB1000,Sportsman Buck Pronghorn,Sportsman,Buck Pronghorn,Resident,,6415,0,1,1,utahdraws_sportsman_2026_sportsman_pronghorn_mht24.json
MB1000,Sportsman Bull Moose,Sportsman,Bull Moose,Resident,,9193,0,1,1,utahdraws_sportsman_2026_sportsman_moose_mht25.json
BI1000,Sportsman Bison,Sportsman,Bison,Resident,,7893,0,1,1,utahdraws_sportsman_2026_sportsman_bison_mht26.json
DS1000,Sportsman Desert Bighorn Sheep,Sportsman,Desert Bighorn Sheep,Resident,,7132,0,1,1,utahdraws_sportsman_2026_sportsman_desert_bighorn_sheep_mht28.json
RS0001,Sportsman Rocky Mountain Bighorn Sheep,Sportsman,Rocky Mtn Bighorn Sheep,Resident,,7220,0,1,1,utahdraws_sportsman_2026_sportsman_rocky_mtn_bighorn_sheep_mht27.json
GO1000,Sportsman Mountain Goat,Sportsman,Mountain Goat,Resident,,5675,0,1,1,utahdraws_sportsman_2026_sportsman_mountain_goat_mht29.json
BR1000,Sportsman Black Bear,Sportsman,Black Bear,Resident,,3490,0,1,1,utahdraws_sportsman_2026_sportsman_black_bear_mht30.json
TK0001,Sportsman Bearded Turkey,Sportsman,LE Bearded Turkey,Resident,,1922,0,1,1,utahdraws_sportsman_2026_sportsman_turkey_mht31.json
TK1003,Central Area,Limited-Entry,LE Bearded Turkey,Resident,,233,0,18,18,utahdraws_turkey_2026_turkey_mht3.json
TK1003,Central Area,Limited-Entry,LE Bearded Turkey,Resident,,1042,0,33,33,utahdraws_turkey_2026_turkey_mht3.json
TK1003,Central Area,Limited-Entry,LE Bearded Turkey,Nonresident,,,0,0,0,utahdraws_turkey_2026_turkey_mht3.json
