hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,season,access_type,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permits_2026_draw_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,draw_2026_system_type,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,percent_harvest_success_previous_hunting_season,average_harvest_age,current_age_3yr_average,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,notes,source_authority,source_file,data_status,generated_at,huntCode,code,title,huntTitle,unitName,unitCode,boundaryId,boundaryID,BoundaryID,boundary_id_numeric,totalPermits,permitsTotal,quota,dates,sex,sexType,type,category,Weapon,boundaryLink
DA1001,28,"Box Elder, West Bear River",Deer,Antlerless,General Season,,"Archery, Muzzleloader, Shotgun",Antlerless,Aug 18 2026 - Aug 30 2026,Public,16,1,17,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,13,0,13,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,30,,,,,,20000 (entire Box Elder unit),18300 (entire Box Elder unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1001,DA1001,"Box Elder, West Bear River","Box Elder, West Bear River","Box Elder, West Bear River",28,28,28,28,28,30,30,30,Aug 18 2026 - Aug 30 2026,Antlerless,Antlerless,General Season,Antlerless,"Archery, Muzzleloader, Shotgun",https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1001
DA1002,28,"Box Elder, West Bear River",Deer,Antlerless,General Season,,"Archery, Muzzleloader, Shotgun",Antlerless,Nov 24 2026 - Nov 29 2026,Public,16,0,16,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,18,0,18,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,55.6,,,,,,20000 (entire Box Elder unit),18300 (entire Box Elder unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1002,DA1002,"Box Elder, West Bear River","Box Elder, West Bear River","Box Elder, West Bear River",28,28,28,28,28,30,30,30,Nov 24 2026 - Nov 29 2026,Antlerless,Antlerless,General Season,Antlerless,"Archery, Muzzleloader, Shotgun",https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1002
DA1003,115,"Monroe/Plateau, Sevier Valley",Deer,Antlerless,General Season,,"Archery, Muzzleloader, Shotgun",Antlerless,Sept 01 2026 - Sept 30 2026,Public,7,0,7,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,9,1,10,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,25,,,,,,7000 (entire Monroe unit),5000 (entire Monroe unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1003,DA1003,"Monroe/Plateau, Sevier Valley","Monroe/Plateau, Sevier Valley","Monroe/Plateau, Sevier Valley",115,115,115,115,115,15,15,15,Sept 01 2026 - Sept 30 2026,Antlerless,Antlerless,General Season,Antlerless,"Archery, Muzzleloader, Shotgun",https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1003
DA1009,169,"Pine Valley, Enterprise",Deer,Antlerless,General Season,,Any Legal Weapon,Antlerless,Aug 01 2026 - Aug 12 2026,Public,14,1,15,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,10,1,11,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,20,USER_CONFIRMED_DA_RECOMMENDED_VALUES,processed_data/audits/current_2026_hunt_code_permit_reconciliation.csv,RECONCILED_2026_DA_RECOMMENDED_USER_CONFIRMED,,,,,90,,,,,,19500 (entire Pine Valley unit),13000 (entire Pine Valley unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1009,DA1009,"Pine Valley, Enterprise","Pine Valley, Enterprise","Pine Valley, Enterprise",169,169,169,169,169,20,20,20,Aug 01 2026 - Aug 12 2026,Antlerless,Antlerless,General Season,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1009
DA1011,806,George Creek CWMU,Deer,CWMU,CWMU,BONUS_CWMU_BIG_GAME,Any Legal Weapon,Antlerless,Contact operator for 2025 season dates,Public,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,3,0,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,BONUS_CWMU_BIG_GAME,,,,100,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1011,DA1011,George Creek CWMU,George Creek CWMU,George Creek CWMU,806,806,806,806,806,5,5,5,Contact operator for 2025 season dates,Antlerless,Antlerless,CWMU,CWMU,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1011
DA1012,589,Junction Valley CWMU,Deer,CWMU,CWMU,BONUS_CWMU_BIG_GAME,Any Legal Weapon,Antlerless,Contact operator for 2025 season dates,Public,9,0,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,8,0,8,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,15,0,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,15,0,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,BONUS_CWMU_BIG_GAME,,,,100,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1012,DA1012,Junction Valley CWMU,Junction Valley CWMU,Junction Valley CWMU,589,589,589,589,589,15,15,15,Contact operator for 2025 season dates,Antlerless,Antlerless,CWMU,CWMU,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1012
DA1013,533,Mt Carmel CWMU,Deer,CWMU,CWMU,BONUS_CWMU_BIG_GAME,Any Legal Weapon,Antlerless,Contact operator for 2025 season dates,Public,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,2,0,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,5,0,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,BONUS_CWMU_BIG_GAME,,,,75,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1013,DA1013,Mt Carmel CWMU,Mt Carmel CWMU,Mt Carmel CWMU,533,533,533,533,533,5,5,5,Contact operator for 2025 season dates,Antlerless,Antlerless,CWMU,CWMU,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1013
DA1018,840,"Pine Valley, New Harmony",Deer,Antlerless,General Season,,"Archery, Muzzleloader, Shotgun",Antlerless,Aug 01 2026 - Aug 12 2026,Public,9,1,10,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,12,1,13,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,15,USER_CONFIRMED_DA_RECOMMENDED_VALUES,processed_data/audits/current_2026_hunt_code_permit_reconciliation.csv,RECONCILED_2026_DA_RECOMMENDED_USER_CONFIRMED,,,,,64.3,,,,,,19500 (entire Pine Valley unit),13000 (entire Pine Valley unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1018,DA1018,"Pine Valley, New Harmony","Pine Valley, New Harmony","Pine Valley, New Harmony",840,840,840,840,840,15,15,15,Aug 01 2026 - Aug 12 2026,Antlerless,Antlerless,General Season,Antlerless,"Archery, Muzzleloader, Shotgun",https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1018
DA1027,77,"East Canyon, Davis-North Salt Lake",Deer,Antlerless,General Season,,Any Legal Weapon,Antlerless,Aug 01 2026 - Sept 15 2026,Public,20,1,21,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,12,0,12,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,30,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,48.3,,,,,,13500 (entire East Canyon unit),2700 (entire East Canyon unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1027,DA1027,"East Canyon, Davis-North Salt Lake","East Canyon, Davis-North Salt Lake","East Canyon, Davis-North Salt Lake",77,77,77,77,77,30,30,30,Aug 01 2026 - Sept 15 2026,Antlerless,Antlerless,General Season,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1027
DA1030,11,"Nine Mile, Price River Valley",Deer,Antlerless,General Season,,Archery,Antlerless,Aug 15 2026 - Sept 11 2026,Public,9,0,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,12,0,12,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,38.9,,,,,,8500 (entire Nine Mile unit),5700 (entire Nine Mile unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1030,DA1030,"Nine Mile, Price River Valley","Nine Mile, Price River Valley","Nine Mile, Price River Valley",11,11,11,11,11,25,25,25,Aug 15 2026 - Sept 11 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1030
DA1031,21,"Oquirrh-Stansbury, Settlement Cyn",Deer,Antlerless,General Season,,Archery,Antlerless,Aug 15 2026 - Sept 11 2026,Public,13,0,13,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,14,1,15,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,68.8,,,,,,11600 (entire Oquirrh-Stansbury unit),10400 (entire Oquirrh-Stansbury unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1031,DA1031,"Oquirrh-Stansbury, Settlement Cyn","Oquirrh-Stansbury, Settlement Cyn","Oquirrh-Stansbury, Settlement Cyn",21,21,21,21,21,20,20,20,Aug 15 2026 - Sept 11 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1031
DA1033,23,"San Juan, Monticello",Deer,Antlerless,General Season,,Archery,Antlerless,Aug 01 2026 - Sept 14 2026,Public,3,0,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,3,0,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,10,USER_CONFIRMED_DA_RECOMMENDED_VALUES,processed_data/audits/current_2026_hunt_code_permit_reconciliation.csv,RECONCILED_2026_DA_RECOMMENDED_USER_CONFIRMED,,,,,0,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1033,DA1033,"San Juan, Monticello","San Juan, Monticello","San Juan, Monticello",23,23,23,23,23,10,10,10,Aug 01 2026 - Sept 14 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1033
DA1041,6,"Nine Mile, Green River Valley",Deer,Antlerless,General Season,,Any Legal Weapon,Antlerless,Oct 03 2026 - Oct 25 2026,Public,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,6,1,7,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,37.5,,,,,,8500 (entire Nine Mile unit),5700 (entire Nine Mile unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1041,DA1041,"Nine Mile, Green River Valley","Nine Mile, Green River Valley","Nine Mile, Green River Valley",6,6,6,6,6,15,15,15,Oct 03 2026 - Oct 25 2026,Antlerless,Antlerless,General Season,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1041
DA1042,23,"San Juan, Monticello",Deer,Antlerless,General Season,,Archery,Antlerless,Nov 24 2026 - Dec 31 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,5,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,33.3,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1042,DA1042,"San Juan, Monticello","San Juan, Monticello","San Juan, Monticello",23,23,23,23,23,5,5,5,Nov 24 2026 - Dec 31 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1042
DA1044,864,Myton,Deer,,General Season,,Any Legal Weapon,Antlerless,Historical 2025 draw only; season dates not validated in current DATABASE,Public,32,2,34,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,23,1,24,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,50,DWR_HUNT_PLANNER_HaNumber_NONZERO_BACKFILL,,,,50,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=DA1044,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,,15,,2024 Draw Results PDF Model Target 2025,70.8,,,,,,,,,,HISTORICAL_2025_DRAW_ONLY_NOT_ACTIVE_2026,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1044,DA1044,Myton,Myton,Myton,864,864,864,864,864,50,50,50,Historical 2025 draw only; season dates not validated in current DATABASE,Antlerless,Antlerless,General Season,,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1044
DA1045,474,"Fillmore, Oak City",Deer,Antlerless,General Season,,Archery,Antlerless,Aug 01 2026 - Sept 04 2026,Public,7,0,7,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,4,0,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,20,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,54.5,,,,,,9600 (entire Fillmore unit),8000 (entire Fillmore unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1045,DA1045,"Fillmore, Oak City","Fillmore, Oak City","Fillmore, Oak City",474,474,474,474,474,20,20,20,Aug 01 2026 - Sept 04 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1045
DA1046,11,"Nine Mile, Price River Valley",Deer,Antlerless,General Season,,"Archery, Muzzleloader, Shotgun",Antlerless,Sept 12 2026 - Oct 09 2026,Public,14,0,14,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,10,0,10,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,42.1,,,,,,8500 (entire Nine Mile unit),5700 (entire Nine Mile unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1046,DA1046,"Nine Mile, Price River Valley","Nine Mile, Price River Valley","Nine Mile, Price River Valley",11,11,11,11,11,25,25,25,Sept 12 2026 - Oct 09 2026,Antlerless,Antlerless,General Season,Antlerless,"Archery, Muzzleloader, Shotgun",https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1046
DA1047,895,Vernal-Ouray Valley,Deer,Antlerless,General Season,,Any Legal Weapon,Antlerless,Sept 26 2026 - Dec 11 2026,Public,22,2,24,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,25,1,26,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,25,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,22.9,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1047,DA1047,Vernal-Ouray Valley,Vernal-Ouray Valley,Vernal-Ouray Valley,895,895,895,895,895,25,25,25,Sept 26 2026 - Dec 11 2026,Antlerless,Antlerless,General Season,Antlerless,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1047
DA1048,910,Fillmore City,Deer,Antlerless,General Season,,Archery,Antlerless,Aug 01 2026 - Sept 04 2026,Public,5,0,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,5,1,6,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,60,,,,,,9600 (entire Fillmore unit),8000 (entire Fillmore unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1048,DA1048,Fillmore City,Fillmore City,Fillmore City,910,910,910,910,910,15,15,15,Aug 01 2026 - Sept 04 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1048
DA1049,909,"Vernal, Ashley Valley",Deer,Antlerless,General Season,,Archery,Antlerless,Aug 15 2026 - Dec 11 2026,Public,21,1,22,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,19,1,20,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,,,35,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,,,,35,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,LIVE_DWR_TOTAL_ONLY,,,,,22.6,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1049,DA1049,"Vernal, Ashley Valley","Vernal, Ashley Valley","Vernal, Ashley Valley",909,909,909,909,909,35,35,35,Aug 15 2026 - Dec 11 2026,Antlerless,Antlerless,General Season,Antlerless,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1049
DA1050,509,The Rose of Snowville CWMU,Deer,CWMU,CWMU,BONUS_CWMU_BIG_GAME,Any Legal Weapon,Antlerless,Contact operator for 2025 season dates,Public,,,,,5,0,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,8,0,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,8,0,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,BONUS_CWMU_BIG_GAME,,,,66.7,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1050,DA1050,The Rose of Snowville CWMU,The Rose of Snowville CWMU,The Rose of Snowville CWMU,509,509,509,509,509,8,8,8,Contact operator for 2025 season dates,Antlerless,Antlerless,CWMU,CWMU,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1050
DA1051,,Beaver City,Deer,,General-Season,,Archery,Antlerless,Aug 01 2026 - Sept 04 2026,Public,,,,,,,,,,,10,2026_CURRENT_PERMIT_RECONCILIATION:HUNTTABLE,,,,10,2026_CURRENT_PERMIT_RECONCILIATION:HUNTTABLE,data_truth/crosswalk_truth/validation/live_dwr_permit_numbers_comprehensive_vs_DATABASE_2026.csv,RECONCILED_2026_RECOMMENDED_TOTAL_ONLY,,,,,,,,,,,,,,,Added from approved 2026 current permit reconciliation blank-DATABASE fill.,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DA1051,DA1051,Beaver City,Beaver City,Beaver City,DA1051,,,,,10,10,10,Aug 01 2026 - Sept 04 2026,Antlerless,Antlerless,General-Season,,Archery,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DA1051
DB0001,866,Southeastern Navajo Buck Deer,Deer,Tribal,Tribal,,Any Legal Weapon,Buck,"Oct 18, 2025 - Oct 26, 2025",Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,DB0001,DB0001,Southeastern Navajo Buck Deer,Southeastern Navajo Buck Deer,Southeastern Navajo Buck Deer,866,866,866,866,866,,,,"Oct 18, 2025 - Oct 26, 2025",Buck,Buck,Tribal,Tribal,Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=DB0001
