hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_conservation,permits_2026_expo,permits_2026_sportsman,permit_status,permit_allocation_type,special_permit_area_id,special_permit_category,special_permit_note,special_permit_overlay_source,permit_source_authority,permit_note,permit_overlay_source,data_status,permits_2026_source,public_permits_2026,public_permits_2026_source,permits_year_res,permits_year_nr,permits_year_total,boundary_id,draw_pool,permit_source,quota_source,truth_source_file,truth_source_status,data_quality_grade,reason_codes,hunt_category,draw_model_class,probability_model,availability_status,new_this_year,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
EA1225,2023,Resident,5,16,16,0,16,16,,1 in 1.0,"Book Cliffs, Bitter Creek/South",2022 Antlerless big game draw results.pdf,160,100,147,16,163,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,147,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,147,16,163,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,147,16,163,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1225,2023,Resident,6,4,4,0,4,4,,1 in 1.0,"Book Cliffs, Bitter Creek/South",2022 Antlerless big game draw results.pdf,160,100,147,16,163,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,147,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,147,16,163,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,147,16,163,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Nonresident,0,3,0,0,0,0,,,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,0,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,1,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Nonresident,1,3,3,0,3,3,,1 in 1.0,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,1,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Resident,0,28,5,0,5,5,,1 in 5.6,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,17.85714286,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Resident,1,9,9,0,9,9,,1 in 1.0,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Resident,2,5,5,0,5,5,,1 in 1.0,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Resident,3,1,1,0,1,1,,1 in 1.0,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2022,Resident,4,2,2,0,2,2,,1 in 1.0,"Nebo, Moroni Hills",2021 Antlerless Draw Results.pdf,168,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2023,Nonresident,1,3,1,0,1,1,,1 in 3.0,"Nebo, Moroni Hills",2022 Antlerless big game draw results.pdf,161,33.33333333,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,1,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2023,Resident,0,35,0,0,0,0,,,"Nebo, Moroni Hills",2022 Antlerless big game draw results.pdf,161,0,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2023,Resident,1,11,4,0,4,4,,1 in 2.8,"Nebo, Moroni Hills",2022 Antlerless big game draw results.pdf,161,36.36363636,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1226,2023,Resident,2,4,4,0,4,4,,1 in 1.0,"Nebo, Moroni Hills",2022 Antlerless big game draw results.pdf,161,100,9,1,10,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,9,1,10,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1227,2022,Nonresident,1,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2021 Antlerless Draw Results.pdf,169,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2022,Resident,0,11,0,0,0,0,,,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2021 Antlerless Draw Results.pdf,169,0,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2022,Resident,1,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",21_youth_antlerless_drawing_odds_report.pdf,162,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2022,Resident,2,4,4,0,4,4,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2021 Antlerless Draw Results.pdf,169,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2022,Resident,3,3,3,0,3,3,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2021 Antlerless Draw Results.pdf,169,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2022,Resident,4,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2021 Antlerless Draw Results.pdf,169,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Nonresident,0,1,0,0,0,0,,,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,0,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Nonresident,1,1,0,0,0,0,,,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,0,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Nonresident,2,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Resident,0,15,0,0,0,0,,,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,0,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Resident,1,9,4,0,4,4,,1 in 2.3,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,44.44444444,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Resident,2,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 _Youth antlerless big game draw results.pdf,155,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Resident,3,1,1,0,1,1,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1227,2023,Resident,4,2,2,0,2,2,,1 in 1.0,"Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon",2022 Antlerless big game draw results.pdf,162,100,,,,,,,,,,,,,,,,,,,,,,,,standard,,,,,,,,,,,,,,,,,
EA1228,2022,Nonresident,0,8,8,0,8,8,,1 in 1.0,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,8,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2022,Resident,0,67,48,0,48,48,,1 in 1.4,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,71.64179104,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2022,Resident,1,26,26,0,26,26,,1 in 1.0,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2022,Resident,2,4,4,0,4,4,,1 in 1.0,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2022,Resident,3,3,3,0,3,3,,1 in 1.0,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2022,Resident,4,2,2,0,2,2,,1 in 1.0,Morgan-South Rich,2021 Antlerless Draw Results.pdf,170,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2023,Nonresident,0,1,1,0,1,1,,1 in 1.0,Morgan-South Rich,2022 Antlerless big game draw results.pdf,163,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,8,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2023,Resident,0,36,36,0,36,36,,1 in 1.0,Morgan-South Rich,2022 Antlerless big game draw results.pdf,163,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2023,Resident,1,11,11,0,11,11,,1 in 1.0,Morgan-South Rich,2022 Antlerless big game draw results.pdf,163,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2023,Resident,2,9,9,0,9,9,,1 in 1.0,Morgan-South Rich,2022 Antlerless big game draw results.pdf,163,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA1228,2023,Resident,3,1,1,0,1,1,,1 in 1.0,Morgan-South Rich,2022 Antlerless big game draw results.pdf,163,100,67,8,75,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,67,8,75,,standard,2026_RAC_TRUTH_SOURCE,2026_RAC_TRUTH_SOURCE,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,MATCHED,A,TRUTH_SOURCE_PROMOTED,ANTLERLESS_ELK,,,,NO,67,8,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
