hunt_code,residency,user_points,gap,status,trend,guaranteed_at_2026,guaranteed_at_2025,projected_draw_odds,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
BI6503,Nonresident,25,5,BEHIND CURVE,YELLOW,30,30,0.064,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 25 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.064% from remaining pool,Trend: YELLOW
BI6503,Nonresident,24,6,BEHIND CURVE,YELLOW,30,30,0.072,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 24 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.072% from remaining pool,Trend: YELLOW
BI6503,Nonresident,23,7,BEHIND CURVE,YELLOW,30,30,0.076,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 23 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.076% from remaining pool,Trend: YELLOW
BI6503,Nonresident,22,8,BEHIND CURVE,YELLOW,30,30,0.074,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 22 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.074% from remaining pool,Trend: YELLOW
BI6503,Nonresident,21,9,BEHIND CURVE,YELLOW,30,30,0.058,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 21 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.058% from remaining pool,Trend: YELLOW
BI6503,Nonresident,20,10,BEHIND CURVE,YELLOW,30,30,0.044,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 20 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.044% from remaining pool,Trend: YELLOW
BI6503,Nonresident,19,11,BEHIND CURVE,YELLOW,30,30,0.058,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 19 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.058% from remaining pool,Trend: YELLOW
BI6503,Nonresident,18,12,BEHIND CURVE,YELLOW,30,30,0.044,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 18 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.044% from remaining pool,Trend: YELLOW
BI6503,Nonresident,17,13,BEHIND CURVE,YELLOW,30,30,0.044,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 17 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.044% from remaining pool,Trend: YELLOW
BI6503,Nonresident,16,14,BEHIND CURVE,YELLOW,30,30,0.036,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 16 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.036% from remaining pool,Trend: YELLOW
BI6503,Nonresident,15,15,BEHIND CURVE,YELLOW,30,30,0.034,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 15 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.034% from remaining pool,Trend: YELLOW
BI6503,Nonresident,14,16,BEHIND CURVE,YELLOW,30,30,0.038,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 14 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.038% from remaining pool,Trend: YELLOW
BI6503,Nonresident,13,17,BEHIND CURVE,YELLOW,30,30,0.056,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 13 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.056% from remaining pool,Trend: YELLOW
BI6503,Nonresident,12,18,BEHIND CURVE,YELLOW,30,30,0.050,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 12 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.050% from remaining pool,Trend: YELLOW
BI6503,Nonresident,11,19,BEHIND CURVE,YELLOW,30,30,0.016,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 11 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.016% from remaining pool,Trend: YELLOW
BI6503,Nonresident,10,20,BEHIND CURVE,YELLOW,30,30,0.030,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 10 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.030% from remaining pool,Trend: YELLOW
BI6503,Nonresident,9,21,BEHIND CURVE,YELLOW,30,30,0.024,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 9 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.024% from remaining pool,Trend: YELLOW
BI6503,Nonresident,8,22,BEHIND CURVE,YELLOW,30,30,0.038,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 8 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.038% from remaining pool,Trend: YELLOW
BI6503,Nonresident,7,23,BEHIND CURVE,YELLOW,30,30,0.028,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 7 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.028% from remaining pool,Trend: YELLOW
BI6503,Nonresident,6,24,BEHIND CURVE,YELLOW,30,30,0.022,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 6 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.022% from remaining pool,Trend: YELLOW
BI6503,Nonresident,5,25,BEHIND CURVE,YELLOW,30,30,0.020,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 5 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.020% from remaining pool,Trend: YELLOW
BI6503,Nonresident,4,26,BEHIND CURVE,YELLOW,30,30,0.012,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 4 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.012% from remaining pool,Trend: YELLOW
BI6503,Nonresident,3,27,BEHIND CURVE,YELLOW,30,30,0.004,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 3 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.004% from remaining pool,Trend: YELLOW
BI6503,Nonresident,2,28,BEHIND CURVE,YELLOW,30,30,0.004,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 2 pts,Status: 28 pts short of guaranteed,Estimated Draw Odds: 0.004% from remaining pool,Trend: YELLOW
BI6503,Nonresident,1,29,BEHIND CURVE,YELLOW,30,30,0.004,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 1 pts,Status: 29 pts short of guaranteed,Estimated Draw Odds: 0.004% from remaining pool,Trend: YELLOW
BI6503,Nonresident,0,30,BEHIND CURVE,YELLOW,30,30,0.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 0 pts,Status: 30 pts short of guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: YELLOW
BI6504,Resident,32,-4,DRAWING IN MAX POOL,YELLOW,28,28,100.000,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 32 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6504,Resident,31,-3,DRAWING IN MAX POOL,YELLOW,28,28,100.000,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 31 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6504,Resident,30,-2,DRAWING IN MAX POOL,YELLOW,28,28,100.000,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 30 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6504,Resident,29,-1,DRAWING IN MAX POOL,YELLOW,28,28,100.000,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 29 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6504,Resident,28,0,DRAWING IN MAX POOL,YELLOW,28,28,100.000,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 28 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6504,Resident,27,1,ON THE EDGE,YELLOW,28,28,17.098,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 27 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 17.098% from remaining pool,Trend: YELLOW
BI6504,Resident,26,2,BEHIND CURVE,YELLOW,28,28,0.574,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 26 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 0.574% from remaining pool,Trend: YELLOW
BI6504,Resident,25,3,BEHIND CURVE,YELLOW,28,28,0.478,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 25 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 0.478% from remaining pool,Trend: YELLOW
BI6504,Resident,24,4,BEHIND CURVE,YELLOW,28,28,0.474,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 24 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 0.474% from remaining pool,Trend: YELLOW
BI6504,Resident,23,5,BEHIND CURVE,YELLOW,28,28,0.430,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 23 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.430% from remaining pool,Trend: YELLOW
BI6504,Resident,22,6,BEHIND CURVE,YELLOW,28,28,0.448,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 22 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.448% from remaining pool,Trend: YELLOW
BI6504,Resident,21,7,BEHIND CURVE,YELLOW,28,28,0.422,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 21 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.422% from remaining pool,Trend: YELLOW
BI6504,Resident,20,8,BEHIND CURVE,YELLOW,28,28,0.412,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 20 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.412% from remaining pool,Trend: YELLOW
BI6504,Resident,19,9,BEHIND CURVE,YELLOW,28,28,0.422,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 19 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.422% from remaining pool,Trend: YELLOW
BI6504,Resident,18,10,BEHIND CURVE,YELLOW,28,28,0.336,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 18 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.336% from remaining pool,Trend: YELLOW
BI6504,Resident,17,11,BEHIND CURVE,YELLOW,28,28,0.294,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 17 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.294% from remaining pool,Trend: YELLOW
BI6504,Resident,16,12,BEHIND CURVE,YELLOW,28,28,0.298,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 16 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.298% from remaining pool,Trend: YELLOW
BI6504,Resident,15,13,BEHIND CURVE,YELLOW,28,28,0.328,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 15 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.328% from remaining pool,Trend: YELLOW
BI6504,Resident,14,14,BEHIND CURVE,YELLOW,28,28,0.286,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 14 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.286% from remaining pool,Trend: YELLOW
BI6504,Resident,13,15,BEHIND CURVE,YELLOW,28,28,0.280,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 13 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.280% from remaining pool,Trend: YELLOW
BI6504,Resident,12,16,BEHIND CURVE,YELLOW,28,28,0.272,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 12 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.272% from remaining pool,Trend: YELLOW
BI6504,Resident,11,17,BEHIND CURVE,YELLOW,28,28,0.206,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 11 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.206% from remaining pool,Trend: YELLOW
BI6504,Resident,10,18,BEHIND CURVE,YELLOW,28,28,0.212,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 10 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.212% from remaining pool,Trend: YELLOW
BI6504,Resident,9,19,BEHIND CURVE,YELLOW,28,28,0.176,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 9 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.176% from remaining pool,Trend: YELLOW
BI6504,Resident,8,20,BEHIND CURVE,YELLOW,28,28,0.158,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 8 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.158% from remaining pool,Trend: YELLOW
BI6504,Resident,7,21,BEHIND CURVE,YELLOW,28,28,0.160,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 7 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.160% from remaining pool,Trend: YELLOW
BI6504,Resident,6,22,BEHIND CURVE,YELLOW,28,28,0.120,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 6 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.120% from remaining pool,Trend: YELLOW
BI6504,Resident,5,23,BEHIND CURVE,YELLOW,28,28,0.104,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 5 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.104% from remaining pool,Trend: YELLOW
BI6504,Resident,4,24,BEHIND CURVE,YELLOW,28,28,0.090,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 4 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.090% from remaining pool,Trend: YELLOW
BI6504,Resident,3,25,BEHIND CURVE,YELLOW,28,28,0.070,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 3 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.070% from remaining pool,Trend: YELLOW
BI6504,Resident,2,26,BEHIND CURVE,YELLOW,28,28,0.040,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 2 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.040% from remaining pool,Trend: YELLOW
BI6504,Resident,1,27,BEHIND CURVE,YELLOW,28,28,0.040,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 1 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.040% from remaining pool,Trend: YELLOW
BI6504,Resident,0,28,BEHIND CURVE,YELLOW,28,28,0.014,HUNT POINT SUMMARY,Guaranteed At: 28 pts,Your Points: 0 pts,Status: 28 pts short of guaranteed,Estimated Draw Odds: 0.014% from remaining pool,Trend: YELLOW
BI6504,Nonresident,32,-2,DRAWING IN MAX POOL,GREEN,30,29,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 32 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: GREEN
BI6504,Nonresident,31,-1,DRAWING IN MAX POOL,GREEN,30,29,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 31 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: GREEN
BI6504,Nonresident,30,0,DRAWING IN MAX POOL,GREEN,30,29,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 30 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: GREEN
BI6504,Nonresident,29,1,ON THE EDGE,GREEN,30,29,33.448,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 29 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 33.448% from remaining pool,Trend: GREEN
BI6504,Nonresident,28,2,BEHIND CURVE,GREEN,30,29,0.202,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 28 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 0.202% from remaining pool,Trend: GREEN
BI6504,Nonresident,27,3,BEHIND CURVE,GREEN,30,29,0.200,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 27 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 0.200% from remaining pool,Trend: GREEN
BI6504,Nonresident,26,4,BEHIND CURVE,GREEN,30,29,0.170,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 26 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 0.170% from remaining pool,Trend: GREEN
BI6504,Nonresident,25,5,BEHIND CURVE,GREEN,30,29,0.152,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 25 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.152% from remaining pool,Trend: GREEN
BI6504,Nonresident,24,6,BEHIND CURVE,GREEN,30,29,0.156,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 24 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.156% from remaining pool,Trend: GREEN
BI6504,Nonresident,23,7,BEHIND CURVE,GREEN,30,29,0.152,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 23 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.152% from remaining pool,Trend: GREEN
BI6504,Nonresident,22,8,BEHIND CURVE,GREEN,30,29,0.130,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 22 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.130% from remaining pool,Trend: GREEN
BI6504,Nonresident,21,9,BEHIND CURVE,GREEN,30,29,0.132,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 21 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.132% from remaining pool,Trend: GREEN
BI6504,Nonresident,20,10,BEHIND CURVE,GREEN,30,29,0.112,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 20 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.112% from remaining pool,Trend: GREEN
BI6504,Nonresident,19,11,BEHIND CURVE,GREEN,30,29,0.104,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 19 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.104% from remaining pool,Trend: GREEN
BI6504,Nonresident,18,12,BEHIND CURVE,GREEN,30,29,0.134,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 18 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.134% from remaining pool,Trend: GREEN
BI6504,Nonresident,17,13,BEHIND CURVE,GREEN,30,29,0.106,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 17 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.106% from remaining pool,Trend: GREEN
BI6504,Nonresident,16,14,BEHIND CURVE,GREEN,30,29,0.100,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 16 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.100% from remaining pool,Trend: GREEN
BI6504,Nonresident,15,15,BEHIND CURVE,GREEN,30,29,0.078,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 15 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.078% from remaining pool,Trend: GREEN
BI6504,Nonresident,14,16,BEHIND CURVE,GREEN,30,29,0.104,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 14 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.104% from remaining pool,Trend: GREEN
BI6504,Nonresident,13,17,BEHIND CURVE,GREEN,30,29,0.108,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 13 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.108% from remaining pool,Trend: GREEN
BI6504,Nonresident,12,18,BEHIND CURVE,GREEN,30,29,0.082,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 12 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.082% from remaining pool,Trend: GREEN
BI6504,Nonresident,11,19,BEHIND CURVE,GREEN,30,29,0.072,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 11 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.072% from remaining pool,Trend: GREEN
BI6504,Nonresident,10,20,BEHIND CURVE,GREEN,30,29,0.068,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 10 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.068% from remaining pool,Trend: GREEN
BI6504,Nonresident,9,21,BEHIND CURVE,GREEN,30,29,0.060,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 9 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.060% from remaining pool,Trend: GREEN
BI6504,Nonresident,8,22,BEHIND CURVE,GREEN,30,29,0.058,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 8 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.058% from remaining pool,Trend: GREEN
BI6504,Nonresident,7,23,BEHIND CURVE,GREEN,30,29,0.028,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 7 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.028% from remaining pool,Trend: GREEN
BI6504,Nonresident,6,24,BEHIND CURVE,GREEN,30,29,0.056,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 6 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.056% from remaining pool,Trend: GREEN
BI6504,Nonresident,5,25,BEHIND CURVE,GREEN,30,29,0.026,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 5 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.026% from remaining pool,Trend: GREEN
BI6504,Nonresident,4,26,BEHIND CURVE,GREEN,30,29,0.026,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 4 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.026% from remaining pool,Trend: GREEN
BI6504,Nonresident,3,27,BEHIND CURVE,GREEN,30,29,0.030,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 3 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.030% from remaining pool,Trend: GREEN
BI6504,Nonresident,2,28,BEHIND CURVE,GREEN,30,29,0.016,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 2 pts,Status: 28 pts short of guaranteed,Estimated Draw Odds: 0.016% from remaining pool,Trend: GREEN
BI6504,Nonresident,1,29,BEHIND CURVE,GREEN,30,29,0.008,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 1 pts,Status: 29 pts short of guaranteed,Estimated Draw Odds: 0.008% from remaining pool,Trend: GREEN
BI6504,Nonresident,0,30,BEHIND CURVE,GREEN,30,29,0.008,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 0 pts,Status: 30 pts short of guaranteed,Estimated Draw Odds: 0.008% from remaining pool,Trend: GREEN
BI6505,Resident,32,-14,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 32 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,31,-13,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 31 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,30,-12,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 30 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,29,-11,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 29 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,28,-10,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 28 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,27,-9,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 27 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,26,-8,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 26 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,25,-7,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 25 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,24,-6,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 24 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,23,-5,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 23 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,22,-4,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 22 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,21,-3,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 21 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
BI6505,Resident,20,-2,DRAWING IN MAX POOL,YELLOW,18,18,100.000,HUNT POINT SUMMARY,Guaranteed At: 18 pts,Your Points: 20 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
