hunt_code,residency,points,algorithm_status,p_draw_mean,display_odds_text,reason_codes
MB6222,Resident,25,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6222,Resident,26,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6222,Resident,27,MODELED_BONUS,0.875000,~1 in 1.1 or 87.5%,Modeled by engine.utah_draw_predictive.special_bonus.|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Nonresident,,IN_SCOPE_MODEL_PENDING,,Not available,"Public CWMU big-game permits use the Utah bonus model and only promote rows with proven public-draw source data, valid quota, and modeled bonus probabilities.|IN_SCOPE_MODEL_PENDING_NO_PUBLIC_DRAW_ODDS|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_RATIO_DEFAULTED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY"
MB6251,Resident,0,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,1,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,2,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,3,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,4,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,5,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,6,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,7,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,8,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,9,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,10,MODELED_BONUS,,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY
MB6251,Resident,11,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,12,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,13,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,14,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,15,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,16,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,17,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,18,MODELED_BONUS,,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY
MB6251,Resident,19,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,20,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,21,MODELED_BONUS,0.200000,~1 in 5.0 or 20.0%,Modeled by engine.utah_draw_predictive.special_bonus.|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,22,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,23,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,24,MODELED_BONUS,,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY
MB6251,Resident,25,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6251,Resident,26,MODELED_BONUS,,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY
MB6256,Nonresident,,IN_SCOPE_MODEL_PENDING,,Not available,"Public CWMU big-game permits use the Utah bonus model and only promote rows with proven public-draw source data, valid quota, and modeled bonus probabilities.|IN_SCOPE_MODEL_PENDING_NO_PUBLIC_DRAW_ODDS|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_RATIO_DEFAULTED|QUOTA_UNCHANGED|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY"
MB6256,Resident,0,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,1,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,2,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,3,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,4,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,5,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,6,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,7,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,8,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,9,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,10,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,11,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,12,MODELED_BONUS,,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_NO_APPLICANTS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|INSUFFICIENT_DRAW_HISTORY
MB6256,Resident,13,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,14,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,15,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,16,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,17,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,18,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,19,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,20,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,21,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,22,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
MB6256,Resident,23,MODELED_BONUS,0.000000,Not available,Modeled by engine.utah_draw_predictive.special_bonus.|PRIOR_YEAR_ZERO_SUCCESS|OFFICIAL_2026_QUOTA_USED|QUOTA_DECREASE|ROLLOVER_COMPONENT_MISSING|NO_HARVEST_FEATURE_ADJUSTMENT|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|UNCERTAINTY_BAND_A
