bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
in_database_not_modeled,DB1271,Oak Ranch,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1272,Old Woman Plateau,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1273,Park Valley Hereford,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1274,Patmos Ridge,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1275,Pine Canyon,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1276,Plymouth Peak,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1277,Pocatello Valley,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1278,Powder Mountain,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1279,Preston Nutter Ranch,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1280,Promontory Point,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1281,Rattlesnake Pass,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1282,Redd Ranches,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1283,Roan Cliffs,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1285,Sand Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1286,Pisgah Mountain,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1287,Scofield Canyons,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1288,Scofield West,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1289,Sharp Mountain,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1290,Skull Crack,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1291,Skull Valley South,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1292,Soldier Summit,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1293,South Canyon,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1294,Spring Creek Acres,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1295,Spring Creek/Dodge,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1297,Stillman Creek Ranch,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1298,Strawberry Ridge,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1299,Summit Point,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1300,Thatcher Mountain,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1301,Three C,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1302,Tj Cattle Company,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1303,North Peaks,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1304,Two Bear,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1305,Wallsburg,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1306,Washakie,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1307,Weber Florence Creek,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1308,West Hills,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1309,West Willow Creek Ranch,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1310,Whites Valley,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1312,Woodruff Creek South,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1317,Jacob's Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1320,Deer Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1321,Mecham Ridge,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1322,Pahvant Ensign,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1323,Rock House,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1324,Royal Ivory Outfitters,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1325,Double Cone,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1326,Rosette,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1327,Mountain Sky Ranch,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1328,Clear Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1329,Indian Canyon,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1330,Iron Springs,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1331,Raft River,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1332,West Ridge,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1333,5S Land and Livestock,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1334,Alton,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1335,Big Piney Mountain Ranch,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1336,First Light,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1337,Coyote Little Pole,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1338,Sweetwater,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1339,Double J Valley,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1340,Tunnel Hollow,Deer,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1341,Dry Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1342,Faust Valley,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1343,Red Iron,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1344,Salt Wells,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1345,The Dirty Dozen,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1347,The Rose of Snowville,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1348,Kimberly CWMU,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1349,Weber Florence Creek,Deer,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1351,The Dirty Dozen,Deer,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1500,Beaver,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1505,Chalk Creek/east Canyon/morgan-south Rich,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1515,Oquirrh-stansbury,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1520,Thousand Lakes,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1527,"West Desert, Tintic",Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1528,"West Desert, West",Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1530,Beaver,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1532,Cache,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1535,Chalk Creek/east Canyon/morgan-south Rich,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1545,Oquirrh-stansbury,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1548,Boulder/kaiparowits,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1550,Thousand Lakes,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1557,"West Desert, Tintic",Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1558,"West Desert, West",Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
in_database_not_modeled,DB1560,Beaver,Deer,General Season,GENERAL_BIG_GAME_OTHER|PREFERENCE_GENERAL_SEASON_BUCK_DEER|YOUTH_GENERAL_DEER_RESERVE,IN_SCOPE_MODEL_PENDING,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Appears only in observed-history coverage and is not active in predictive runtime.
