hunt_code,in_forecast,in_backtest,in_current_database,forecast_eligible_2026,exclusion_reason,hunt_type,species,hunt_name,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
LO1602,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Chalk Creek,,,,,,,,,
LO1603,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,East Canyon,,,,,,,,,
LO1604,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,East Canyon,,,,,,,,,
LO1605,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,East Canyon,,,,,,,,,
LO1606,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,East Canyon,,,,,,,,,
LO1607,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Morgan-South Rich,,,,,,,,,
LO1608,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Morgan-South Rich,,,,,,,,,
LO1609,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Morgan-South Rich,,,,,,,,,
LO1610,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Morgan-South Rich,,,,,,,,,
LO1611,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, East",,,,,,,,,
LO1612,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, East",,,,,,,,,
LO1613,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, East",,,,,,,,,
LO1614,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, West",,,,,,,,,
LO1615,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, West",,,,,,,,,
LO1616,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"Beaver, West",,,,,,,,,
LO1617,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"West Desert, Swasey",,,,,,,,,
LO1618,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"West Desert, Swasey",,,,,,,,,
LO1619,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,"West Desert, Swasey",,,,,,,,,
LO1620,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Oquirrh/Tintic,,,,,,,,,
LO1621,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Oquirrh/Tintic,,,,,,,,,
LO1622,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Oquirrh/Tintic,,,,,,,,,
LO1623,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Cedar/Stansbury,,,,,,,,,
LO1624,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Cedar/Stansbury,,,,,,,,,
LO1625,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Cedar/Stansbury,,,,,,,,,
LO1627,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Cache,,,,,,2,,,
LO1628,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Cache,,,,,,2,,,
LO1629,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Boulder/Kaiparowits,,,,,,,,,
LO1630,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Boulder/Kaiparowits,,,,,,,,,
LO1631,False,False,True,False,not_OIL_LE_PLE,General Season,Deer,Box Elder,,,,,,1,,,
LP5025,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,Beaver,,,,,,,,,
LP5031,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,"Box Elder, West",,,,,,,,,
LP5033,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,"Fillmore, Oak Creek South",,,,,,,,,
LP5046,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,"San Rafael, North",,,,,,,,,
LP5049,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,Southwest Desert,,,,,,,,,
LP5051,False,False,True,False,missing_forecast_quota,Limited Entry,Pronghorn,"West Desert, Rush Valley",,,,,,,,,
MA1000,True,True,True,False,included_forecast,Limited Entry,Moose,"East Canyon, Davis-north Salt Lake",,,,,,,,,
MA1001,False,True,True,False,missing_forecast_quota,Limited Entry,Moose,"East Canyon, Morgan - summit",,,,,,,,,
MA1002,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MA1003,False,True,True,False,missing_forecast_quota,Limited Entry,Moose,"Ogden, West",,,,,,,,,
MA1004,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MA1005,True,True,True,True,included_forecast,Limited Entry,Moose,Morgan-South Rich,2,1,3,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1006,True,True,True,False,included_forecast,Limited Entry,Moose,"Wasatch Mtns, West",,,,,,,,,LIVE_DWR_2026_NOT_ACTIVE_HISTORICAL_ONLY
MA1007,True,True,True,True,included_forecast,Limited Entry,Moose,Morgan-South Rich,2,0,2,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1008,True,True,True,True,included_forecast,Limited Entry,Moose,"Wasatch Mtns, Salt Lake-Timpanogos",2,0,2,4,1,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MA1009,True,True,True,False,included_forecast,CWMU,Moose,Causey Spring,,,,1,0,1,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Moose&gender=Antlerless,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED
MA1010,True,True,True,False,included_forecast,CWMU,Moose,Deseret CWMU,2,0,2,2,0,2,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MA1011,True,False,True,False,included_forecast,CWMU,Moose,Beaver Hollow CWMU,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,CANONICAL_YEARLY_DRAW_RESULTS_2026_FOR_2027_MODEL,FALLBACK_EXISTING_2026_PERMITS
MB1000,True,True,True,False,included_forecast,Statewide,Moose,Statewide,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,CANONICAL_YEARLY_DRAW_RESULTS_2026_FOR_2027_MODEL,FALLBACK_EXISTING_2026_PERMITS
MB6000,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Cache,14,3,17,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6001,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Chalk Creek,4,0,4,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6002,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,East Canyon,5,0,5,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6003,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,"East Canyon, Morgan-Summit",5,0,5,5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6004,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Kamas,6,0,6,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6005,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Morgan-South Rich,6,0,6,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6006,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,"North Slope, Summit",20,3,23,20,3,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6007,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,"North Slope, Three Corners/West Daggett",6,2,8,6,2,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6008,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Ogden,7,0,7,7,0,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6009,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Diamond Mtn/Vernal,2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6010,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Yellowstone,6,0,6,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6011,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Wasatch Mtns/Central Mtns,18,2,20,19,3,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6012,True,True,True,True,included_forecast,Once-in-a-lifetime,Moose,Box Elder,2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_oial_bull_moose_permits.csv,RAC_CURRENT_YEAR_SPLIT
MB6200,True,True,True,False,included_forecast,CWMU,Moose,Bear Springs,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6200,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6201,True,True,True,False,included_forecast,CWMU,Moose,Beaver Hollow,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6202,True,True,True,False,included_forecast,CWMU,Moose,Causey Spring,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6204,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MB6205,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MB6206,True,True,True,False,included_forecast,CWMU,Moose,Deseret,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6207,True,True,True,False,included_forecast,CWMU,Moose,Durst Mountain,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6207,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6208,True,True,True,False,included_forecast,CWMU,Moose,East Fork Chalk Creek,2,0,2,2,0,2,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6209,True,True,True,False,included_forecast,CWMU,Moose,Ensign Ranches,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6209,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6210,False,True,True,False,missing_forecast_quota,Once-in-a-Lifetime,Moose,Folley Ridge,,,,,,,,,
MB6211,True,True,True,False,included_forecast,CWMU,Moose,Grass Valley/Clark Canyon,4,0,4,4,0,4,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6215,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MB6216,False,True,True,False,missing_forecast_quota,Once-in-a-Lifetime,Moose,Powder Mountain,,,,,,,,,
MB6217,True,True,True,False,included_forecast,CWMU,Moose,Sharp Mountain,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6217,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6219,True,True,True,False,included_forecast,CWMU,Moose,Skull Crack,2,0,2,2,0,2,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6220,True,True,True,False,included_forecast,CWMU,Moose,South Canyon,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6220,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6222,True,True,True,False,included_forecast,CWMU,Moose,Strawberry Ridge,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6223,True,True,True,False,included_forecast,CWMU,Moose,Three C,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6223,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6224,True,True,True,False,included_forecast,CWMU,Moose,Two Bear,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6224,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6225,True,True,True,False,included_forecast,CWMU,Moose,Wallsburg,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6225,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING
MB6226,False,True,True,False,missing_forecast_quota,Once-in-a-Lifetime,Moose,Weber Florence Creek,,,,,,,,,
MB6240,True,True,True,False,included_forecast,CWMU,Moose,Chimney Rock,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6240,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6251,True,True,True,False,included_forecast,CWMU,Moose,Hardscrabble,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6252,False,True,True,False,missing_forecast_quota,Once-in-a-Lifetime,MOOSE,Jacob's Creek,,,,,,,,,
MB6254,True,True,True,False,included_forecast,CWMU,Moose,SJ Ranch,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6254,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6255,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MB6256,True,True,True,False,included_forecast,CWMU,Moose,Woodruff Creek South,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6257,True,True,True,False,included_forecast,CWMU,Moose,Ingham Peak,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6257,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING
MB6258,True,True,True,False,included_forecast,CWMU,Moose,Jacob's Creek,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6259,True,True,True,False,included_forecast,CWMU,Moose,Royal Ivory Outfitters,,,,1,0,1,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,https://dwrapps.utah.gov/huntboundary/HaNumber?roles=&hn=MB6259,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING
MB6261,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
MB6262,True,True,True,False,included_forecast,CWMU,Moose,Junction Valley,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6263,True,True,True,False,included_forecast,CWMU,Moose,Moon Ranch,,,,,,,,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026
MB6264,True,True,True,False,included_forecast,CWMU,Moose,Sand Creek,,,,,,,,,LIVE_DWR_2026_NOT_ACTIVE_HISTORICAL_ONLY
MB6265,True,True,True,False,included_forecast,CWMU,Moose,Coyote Little Pole,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
MB6266,True,True,True,False,included_forecast,CWMU,Moose,Weber Florence Creek,3,0,3,3,0,3,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
PB1000,True,True,True,False,included_forecast,Statewide,Pronghorn,Statewide,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,CANONICAL_YEARLY_DRAW_RESULTS_2026_FOR_2027_MODEL,FALLBACK_EXISTING_2026_PERMITS
PB5000,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Beaver,11,1,12,11,1,12,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5001,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, Bitter Creek (pronghorn)",13,1,14,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5002,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, South",8,1,9,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5003,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Promontory",3,0,3,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5004,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Puddle Valley",3,1,4,3,1,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5005,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Snowville",9,1,10,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5006,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, West",10,1,11,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5007,False,True,True,False,missing_forecast_quota,Limited Entry,Pronghorn,Cache/morgan-south Rich/ogden,,,,,,,,,
PB5008,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Fillmore, Oak Creek South",14,2,16,15,2,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5009,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"La Sal, Potash/South Cisco",6,0,6,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5011,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Anthro-Myton Bench",29,3,32,30,3,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5012,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"North Slope, Three Corners/West Daggett",10,1,11,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5013,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Pine Valley,7,1,8,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5015,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, North",20,2,22,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5016,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Diamond Mtn/Bonanza,17,2,19,17,2,19,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5017,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Vernal,18,2,20,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5018,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Southwest Desert,30,4,34,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5019,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Riverbed",18,2,20,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5020,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Rush Valley",8,1,9,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5021,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Snake Valley",23,3,26,23,3,26,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5022,False,True,True,False,missing_forecast_quota,Limited Entry,Pronghorn,Cache/morgan-south Rich/ogden,,,,,,,,,
PB5024,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Southwest Desert,30,4,34,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5025,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Beaver,42,5,47,43,5,48,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5026,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, Bitter Creek (pronghorn)",49,6,55,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5027,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, South",34,4,38,34,4,38,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5028,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Promontory",14,2,16,14,2,16,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5029,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Puddle Valley",14,2,16,14,2,16,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5030,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Snowville",28,3,31,28,3,31,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
PB5031,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, West",30,3,33,30,3,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT
