hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent
MB6219,2025,Resident,14,9,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,13,15,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,13,15,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,12,14,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,12,14,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,11,16,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,11,16,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,10,13,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,10,13,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,9,7,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,9,7,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,8,19,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,8,19,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,7,13,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,7,13,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,6,10,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,6,10,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,5,10,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,5,10,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,4,16,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,4,16,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,3,17,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,3,17,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,2,20,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,2,20,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,1,26,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,1,26,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6219,2025,Resident,0,22,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 Big Game Draw Results.pdf,519,0.0
MB6219,2025,Resident,0,22,0,0,0,0,,,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,23,0.0
MB6220,2025,Resident,26,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,26,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,23,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,23,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,22,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,22,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,21,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,21,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,20,3,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,20,3,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,19,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,19,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,18,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,18,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,17,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,17,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,16,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,16,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,14,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,14,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,12,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,12,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,11,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,11,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,10,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,10,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,9,3,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,9,3,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,7,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,7,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,6,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,6,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,5,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,5,2,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,4,5,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,4,5,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,3,5,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,3,5,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,2,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,0.0
MB6220,2025,Resident,2,1,0,0,0,0,,,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,0.0
MB6220,2025,Resident,0,4,1,0,1,1,,1 in 4.0,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 Big Game Draw Results.pdf,520,25.0
MB6220,2025,Resident,0,4,1,0,1,1,,1 in 4.0,Cwmu Bull Moose - South Canyon - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,24,25.0
MB6222,2025,Resident,27,1,1,1,0,1,,1 in 1.0,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,100.0
MB6222,2025,Resident,27,1,1,1,0,1,,1 in 1.0,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,100.0
MB6222,2025,Resident,26,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,26,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,25,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,25,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,22,4,1,0,1,1,,1 in 4.0,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,25.0
MB6222,2025,Resident,22,4,1,0,1,1,,1 in 4.0,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,25.0
MB6222,2025,Resident,21,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,21,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,20,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,20,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,19,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,19,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,18,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,18,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,17,1,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,17,1,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,16,4,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,16,4,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,15,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,15,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,14,7,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,14,7,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,12,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,12,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,11,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,11,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,10,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,10,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,9,7,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,9,7,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,8,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,8,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,7,4,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,7,4,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,6,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,6,5,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,5,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,5,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,4,8,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,4,8,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,3,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,3,3,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,2,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,2,2,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,1,8,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,1,8,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6222,2025,Resident,0,12,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 Big Game Draw Results.pdf,521,0.0
MB6222,2025,Resident,0,12,0,0,0,0,,,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,25,0.0
MB6223,2025,Resident,28,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,28,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,27,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,27,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,26,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,26,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,25,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,25,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,24,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,24,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,23,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,23,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,22,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,22,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,21,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,21,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,20,5,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,20,5,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,19,6,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,19,6,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,18,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,18,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,17,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,17,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,16,7,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,16,7,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,15,5,1,0,1,1,,1 in 5.0,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,20.0
MB6223,2025,Resident,15,5,1,0,1,1,,1 in 5.0,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,20.0
MB6223,2025,Resident,14,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,14,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,13,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,11,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,11,3,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,10,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,10,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,9,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,9,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,8,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,8,1,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,7,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,7,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,6,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,6,2,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,5,9,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,5,9,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,4,6,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,4,6,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,3,7,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
MB6223,2025,Resident,3,7,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 O.I.L. Draw Results.pdf,26,0.0
MB6223,2025,Resident,2,4,0,0,0,0,,,Cwmu Bull Moose - Three C - Any Legal Weapon,2025 Big Game Draw Results.pdf,522,0.0
