hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_shape,source_file,source_sha256,source_row_start,source_continuation_rows_collapsed,validation_status
DB1571,Mt Dutton,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,80,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,453,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1572,Nine Mile,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,454,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1573,North Slope,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,620,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,455,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1574,Ogden,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,540,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,456,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1576,Panguitch Lake,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,500,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,457,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1577,Pine Valley,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,600,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,458,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1579,Fishlake,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,260,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,459,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1581,"San Juan, Abajo Mtns",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,560,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,460,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1582,Vernal/Bonanza,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,461,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1583,Yellowstone,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,462,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1584,Southwest Desert,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,100,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,463,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1585,"Wasatch Mtns, East",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1300,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,464,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1586,"Wasatch Mtns, West",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1580,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,465,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1589,Zion,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,675,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,466,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1591,Fillmore,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,460,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,467,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1592,Kamas,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,200,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,468,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1593,Nine Mile,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,280,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,469,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1594,Panguitch Lake,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,500,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,470,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1595,Pine Valley,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,600,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,471,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1596,Fishlake,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,260,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,472,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1597,Zion,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,675,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,473,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1598,North Slope,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,620,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,474,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1599,Chalk Creek,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,880,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,475,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1600,Chalk Creek,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,476,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1601,Chalk Creek,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,440,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,477,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1602,Chalk Creek,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,478,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1603,East Canyon,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,760,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,479,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1604,East Canyon,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,380,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,480,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1605,East Canyon,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,380,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,481,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1606,East Canyon,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,380,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,482,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1607,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,640,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,483,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1608,Morgan-South Rich,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,320,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,484,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1609,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,320,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,485,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1610,Morgan-South Rich,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,320,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,486,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1611,"Beaver, East",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,487,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1612,"Beaver, East",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,488,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1613,"Beaver, East",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1320,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,489,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1614,"Beaver, West",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,130,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,490,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1615,"Beaver, West",Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,130,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,491,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1616,"Beaver, West",Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,390,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,492,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1617,"West Desert, Swasey",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,493,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1618,"West Desert, Swasey",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,80,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,494,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1619,"West Desert, Swasey",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,495,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1620,Oquirrh/Tintic,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,450,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,496,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1621,Oquirrh/Tintic,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,450,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,497,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1622,Oquirrh/Tintic,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,498,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1623,Cedar/Stansbury,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,250,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,499,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1624,Cedar/Stansbury,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,250,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,500,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1625,Cedar/Stansbury,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,750,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,501,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1627,Cache,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,3480,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,502,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1628,Cache,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1160,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,503,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1629,Boulder/Kaiparowits,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,960,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,504,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1630,Boulder/Kaiparowits,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,720,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,505,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1631,Box Elder,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,1040,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,506,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1770,Box Elder,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,688,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,507,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1771,Cache,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,588,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,508,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1772,Manti/San Rafael,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,573,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,509,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1773,Nebo,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,349,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,510,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1775,Fillmore,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,511,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1777,Kamas,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,55,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,512,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1778,La Sal Mtns,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,67,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,513,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1779,Monroe,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,45,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,514,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1780,Mt Dutton,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,515,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1781,Nine Mile,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,62,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,516,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1782,North Slope,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,340,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,517,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
