hunt_code,field_name,strict_status,resolved_status,discrepancy_cause,action_taken,feeder_values,target_values,feeder_values_numeric_normalized,target_values_numeric_normalized,rationale
EB3132,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000678|0.001356|0.002034|0.002712|0.003390|0.004068|0.005424|0.005706|0.006780|0.007458|0.021949|0.023729|0.031613|0.037245|0.069418|0.075931|0.081344|0.180998|0.250546|0.481004|0.741469|0.933333|0.976000,0|0.0007|0.0014|0.002|0.0027|0.0034|0.0041|0.0054|0.0057|0.0068|0.0075|0.0219|0.0237|0.0316|0.0372|0.0694|0.0759|0.0813|0.181|0.2505|0.481|0.7415|0.9333|0.976,0|0.000678|0.001356|0.002034|0.002712|0.00339|0.004068|0.005424|0.005706|0.00678|0.007458|0.021949|0.023729|0.031613|0.037245|0.069418|0.075931|0.081344|0.180998|0.250546|0.481004|0.741469|0.933333|0.976,0|0.0007|0.0014|0.002|0.0027|0.0034|0.0041|0.0054|0.0057|0.0068|0.0075|0.0219|0.0237|0.0316|0.0372|0.0694|0.0759|0.0813|0.181|0.2505|0.481|0.7415|0.9333|0.976,Values differ only by precision/rounding format.
EB3132,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.019418|0.025931|0.031344|0.130998|0.200546|0.431004|0.691469|0.883333|0.926000,0|0.0194|0.0259|0.0313|0.131|0.2005|0.431|0.6915|0.8833|0.926,0|0.019418|0.025931|0.031344|0.130998|0.200546|0.431004|0.691469|0.883333|0.926,0|0.0194|0.0259|0.0313|0.131|0.2005|0.431|0.6915|0.8833|0.926,Values differ only by precision/rounding format.
EB3132,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050678|0.051356|0.052034|0.052712|0.053390|0.054068|0.055424|0.055706|0.056780|0.057458|0.071949|0.073729|0.081613|0.087245|0.119418|0.125931|0.131344|0.230998|0.300546|0.531004|0.791469|0.983333|1.000000,0.05|0.0507|0.0514|0.052|0.0527|0.0534|0.0541|0.0554|0.0557|0.0568|0.0575|0.0719|0.0737|0.0816|0.0872|0.1194|0.1259|0.1313|0.231|0.3005|0.531|0.7915|0.9833|1,0.05|0.050678|0.051356|0.052034|0.052712|0.05339|0.054068|0.055424|0.055706|0.05678|0.057458|0.071949|0.073729|0.081613|0.087245|0.119418|0.125931|0.131344|0.230998|0.300546|0.531004|0.791469|0.983333|1,0.05|0.0507|0.0514|0.052|0.0527|0.0534|0.0541|0.0554|0.0557|0.0568|0.0575|0.0719|0.0737|0.0816|0.0872|0.1194|0.1259|0.1313|0.231|0.3005|0.531|0.7915|0.9833|1,Values differ only by precision/rounding format.
EB3132,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,24,24,24,24,Exact match.
EB3132,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,8.3,,8.3,No feeder value exists for this hunt_code.
EB3135,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|1.0|1.9|100.0|12.7|16.1|2.2|2.7|21.3|21.6|3.2|3.7|91.6,0|1.9|10|100|12.7|16.1|2.2|2.7|20|21.3|21.6|3.2|3.7|30|40|50|60|70|91.6,0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|1|1.9|100|12.7|16.1|2.2|2.7|21.3|21.6|3.2|3.7|91.6,0|1.9|10|100|12.7|16.1|2.2|2.7|20|21.3|21.6|3.2|3.7|30|40|50|60|70|91.6,Values differ only by precision/rounding format.
EB3135,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000322|0.000643|0.000965|0.001608|0.001929|0.002251|0.002572|0.002894|0.003215|0.003326|0.003537|0.003859|0.004180|0.004502|0.004823|0.005145|0.006109|0.006611|0.009854|0.019340|0.022422|0.027331|0.032154|0.036977|0.127317|0.161286|0.213057|0.216218|0.915715|1.000000,0|0.0003|0.0006|0.001|0.0016|0.0019|0.0023|0.0026|0.0029|0.0032|0.0033|0.0035|0.0039|0.0042|0.0045|0.0048|0.0051|0.0061|0.0066|0.0099|0.0193|0.0224|0.0273|0.0322|0.037|0.1273|0.1613|0.2131|0.2162|0.9157|1,0|0.000322|0.000643|0.000965|0.001608|0.001929|0.002251|0.002572|0.002894|0.003215|0.003326|0.003537|0.003859|0.00418|0.004502|0.004823|0.005145|0.006109|0.006611|0.009854|0.01934|0.022422|0.027331|0.032154|0.036977|0.127317|0.161286|0.213057|0.216218|0.915715|1,0|0.0003|0.0006|0.001|0.0016|0.0019|0.0023|0.0026|0.0029|0.0032|0.0033|0.0035|0.0039|0.0042|0.0045|0.0048|0.0051|0.0061|0.0066|0.0099|0.0193|0.0224|0.0273|0.0322|0.037|0.1273|0.1613|0.2131|0.2162|0.9157|1,Values differ only by precision/rounding format.
EB3135,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.077317|0.111286|0.163057|0.166218|0.865715|0.950000,0|0.0773|0.1113|0.1631|0.1662|0.8657|0.95,0|0.077317|0.111286|0.163057|0.166218|0.865715|0.95,0|0.0773|0.1113|0.1631|0.1662|0.8657|0.95,Values differ only by precision/rounding format.
EB3135,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050322|0.050643|0.050965|0.051608|0.051929|0.052251|0.052572|0.052894|0.053215|0.053326|0.053537|0.053859|0.054180|0.054502|0.054823|0.055145|0.056109|0.056611|0.059854|0.069340|0.072422|0.077331|0.082154|0.086977|0.177317|0.211286|0.263057|0.266218|0.965715|1.000000,0.05|0.0503|0.0506|0.051|0.0516|0.0519|0.0523|0.0526|0.0529|0.0532|0.0533|0.0535|0.0539|0.0542|0.0545|0.0548|0.0551|0.0561|0.0566|0.0599|0.0693|0.0724|0.0773|0.0822|0.087|0.1773|0.2113|0.2631|0.2662|0.9657|1,0.05|0.050322|0.050643|0.050965|0.051608|0.051929|0.052251|0.052572|0.052894|0.053215|0.053326|0.053537|0.053859|0.05418|0.054502|0.054823|0.055145|0.056109|0.056611|0.059854|0.06934|0.072422|0.077331|0.082154|0.086977|0.177317|0.211286|0.263057|0.266218|0.965715|1,0.05|0.0503|0.0506|0.051|0.0516|0.0519|0.0523|0.0526|0.0529|0.0532|0.0533|0.0535|0.0539|0.0542|0.0545|0.0548|0.0551|0.0561|0.0566|0.0599|0.0693|0.0724|0.0773|0.0822|0.087|0.1773|0.2113|0.2631|0.2662|0.9657|1,Values differ only by precision/rounding format.
EB3135,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,10,10,10,10,Exact match.
EB3135,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,9.4,,9.4,No feeder value exists for this hunt_code.
EB3136,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|1.0|1.5|100.0|11.6|12.5|2.3|27.1|3.8|32.1|35.0|36.3|8.1|80.0|86.2,0|1.5|10|100|11.6|12.5|2.3|20|27.1|3.8|30|32.1|35|36.3|40|50|8.1|80|86.2,0|0.1|0.2|0.3|0.4|0.5|1|1.5|100|11.6|12.5|2.3|27.1|3.8|32.1|35|36.3|8.1|80|86.2,0|1.5|10|100|11.6|12.5|2.3|20|27.1|3.8|30|32.1|35|36.3|40|50|8.1|80|86.2,Values differ only by precision/rounding format.
EB3136,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000253|0.000506|0.000759|0.001013|0.001266|0.001519|0.001772|0.002278|0.002532|0.002785|0.003038|0.003291|0.003544|0.003797|0.004051|0.004304|0.005095|0.010073|0.014937|0.022785|0.037614|0.081295|0.116311|0.124695|0.270757|0.320790|0.350210|0.362904|0.800000|0.861538|1.000000,0|0.0003|0.0005|0.0008|0.001|0.0013|0.0015|0.0018|0.0023|0.0025|0.0028|0.003|0.0033|0.0035|0.0038|0.0041|0.0043|0.0051|0.0101|0.0149|0.0228|0.0376|0.0813|0.1163|0.1247|0.2708|0.3208|0.3502|0.3629|0.8|0.8615|1,0|0.000253|0.000506|0.000759|0.001013|0.001266|0.001519|0.001772|0.002278|0.002532|0.002785|0.003038|0.003291|0.003544|0.003797|0.004051|0.004304|0.005095|0.010073|0.014937|0.022785|0.037614|0.081295|0.116311|0.124695|0.270757|0.32079|0.35021|0.362904|0.8|0.861538|1,0|0.0003|0.0005|0.0008|0.001|0.0013|0.0015|0.0018|0.0023|0.0025|0.0028|0.003|0.0033|0.0035|0.0038|0.0041|0.0043|0.0051|0.0101|0.0149|0.0228|0.0376|0.0813|0.1163|0.1247|0.2708|0.3208|0.3502|0.3629|0.8|0.8615|1,Values differ only by precision/rounding format.
EB3136,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.031295|0.066311|0.074695|0.220757|0.270790|0.300210|0.312904|0.750000|0.811538|0.950000,0|0.0313|0.0663|0.0747|0.2208|0.2708|0.3002|0.3129|0.75|0.8115|0.95,0|0.031295|0.066311|0.074695|0.220757|0.27079|0.30021|0.312904|0.75|0.811538|0.95,0|0.0313|0.0663|0.0747|0.2208|0.2708|0.3002|0.3129|0.75|0.8115|0.95,Values differ only by precision/rounding format.
EB3136,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050253|0.050506|0.050759|0.051013|0.051266|0.051519|0.051772|0.052278|0.052532|0.052785|0.053038|0.053291|0.053544|0.053797|0.054051|0.054304|0.055095|0.060073|0.064937|0.072785|0.087614|0.131295|0.166311|0.174695|0.320757|0.370790|0.400210|0.412904|0.850000|0.911538|1.000000,0.05|0.0503|0.0505|0.0508|0.051|0.0513|0.0515|0.0518|0.0523|0.0525|0.0528|0.053|0.0533|0.0535|0.0538|0.0541|0.0543|0.0551|0.0601|0.0649|0.0728|0.0876|0.1313|0.1663|0.1747|0.3208|0.3708|0.4002|0.4129|0.85|0.9115|1,0.05|0.050253|0.050506|0.050759|0.051013|0.051266|0.051519|0.051772|0.052278|0.052532|0.052785|0.053038|0.053291|0.053544|0.053797|0.054051|0.054304|0.055095|0.060073|0.064937|0.072785|0.087614|0.131295|0.166311|0.174695|0.320757|0.37079|0.40021|0.412904|0.85|0.911538|1,0.05|0.0503|0.0505|0.0508|0.051|0.0513|0.0515|0.0518|0.0523|0.0525|0.0528|0.053|0.0533|0.0535|0.0538|0.0541|0.0543|0.0551|0.0601|0.0649|0.0728|0.0876|0.1313|0.1663|0.1747|0.3208|0.3708|0.4002|0.4129|0.85|0.9115|1,Values differ only by precision/rounding format.
EB3136,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,23,23,23,23,Exact match.
EB3136,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,9.5,,9.5,No feeder value exists for this hunt_code.
EB3137,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|1.8|100.0|11.3|11.5|12.5|17.0|7.0|77.7|8.9|9.6,0|1.8|10|100|11.3|11.5|12.5|17|20|30|40|50|60|7|70|77.7|8.9|9.6,0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|1.8|100|11.3|11.5|12.5|17|7|77.7|8.9|9.6,0|1.8|10|100|11.3|11.5|12.5|17|20|30|40|50|60|7|70|77.7|8.9|9.6,Values differ only by precision/rounding format.
EB3137,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.000355|0.000710|0.001066|0.001421|0.001776|0.001876|0.002131|0.002487|0.002842|0.003197|0.003908|0.004263|0.004618|0.004973|0.005329|0.005585|0.005684|0.006039|0.007418|0.018114|0.070405|0.089236|0.096367|0.112830|0.114605|0.125326|0.170219|0.776591|1.000000,0|0.0004|0.0007|0.0011|0.0014|0.0018|0.0019|0.0021|0.0025|0.0028|0.0032|0.0039|0.0043|0.0046|0.005|0.0053|0.0056|0.0057|0.006|0.0074|0.0181|0.0704|0.0892|0.0964|0.1128|0.1146|0.1253|0.1702|0.7766|1,0|0.000355|0.00071|0.001066|0.001421|0.001776|0.001876|0.002131|0.002487|0.002842|0.003197|0.003908|0.004263|0.004618|0.004973|0.005329|0.005585|0.005684|0.006039|0.007418|0.018114|0.070405|0.089236|0.096367|0.11283|0.114605|0.125326|0.170219|0.776591|1,0|0.0004|0.0007|0.0011|0.0014|0.0018|0.0019|0.0021|0.0025|0.0028|0.0032|0.0039|0.0043|0.0046|0.005|0.0053|0.0056|0.0057|0.006|0.0074|0.0181|0.0704|0.0892|0.0964|0.1128|0.1146|0.1253|0.1702|0.7766|1,Values differ only by precision/rounding format.
EB3137,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.020405|0.039236|0.046367|0.062830|0.064605|0.075326|0.120219|0.726591|0.950000,0|0.0204|0.0392|0.0464|0.0628|0.0646|0.0753|0.1202|0.7266|0.95,0|0.020405|0.039236|0.046367|0.06283|0.064605|0.075326|0.120219|0.726591|0.95,0|0.0204|0.0392|0.0464|0.0628|0.0646|0.0753|0.1202|0.7266|0.95,Values differ only by precision/rounding format.
EB3137,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.050355|0.050710|0.051066|0.051421|0.051776|0.051876|0.052131|0.052487|0.052842|0.053197|0.053908|0.054263|0.054618|0.054973|0.055329|0.055585|0.055684|0.056039|0.057418|0.068114|0.120405|0.139236|0.146367|0.162830|0.164605|0.175326|0.220219|0.826591|1.000000,0.05|0.0504|0.0507|0.0511|0.0514|0.0518|0.0519|0.0521|0.0525|0.0528|0.0532|0.0539|0.0543|0.0546|0.055|0.0553|0.0556|0.0557|0.056|0.0574|0.0681|0.1204|0.1392|0.1464|0.1628|0.1646|0.1753|0.2202|0.8266|1,0.05|0.050355|0.05071|0.051066|0.051421|0.051776|0.051876|0.052131|0.052487|0.052842|0.053197|0.053908|0.054263|0.054618|0.054973|0.055329|0.055585|0.055684|0.056039|0.057418|0.068114|0.120405|0.139236|0.146367|0.16283|0.164605|0.175326|0.220219|0.826591|1,0.05|0.0504|0.0507|0.0511|0.0514|0.0518|0.0519|0.0521|0.0525|0.0528|0.0532|0.0539|0.0543|0.0546|0.055|0.0553|0.0556|0.0557|0.056|0.0574|0.0681|0.1204|0.1392|0.1464|0.1628|0.1646|0.1753|0.2202|0.8266|1,Values differ only by precision/rounding format.
EB3137,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,15,15,15,15,Exact match.
EB3137,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,8.2,,8.2,No feeder value exists for this hunt_code.
EB3139,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.2|0.4|0.6|0.8|1.0|1.1|1.3|11.3|14.2|16.5|2.1|2.3|28.5|4.0|4.9|6.6|74.9|75.8|80.8|93.2|97.5,0|1.1|1.3|100|11.3|14.2|16.5|2.1|2.3|20|28.5|4|4.9|40|6.6|60|74.9|75.8|80|80.8|93.2|97.5,0|0.2|0.4|0.6|0.8|1|1.1|1.3|11.3|14.2|16.5|2.1|2.3|28.5|4|4.9|6.6|74.9|75.8|80.8|93.2|97.5,0|1.1|1.3|100|11.3|14.2|16.5|2.1|2.3|20|28.5|4|4.9|40|6.6|60|74.9|75.8|80|80.8|93.2|97.5,Values differ only by precision/rounding format.
EB3139,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.001911|0.003822|0.005733|0.007644|0.009555|0.011466|0.013377|0.021022|0.021205|0.022933|0.040332|0.048618|0.066303|0.113106|0.141873|0.165068|0.284840|0.748622|0.758177|0.807993|0.932083|0.974750,0|0.0019|0.0038|0.0057|0.0076|0.0096|0.0115|0.0134|0.021|0.0212|0.0229|0.0403|0.0486|0.0663|0.1131|0.1419|0.1651|0.2848|0.7486|0.7582|0.808|0.9321|0.9748,0|0.001911|0.003822|0.005733|0.007644|0.009555|0.011466|0.013377|0.021022|0.021205|0.022933|0.040332|0.048618|0.066303|0.113106|0.141873|0.165068|0.28484|0.748622|0.758177|0.807993|0.932083|0.97475,0|0.0019|0.0038|0.0057|0.0076|0.0096|0.0115|0.0134|0.021|0.0212|0.0229|0.0403|0.0486|0.0663|0.1131|0.1419|0.1651|0.2848|0.7486|0.7582|0.808|0.9321|0.9748,Values differ only by precision/rounding format.
EB3139,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.016303|0.063106|0.091873|0.115068|0.234840|0.698622|0.708177|0.757993|0.882083|0.924750,0|0.0163|0.0631|0.0919|0.1151|0.2348|0.6986|0.7082|0.758|0.8821|0.9247,0|0.016303|0.063106|0.091873|0.115068|0.23484|0.698622|0.708177|0.757993|0.882083|0.92475,0|0.0163|0.0631|0.0919|0.1151|0.2348|0.6986|0.7082|0.758|0.8821|0.9247,Values differ only by precision/rounding format.
EB3139,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.051911|0.053822|0.055733|0.057644|0.059555|0.061466|0.063377|0.071022|0.071205|0.072933|0.090332|0.098618|0.116303|0.163106|0.191873|0.215068|0.334840|0.798622|0.808177|0.857993|0.982083|1.000000,0.05|0.0519|0.0538|0.0557|0.0576|0.0596|0.0615|0.0634|0.071|0.0712|0.0729|0.0903|0.0986|0.1163|0.1631|0.1919|0.2151|0.3348|0.7986|0.8082|0.858|0.9821|1,0.05|0.051911|0.053822|0.055733|0.057644|0.059555|0.061466|0.063377|0.071022|0.071205|0.072933|0.090332|0.098618|0.116303|0.163106|0.191873|0.215068|0.33484|0.798622|0.808177|0.857993|0.982083|1,0.05|0.0519|0.0538|0.0557|0.0576|0.0596|0.0615|0.0634|0.071|0.0712|0.0729|0.0903|0.0986|0.1163|0.1631|0.1919|0.2151|0.3348|0.7986|0.8082|0.858|0.9821|1,Values differ only by precision/rounding format.
EB3139,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,24,24,24,24,Exact match.
EB3139,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,8.3,,8.3,No feeder value exists for this hunt_code.
EB3142,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.4|0.5|0.6|0.7|0.8|0.9|1.1|1.3|11.5|16.8|2.2|2.6|21.1|21.5|21.9|27.0|3.0|3.3|5.2|6.9|99.9,0|1.1|1.3|10|11.5|16.8|2.2|2.6|20|21.1|21.5|21.9|27|3|3.3|40|5.2|50|6.9|60|70|80|90|99.9,0|0.1|0.2|0.4|0.5|0.6|0.7|0.8|0.9|1.1|1.3|11.5|16.8|2.2|2.6|21.1|21.5|21.9|27|3|3.3|5.2|6.9|99.9,0|1.1|1.3|10|11.5|16.8|2.2|2.6|20|21.1|21.5|21.9|27|3|3.3|40|5.2|50|6.9|60|70|80|90|99.9,Values differ only by precision/rounding format.
EB3142,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.001149|0.002298|0.003887|0.004595|0.005744|0.006893|0.008042|0.009191|0.011488|0.012637|0.021828|0.022476|0.026028|0.029526|0.032971|0.051698|0.068930|0.114884|0.167717|0.211491|0.215208|0.218870|0.270113|0.998750,0|0.0011|0.0023|0.0039|0.0046|0.0057|0.0069|0.008|0.0092|0.0115|0.0126|0.0218|0.0225|0.026|0.0295|0.033|0.0517|0.0689|0.1149|0.1677|0.2115|0.2152|0.2189|0.2701|0.9988,0|0.001149|0.002298|0.003887|0.004595|0.005744|0.006893|0.008042|0.009191|0.011488|0.012637|0.021828|0.022476|0.026028|0.029526|0.032971|0.051698|0.06893|0.114884|0.167717|0.211491|0.215208|0.21887|0.270113|0.99875,0|0.0011|0.0023|0.0039|0.0046|0.0057|0.0069|0.008|0.0092|0.0115|0.0126|0.0218|0.0225|0.026|0.0295|0.033|0.0517|0.0689|0.1149|0.1677|0.2115|0.2152|0.2189|0.2701|0.9988,Values differ only by precision/rounding format.
EB3142,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.001698|0.018930|0.064884|0.117717|0.161491|0.165208|0.168870|0.220113|0.948750,0|0.0017|0.0189|0.0649|0.1177|0.1615|0.1652|0.1689|0.2201|0.9487,0|0.001698|0.01893|0.064884|0.117717|0.161491|0.165208|0.16887|0.220113|0.94875,0|0.0017|0.0189|0.0649|0.1177|0.1615|0.1652|0.1689|0.2201|0.9487,Values differ only by precision/rounding format.
EB3142,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.051149|0.052298|0.053887|0.054595|0.055744|0.056893|0.058042|0.059191|0.061488|0.062637|0.071828|0.072476|0.076028|0.079526|0.082971|0.101698|0.118930|0.164884|0.217717|0.261491|0.265208|0.268870|0.320113|1.000000,0.05|0.0511|0.0523|0.0539|0.0546|0.0557|0.0569|0.058|0.0592|0.0615|0.0626|0.0718|0.0725|0.076|0.0795|0.083|0.1017|0.1189|0.1649|0.2177|0.2615|0.2652|0.2689|0.3201|1,0.05|0.051149|0.052298|0.053887|0.054595|0.055744|0.056893|0.058042|0.059191|0.061488|0.062637|0.071828|0.072476|0.076028|0.079526|0.082971|0.101698|0.11893|0.164884|0.217717|0.261491|0.265208|0.26887|0.320113|1,0.05|0.0511|0.0523|0.0539|0.0546|0.0557|0.0569|0.058|0.0592|0.0615|0.0626|0.0718|0.0725|0.076|0.0795|0.083|0.1017|0.1189|0.1649|0.2177|0.2615|0.2652|0.2689|0.3201|1,Values differ only by precision/rounding format.
EB3142,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,10,10,10,10,Exact match.
EB3142,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,9.4,,9.4,No feeder value exists for this hunt_code.
EB3143,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.3|0.6|1.0|1.3|100.0|11.1|14.7|15.4|15.9|18.0|2.5|2.9|28.4|28.6|4.5|6.6|7.9|77.5|8.9|9.4,0|1.3|100|11.1|14.7|15.4|15.9|18|2.5|2.9|28.4|28.6|30|4.5|6.6|60|7.9|77.5|8.9|9.4,0|0.3|0.6|1|1.3|100|11.1|14.7|15.4|15.9|18|2.5|2.9|28.4|28.6|4.5|6.6|7.9|77.5|8.9|9.4,0|1.3|100|11.1|14.7|15.4|15.9|18|2.5|2.9|28.4|28.6|30|4.5|6.6|60|7.9|77.5|8.9|9.4,Values differ only by precision/rounding format.
EB3143,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.003175|0.006349|0.009524|0.012698|0.025397|0.028571|0.044569|0.065646|0.079365|0.089012|0.094400|0.111111|0.146891|0.154037|0.158730|0.180365|0.284255|0.285714|0.775000|1.000000,0|0.0032|0.0063|0.0095|0.0127|0.0254|0.0286|0.0446|0.0656|0.0794|0.089|0.0944|0.1111|0.1469|0.154|0.1587|0.1804|0.2843|0.2857|0.775|1,0|0.003175|0.006349|0.009524|0.012698|0.025397|0.028571|0.044569|0.065646|0.079365|0.089012|0.0944|0.111111|0.146891|0.154037|0.15873|0.180365|0.284255|0.285714|0.775|1,0|0.0032|0.0063|0.0095|0.0127|0.0254|0.0286|0.0446|0.0656|0.0794|0.089|0.0944|0.1111|0.1469|0.154|0.1587|0.1804|0.2843|0.2857|0.775|1,Values differ only by precision/rounding format.
EB3143,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.015646|0.029365|0.039012|0.044400|0.061111|0.096891|0.104037|0.108730|0.130365|0.234255|0.235714|0.725000|0.950000,0|0.0156|0.0294|0.039|0.0444|0.0611|0.0969|0.104|0.1087|0.1304|0.2343|0.2357|0.725|0.95,0|0.015646|0.029365|0.039012|0.0444|0.061111|0.096891|0.104037|0.10873|0.130365|0.234255|0.235714|0.725|0.95,0|0.0156|0.0294|0.039|0.0444|0.0611|0.0969|0.104|0.1087|0.1304|0.2343|0.2357|0.725|0.95,Values differ only by precision/rounding format.
EB3143,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.053175|0.056349|0.059524|0.062698|0.075397|0.078571|0.094569|0.115646|0.129365|0.139012|0.144400|0.161111|0.196891|0.204037|0.208730|0.230365|0.334255|0.335714|0.825000|1.000000,0.05|0.0532|0.0563|0.0595|0.0627|0.0754|0.0786|0.0946|0.1156|0.1294|0.139|0.1444|0.1611|0.1969|0.204|0.2087|0.2304|0.3343|0.3357|0.825|1,0.05|0.053175|0.056349|0.059524|0.062698|0.075397|0.078571|0.094569|0.115646|0.129365|0.139012|0.1444|0.161111|0.196891|0.204037|0.20873|0.230365|0.334255|0.335714|0.825|1,0.05|0.0532|0.0563|0.0595|0.0627|0.0754|0.0786|0.0946|0.1156|0.1294|0.139|0.1444|0.1611|0.1969|0.204|0.2087|0.2304|0.3343|0.3357|0.825|1,Values differ only by precision/rounding format.
EB3143,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,23,23,23,23,Exact match.
EB3143,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,9.5,,9.5,No feeder value exists for this hunt_code.
EB3144,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|1.0|1.1|1.3|11.7|18.2|19.9|2.0|29.2|4.3|4.5|5.9|51.1|8.1|80.0|9.4|99.4|99.9,0|1.1|1.3|10|100|11.7|18.2|19.9|2|20|29.2|30|4.3|4.5|40|5.9|50|51.1|60|70|8.1|80|9.4|99.4|99.9,0|0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|1|1.1|1.3|11.7|18.2|19.9|2|29.2|4.3|4.5|5.9|51.1|8.1|80|9.4|99.4|99.9,0|1.1|1.3|10|100|11.7|18.2|19.9|2|20|29.2|30|4.3|4.5|40|5.9|50|51.1|60|70|8.1|80|9.4|99.4|99.9,Values differ only by precision/rounding format.
