hunt_code,residency,points,ladder_2025_draw_res,ladder_2025_draw_nr,ladder_2025_draw_total,truth_2025_total_permits,ladder_pdf_page,ladder_report_page,ladder_draw_source,truth_source_file,truth_source_pdf_page,comparison_status,pdf_link_status
EB3069,Nonresident,3,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,30,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,31,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,32,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,4,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,5,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,6,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,7,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,8,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Nonresident,9,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,0,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,1,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,10,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,11,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,12,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,13,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,14,27,2,29,9,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,15,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,16,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,17,27,2,29,2,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,18,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,19,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,2,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,20,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,21,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,22,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,23,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,24,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,25,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,26,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,27,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,28,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,29,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,3,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,30,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,31,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,32,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,4,27,2,29,2,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,5,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,6,27,2,29,2,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,7,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,8,27,2,29,0,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3069,Resident,9,27,2,29,1,241,280,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,0,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,1,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,10,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,11,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,12,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,13,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,14,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,15,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,16,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,17,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,18,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,19,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,2,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,20,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,21,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,22,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,23,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,24,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,25,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,26,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,27,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,28,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,29,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,3,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,30,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,31,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,32,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,4,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,5,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,6,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,7,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,8,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Nonresident,9,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,0,65,6,71,3,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,1,65,6,71,2,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,10,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,11,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,12,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,13,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,14,65,6,71,2,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,15,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,16,65,6,71,13,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,17,65,6,71,7,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,18,65,6,71,4,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,19,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,2,65,6,71,3,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,20,65,6,71,3,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,21,65,6,71,3,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,22,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,23,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,24,65,6,71,1,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,25,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,26,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,27,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,28,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,29,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,3,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,30,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,31,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,32,65,6,71,0,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,4,65,6,71,5,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,5,65,6,71,2,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,6,65,6,71,4,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,7,65,6,71,3,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,8,65,6,71,4,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3072,Resident,9,65,6,71,4,242,281,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,0,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,1,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,10,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,11,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,12,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,13,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,14,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,15,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,16,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,17,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,18,110,11,121,3,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,19,110,11,121,1,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,2,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,20,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,21,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,22,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,23,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,24,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,25,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,26,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,27,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,28,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,29,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,3,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,30,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,31,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,32,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,4,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,5,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,6,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,7,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,8,110,11,121,1,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Nonresident,9,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,0,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,1,110,11,121,1,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,10,110,11,121,21,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,11,110,11,121,14,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,12,110,11,121,9,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,13,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,14,110,11,121,3,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,15,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,16,110,11,121,3,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,17,110,11,121,2,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,18,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,19,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,2,110,11,121,10,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,20,110,11,121,1,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,21,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,22,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,23,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,24,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
EB3073,Resident,25,110,11,121,0,243,282,2025_DRAW_RESULTS_TABLES,2025 LE Elk Draw Results(1).pdf,,MISMATCH_TOTAL,PDF_LINKED
