path,size_bytes,size_mb,tracked,ignored,lfs_tracked,lfs_pointer_payload,family,recommended_home,deploy_target,notes
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/22_black_bear_report.pdf,2767514,2.639,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/2795C467__2021_gs_buck_deer_hr.pdf,279305,0.266,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/2A5894B9__2021_antlerless_hr.pdf,553401,0.528,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/5a118f11__General-season buck deer.pdf,279305,0.266,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/5a24be8c__Limited-entry and once-in-a-lifetime species.pdf,364332,0.347,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/62474ddf__bear_2021.pdf,1822298,1.738,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/670BA679__2021-north-slope-sheep-creek.pdf,84862,0.081,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/6ACC2AEA__2021_le_oial_all.pdf,364332,0.347,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/77105EC4__2021-box-elder-newfoundland-mtn.pdf,187020,0.178,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/7AA56ADB__2021-north-slope-goslin-mtn.pdf,58064,0.055,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/84EA3C5A__2021_antlerless_hr.pdf,553401,0.528,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/86C2219B__2021-stansbury.pdf,187652,0.179,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/8817544e__cougar_2021.pdf,1575065,1.502,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/9F8E4D0B__2021-kaiparowits-east-west.pdf,195705,0.187,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/ABB95D60__2021-harvest-data.pdf,192358,0.183,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/B7C6169F__2021-box-elder-pilot-mtn.pdf,184393,0.176,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/D014E894__2021-san-rafael-south.pdf,190341,0.182,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/E8ECB6F8__2021-zion.pdf,194102,0.185,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/a62a6cbd__mixed_2021-22.pdf,5451399,5.199,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/b03e968a__2021.pdf,5961123,5.685,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/e8ee2db2__Antlerless big game.pdf,553401,0.528,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_quality_features_by_hunt_code_2021_for_2022.csv,183117,0.175,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_all_long.csv,449927,0.429,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_antlerless_deer.csv,12779,0.012,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_antlerless_elk.csv,84752,0.081,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_bison.csv,6372,0.006,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_black_bear.csv,58512,0.056,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_database_report.json,2005,0.002,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_database_report.md,538,0.001,no,no,no,no,documentation,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_deer.csv,142434,0.136,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_desert_bighorn_sheep.csv,9616,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_elk.csv,71364,0.068,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_hunt_code_keyed.csv,169358,0.162,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_moose.csv,15298,0.015,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_mountain_goat.csv,8164,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_pronghorn.csv,36352,0.035,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_rocky_mountain_bighorn_sheep.csv,8844,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/harvest_results_2021_for_2022_summary.csv,587,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/csv/utah_harvest_results_2021_for_2022.sqlite,819200,0.781,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/harvest_results_2021_for_2022_database.zip,283307,0.27,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Antlerless Draw Results.pdf,2875149,2.742,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Bear Draw Results.pdf,406055,0.387,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Big game limited-entry once-in-a-lifetime draw results.pdf,2858441,2.726,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 General-season buck deer draw results.pdf,1500660,1.431,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Lifetime general-season deer draw results.pdf,1354334,1.292,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Youth Dedicated Hunter deer draw results.pdf,369713,0.353,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/2021 Youth general-season deer draw results.pdf,1428906,1.363,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21-22_sportsman_odds.pdf,156728,0.149,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_bg-odds.pdf,10570345,10.081,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_deer_odds.pdf,1455208,1.388,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_dh_odds.pdf,531895,0.507,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_lifetime_deer.pdf,1340616,1.279,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_antlerless_drawing_odds_report.pdf,2600620,2.48,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_bull_elk.pdf,88950,0.085,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_deer.pdf,1400527,1.336,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/draw_odds/21_youth_dh_odds.pdf,342992,0.327,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/21_bg_report.pdf,5961123,5.685,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/21_black_bear_report.pdf,1822298,1.738,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2022/pdf/regulations/guidebook_2022-23_cougar.pdf,5831658,5.562,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/2022_2024_conservation_permits_extracted.xlsx,27280,0.026,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/2022_2024_conservation_permits_extracted.xlsx,27280,0.026,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_location_hunt_code_crosswalk_2023_bighorn_sheep.csv,37311,0.036,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_quality_features_bighorn_by_hunt_code_2023.csv,4589,0.004,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_quality_features_by_hunt_code_all_species_2023.csv,142410,0.136,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_BISON_hunt_success.csv,9996,0.01,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_DEER_hunt_success.csv,101776,0.097,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_DESERT_BIGHORN_SHEEP_hunt_success.csv,9384,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_ELK_hunt_success.csv,113495,0.108,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_MOOSE_hunt_success.csv,19180,0.018,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_MOUNTAIN_GOAT_hunt_success.csv,9853,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_PRONGHORN_hunt_success.csv,48520,0.046,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_ROCKY_MOUNTAIN_BIGHORN_SHEEP_hunt_success.csv,8608,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_all_species_database_report.json,8274,0.008,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_all_species_database_report.md,2015,0.002,no,no,no,no,documentation,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_all_species_hunt_success_long.csv,317592,0.303,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_bighorn_sheep_hunt_success_aggregate.csv,11281,0.011,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_bighorn_sheep_measurements_crosswalked.csv,93909,0.09,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/harvest_results_2023_species_summary.csv,1344,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/csv/utah_harvest_results_2023_all_species.sqlite,1089536,1.039,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database.zip,253458,0.242,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_quality_features_by_hunt_code_2022_for_2023.csv,108717,0.104,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_all_long.csv,352426,0.336,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_antlerless.csv,81011,0.077,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_black_bear.csv,41285,0.039,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_cougar.csv,16892,0.016,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_database_report.json,2927,0.003,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_database_report.md,1255,0.001,no,no,no,no,documentation,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_hunt_code_keyed.csv,321266,0.306,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_le_oial_all.csv,214711,0.205,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/harvest_results_2022_for_2023_summary.csv,899,0.001,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2022_for_2023_database/utah_harvest_results_2022_for_2023.sqlite,856064,0.816,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database.zip,187725,0.179,no,no,no,no,large_binary_or_archive,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_location_hunt_code_crosswalk_2023_bighorn_sheep.csv,37311,0.036,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_quality_features_bighorn_by_hunt_code_2023.csv,4589,0.004,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_quality_features_by_hunt_code_all_species_2023.csv,142410,0.136,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_results_2023_BISON_hunt_success.csv,9996,0.01,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_results_2023_DEER_hunt_success.csv,101776,0.097,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_results_2023_DESERT_BIGHORN_SHEEP_hunt_success.csv,9384,0.009,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_results_2023_ELK_hunt_success.csv,113495,0.108,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
HUNT-BUILDER/pipeline/RAW/hunt_unit_database/2023/harvest_results_2023_all_species_database/harvest_results_2023_MOOSE_hunt_success.csv,19180,0.018,no,no,no,no,miscellaneous,LOCAL_ONLY_IGNORE,NONE,"Nested repo/archive copy; do not track, deploy, or publish from this duplicate path."
