hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,xlsx_res,xlsx_nr,xlsx_total,xlsx_total_printed,xlsx_permit_shape,xlsx_row_start,xlsx_continuation_rows_collapsed,pasted_res,pasted_nr,pasted_total,pasted_permit_shape,xlsx_vs_pasted_status,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,external_agreement_status,recommended_action,source_file,source_sha256
DB1273,Park Valley Hereford CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,,RES_NR_SPLIT_TOTAL_COMPUTED,298,299,6,0,6,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,0,6,,,6,6,0,6,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1274,Patmos Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,300,301,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1275,Pine Canyon CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,302,303,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1277,Pocatello Valley CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,304,305,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1279,Preston Nutter Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,306,307,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1280,Promontory Point CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,308,309,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1281,Rattlesnake Pass CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,310,311,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1282,Redd Ranches CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,312,313,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1283,Roan Cliffs CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,314,315,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1285,Sand Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,316,317,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1286,Pisgah Mountain CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,318,319,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1287,Scofield Canyons CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,320,321,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1288,Scofield West CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,322,323,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1289,Sharp Mountain CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,324,325,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1290,Skull Crack CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,326,327,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1291,Skull Valley South CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,328,329,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1292,Soldier Summit CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,330,331,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1293,South Canyon CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,332,333,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1294,Spring Creek Acres CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,334,335,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1295,Spring Creek/Dodge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,,RES_NR_SPLIT_TOTAL_COMPUTED,336,337,6,0,6,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,6,0,6,,,6,6,0,6,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1298,Strawberry Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,338,339,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1299,Summit Point CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,,RES_NR_SPLIT_TOTAL_COMPUTED,340,341,3,0,3,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,3,0,3,,,3,3,0,3,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1300,Thatcher Mountain CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,342,343,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1301,Three C CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,344,345,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1303,North Peaks CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,346,347,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1304,Two Bear CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,348,349,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1305,Wallsburg CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,350,351,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1306,Washakie CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,352,353,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1308,West Hills CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,354,355,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1309,West Willow Creek Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,,RES_NR_SPLIT_TOTAL_COMPUTED,356,357,5,0,5,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,5,0,5,,,5,5,0,5,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1310,White's Valley CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,358,359,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1312,Woodruff Creek South CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,360,361,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1317,Jacob's Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,362,363,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1322,Pahvant Ensign CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,364,365,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1323,Rock House CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,366,367,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1325,Double Cone CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,368,369,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1326,Rosette CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,370,371,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1327,Mountain Sky Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,372,373,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1328,Clear Creek CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,374,375,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1330,Iron Spring CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,376,377,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1331,Raft River CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,378,379,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1332,West Ridge CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,,RES_NR_SPLIT_TOTAL_COMPUTED,380,381,5,0,5,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,5,0,5,,,5,5,0,5,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1333,5S CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,,RES_NR_SPLIT_TOTAL_COMPUTED,382,383,2,0,2,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,2,0,2,,,2,2,0,2,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1334,Alton - Cactus Buck CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,384,385,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1335,Big Piney Ranch CWMU,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,,RES_NR_SPLIT_TOTAL_COMPUTED,386,387,1,0,1,RES_NR_SPLIT_TOTAL_COMPUTED,MATCH_EXACT,1,0,1,,,1,1,0,1,MATCHES_HANUMBER_AND_UTAHDRAWS_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
