hunt_code,residency,points,guaranteed_at_2026,point_pool_zone,display_2026_max_point_pool,expected_display,status
BI6529,Resident,30,13,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6529,Resident,31,13,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6529,Resident,32,13,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,26,26,max_pool_cutoff_mixed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,27,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,28,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,29,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,30,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,31,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6531,Resident,32,26,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,19,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,20,19,max_pool_cutoff_mixed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,21,19,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,22,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,23,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,24,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,25,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,26,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,27,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,28,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,29,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,30,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,31,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6532,Resident,32,19,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Resident,28,28,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Resident,29,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Resident,30,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Resident,31,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6534,Resident,32,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,27,27,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,28,27,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,29,27,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,30,27,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,31,27,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6535,Resident,32,27,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,18,18,max_pool_cutoff_mixed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,19,18,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,20,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,21,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,22,18,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,23,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,24,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,25,18,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,26,18,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,27,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,28,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,29,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,30,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,31,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6536,Resident,32,18,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Nonresident,28,28,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Nonresident,29,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Nonresident,30,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Nonresident,31,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Nonresident,32,28,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,22,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,23,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,24,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,25,22,max_pool_cutoff_mixed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,26,22,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,27,22,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,28,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,29,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,30,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,31,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
BI6537,Resident,32,22,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,2,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,3,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,4,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,5,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,6,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,7,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,8,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,9,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,10,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,11,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,12,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,13,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,14,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,15,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,16,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,17,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,18,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1001,Resident,19,2,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,3,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,4,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,5,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,6,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,7,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,8,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,9,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,10,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,11,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,12,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,13,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,14,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,15,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,16,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,17,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,18,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1002,Resident,19,3,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,6,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,7,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,8,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,9,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,10,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,11,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DA1003,Nonresident,12,6,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
