source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes,comparison_status,current_reconciliation_confidence,current_reconciliation_winner,recommended_res,recommended_nr,recommended_total,database_res,database_nr,database_total,database_hunt_name,database_hunt_type,database_hunt_class,database_source
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1522,Vernal/Bonanza,Deer,Buck,Archery,General,,,,420,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,420,,,420,Vernal/Bonanza,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1523,Yellowstone,Deer,Buck,Archery,General,,,,280,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,280,,,280,Yellowstone,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1524,Southwest Desert,Deer,Buck,Archery,General,,,,100,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,100,,,100,Southwest Desert,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1525,"Wasatch Mtns, East",Deer,Buck,Archery,General,,,,1300,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1300,,,1300,"Wasatch Mtns, East",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1526,"Wasatch Mtns, West",Deer,Buck,Archery,General,,,,1580,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1580,,,1580,"Wasatch Mtns, West",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1529,Zion,Deer,Buck,Archery,General,,,,675,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,675,,,675,Zion,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1531,Box Elder,Deer,Buck,Any Legal Weapon (Late),General,,,,2080,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,2080,,,2080,Box Elder,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General,,,,5400,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,5400,,,5400,Manti/San Rafael,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1534,Nebo,Deer,Buck,Any Legal Weapon (Late),General,,,,3180,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,3180,,,3180,Nebo,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General,,,,920,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,920,,,920,Fillmore,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1538,Kamas,Deer,Buck,Any Legal Weapon (Late),General,,,,400,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,400,,,400,Kamas,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1539,La Sal Mtns,Deer,Buck,Any Legal Weapon (Late),General,,,,1080,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1080,,,1080,La Sal Mtns,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1540,Monroe,Deer,Buck,Any Legal Weapon (Late),General,,,,660,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,660,,,660,Monroe,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),General,,,,240,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,240,,,240,Mt Dutton,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1542,Nine Mile,Deer,Buck,Any Legal Weapon (Late),General,,,,560,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,560,,,560,Nine Mile,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1543,North Slope,Deer,Buck,Any Legal Weapon (Late),General,,,,1240,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1240,,,1240,North Slope,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1544,Ogden,Deer,Buck,Any Legal Weapon (Late),General,,,,1620,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1620,,,1620,Ogden,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),General,,,,1000,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1000,,,1000,Panguitch Lake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1547,Pine Valley,Deer,Buck,Any Legal Weapon (Late),General,,,,1200,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1200,,,1200,Pine Valley,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),General,,,,520,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,520,,,520,Fishlake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1551,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),General,,,,1680,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1680,,,1680,"San Juan, Abajo Mtns",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1552,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),General,,,,700,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,700,,,700,Vernal/Bonanza,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1553,Yellowstone,Deer,Buck,Any Legal Weapon (Late),General,,,,840,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,840,,,840,Yellowstone,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),General,,,,300,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,300,,,300,Southwest Desert,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),General,,,,3900,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,3900,,,3900,"Wasatch Mtns, East",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),General,,,,4740,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,4740,,,4740,"Wasatch Mtns, West",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1559,Zion,Deer,Buck,Any Legal Weapon (Late),General,,,,1350,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1350,,,1350,Zion,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1561,Box Elder,Deer,Buck,Muzzleloader,General,,,,1040,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1040,,,1040,Box Elder,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1563,Manti/San Rafael,Deer,Buck,Muzzleloader,General,,,,1800,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1800,,,1800,Manti/San Rafael,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1564,Nebo,Deer,Buck,Muzzleloader,General,,,,1060,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1060,,,1060,Nebo,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1566,Fillmore,Deer,Buck,Muzzleloader,General,,,,460,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,460,,,460,Fillmore,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1568,Kamas,Deer,Buck,Muzzleloader,General,,,,200,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,200,,,200,Kamas,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1569,La Sal Mtns,Deer,Buck,Muzzleloader,General,,,,360,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,360,,,360,La Sal Mtns,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1570,Monroe,Deer,Buck,Muzzleloader,General,,,,220,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,220,,,220,Monroe,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1571,Mt Dutton,Deer,Buck,Muzzleloader,General,,,,80,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,80,,,80,Mt Dutton,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1572,Nine Mile,Deer,Buck,Muzzleloader,General,,,,280,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,280,,,280,Nine Mile,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1573,North Slope,Deer,Buck,Muzzleloader,General,,,,620,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,620,,,620,North Slope,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1574,Ogden,Deer,Buck,Muzzleloader,General,,,,540,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,540,,,540,Ogden,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1576,Panguitch Lake,Deer,Buck,Muzzleloader,General,,,,500,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,500,,,500,Panguitch Lake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1577,Pine Valley,Deer,Buck,Muzzleloader,General,,,,600,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,600,,,600,Pine Valley,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1579,Fishlake,Deer,Buck,Muzzleloader,General,,,,260,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,260,,,260,Fishlake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1581,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,General,,,,560,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,560,,,560,"San Juan, Abajo Mtns",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1582,Vernal/Bonanza,Deer,Buck,Muzzleloader,General,,,,280,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,280,,,280,Vernal/Bonanza,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1583,Yellowstone,Deer,Buck,Muzzleloader,General,,,,280,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,280,,,280,Yellowstone,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1584,Southwest Desert,Deer,Buck,Muzzleloader,General,,,,100,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,100,,,100,Southwest Desert,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,General,,,,1300,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1300,,,1300,"Wasatch Mtns, East",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1586,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,General,,,,1580,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,1580,,,1580,"Wasatch Mtns, West",General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1589,Zion,Deer,Buck,Muzzleloader,General,,,,675,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,675,,,675,Zion,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1591,Fillmore,Deer,Buck,Any Legal Weapon (Early),General,,,,460,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,460,,,460,Fillmore,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1592,Kamas,Deer,Buck,Any Legal Weapon (Early),General,,,,200,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,200,,,200,Kamas,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1593,Nine Mile,Deer,Buck,Any Legal Weapon (Early),General,,,,280,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,280,,,280,Nine Mile,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1594,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),General,,,,500,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,500,,,500,Panguitch Lake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1595,Pine Valley,Deer,Buck,Any Legal Weapon (Early),General,,,,600,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,600,,,600,Pine Valley,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),General,,,,260,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,260,,,260,Fishlake,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1597,Zion,Deer,Buck,Any Legal Weapon (Early),General,,,,675,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,675,,,675,Zion,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1598,North Slope,Deer,Buck,Any Legal Weapon (Early),General,,,,620,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,620,,,620,North Slope,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1599,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),General,,,,880,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,880,,,880,Chalk Creek,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1600,Chalk Creek,Deer,Buck,Archery,General,,,,440,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,440,,,440,Chalk Creek,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General,,,,440,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,440,,,440,Chalk Creek,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1602,Chalk Creek,Deer,Buck,Muzzleloader,General,,,,440,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,440,,,440,Chalk Creek,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),General,,,,760,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,760,,,760,East Canyon,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
DEER_BUCK_DB_DIRECT,C:/Users/tyler/Desktop/species truth data/2026 deer buck db.csv,1,DB1604,East Canyon,Deer,Buck,Archery,General,,,,380,TOTAL_ONLY,DIRECT_HUNT_CODE,,SOURCE_MATCHES_RECOMMENDED,REVIEW_SOURCE_CONFLICT,HANUMBER,,,380,,,380,East Canyon,General Season,General Season,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE
