source_scope,source_file,source_page,storage_year,draw_results_year,permit_draw_year,model_year,year_basis,report_title,raw_extracted_code,normalized_hunt_code,artifact_status,hunt_name,species,resident_successful,nonresident_successful,resident_unsuccessful,nonresident_unsuccessful,total_applications,resident_quota,nonresident_quota,total_quota,resident_success_ratio,nonresident_success_ratio,resident_bonus_permits,resident_regular_permits,nonresident_bonus_permits,nonresident_regular_permits,odds_denominator,parse_method,parse_status,notes
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ADS1000,DS1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,4026,0,4027,1,,1,"1 in 4,027.0",N/A,,,,,4027,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AEB1000,EB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Elk,Elk,1,0,8226,0,8227,1,,1,"1 in 8,227.0",N/A,,,,,8227,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,AEB1000,EB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Elk,Elk,1,0,8226,0,8227,1,,1,"1 in 8,227.0",N/A,,,,,8227,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AGO1000,GO1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Mountain Goat,Mountain Goat,1,0,3284,0,3285,1,,1,"1 in 3,285.0",N/A,,,,,3285,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,AGO1000,GO1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Mountain Goat,Mountain Goat,1,0,3284,0,3285,1,,1,"1 in 3,285.0",N/A,,,,,3285,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,AMB1000,MB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Moose,Moose,1,0,4935,0,4936,1,,1,"1 in 4,936.0",N/A,,,,,4936,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,AMB1000,MB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Moose,Moose,1,0,4935,0,4936,1,,1,"1 in 4,936.0",N/A,,,,,4936,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,APB1000,PB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Pronghorn,Pronghorn,1,0,3696,0,3697,1,,1,"1 in 3,697.0",N/A,,,,,3697,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,APB1000,PB1000,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Pronghorn,Pronghorn,1,0,3696,0,3697,1,,1,"1 in 3,697.0",N/A,,,,,3697,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ARS0001,RS0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,4154,0,4155,1,,1,"1 in 4,155.0",N/A,,,,,4155,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ARS0001,RS0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,4154,0,4155,1,,1,"1 in 4,155.0",N/A,,,,,4155,na_glued_code_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,2024,2024,2024,2025,BIBLE_FOLDER_YEAR,2024 Sportsman Draw Odds Report,ATK0001,TK0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bearded Turkey,Turkey,1,0,853,0,854,1,,1,1 in 854.0,N/A,,,,,854,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2025/pdf/draw_odds/2024 _Sportsman draw odds report.pdf,1,2025,2024,2024,2025,REPORT_TITLE,2024 Sportsman Draw Odds Report,ATK0001,TK0001,NORMALIZED_NA_GLUE_ARTIFACT,Sportsman Bearded Turkey,Turkey,1,0,853,0,854,1,,1,1 in 854.0,N/A,,,,,854,na_glued_code_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,BI1000,BI1000,RAW_VALID,Sportsman Bison,Bison,1,0,4158,0,4159,1,,1,"1 in 4,159.0",N/A,,,,,4159,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,BR1000,BR1000,RAW_VALID,Sportsman Black Bear,Black Bear,1,0,1856,0,1857,1,,1,"1 in 1,857.0",N/A,,,,,1857,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,DB0007,DB0007,RAW_VALID,Sportsman Deer,Deer,1,0,7662,0,7663,1,,1,"1 in 7,663.0",N/A,,,,,7663,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,DS1000,DS1000,RAW_VALID,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,0,3997,0,3998,1,,1,"1 in 3,998.0",N/A,,,,,3998,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,1,0,7774,0,7775,1,,1,"1 in 7,775.0",N/A,,,,,7775,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,1,0,3259,0,3260,1,,1,"1 in 3,260.0",N/A,,,,,3260,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,1,0,4682,0,4683,1,,1,"1 in 4,683.0",N/A,,,,,4683,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,1,0,3631,0,3632,1,,1,"1 in 3,632.0",N/A,,,,,3632,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,0,4141,0,4142,1,,1,"1 in 4,142.0",N/A,,,,,4142,inline_table,OK,Extracted from single-line Sportsman table.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/24-25_sportsman_odds.pdf,1,2026,2025,2025,2026,REPORT_TITLE,2025 Sportsman Draw Odds Report,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,1,0,783,0,784,1,,1,1 in 784.0,N/A,,,,,784,inline_table,OK,Extracted from single-line Sportsman table.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,5,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,BI1000,BI1000,RAW_VALID,Sportsman Bison,Bison,,,,,7893,1,0,1,1 in 7893.0,N/A,0,1,0,0,7893,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,5,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,BI1000,BI1000,RAW_VALID,Sportsman Bison,Bison,,,,,7893,1,0,1,1 in 7893.0,N/A,0,1,0,0,7893,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,BI1000,BI1000,RAW_VALID,Sportsman Bison,Bison,1,,,,7893,1,0,1,"1 in 7,893.0",N/A,0,1,0,0,7893,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,9,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,BR1000,BR1000,RAW_VALID,Sportsman Black Bear,Black Bear,,,,,3490,1,0,1,1 in 3490.0,N/A,0,1,0,0,3490,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,9,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,BR1000,BR1000,RAW_VALID,Sportsman Black Bear,Black Bear,,,,,3490,1,0,1,1 in 3490.0,N/A,0,1,0,0,3490,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,BR1000,BR1000,RAW_VALID,Sportsman Black Bear,Black Bear,1,,,,3490,1,0,1,"1 in 3,490.0",N/A,0,1,0,0,3490,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,1,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,DB0007,DB0007,RAW_VALID,Sportsman Deer,Deer,,,,,15826,1,0,1,1 in 15826.0,N/A,0,1,0,0,15826,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,1,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,DB0007,DB0007,RAW_VALID,Sportsman Deer,Deer,,,,,15826,1,0,1,1 in 15826.0,N/A,0,1,0,0,15826,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,DB0007,DB0007,RAW_VALID,Sportsman Deer,Deer,1,,,,15826,1,0,1,"1 in 15,826.0",N/A,0,1,0,0,15826,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,7,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,DS1000,DS1000,RAW_VALID,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,,,,,7132,1,0,1,1 in 7132.0,N/A,0,1,0,0,7132,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,7,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,DS1000,DS1000,RAW_VALID,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,,,,,7132,1,0,1,1 in 7132.0,N/A,0,1,0,0,7132,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,DS1000,DS1000,RAW_VALID,Sportsman Desert Bighorn Sheep,Desert Bighorn Sheep,1,,,,7132,1,0,1,"1 in 7,132.0",N/A,0,1,0,0,7132,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,2,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,,,,,16001,1,0,1,1 in 16001.0,N/A,0,1,0,0,16001,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,2,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,,,,,16001,1,0,1,1 in 16001.0,N/A,0,1,0,0,16001,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,EB1000,EB1000,RAW_VALID,Sportsman Elk,Elk,1,,,,16001,1,0,1,"1 in 16,001.0",N/A,0,1,0,0,16001,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,8,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,,,,,5675,1,0,1,1 in 5675.0,N/A,0,1,0,0,5675,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,8,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,,,,,5675,1,0,1,1 in 5675.0,N/A,0,1,0,0,5675,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,GO1000,GO1000,RAW_VALID,Sportsman Mountain Goat,Mountain Goat,1,,,,5675,1,0,1,"1 in 5,675.0",N/A,0,1,0,0,5675,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,4,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,,,,,9193,1,0,1,1 in 9193.0,N/A,0,1,0,0,9193,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,4,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,,,,,9193,1,0,1,1 in 9193.0,N/A,0,1,0,0,9193,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,MB1000,MB1000,RAW_VALID,Sportsman Moose,Moose,1,,,,9193,1,0,1,"1 in 9,193.0",N/A,0,1,0,0,9193,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,3,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,,,,,6415,1,0,1,1 in 6415.0,N/A,0,1,0,0,6415,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,3,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,,,,,6415,1,0,1,1 in 6415.0,N/A,0,1,0,0,6415,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,PB1000,PB1000,RAW_VALID,Sportsman Pronghorn,Pronghorn,1,,,,6415,1,0,1,"1 in 6,415.0",N/A,0,1,0,0,6415,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,6,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,,,,,7220,1,0,1,1 in 7220.0,N/A,0,1,0,0,7220,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,6,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,,,,,7220,1,0,1,1 in 7220.0,N/A,0,1,0,0,7220,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,RS0001,RS0001,RAW_VALID,Sportsman Rocky Mtn Bighorn Sheep,Rocky Mountain Bighorn Sheep,1,,,,7220,1,0,1,"1 in 7,220.0",N/A,0,1,0,0,7220,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
BIBLE_HUNT_CODES,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,10,2026,2026,2026,2027,BIBLE_FOLDER_YEAR,2026 Sportsman Permit Draw Results,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,,,,,1922,1,0,1,1 in 1922.0,N/A,0,1,0,0,1922,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/official_style/pdf_2025_naming_convention/2026_PERMITS=2027_MODEL__SPORTSMAN PERMITS DRAW RESULTS.pdf,10,2026,2026,2026,2027,REPORT_TITLE,2026 Sportsman Permit Draw Results,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,,,,,1922,1,0,1,1 in 1922.0,N/A,0,1,0,0,1922,one_hunt_per_page_totals,OK,Extracted from generated one-hunt-per-page Sportsman workbook/PDF totals.
REPO_PIPELINE,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/pdf/2026_sportsman_all.pdf,2,2026,2026,2026,2027,FILENAME,,TK0001,TK0001,RAW_VALID,Sportsman Bearded Turkey,Turkey,1,,,,1922,1,0,1,"1 in 1,922.0",N/A,0,1,0,0,1922,utahdraws_summary_ladder_pdf,OK,Extracted from UtahDraws summary PDF odds-ladder rows.
