hunt_code,hunt_name,species,sex_type,weapon,hunt_type,permits_2025_res,permits_2025_nr,permits_2025_total,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_2026_res,recommended_2026_nr,recommended_2026_total,allotment_vs_2025_status,recommended_vs_2025_status,permit_allotment_2026_source,permit_allotment_2026_status,recommended_winner_source,recommended_confidence,recommended_source_support_count,risk_classification,notes
MB6257,Ingham Peak CWMU,Moose,Bull,Any Legal Weapon,CWMU,,,,1,0,1,1,0,1,RIGHT_BLANK,RIGHT_BLANK,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_OIL_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
MB6258,Jacob's Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6259,Royal Ivory Outfitters CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,DWR_HUNT_PLANNER_HaNumber_MATCHED_PERMITS_2026,CROSSWALK_CONFIRMED_ACTIVE_2025_PDF_2026_NUMBERS_PENDING,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6262,Junction Valley CWMU,Moose,Bull,Any Legal Weapon,CWMU,,,,1,0,1,1,0,1,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
MB6263,Moon Ranch CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,,,,,,,LEFT_BLANK,LEFT_BLANK,,HISTORICAL_2025_ONLY_NOT_ACTIVE_2026,NONE,NO_PERMIT_VALUE,0,NO_2025_NUMERIC_MATCH,
MB6264,Sand Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_CURRENT_PERMIT_RECONCILIATION:HANUMBER,RECONCILED_2026_RECOMMENDED_RES_NR_SPLIT,HANUMBER,MEDIUM_SINGLE_SOURCE,1,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6265,Little Pole Canyon CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
MB6266,Weber Florence Creek/Stillman Creek CWMU,Moose,Bull,Any Legal Weapon,CWMU,1,0,1,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
PB1000,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,,,,,,1,,,1,RIGHT_BLANK,RIGHT_BLANK,2026_CURRENT_PERMIT_RECONCILIATION:UTAHDRAWS,RECONCILED_2026_RECOMMENDED_TOTAL_ONLY,UTAHDRAWS,MEDIUM_SINGLE_SOURCE,1,NO_2025_NUMERIC_MATCH,
PB5000,Beaver,Pronghorn,Buck,Archery,Limited Entry,5,1,6,11,1,12,11,1,12,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5001,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Archery,Limited Entry,6,1,7,13,1,14,13,1,14,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5002,"Book Cliffs, South",Pronghorn,Buck,Archery,Limited Entry,2,1,3,8,1,9,8,1,9,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5003,"Box Elder, Promontory",Pronghorn,Buck,Archery,Limited Entry,4,0,4,4,0,4,4,0,4,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
PB5004,"Box Elder, Puddle Valley",Pronghorn,Buck,Archery,Limited Entry,1,1,2,3,1,4,3,1,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5005,"Box Elder, Snowville",Pronghorn,Buck,Archery,Limited Entry,3,1,4,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5006,"Box Elder, West",Pronghorn,Buck,Archery,Limited Entry,5,1,6,10,1,11,10,1,11,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5008,"Fillmore, Oak Creek South",Pronghorn,Buck,Archery,Limited Entry,3,1,4,15,2,17,15,2,17,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5009,"La Sal, Potash/South Cisco",Pronghorn,Buck,Archery,Limited Entry,3,0,3,6,0,6,6,0,6,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5011,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Archery,Limited Entry,9,2,11,30,3,33,30,3,33,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5012,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Archery,Limited Entry,3,1,4,10,1,11,10,1,11,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5013,Pine Valley,Pronghorn,Buck,Archery,Limited Entry,5,1,6,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5015,"San Rafael, North",Pronghorn,Buck,Archery,Limited Entry,8,1,9,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5016,Diamond Mtn/Bonanza,Pronghorn,Buck,Archery,Limited Entry,5,1,6,17,2,19,17,2,19,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5017,Vernal,Pronghorn,Buck,Archery,Limited Entry,7,1,8,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5018,Southwest Desert,Pronghorn,Buck,Archery,Limited Entry,11,2,13,31,4,35,31,4,35,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5019,"West Desert, Riverbed",Pronghorn,Buck,Archery,Limited Entry,4,1,5,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5020,"West Desert, Rush Valley",Pronghorn,Buck,Archery,Limited Entry,2,1,3,8,1,9,8,1,9,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5021,"West Desert, Snake Valley",Pronghorn,Buck,Archery,Limited Entry,7,1,8,23,3,26,23,3,26,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5024,Southwest Desert,Pronghorn,Buck,Muzzleloader,Limited Entry,9,1,10,31,4,35,31,4,35,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5025,Beaver,Pronghorn,Buck,Any Legal Weapon,Limited Entry,15,1,16,43,5,48,43,5,48,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5026,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,19,3,22,50,6,56,50,6,56,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5027,"Book Cliffs, South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,8,2,10,34,4,38,34,4,38,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5028,"Box Elder, Promontory",Pronghorn,Buck,Any Legal Weapon,Limited Entry,4,1,5,14,2,16,14,2,16,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5029,"Box Elder, Puddle Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,3,1,4,14,2,16,14,2,16,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5030,"Box Elder, Snowville",Pronghorn,Buck,Any Legal Weapon,Limited Entry,9,2,11,28,3,31,28,3,31,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5031,"Box Elder, West",Pronghorn,Buck,Any Legal Weapon,Limited Entry,10,2,12,30,3,33,30,3,33,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5033,"Fillmore, Oak Creek South",Pronghorn,Buck,Any Legal Weapon,Limited Entry,8,2,10,46,5,51,46,5,51,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5034,Kaiparowits,Pronghorn,Buck,Any Legal Weapon,Limited Entry,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5035,"La Sal, Potash/South Cisco",Pronghorn,Buck,Any Legal Weapon,Limited Entry,6,1,7,22,2,24,22,2,24,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5037,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Any Legal Weapon,Limited Entry,22,5,27,89,10,99,89,10,99,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5038,"Nine Mile, Range Creek",Pronghorn,Buck,Any Legal Weapon,Limited Entry,2,1,3,13,1,14,13,1,14,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5039,"North Slope, Summit",Pronghorn,Buck,Any Legal Weapon,Limited Entry,4,1,5,15,2,17,15,2,17,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5040,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Any Legal Weapon,Limited Entry,5,1,6,29,3,32,29,3,32,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5041,"Panguitch Lake/Zion, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,9,1,10,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5042,Pine Valley,Pronghorn,Buck,Any Legal Weapon,Limited Entry,6,1,7,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5044,"San Juan, Hatch Point",Pronghorn,Buck,Any Legal Weapon,Limited Entry,2,0,2,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5045,"San Rafael, Desert",Pronghorn,Buck,Any Legal Weapon,Limited Entry,2,1,3,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5046,"San Rafael, North",Pronghorn,Buck,Any Legal Weapon,Limited Entry,10,2,12,62,7,69,62,7,69,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5047,Diamond Mtn/Bonanza,Pronghorn,Buck,Any Legal Weapon,Limited Entry,13,2,15,50,6,56,50,6,56,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5048,Vernal,Pronghorn,Buck,Any Legal Weapon,Limited Entry,14,3,17,54,6,60,54,6,60,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5049,Southwest Desert,Pronghorn,Buck,Any Legal Weapon,Limited Entry,31,6,37,94,11,105,94,11,105,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5050,"West Desert, Riverbed",Pronghorn,Buck,Any Legal Weapon,Limited Entry,14,5,19,73,8,81,73,8,81,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5051,"West Desert, Rush Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,5,2,7,32,4,36,32,4,36,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5052,"West Desert, Snake Valley",Pronghorn,Buck,Any Legal Weapon,Limited Entry,16,4,20,95,11,106,95,11,106,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5053,"Nine Mile, Range Creek",Pronghorn,Buck,Archery,Limited Entry,2,0,2,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5054,"Panguitch Lake/Zion, North",Pronghorn,Buck,Archery,Limited Entry,4,1,5,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5055,"San Rafael, Desert",Pronghorn,Buck,Archery,Limited Entry,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5056,"San Rafael, North",Pronghorn,Buck,Muzzleloader,Limited Entry,5,1,6,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5059,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Muzzleloader,Limited Entry,10,2,12,30,3,33,30,3,33,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5060,Diamond Mtn/Bonanza,Pronghorn,Buck,Muzzleloader,Limited Entry,6,1,7,17,2,19,17,2,19,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5061,"Panguitch Lake/Zion, North",Pronghorn,Buck,Muzzleloader,Limited Entry,2,1,3,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5062,Pine Valley,Pronghorn,Buck,Muzzleloader,Limited Entry,2,1,3,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5065,"Fillmore, Oak Creek South",Pronghorn,Buck,Muzzleloader,Limited Entry,3,1,4,15,2,17,15,2,17,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5066,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Muzzleloader,Limited Entry,4,1,5,10,1,11,10,1,11,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5072,Vernal,Pronghorn,Buck,Muzzleloader,Limited Entry,4,1,5,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5073,"Cache, Rich",Pronghorn,Buck,Any Legal Weapon,Limited Entry,1,1,2,6,0,6,6,0,6,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5074,"Cache, Rich",Pronghorn,Buck,Archery,Limited Entry,1,1,2,2,0,2,2,0,2,TOTAL_MATCH_ONLY,TOTAL_MATCH_ONLY,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
PB5075,"Cache, Rich",Pronghorn,Buck,Muzzleloader,Limited Entry,1,1,2,2,0,2,2,0,2,TOTAL_MATCH_ONLY,TOTAL_MATCH_ONLY,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
PB5076,Parker Mtn,Pronghorn,Buck,Any Legal Weapon,Limited Entry,12,2,14,135,15,150,135,15,150,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5077,Parker Mtn,Pronghorn,Buck,Archery,Limited Entry,3,1,4,45,5,50,45,5,50,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
PB5078,Parker Mtn,Pronghorn,Buck,Muzzleloader,Limited Entry,6,1,7,45,5,50,45,5,50,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5079,"Box Elder, West",Pronghorn,Buck,Muzzleloader,Limited Entry,,,,10,1,11,10,1,11,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5080,"Box Elder, Snowville",Pronghorn,Buck,Muzzleloader,Limited Entry,,,,9,1,10,9,1,10,RIGHT_BLANK,RIGHT_BLANK,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
PB5300,Antelope Creek CWMU,Pronghorn,Buck,Any Legal Weapon,CWMU,2,0,2,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,DWR_HUNTPLANNER_CWMU_RES_NR_TOTAL_DERIVED,HANUMBER,HIGH_CONFIRMED_2PLUS,2,NO_2025_NUMERIC_MATCH,
