hunt_code,audit_bucket,presence_status,comparison_status,live_hunt_name,database_hunt_name,live_res,live_nr,live_total,database_compared_res,database_compared_nr,database_compared_total,live_shape_status,database_compare_source,source_url,notes
DB1341,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Dry Creek CWMU,Dry Creek CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
DB1342,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Faust Valley CWMU,Faust Valley CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
DB1343,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Red Iron CWMU,,,,1,0,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
DB1344,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Salt Wells CWMU,,,,1,0,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
DB1345,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Diamond Mountain CWMU,,,,1,0,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
DB1347,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,The Rose of Snowville CWMU,The Rose of Snowville CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
DB1348,REVIEW_DATABASE_ONLY_NOT_IN_LIVE_PULL,DATABASE_ONLY,DATABASE_ONLY,,Kimberly CWMU,,,,1,0,1,,DATABASE.permit_allotment_2026,,Hunt code exists in current DATABASE.csv but was not exposed by queried live DWR HuntBoundary endpoints.
DB1349,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Weber Florence Creek/Stillman Creek CWMU,Weber Florence Creek/Stillman Creek CWMU,,,9,9,0,9,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
DB1351,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,The Dirty Dozen,The Dirty Dozen,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,Total aligns but residency split differs or DB has split where DWR only exposes total.
DB1501,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Box Elder,Box Elder,,,1040,,,1040,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1502,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Cache,Cache,,,1160,,,1160,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1503,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Manti/San Rafael,Manti/San Rafael,,,1800,,,1800,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1504,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo,Nebo,,,1060,,,1060,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1506,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fillmore,Fillmore,,,460,,,460,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1508,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Kamas,Kamas,,,200,,,200,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1509,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,La Sal Mtns,La Sal Mtns,,,360,,,360,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1510,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Monroe,Monroe,,,220,,,220,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1511,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton,Mt Dutton,,,80,,,80,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1512,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nine Mile,Nine Mile,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1513,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,North Slope,North Slope,,,620,,,620,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1514,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Ogden,Ogden,,,540,,,540,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1516,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,,,500,,,500,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1517,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,,,600,,,600,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1518,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Boulder/Kaiparowits,Boulder/Kaiparowits,,,720,,,720,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1519,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fishlake,Fishlake,,,260,,,260,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1521,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,,560,,,560,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1522,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Vernal/Bonanza,Vernal/Bonanza,,,420,,,420,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1523,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Yellowstone,Yellowstone,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1524,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Southwest Desert,Southwest Desert,,,100,,,100,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1525,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, East","Wasatch Mtns, East",,,1300,,,1300,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1526,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, West","Wasatch Mtns, West",,,1580,,,1580,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1529,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Zion,Zion,,,675,,,675,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1531,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Box Elder,Box Elder,,,2080,,,2080,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1533,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Manti/San Rafael,Manti/San Rafael,,,5400,,,5400,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1534,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo,Nebo,,,3180,,,3180,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1536,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fillmore,Fillmore,,,920,,,920,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1538,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Kamas,Kamas,,,400,,,400,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1539,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,La Sal Mtns,La Sal Mtns,,,1080,,,1080,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1540,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Monroe,Monroe,,,660,,,660,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1541,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton,Mt Dutton,,,240,,,240,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1542,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nine Mile,Nine Mile,,,560,,,560,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1543,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,North Slope,North Slope,,,1240,,,1240,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1544,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Ogden,Ogden,,,1620,,,1620,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1546,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,,,1000,,,1000,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1547,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,,,1200,,,1200,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1549,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fishlake,Fishlake,,,520,,,520,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1551,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,,1680,,,1680,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1552,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Vernal/Bonanza,Vernal/Bonanza,,,700,,,700,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1553,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Yellowstone,Yellowstone,,,840,,,840,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1554,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Southwest Desert,Southwest Desert,,,300,,,300,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1555,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, East","Wasatch Mtns, East",,,3900,,,3900,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1556,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, West","Wasatch Mtns, West",,,4740,,,4740,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1559,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Zion,Zion,,,1350,,,1350,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1561,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Box Elder,Box Elder,,,1040,,,1040,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1563,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Manti/San Rafael,Manti/San Rafael,,,1800,,,1800,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1564,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo,Nebo,,,1060,,,1060,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1566,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fillmore,Fillmore,,,460,,,460,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1568,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Kamas,Kamas,,,200,,,200,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1569,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,La Sal Mtns,La Sal Mtns,,,360,,,360,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1570,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Monroe,Monroe,,,220,,,220,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1571,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton,Mt Dutton,,,80,,,80,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1572,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nine Mile,Nine Mile,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1573,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,North Slope,North Slope,,,620,,,620,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1574,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Ogden,Ogden,,,540,,,540,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1576,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,,,500,,,500,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1577,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,,,600,,,600,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1579,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fishlake,Fishlake,,,260,,,260,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1581,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,,560,,,560,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1582,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Vernal/Bonanza,Vernal/Bonanza,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1583,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Yellowstone,Yellowstone,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1584,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Southwest Desert,Southwest Desert,,,100,,,100,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1585,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, East","Wasatch Mtns, East",,,1300,,,1300,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1586,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Wasatch Mtns, West","Wasatch Mtns, West",,,1580,,,1580,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1589,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Zion,Zion,,,675,,,675,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1591,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fillmore,Fillmore,,,460,,,460,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1592,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Kamas,Kamas,,,200,,,200,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1593,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nine Mile,Nine Mile,,,280,,,280,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1594,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,,,500,,,500,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1595,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Pine Valley,Pine Valley,,,600,,,600,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1596,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fishlake,Fishlake,,,260,,,260,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1597,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Zion,Zion,,,675,,,675,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1598,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,North Slope,North Slope,,,620,,,620,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1599,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Chalk Creek,Chalk Creek,,,880,,,880,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1600,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Chalk Creek,Chalk Creek,,,440,,,440,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1601,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Chalk Creek,Chalk Creek,,,440,,,440,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1602,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Chalk Creek,Chalk Creek,,,440,,,440,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1603,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,East Canyon,East Canyon,,,760,,,760,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1604,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,East Canyon,East Canyon,,,380,,,380,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1605,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,East Canyon,East Canyon,,,380,,,380,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1606,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,East Canyon,East Canyon,,,380,,,380,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1607,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Morgan-South Rich,Morgan-South Rich,,,640,,,640,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1608,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Morgan-South Rich,Morgan-South Rich,,,320,,,320,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1609,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Morgan-South Rich,Morgan-South Rich,,,320,,,320,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1610,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Morgan-South Rich,Morgan-South Rich,,,320,,,320,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1611,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Beaver, East","Beaver, East",,,440,,,440,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1612,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Beaver, East","Beaver, East",,,440,,,440,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1613,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Beaver, East","Beaver, East",,,1320,,,1320,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1614,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Beaver, West","Beaver, West",,,130,,,130,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
DB1615,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Beaver, West","Beaver, West",,,130,,,130,LIVE_DWR_TOTAL_ONLY,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,
