row_number,hunt_code,year,match_method,column,old_value,new_value
1078,BR1017,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1078,BR1017,2022,identity,permits_2022_res,,0
1078,BR1017,2022,identity,permits_2022_nr,,4
1078,BR1017,2022,identity,permits_2022_total,,4
1078,BR1017,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1078,BR1017,2023,identity,permits_2023_res,,0
1078,BR1017,2023,identity,permits_2023_nr,,2
1078,BR1017,2023,identity,permits_2023_total,,2
1078,BR1017,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1078,BR1017,2024,identity,permits_2024_nr,1,2
1078,BR1017,2024,identity,permits_2024_total,1,2
1078,BR1017,2025,identity,permits_2025_nr,1,2
1078,BR1017,2025,identity,permits_2025_total,1,2
1078,BR1017,2026,identity,permits_2026_res,,0
1078,BR1017,2026,identity,permits_2026_nr,,2
1078,BR1017,2026,identity,permits_2026_total,,2
1079,BR7307,2019,identity,permits_2019_res,,9
1079,BR7307,2019,identity,permits_2019_nr,,0
1079,BR7307,2019,identity,permits_2019_total,,9
1079,BR7307,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1079,BR7307,2020,identity,permits_2020_res,,9
1079,BR7307,2020,identity,permits_2020_nr,,1
1079,BR7307,2020,identity,permits_2020_total,,10
1079,BR7307,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1079,BR7307,2021,unique_hunt_code,permits_2021_res,,9
1079,BR7307,2021,unique_hunt_code,permits_2021_nr,,1
1079,BR7307,2021,unique_hunt_code,permits_2021_total,,10
1079,BR7307,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1079,BR7307,2022,unique_hunt_code,permits_2022_res,,18
1079,BR7307,2022,unique_hunt_code,permits_2022_nr,,2
1079,BR7307,2022,unique_hunt_code,permits_2022_total,,20
1079,BR7307,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1079,BR7307,2023,unique_hunt_code,permits_2023_res,,9
1079,BR7307,2023,unique_hunt_code,permits_2023_nr,,1
1079,BR7307,2023,unique_hunt_code,permits_2023_total,,10
1079,BR7307,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1079,BR7307,2024,unique_hunt_code,permits_2024_res,4,9
1079,BR7307,2024,unique_hunt_code,permits_2024_total,5,10
1079,BR7307,2025,identity,permits_2025_res,2,0
1079,BR7307,2025,identity,permits_2025_nr,1,0
1079,BR7307,2025,identity,permits_2025_total,3,0
1080,DB1110,2025,identity,permits_2025_res,,9
1080,DB1110,2025,identity,permits_2025_nr,,1
1080,DB1110,2025,identity,permits_2025_total,,10
1080,DB1110,2025,identity,permits_2025_source,,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL
1080,DB1110,2026,identity,permits_2026_res,,10
1080,DB1110,2026,identity,permits_2026_nr,,1
1080,DB1110,2026,identity,permits_2026_total,,11
1081,DB1611,2025,identity,permits_2025_res,,259
1081,DB1611,2025,identity,permits_2025_nr,,26
1081,DB1611,2025,identity,permits_2025_total,,285
1081,DB1611,2025,identity,permits_2025_source,,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL
1081,DB1611,2026,identity,permits_2026_res,,276
1081,DB1611,2026,identity,permits_2026_nr,,30
1081,DB1611,2026,identity,permits_2026_total,,306
1082,DB1612,2025,identity,permits_2025_res,,265
1082,DB1612,2025,identity,permits_2025_nr,,30
1082,DB1612,2025,identity,permits_2025_total,,295
1082,DB1612,2025,identity,permits_2025_source,,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL
1082,DB1612,2026,identity,permits_2026_res,,284
1082,DB1612,2026,identity,permits_2026_nr,,32
1082,DB1612,2026,identity,permits_2026_total,,316
1083,DB1613,2025,identity,permits_2025_res,,963
1083,DB1613,2025,identity,permits_2025_nr,,92
1083,DB1613,2025,identity,permits_2025_total,,1055
1083,DB1613,2025,identity,permits_2025_source,,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL
1083,DB1613,2026,identity,permits_2026_res,,849
1083,DB1613,2026,identity,permits_2026_nr,,88
1083,DB1613,2026,identity,permits_2026_total,,937
1084,DB1802,2025,identity,permits_2025_res,,137
1084,DB1802,2025,identity,permits_2025_nr,,8
1084,DB1802,2025,identity,permits_2025_total,,145
1084,DB1802,2025,identity,permits_2025_source,,CANONICAL_YEARLY_DRAW_RESULTS_2025_FOR_2026_MODEL
1084,DB1802,2026,identity,permits_2026_res,,49
1084,DB1802,2026,identity,permits_2026_nr,,0
1084,DB1802,2026,identity,permits_2026_total,,49
1085,EA1222,2020,identity,permits_2020_res,,72
1085,EA1222,2020,identity,permits_2020_nr,,8
1085,EA1222,2020,identity,permits_2020_total,,80
1085,EA1222,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1085,EA1222,2021,unique_hunt_code,permits_2021_res,,135
1085,EA1222,2021,unique_hunt_code,permits_2021_nr,,15
1085,EA1222,2021,unique_hunt_code,permits_2021_total,,150
1085,EA1222,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1085,EA1222,2022,identity,permits_2022_res,,8
1085,EA1222,2022,identity,permits_2022_nr,,2
1085,EA1222,2022,identity,permits_2022_total,,10
1085,EA1222,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1085,EA1222,2023,identity,permits_2023_res,,32
1085,EA1222,2023,identity,permits_2023_nr,,3
1085,EA1222,2023,identity,permits_2023_total,,35
1085,EA1222,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1085,EA1222,2025,identity,permits_2025_res,13,27
1085,EA1222,2025,identity,permits_2025_nr,2,3
1085,EA1222,2025,identity,permits_2025_total,15,30
1085,EA1222,2026,identity,permits_2026_res,,0
1085,EA1222,2026,identity,permits_2026_nr,,0
1085,EA1222,2026,identity,permits_2026_total,,0
1086,EA1223,2020,identity,permits_2020_res,,72
1086,EA1223,2020,identity,permits_2020_nr,,8
1086,EA1223,2020,identity,permits_2020_total,,80
1086,EA1223,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1086,EA1223,2021,unique_hunt_code,permits_2021_res,,90
1086,EA1223,2021,unique_hunt_code,permits_2021_nr,,9
1086,EA1223,2021,unique_hunt_code,permits_2021_total,,99
1086,EA1223,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1086,EA1223,2022,identity,permits_2022_res,,8
1086,EA1223,2022,identity,permits_2022_nr,,2
1086,EA1223,2022,identity,permits_2022_total,,10
1086,EA1223,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1086,EA1223,2023,identity,permits_2023_res,,32
1086,EA1223,2023,identity,permits_2023_nr,,3
1086,EA1223,2023,identity,permits_2023_total,,35
1086,EA1223,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1086,EA1223,2025,identity,permits_2025_res,21,27
1086,EA1223,2025,identity,permits_2025_nr,2,3
1086,EA1223,2025,identity,permits_2025_total,23,30
1086,EA1223,2026,identity,permits_2026_res,,0
1086,EA1223,2026,identity,permits_2026_nr,,0
1086,EA1223,2026,identity,permits_2026_total,,0
1087,EA2021,2026,identity,permits_2026_res,,0
1087,EA2021,2026,identity,permits_2026_nr,,0
1087,EA2021,2026,identity,permits_2026_total,,0
1088,EB3000,2019,identity,permits_2019_res,,7
1088,EB3000,2019,identity,permits_2019_nr,,1
1088,EB3000,2019,identity,permits_2019_total,,8
1088,EB3000,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1088,EB3000,2020,identity,permits_2020_res,,7
1088,EB3000,2020,identity,permits_2020_nr,,1
1088,EB3000,2020,identity,permits_2020_total,,8
1088,EB3000,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1088,EB3000,2021,identity,permits_2021_res,,8
1088,EB3000,2021,identity,permits_2021_nr,,1
1088,EB3000,2021,identity,permits_2021_total,,9
1088,EB3000,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1088,EB3000,2022,identity,permits_2022_res,,28
1088,EB3000,2022,identity,permits_2022_nr,,4
1088,EB3000,2022,identity,permits_2022_total,,32
1088,EB3000,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1088,EB3000,2023,identity,permits_2023_res,,17
1088,EB3000,2023,identity,permits_2023_nr,,2
1088,EB3000,2023,identity,permits_2023_total,,19
1088,EB3000,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1088,EB3000,2024,identity,permits_2024_res,6,18
1088,EB3000,2024,identity,permits_2024_nr,1,2
1088,EB3000,2024,identity,permits_2024_total,7,20
1088,EB3000,2025,identity,permits_2025_res,5,21
1088,EB3000,2025,identity,permits_2025_nr,1,2
1088,EB3000,2025,identity,permits_2025_total,6,23
1088,EB3000,2026,identity,permits_2026_res,,21
1088,EB3000,2026,identity,permits_2026_nr,,3
1088,EB3000,2026,identity,permits_2026_total,,24
1089,EB3024,2019,unique_hunt_code,permits_2019_res,,9
1089,EB3024,2019,unique_hunt_code,permits_2019_nr,,1
1089,EB3024,2019,unique_hunt_code,permits_2019_total,,10
1089,EB3024,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1089,EB3024,2020,unique_hunt_code,permits_2020_res,,10
1089,EB3024,2020,unique_hunt_code,permits_2020_nr,,1
1089,EB3024,2020,unique_hunt_code,permits_2020_total,,11
1089,EB3024,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1089,EB3024,2021,unique_hunt_code,permits_2021_res,,0
1089,EB3024,2021,unique_hunt_code,permits_2021_nr,,0
1089,EB3024,2021,unique_hunt_code,permits_2021_total,,0
1089,EB3024,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1089,EB3024,2022,unique_hunt_code,permits_2022_res,,38
1089,EB3024,2022,unique_hunt_code,permits_2022_nr,,4
1089,EB3024,2022,unique_hunt_code,permits_2022_total,,42
1089,EB3024,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1089,EB3024,2023,unique_hunt_code,permits_2023_res,,6
1089,EB3024,2023,unique_hunt_code,permits_2023_nr,,1
1089,EB3024,2023,unique_hunt_code,permits_2023_total,,7
1089,EB3024,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1089,EB3024,2024,unique_hunt_code,permits_2024_res,2,7
1089,EB3024,2024,unique_hunt_code,permits_2024_total,3,8
1089,EB3024,2025,unique_hunt_code,permits_2025_res,3,9
1089,EB3024,2025,unique_hunt_code,permits_2025_total,4,10
1089,EB3024,2026,identity,permits_2026_res,,9
1089,EB3024,2026,identity,permits_2026_nr,,1
1089,EB3024,2026,identity,permits_2026_total,,10
1090,EB3025,2019,unique_hunt_code,permits_2019_res,,6
1090,EB3025,2019,unique_hunt_code,permits_2019_nr,,1
1090,EB3025,2019,unique_hunt_code,permits_2019_total,,7
1090,EB3025,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1090,EB3025,2020,unique_hunt_code,permits_2020_res,,7
1090,EB3025,2020,unique_hunt_code,permits_2020_nr,,1
1090,EB3025,2020,unique_hunt_code,permits_2020_total,,8
1090,EB3025,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1090,EB3025,2021,unique_hunt_code,permits_2021_res,,8
1090,EB3025,2021,unique_hunt_code,permits_2021_nr,,1
1090,EB3025,2021,unique_hunt_code,permits_2021_total,,9
1090,EB3025,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1090,EB3025,2022,unique_hunt_code,permits_2022_res,,26
1090,EB3025,2022,unique_hunt_code,permits_2022_nr,,4
1090,EB3025,2022,unique_hunt_code,permits_2022_total,,30
1090,EB3025,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1090,EB3025,2023,unique_hunt_code,permits_2023_res,,12
1090,EB3025,2023,unique_hunt_code,permits_2023_nr,,1
1090,EB3025,2023,unique_hunt_code,permits_2023_total,,13
1090,EB3025,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1090,EB3025,2024,unique_hunt_code,permits_2024_res,3,19
1090,EB3025,2024,unique_hunt_code,permits_2024_nr,1,2
1090,EB3025,2024,unique_hunt_code,permits_2024_total,4,21
1090,EB3025,2025,unique_hunt_code,permits_2025_res,5,13
1090,EB3025,2025,unique_hunt_code,permits_2025_nr,1,2
1090,EB3025,2025,unique_hunt_code,permits_2025_total,6,15
1090,EB3025,2026,identity,permits_2026_res,,14
1090,EB3025,2026,identity,permits_2026_nr,,2
1090,EB3025,2026,identity,permits_2026_total,,16
1091,EB3077,2019,identity,permits_2019_res,,5
1091,EB3077,2019,identity,permits_2019_nr,,0
1091,EB3077,2019,identity,permits_2019_total,,5
1091,EB3077,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1091,EB3077,2020,identity,permits_2020_res,,4
1091,EB3077,2020,identity,permits_2020_nr,,1
1091,EB3077,2020,identity,permits_2020_total,,5
1091,EB3077,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1091,EB3077,2021,identity,permits_2021_res,,5
1091,EB3077,2021,identity,permits_2021_nr,,1
1091,EB3077,2021,identity,permits_2021_total,,6
1091,EB3077,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1091,EB3077,2022,identity,permits_2022_res,,18
1091,EB3077,2022,identity,permits_2022_nr,,2
1091,EB3077,2022,identity,permits_2022_total,,20
1091,EB3077,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1091,EB3077,2023,identity,permits_2023_res,,11
1091,EB3077,2023,identity,permits_2023_nr,,1
1091,EB3077,2023,identity,permits_2023_total,,12
1091,EB3077,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1091,EB3077,2024,identity,permits_2024_res,2,14
1091,EB3077,2024,identity,permits_2024_total,3,15
1091,EB3077,2025,identity,permits_2025_res,4,13
1091,EB3077,2025,identity,permits_2025_total,5,14
1091,EB3077,2026,identity,permits_2026_res,,13
1091,EB3077,2026,identity,permits_2026_nr,,2
1091,EB3077,2026,identity,permits_2026_total,,15
1092,EB3102,2019,identity,permits_2019_res,,1
1092,EB3102,2019,identity,permits_2019_nr,,0
1092,EB3102,2019,identity,permits_2019_total,,1
1092,EB3102,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1092,EB3102,2020,identity,permits_2020_res,,1
1092,EB3102,2020,identity,permits_2020_nr,,0
1092,EB3102,2020,identity,permits_2020_total,,1
1092,EB3102,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1092,EB3102,2021,unique_hunt_code,permits_2021_res,,1
1092,EB3102,2021,unique_hunt_code,permits_2021_nr,,0
1092,EB3102,2021,unique_hunt_code,permits_2021_total,,1
1092,EB3102,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1092,EB3102,2022,unique_hunt_code,permits_2022_res,,4
1092,EB3102,2022,unique_hunt_code,permits_2022_nr,,0
1092,EB3102,2022,unique_hunt_code,permits_2022_total,,4
1092,EB3102,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1092,EB3102,2023,unique_hunt_code,permits_2023_res,,2
1092,EB3102,2023,unique_hunt_code,permits_2023_nr,,0
1092,EB3102,2023,unique_hunt_code,permits_2023_total,,2
1092,EB3102,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1092,EB3102,2024,unique_hunt_code,permits_2024_res,2,3
1092,EB3102,2024,unique_hunt_code,permits_2024_total,2,3
1092,EB3102,2025,unique_hunt_code,permits_2025_res,2,3
1092,EB3102,2025,unique_hunt_code,permits_2025_total,2,3
1092,EB3102,2026,identity,permits_2026_res,,3
1092,EB3102,2026,identity,permits_2026_nr,,0
1092,EB3102,2026,identity,permits_2026_total,,3
1093,EB3158,2023,identity,permits_2023_res,,4
1093,EB3158,2023,identity,permits_2023_nr,,1
1093,EB3158,2023,identity,permits_2023_total,,5
1093,EB3158,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1093,EB3158,2024,unique_hunt_code,permits_2024_res,1,9
1093,EB3158,2024,unique_hunt_code,permits_2024_total,2,10
1093,EB3158,2025,unique_hunt_code,permits_2025_res,3,12
1093,EB3158,2025,unique_hunt_code,permits_2025_nr,1,2
1093,EB3158,2025,unique_hunt_code,permits_2025_total,4,14
1093,EB3158,2026,identity,permits_2026_res,,17
1093,EB3158,2026,identity,permits_2026_nr,,2
1093,EB3158,2026,identity,permits_2026_total,,19
1094,EB3159,2023,identity,permits_2023_res,,21
1094,EB3159,2023,identity,permits_2023_nr,,2
1094,EB3159,2023,identity,permits_2023_total,,23
1094,EB3159,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1094,EB3159,2024,unique_hunt_code,permits_2024_res,7,25
1094,EB3159,2024,unique_hunt_code,permits_2024_nr,1,2
1094,EB3159,2024,unique_hunt_code,permits_2024_total,8,27
1094,EB3159,2025,unique_hunt_code,permits_2025_res,4,24
1094,EB3159,2025,unique_hunt_code,permits_2025_nr,1,3
1094,EB3159,2025,unique_hunt_code,permits_2025_total,5,27
1094,EB3159,2026,identity,permits_2026_res,,26
1094,EB3159,2026,identity,permits_2026_nr,,3
1094,EB3159,2026,identity,permits_2026_total,,29
1104,DS6604,2019,identity,permits_2019_res,,4
1104,DS6604,2019,identity,permits_2019_nr,,0
1104,DS6604,2019,identity,permits_2019_total,,4
1104,DS6604,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1104,DS6604,2020,identity,permits_2020_res,,5
1104,DS6604,2020,identity,permits_2020_nr,,0
1104,DS6604,2020,identity,permits_2020_total,,5
1104,DS6604,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1104,DS6604,2021,unique_hunt_code,permits_2021_res,,4
1104,DS6604,2021,unique_hunt_code,permits_2021_nr,,0
1104,DS6604,2021,unique_hunt_code,permits_2021_total,,4
1104,DS6604,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1104,DS6604,2022,unique_hunt_code,permits_2022_res,,8
1104,DS6604,2022,unique_hunt_code,permits_2022_nr,,0
1104,DS6604,2022,unique_hunt_code,permits_2022_total,,8
1104,DS6604,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1104,DS6604,2023,unique_hunt_code,permits_2023_res,,4
1104,DS6604,2023,unique_hunt_code,permits_2023_nr,,0
1104,DS6604,2023,unique_hunt_code,permits_2023_total,,4
1104,DS6604,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1104,DS6604,2024,unique_hunt_code,permits_2024_res,2,6
1104,DS6604,2024,unique_hunt_code,permits_2024_total,2,6
1104,DS6604,2025,identity,permits_2025_res,2,6
1104,DS6604,2025,identity,permits_2025_total,2,6
1104,DS6604,2026,unique_hunt_code,permits_2026_res,,8
1104,DS6604,2026,unique_hunt_code,permits_2026_nr,,0
1104,DS6604,2026,unique_hunt_code,permits_2026_total,,8
1105,PB5009,2019,identity,permits_2019_res,,5
1105,PB5009,2019,identity,permits_2019_nr,,1
1105,PB5009,2019,identity,permits_2019_total,,6
1105,PB5009,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1105,PB5009,2020,identity,permits_2020_res,,3
1105,PB5009,2020,identity,permits_2020_nr,,1
1105,PB5009,2020,identity,permits_2020_total,,4
1105,PB5009,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1105,PB5009,2021,identity,permits_2021_res,,4
1105,PB5009,2021,identity,permits_2021_nr,,0
1105,PB5009,2021,identity,permits_2021_total,,4
1105,PB5009,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1105,PB5009,2022,identity,permits_2022_res,,8
1105,PB5009,2022,identity,permits_2022_nr,,0
1105,PB5009,2022,identity,permits_2022_total,,8
1105,PB5009,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1105,PB5009,2023,identity,permits_2023_res,,5
1105,PB5009,2023,identity,permits_2023_nr,,0
1105,PB5009,2023,identity,permits_2023_total,,5
1105,PB5009,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1105,PB5009,2024,identity,permits_2024_res,3,5
1105,PB5009,2024,identity,permits_2024_total,3,5
1105,PB5009,2025,identity,permits_2025_res,3,6
1105,PB5009,2025,identity,permits_2025_total,3,6
1105,PB5009,2026,identity,permits_2026_res,,6
1105,PB5009,2026,identity,permits_2026_nr,,0
1105,PB5009,2026,identity,permits_2026_total,,6
1106,PB5035,2019,identity,permits_2019_res,,22
1106,PB5035,2019,identity,permits_2019_nr,,2
1106,PB5035,2019,identity,permits_2019_total,,24
1106,PB5035,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1106,PB5035,2020,identity,permits_2020_res,,14
1106,PB5035,2020,identity,permits_2020_nr,,2
1106,PB5035,2020,identity,permits_2020_total,,16
1106,PB5035,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1106,PB5035,2021,identity,permits_2021_res,,14
1106,PB5035,2021,identity,permits_2021_nr,,2
1106,PB5035,2021,identity,permits_2021_total,,16
1106,PB5035,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1106,PB5035,2022,identity,permits_2022_res,,28
1106,PB5035,2022,identity,permits_2022_nr,,4
1106,PB5035,2022,identity,permits_2022_total,,32
1106,PB5035,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1106,PB5035,2023,identity,permits_2023_res,,16
1106,PB5035,2023,identity,permits_2023_nr,,2
1106,PB5035,2023,identity,permits_2023_total,,18
1106,PB5035,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1106,PB5035,2024,identity,permits_2024_res,8,19
1106,PB5035,2024,identity,permits_2024_total,10,21
1106,PB5035,2025,identity,permits_2025_res,6,20
1106,PB5035,2025,identity,permits_2025_nr,1,2
1106,PB5035,2025,identity,permits_2025_total,7,22
1106,PB5035,2026,identity,permits_2026_res,,22
1106,PB5035,2026,identity,permits_2026_nr,,2
1106,PB5035,2026,identity,permits_2026_total,,24
1107,EA1075,2019,identity,permits_2019_res,,72
1107,EA1075,2019,identity,permits_2019_nr,,8
1107,EA1075,2019,identity,permits_2019_total,,80
1107,EA1075,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1107,EA1075,2020,identity,permits_2020_res,,8
1107,EA1075,2020,identity,permits_2020_nr,,1
1107,EA1075,2020,identity,permits_2020_total,,9
1107,EA1075,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1107,EA1075,2021,unique_hunt_code,permits_2021_res,,9
1107,EA1075,2021,unique_hunt_code,permits_2021_nr,,1
1107,EA1075,2021,unique_hunt_code,permits_2021_total,,10
1107,EA1075,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1107,EA1075,2022,identity,permits_2022_res,,26
1107,EA1075,2022,identity,permits_2022_nr,,4
1107,EA1075,2022,identity,permits_2022_total,,30
1107,EA1075,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1107,EA1075,2023,identity,permits_2023_res,,15
1107,EA1075,2023,identity,permits_2023_nr,,1
1107,EA1075,2023,identity,permits_2023_total,,16
1107,EA1075,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
1107,EA1075,2025,identity,permits_2025_res,11,45
1107,EA1075,2025,identity,permits_2025_nr,1,5
1107,EA1075,2025,identity,permits_2025_total,12,50
1107,EA1075,2026,identity,permits_2026_res,,0
1107,EA1075,2026,identity,permits_2026_nr,,0
1107,EA1075,2026,identity,permits_2026_total,,0
1108,EA1076,2019,identity,permits_2019_res,,44
1108,EA1076,2019,identity,permits_2019_nr,,5
1108,EA1076,2019,identity,permits_2019_total,,49
1108,EA1076,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
1108,EA1076,2020,identity,permits_2020_res,,8
1108,EA1076,2020,identity,permits_2020_nr,,1
1108,EA1076,2020,identity,permits_2020_total,,9
1108,EA1076,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
1108,EA1076,2021,unique_hunt_code,permits_2021_res,,9
1108,EA1076,2021,unique_hunt_code,permits_2021_nr,,1
1108,EA1076,2021,unique_hunt_code,permits_2021_total,,10
1108,EA1076,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
1108,EA1076,2022,identity,permits_2022_res,,26
1108,EA1076,2022,identity,permits_2022_nr,,4
1108,EA1076,2022,identity,permits_2022_total,,30
1108,EA1076,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
1108,EA1076,2023,identity,permits_2023_res,,15
1108,EA1076,2023,identity,permits_2023_nr,,2
1108,EA1076,2023,identity,permits_2023_total,,17
