row_number,hunt_code,year,match_method
507,BR7112,2019,identity
507,BR7112,2020,identity
507,BR7112,2021,identity
507,BR7112,2022,identity
507,BR7112,2023,identity
507,BR7112,2024,identity
507,BR7112,2025,identity
507,BR7112,2026,identity
508,BR7213,2019,identity
508,BR7213,2020,identity
508,BR7213,2021,identity
508,BR7213,2022,identity
508,BR7213,2023,identity
508,BR7213,2024,identity
508,BR7213,2025,identity
508,BR7213,2026,identity
509,BR7309,2019,identity
509,BR7309,2020,identity
509,BR7309,2021,unique_hunt_code
509,BR7309,2022,unique_hunt_code
509,BR7309,2023,unique_hunt_code
509,BR7309,2024,unique_hunt_code
509,BR7309,2025,identity
509,BR7309,2026,identity
510,BR7119,2019,identity
510,BR7119,2020,identity
510,BR7119,2021,identity
510,BR7119,2022,identity
510,BR7119,2023,identity
510,BR7119,2024,identity
510,BR7119,2025,identity
510,BR7119,2026,identity
511,BR7220,2019,identity
511,BR7220,2020,identity
511,BR7220,2021,identity
511,BR7220,2022,identity
511,BR7220,2023,identity
511,BR7220,2024,identity
511,BR7220,2025,identity
511,BR7220,2026,identity
512,BR7315,2019,identity
512,BR7315,2020,identity
512,BR7315,2021,unique_hunt_code
512,BR7315,2022,unique_hunt_code
512,BR7315,2023,unique_hunt_code
512,BR7315,2024,unique_hunt_code
512,BR7315,2025,identity
512,BR7315,2026,identity
513,DA1045,2019,no_match
513,DA1045,2020,no_match
513,DA1045,2021,unique_hunt_code
513,DA1045,2022,identity
513,DA1045,2023,identity
513,DA1045,2024,unique_hunt_code
513,DA1045,2025,identity
513,DA1045,2026,identity
514,EA1114,2019,identity
514,EA1114,2020,identity
514,EA1114,2021,unique_hunt_code
514,EA1114,2022,identity
514,EA1114,2023,identity
514,EA1114,2024,unique_hunt_code
514,EA1114,2025,identity
514,EA1114,2026,identity
515,DB1258,2019,identity
515,DB1258,2020,identity
515,DB1258,2021,identity
515,DB1258,2022,identity
515,DB1258,2023,identity
515,DB1258,2024,no_match
515,DB1258,2025,identity
515,DB1258,2026,identity
516,EA1147,2019,identity
516,EA1147,2020,identity
516,EA1147,2021,unique_hunt_code
516,EA1147,2022,identity
516,EA1147,2023,identity
516,EA1147,2024,unique_hunt_code
516,EA1147,2025,identity
516,EA1147,2026,identity
517,EB3534,2019,identity
517,EB3534,2020,identity
517,EB3534,2021,identity
517,EB3534,2022,identity
517,EB3534,2023,identity
517,EB3534,2024,identity
517,EB3534,2025,identity
517,EB3534,2026,identity
518,DB1263,2019,identity
518,DB1263,2020,identity
518,DB1263,2021,identity
518,DB1263,2022,identity
518,DB1263,2023,identity
518,DB1263,2024,identity
518,DB1263,2025,identity
518,DB1263,2026,identity
519,EA1151,2019,identity
519,EA1151,2020,identity
519,EA1151,2021,unique_hunt_code
519,EA1151,2022,identity
519,EA1151,2023,identity
519,EA1151,2024,unique_hunt_code
519,EA1151,2025,identity
519,EA1151,2026,identity
520,EB3538,2019,identity
520,EB3538,2020,identity
520,EB3538,2021,identity
520,EB3538,2022,no_match
520,EB3538,2023,identity
520,EB3538,2024,identity
520,EB3538,2025,identity
520,EB3538,2026,identity
521,DB1310,2019,identity
521,DB1310,2020,identity
521,DB1310,2021,identity
521,DB1310,2022,identity
521,DB1310,2023,identity
521,DB1310,2024,identity
521,DB1310,2025,identity
521,DB1310,2026,identity
522,DB1244,2019,identity
522,DB1244,2020,identity
522,DB1244,2021,identity
522,DB1244,2022,identity
522,DB1244,2023,identity
522,DB1244,2024,identity
522,DB1244,2025,identity
522,DB1244,2026,identity
523,DB1289,2019,identity
523,DB1289,2020,identity
523,DB1289,2021,identity
523,DB1289,2022,identity
523,DB1289,2023,identity
523,DB1289,2024,identity
523,DB1289,2025,identity
523,DB1289,2026,identity
524,EA1235,2019,no_match
524,EA1235,2020,no_match
524,EA1235,2021,unique_hunt_code
524,EA1235,2022,identity
524,EA1235,2023,identity
524,EA1235,2024,unique_hunt_code
524,EA1235,2025,identity
524,EA1235,2026,identity
525,EB3610,2019,no_match
525,EB3610,2020,no_match
525,EB3610,2021,identity
525,EB3610,2022,identity
525,EB3610,2023,identity
525,EB3610,2024,identity
525,EB3610,2025,identity
525,EB3610,2026,identity
526,DB1293,2019,identity
526,DB1293,2020,identity
526,DB1293,2021,identity
526,DB1293,2022,identity
526,DB1293,2023,identity
526,DB1293,2024,identity
526,DB1293,2025,identity
526,DB1293,2026,identity
527,EA1167,2019,identity
527,EA1167,2020,identity
527,EA1167,2021,unique_hunt_code
527,EA1167,2022,identity
527,EA1167,2023,identity
527,EA1167,2024,unique_hunt_code
527,EA1167,2025,identity
527,EA1167,2026,identity
528,EB3554,2019,identity
528,EB3554,2020,identity
528,EB3554,2021,identity
528,EB3554,2022,identity
528,EB3554,2023,identity
528,EB3554,2024,identity
528,EB3554,2025,identity
528,EB3554,2026,identity
529,DB1303,2019,identity
529,DB1303,2020,identity
529,DB1303,2021,identity
529,DB1303,2022,identity
529,DB1303,2023,identity
529,DB1303,2024,identity
529,DB1303,2025,identity
529,DB1303,2026,identity
530,EB3565,2019,identity
530,EB3565,2020,identity
530,EB3565,2021,identity
530,EB3565,2022,identity
530,EB3565,2023,identity
530,EB3565,2024,identity
530,EB3565,2025,identity
530,EB3565,2026,identity
531,DB1252,2019,identity
531,DB1252,2020,identity
531,DB1252,2021,identity
531,DB1252,2022,identity
531,DB1252,2023,identity
531,DB1252,2024,identity
531,DB1252,2025,identity
531,DB1252,2026,identity
532,EB3528,2019,identity
532,EB3528,2020,identity
532,EB3528,2021,identity
532,EB3528,2022,no_match
532,EB3528,2023,identity
532,EB3528,2024,identity
532,EB3528,2025,identity
532,EB3528,2026,identity
533,DB1328,2019,no_match
533,DB1328,2020,no_match
533,DB1328,2021,identity
533,DB1328,2022,identity
533,DB1328,2023,identity
533,DB1328,2024,identity
533,DB1328,2025,identity
533,DB1328,2026,identity
534,DB1250,2019,identity
534,DB1250,2020,identity
534,DB1250,2021,identity
534,DB1250,2022,identity
534,DB1250,2023,identity
534,DB1250,2024,identity
534,DB1250,2025,identity
534,DB1250,2026,identity
535,DB1281,2019,identity
535,DB1281,2020,identity
535,DB1281,2021,identity
535,DB1281,2022,identity
535,DB1281,2023,identity
535,DB1281,2024,identity
535,DB1281,2025,identity
535,DB1281,2026,identity
536,DB1241,2019,identity
536,DB1241,2020,identity
536,DB1241,2021,identity
536,DB1241,2022,identity
536,DB1241,2023,identity
536,DB1241,2024,identity
536,DB1241,2025,identity
536,DB1241,2026,identity
537,DB1306,2019,identity
537,DB1306,2020,identity
537,DB1306,2021,identity
537,DB1306,2022,identity
537,DB1306,2023,identity
537,DB1306,2024,identity
537,DB1306,2025,identity
537,DB1306,2026,identity
538,DB1209,2019,identity
538,DB1209,2020,identity
538,DB1209,2021,identity
538,DB1209,2022,identity
538,DB1209,2023,identity
538,DB1209,2024,identity
538,DB1209,2025,identity
538,DB1209,2026,identity
539,DB1277,2019,identity
539,DB1277,2020,identity
539,DB1277,2021,identity
539,DB1277,2022,identity
539,DB1277,2023,identity
539,DB1277,2024,identity
539,DB1277,2025,identity
539,DB1277,2026,identity
540,DB1280,2019,identity
540,DB1280,2020,identity
540,DB1280,2021,identity
540,DB1280,2022,identity
540,DB1280,2023,identity
540,DB1280,2024,identity
540,DB1280,2025,identity
540,DB1280,2026,identity
541,DB1270,2019,identity
541,DB1270,2020,identity
541,DB1270,2021,identity
541,DB1270,2022,identity
541,DB1270,2023,identity
541,DB1270,2024,identity
541,DB1270,2025,identity
541,DB1270,2026,identity
542,DB1273,2019,identity
542,DB1273,2020,identity
542,DB1273,2021,identity
542,DB1273,2022,identity
542,DB1273,2023,identity
542,DB1273,2024,identity
542,DB1273,2025,identity
542,DB1273,2026,identity
543,DB1222,2019,identity
543,DB1222,2020,identity
543,DB1222,2021,identity
543,DB1222,2022,identity
543,DB1222,2023,identity
543,DB1222,2024,identity
543,DB1222,2025,identity
543,DB1222,2026,identity
544,EA1125,2019,identity
544,EA1125,2020,identity
544,EA1125,2021,unique_hunt_code
544,EA1125,2022,identity
544,EA1125,2023,identity
544,EA1125,2024,unique_hunt_code
544,EA1125,2025,identity
544,EA1125,2026,identity
545,EB3509,2019,identity
545,EB3509,2020,identity
545,EB3509,2021,identity
545,EB3509,2022,identity
545,EB3509,2023,identity
545,EB3509,2024,identity
545,EB3509,2025,identity
545,EB3509,2026,identity
546,DA1050,2019,no_match
546,DA1050,2020,no_match
546,DA1050,2021,no_match
546,DA1050,2022,no_match
546,DA1050,2023,no_match
546,DA1050,2024,unique_hunt_code
546,DA1050,2025,identity
546,DA1050,2026,identity
547,DB1347,2019,no_match
547,DB1347,2020,no_match
547,DB1347,2021,no_match
547,DB1347,2022,no_match
547,DB1347,2023,no_match
547,DB1347,2024,identity
547,DB1347,2025,identity
547,DB1347,2026,identity
548,PB5311,2019,identity
548,PB5311,2020,identity
548,PB5311,2021,identity
548,PB5311,2022,identity
548,PB5311,2023,identity
548,PB5311,2024,identity
548,PB5311,2025,identity
548,PB5311,2026,identity
549,PD1048,2019,no_match
549,PD1048,2020,no_match
549,PD1048,2021,no_match
549,PD1048,2022,no_match
549,PD1048,2023,no_match
549,PD1048,2024,no_match
549,PD1048,2025,identity
549,PD1048,2026,identity
550,DB1211,2019,identity
550,DB1211,2020,identity
550,DB1211,2021,identity
550,DB1211,2022,identity
550,DB1211,2023,identity
550,DB1211,2024,identity
550,DB1211,2025,identity
550,DB1211,2026,identity
551,DB1308,2019,identity
551,DB1308,2020,identity
551,DB1308,2021,no_match
551,DB1308,2022,identity
551,DB1308,2023,identity
551,DB1308,2024,identity
551,DB1308,2025,identity
551,DB1308,2026,identity
552,DB1231,2019,identity
552,DB1231,2020,identity
552,DB1231,2021,identity
552,DB1231,2022,identity
552,DB1231,2023,identity
552,DB1231,2024,identity
552,DB1231,2025,identity
552,DB1231,2026,identity
553,DB1269,2019,identity
553,DB1269,2020,identity
553,DB1269,2021,identity
553,DB1269,2022,identity
553,DB1269,2023,identity
553,DB1269,2024,identity
553,DB1269,2025,identity
553,DB1269,2026,identity
554,DB1239,2019,no_match
554,DB1239,2020,no_match
554,DB1239,2021,no_match
554,DB1239,2022,no_match
554,DB1239,2023,identity
554,DB1239,2024,identity
554,DB1239,2025,identity
554,DB1239,2026,identity
555,DB1325,2019,identity
555,DB1325,2020,identity
555,DB1325,2021,identity
555,DB1325,2022,identity
555,DB1325,2023,identity
555,DB1325,2024,identity
555,DB1325,2025,identity
555,DB1325,2026,identity
556,EA1130,2019,identity
556,EA1130,2020,identity
556,EA1130,2021,unique_hunt_code
556,EA1130,2022,identity
556,EA1130,2023,identity
556,EA1130,2024,unique_hunt_code
556,EA1130,2025,identity
556,EA1130,2026,identity
557,EB3515,2019,identity
557,EB3515,2020,identity
557,EB3515,2021,identity
557,EB3515,2022,identity
557,EB3515,2023,identity
557,EB3515,2024,identity
557,EB3515,2025,identity
557,EB3515,2026,identity
558,EA1158,2019,identity
558,EA1158,2020,identity
558,EA1158,2021,unique_hunt_code
558,EA1158,2022,identity
558,EA1158,2023,identity
558,EA1158,2024,unique_hunt_code
558,EA1158,2025,identity
558,EA1158,2026,identity
559,EB3545,2019,identity
559,EB3545,2020,identity
559,EB3545,2021,identity
559,EB3545,2022,identity
559,EB3545,2023,identity
559,EB3545,2024,identity
559,EB3545,2025,identity
559,EB3545,2026,identity
560,DB1264,2019,identity
560,DB1264,2020,identity
560,DB1264,2021,identity
560,DB1264,2022,identity
560,DB1264,2023,identity
560,DB1264,2024,identity
560,DB1264,2025,identity
560,DB1264,2026,identity
561,DB1236,2019,identity
561,DB1236,2020,identity
561,DB1236,2021,identity
561,DB1236,2022,identity
561,DB1236,2023,identity
561,DB1236,2024,identity
561,DB1236,2025,identity
561,DB1236,2026,identity
562,DB1233,2019,identity
562,DB1233,2020,identity
562,DB1233,2021,identity
562,DB1233,2022,identity
562,DB1233,2023,identity
562,DB1233,2024,identity
562,DB1233,2025,identity
562,DB1233,2026,identity
563,EA1132,2019,identity
563,EA1132,2020,identity
563,EA1132,2021,unique_hunt_code
563,EA1132,2022,identity
563,EA1132,2023,identity
563,EA1132,2024,unique_hunt_code
563,EA1132,2025,identity
563,EA1132,2026,identity
564,EB3517,2019,identity
564,EB3517,2020,identity
564,EB3517,2021,identity
564,EB3517,2022,identity
564,EB3517,2023,identity
564,EB3517,2024,identity
564,EB3517,2025,identity
564,EB3517,2026,identity
565,MB6208,2019,identity
565,MB6208,2020,identity
565,MB6208,2021,identity
565,MB6208,2022,identity
565,MB6208,2023,identity
565,MB6208,2024,identity
565,MB6208,2025,identity
565,MB6208,2026,identity
566,DB1304,2019,identity
566,DB1304,2020,identity
566,DB1304,2021,identity
566,DB1304,2022,identity
566,DB1304,2023,identity
566,DB1304,2024,identity
566,DB1304,2025,identity
566,DB1304,2026,identity
567,EA1174,2019,identity
567,EA1174,2020,identity
567,EA1174,2021,unique_hunt_code
567,EA1174,2022,identity
567,EA1174,2023,identity
567,EA1174,2024,unique_hunt_code
567,EA1174,2025,identity
567,EA1174,2026,no_match
568,DB1237,2019,identity
568,DB1237,2020,identity
568,DB1237,2021,identity
568,DB1237,2022,identity
568,DB1237,2023,identity
568,DB1237,2024,identity
568,DB1237,2025,identity
568,DB1237,2026,identity
569,EA1134,2019,identity
569,EA1134,2020,identity
569,EA1134,2021,unique_hunt_code
569,EA1134,2022,identity
569,EA1134,2023,identity
569,EA1134,2024,unique_hunt_code
569,EA1134,2025,identity
569,EA1134,2026,identity
570,EB3519,2019,identity
570,EB3519,2020,identity
570,EB3519,2021,identity
570,EB3519,2022,identity
570,EB3519,2023,identity
570,EB3519,2024,identity
570,EB3519,2025,identity
570,EB3519,2026,identity
571,DB1349,2019,no_match
571,DB1349,2020,no_match
571,DB1349,2021,no_match
571,DB1349,2022,no_match
571,DB1349,2023,no_match
571,DB1349,2024,identity
571,DB1349,2025,identity
571,DB1349,2026,identity
572,EA1263,2019,no_match
572,EA1263,2020,no_match
572,EA1263,2021,no_match
572,EA1263,2022,no_match
572,EA1263,2023,no_match
572,EA1263,2024,no_match
572,EA1263,2025,identity
572,EA1263,2026,identity
573,EB3619,2019,no_match
573,EB3619,2020,no_match
573,EB3619,2021,no_match
573,EB3619,2022,no_match
573,EB3619,2023,no_match
573,EB3619,2024,identity
573,EB3619,2025,identity
573,EB3619,2026,identity
574,MB6266,2019,no_match
574,MB6266,2020,no_match
574,MB6266,2021,no_match
574,MB6266,2022,no_match
574,MB6266,2023,no_match
574,MB6266,2024,identity
574,MB6266,2025,identity
574,MB6266,2026,identity
575,DB1242,2019,identity
575,DB1242,2020,identity
575,DB1242,2021,identity
575,DB1242,2022,identity
575,DB1242,2023,identity
575,DB1242,2024,identity
575,DB1242,2025,identity
575,DB1242,2026,identity
576,EA1136,2019,identity
576,EA1136,2020,identity
576,EA1136,2021,unique_hunt_code
576,EA1136,2022,identity
576,EA1136,2023,identity
576,EA1136,2024,unique_hunt_code
576,EA1136,2025,identity
576,EA1136,2026,identity
577,EB3521,2019,identity
577,EB3521,2020,identity
577,EB3521,2021,identity
577,EB3521,2022,identity
577,EB3521,2023,identity
577,EB3521,2024,identity
577,EB3521,2025,identity
577,EB3521,2026,identity
578,MB6211,2019,identity
578,MB6211,2020,identity
578,MB6211,2021,identity
578,MB6211,2022,identity
578,MB6211,2023,identity
578,MB6211,2024,identity
578,MB6211,2025,identity
578,MB6211,2026,identity
579,DB1200,2019,identity
579,DB1200,2020,identity
579,DB1200,2021,identity
579,DB1200,2022,identity
579,DB1200,2023,identity
579,DB1200,2024,identity
579,DB1200,2025,identity
579,DB1200,2026,identity
580,DB1201,2019,identity
580,DB1201,2020,identity
580,DB1201,2021,identity
580,DB1201,2022,identity
580,DB1201,2023,identity
580,DB1201,2024,identity
580,DB1201,2025,identity
580,DB1201,2026,identity
581,DB1334,2019,no_match
581,DB1334,2020,no_match
581,DB1334,2021,identity
581,DB1334,2022,identity
581,DB1334,2023,identity
581,DB1334,2024,identity
581,DB1334,2025,identity
581,DB1334,2026,identity
582,EA1118,2019,identity
582,EA1118,2020,identity
582,EA1118,2021,unique_hunt_code
582,EA1118,2022,identity
582,EA1118,2023,identity
582,EA1118,2024,unique_hunt_code
582,EA1118,2025,identity
582,EA1118,2026,identity
583,EB3500,2019,identity
583,EB3500,2020,identity
583,EB3500,2021,identity
583,EB3500,2022,identity
583,EB3500,2023,identity
583,EB3500,2024,identity
583,EB3500,2025,identity
583,EB3500,2026,identity
584,DB1205,2019,identity
584,DB1205,2020,identity
584,DB1205,2021,identity
584,DB1205,2022,identity
584,DB1205,2023,identity
584,DB1205,2024,identity
584,DB1205,2025,identity
584,DB1205,2026,identity
585,EA1119,2019,identity
585,EA1119,2020,identity
585,EA1119,2021,unique_hunt_code
585,EA1119,2022,identity
585,EA1119,2023,identity
585,EA1119,2024,unique_hunt_code
585,EA1119,2025,identity
585,EA1119,2026,identity
586,EB3501,2019,identity
586,EB3501,2020,identity
586,EB3501,2021,identity
586,EB3501,2022,identity
586,EB3501,2023,identity
586,EB3501,2024,identity
586,EB3501,2025,identity
586,EB3501,2026,identity
587,DB1213,2019,identity
587,DB1213,2020,identity
587,DB1213,2021,identity
587,DB1213,2022,identity
587,DB1213,2023,identity
587,DB1213,2024,identity
587,DB1213,2025,identity
587,DB1213,2026,identity
588,EA1121,2019,identity
588,EA1121,2020,identity
588,EA1121,2021,unique_hunt_code
588,EA1121,2022,identity
588,EA1121,2023,identity
588,EA1121,2024,unique_hunt_code
588,EA1121,2025,identity
588,EA1121,2026,identity
589,EB3505,2019,identity
589,EB3505,2020,identity
589,EB3505,2021,identity
589,EB3505,2022,identity
589,EB3505,2023,identity
589,EB3505,2024,identity
589,EB3505,2025,identity
589,EB3505,2026,identity
590,DB1243,2019,identity
590,DB1243,2020,identity
590,DB1243,2021,identity
590,DB1243,2022,identity
590,DB1243,2023,identity
590,DB1243,2024,identity
590,DB1243,2025,identity
590,DB1243,2026,identity
591,EA1137,2019,identity
591,EA1137,2020,identity
591,EA1137,2021,unique_hunt_code
591,EA1137,2022,identity
591,EA1137,2023,identity
591,EA1137,2024,unique_hunt_code
591,EA1137,2025,identity
591,EA1137,2026,identity
592,EB3522,2019,identity
592,EB3522,2020,identity
592,EB3522,2021,identity
592,EB3522,2022,identity
592,EB3522,2023,identity
592,EB3522,2024,identity
592,EB3522,2025,identity
592,EB3522,2026,identity
593,DB1255,2019,identity
593,DB1255,2020,identity
593,DB1255,2021,identity
593,DB1255,2022,identity
593,DB1255,2023,identity
593,DB1255,2024,identity
593,DB1255,2025,identity
593,DB1255,2026,identity
594,EA1145,2019,identity
594,EA1145,2020,identity
594,EA1145,2021,unique_hunt_code
594,EA1145,2022,identity
594,EA1145,2023,identity
594,EA1145,2024,unique_hunt_code
594,EA1145,2025,identity
594,EA1145,2026,identity
595,EB3531,2019,identity
595,EB3531,2020,identity
595,EB3531,2021,identity
595,EB3531,2022,identity
595,EB3531,2023,identity
595,EB3531,2024,identity
595,EB3531,2025,identity
595,EB3531,2026,identity
596,DA1013,2019,identity
596,DA1013,2020,identity
596,DA1013,2021,unique_hunt_code
596,DA1013,2022,identity
596,DA1013,2023,identity
596,DA1013,2024,unique_hunt_code
596,DA1013,2025,identity
596,DA1013,2026,identity
597,DB1266,2019,identity
597,DB1266,2020,identity
597,DB1266,2021,identity
597,DB1266,2022,identity
597,DB1266,2023,identity
597,DB1266,2024,identity
597,DB1266,2025,identity
597,DB1266,2026,identity
598,DB1271,2019,identity
598,DB1271,2020,identity
598,DB1271,2021,identity
598,DB1271,2022,identity
598,DB1271,2023,identity
598,DB1271,2024,identity
598,DB1271,2025,identity
598,DB1271,2026,identity
599,DB1272,2019,identity
599,DB1272,2020,identity
599,DB1272,2021,identity
599,DB1272,2022,identity
599,DB1272,2023,identity
599,DB1272,2024,identity
599,DB1272,2025,identity
599,DB1272,2026,identity
600,EA1153,2019,identity
600,EA1153,2020,identity
600,EA1153,2021,unique_hunt_code
600,EA1153,2022,identity
600,EA1153,2023,identity
600,EA1153,2024,unique_hunt_code
600,EA1153,2025,identity
600,EA1153,2026,identity
