surface,source_csv,hunt_code,legacy_hunt_code_prefix,hunt_code_prefix_status,residency,point_level,hunt_name,species,hunt_category,applicants,permits,source_file,source_namespace,raw_hunt_code_status
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,17,Buck Deer Bonus Point,Buck Deer,Bonus Point,190,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,3,Buck Deer Bonus Point,Buck Deer,Bonus Point,1161,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,30,Buck Deer Bonus Point,Buck Deer,Bonus Point,4,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,17,Buck Deer Bonus Point,Buck Deer,Bonus Point,816,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,16,Buck Deer Bonus Point,Buck Deer,Bonus Point,235,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,21,Buck Deer Bonus Point,Buck Deer,Bonus Point,89,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,5,Buck Deer Bonus Point,Buck Deer,Bonus Point,501,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,8,Buck Deer Bonus Point,Buck Deer,Bonus Point,717,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,22,Buck Deer Bonus Point,Buck Deer,Bonus Point,76,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,10,Buck Deer Bonus Point,Buck Deer,Bonus Point,328,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,27,Buck Deer Bonus Point,Buck Deer,Bonus Point,27,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,27,Buck Deer Bonus Point,Buck Deer,Bonus Point,19,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,6,Buck Deer Bonus Point,Buck Deer,Bonus Point,887,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Nonresident,4,Buck Deer Bonus Point,Buck Deer,Bonus Point,1004,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_08_limited_entry_buck_deer.csv,DEE,,,Resident,15,Buck Deer Bonus Point,Buck Deer,Bonus Point,252,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,10,Bull Elk Bonus Point,Bull Elk,Bonus Point,742,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,14,Bull Elk Bonus Point,Bull Elk,Bonus Point,430,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,2,Bull Elk Bonus Point,Bull Elk,Bonus Point,1250,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,1,Bull Elk Bonus Point,Bull Elk,Bonus Point,1926,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,0,Bull Elk Bonus Point,Bull Elk,Bonus Point,1630,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,22,Bull Elk Bonus Point,Bull Elk,Bonus Point,149,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,21,Bull Elk Bonus Point,Bull Elk,Bonus Point,215,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,19,Bull Elk Bonus Point,Bull Elk,Bonus Point,252,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,4,Bull Elk Bonus Point,Bull Elk,Bonus Point,1125,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,25,Bull Elk Bonus Point,Bull Elk,Bonus Point,101,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,16,Bull Elk Bonus Point,Bull Elk,Bonus Point,333,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,28,Bull Elk Bonus Point,Bull Elk,Bonus Point,72,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,8,Bull Elk Bonus Point,Bull Elk,Bonus Point,821,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,13,Bull Elk Bonus Point,Bull Elk,Bonus Point,489,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,26,Bull Elk Bonus Point,Bull Elk,Bonus Point,72,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,1,Bull Elk Bonus Point,Bull Elk,Bonus Point,1326,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,30,Bull Elk Bonus Point,Bull Elk,Bonus Point,21,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,17,Bull Elk Bonus Point,Bull Elk,Bonus Point,323,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,20,Bull Elk Bonus Point,Bull Elk,Bonus Point,244,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,29,Bull Elk Bonus Point,Bull Elk,Bonus Point,46,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,24,Bull Elk Bonus Point,Bull Elk,Bonus Point,96,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,3,Bull Elk Bonus Point,Bull Elk,Bonus Point,1663,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,28,Bull Elk Bonus Point,Bull Elk,Bonus Point,12,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,0,Bull Elk Bonus Point,Bull Elk,Bonus Point,2119,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,32,Bull Elk Bonus Point,Bull Elk,Bonus Point,3,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,4,Bull Elk Bonus Point,Bull Elk,Bonus Point,1527,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,23,Bull Elk Bonus Point,Bull Elk,Bonus Point,144,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,13,Bull Elk Bonus Point,Bull Elk,Bonus Point,406,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,33,Bull Elk Bonus Point,Bull Elk,Bonus Point,6,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,8,Bull Elk Bonus Point,Bull Elk,Bonus Point,1110,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,19,Bull Elk Bonus Point,Bull Elk,Bonus Point,288,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,15,Bull Elk Bonus Point,Bull Elk,Bonus Point,370,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,23,Bull Elk Bonus Point,Bull Elk,Bonus Point,159,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,11,Bull Elk Bonus Point,Bull Elk,Bonus Point,495,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,16,Bull Elk Bonus Point,Bull Elk,Bonus Point,450,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,15,Bull Elk Bonus Point,Bull Elk,Bonus Point,444,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,6,Bull Elk Bonus Point,Bull Elk,Bonus Point,1373,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,10,Bull Elk Bonus Point,Bull Elk,Bonus Point,540,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,11,Bull Elk Bonus Point,Bull Elk,Bonus Point,676,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,7,Bull Elk Bonus Point,Bull Elk,Bonus Point,1218,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,6,Bull Elk Bonus Point,Bull Elk,Bonus Point,920,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,2,Bull Elk Bonus Point,Bull Elk,Bonus Point,1821,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,9,Bull Elk Bonus Point,Bull Elk,Bonus Point,743,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,5,Bull Elk Bonus Point,Bull Elk,Bonus Point,1079,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,29,Bull Elk Bonus Point,Bull Elk,Bonus Point,21,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,21,Bull Elk Bonus Point,Bull Elk,Bonus Point,198,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,12,Bull Elk Bonus Point,Bull Elk,Bonus Point,450,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,27,Bull Elk Bonus Point,Bull Elk,Bonus Point,31,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,9,Bull Elk Bonus Point,Bull Elk,Bonus Point,971,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,12,Bull Elk Bonus Point,Bull Elk,Bonus Point,571,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,31,Bull Elk Bonus Point,Bull Elk,Bonus Point,15,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,26,Bull Elk Bonus Point,Bull Elk,Bonus Point,113,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,18,Bull Elk Bonus Point,Bull Elk,Bonus Point,270,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,20,Bull Elk Bonus Point,Bull Elk,Bonus Point,240,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,27,Bull Elk Bonus Point,Bull Elk,Bonus Point,64,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,32,Bull Elk Bonus Point,Bull Elk,Bonus Point,10,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,3,Bull Elk Bonus Point,Bull Elk,Bonus Point,1275,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,30,Bull Elk Bonus Point,Bull Elk,Bonus Point,4,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,22,Bull Elk Bonus Point,Bull Elk,Bonus Point,185,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,5,Bull Elk Bonus Point,Bull Elk,Bonus Point,1450,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,17,Bull Elk Bonus Point,Bull Elk,Bonus Point,657,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,14,Bull Elk Bonus Point,Bull Elk,Bonus Point,439,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,31,Bull Elk Bonus Point,Bull Elk,Bonus Point,4,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,18,Bull Elk Bonus Point,Bull Elk,Bonus Point,285,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,25,Bull Elk Bonus Point,Bull Elk,Bonus Point,124,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Nonresident,7,Bull Elk Bonus Point,Bull Elk,Bonus Point,923,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_09_limited_entry_bull_elk.csv,ELK,,,Resident,24,Bull Elk Bonus Point,Bull Elk,Bonus Point,160,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,4,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,857,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,0,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,1165,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,7,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,621,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,26,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,2,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,2,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,264,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,4,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,173,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,3,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,198,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,13,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,290,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,9,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,37,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,18,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,28,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Nonresident,10,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,340,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,14,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,5,0,,,FAMILY_AGGREGATE_LABEL
endpoint,pipeline\RAW\hunt_unit_database\2026\exports\utahdraws_draw_odds_20260603\csv\2026_big_game_10_limited_entry_buck_pronghorn.csv,PRO,,,Resident,0,Buck Pronghorn Bonus Point,Buck Pronghorn,Bonus Point,334,0,,,FAMILY_AGGREGATE_LABEL
