hunt_code,hunt_name,species,sex_type,weapon,hunt_type,best_crosswalk_status,best_confidence,recommended_resolution_bucket,boundary_confirmed,regulation_present,permit_conflict,evidence_source_count,evidence_sources,status_counts,notes
LO1517,Pine Valley,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1518,Boulder/Kaiparowits,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1519,Fishlake,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1521,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1522,Vernal/Bonanza,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1523,Yellowstone,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1524,Southwest Desert,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1525,"Wasatch Mtns, East",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1526,"Wasatch Mtns, West",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1529,Zion,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1539,"La Sal, La Sal Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1543,North Slope,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1551,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1552,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1553,Yellowstone,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1561,Box Elder,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1563,Manti/San Rafael,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1564,Nebo,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1566,Fillmore,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1568,Kamas,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1569,"La Sal, La Sal Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1570,Monroe,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1571,Mt Dutton,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1572,Nine Mile,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1573,North Slope,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1574,Ogden,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1576,Panguitch Lake,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1577,Pine Valley,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1579,Fishlake,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1581,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1582,Vernal/Bonanza,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1583,Yellowstone,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1584,Southwest Desert,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1586,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:2,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1589,Zion,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1594,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1598,North Slope,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1599,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1600,Chalk Creek,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1602,Chalk Creek,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1604,East Canyon,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1605,East Canyon,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1606,East Canyon,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1607,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1608,Morgan-South Rich,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1609,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1610,Morgan-South Rich,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1611,"Beaver, East",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1612,"Beaver, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1613,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1614,"Beaver, West",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1615,"Beaver, West",Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1616,"Beaver, West",Deer,Buck,Restricted Rifle,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1617,"West Desert, Swasey",Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1620,Oquirrh/Tintic,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1623,Cedar/Stansbury,Deer,Buck,Archery,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
LO1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1629,Boulder/Kaiparowits,Deer,Buck,Restricted Rifle,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,2,boundary_xlsx|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2,Boundary workbook/current database confirms current-code boundary.
LO1630,Boulder/Kaiparowits,Deer,Buck,Restricted Muzzleloader,General Season - Private Land Only,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,BOUNDARY_CONFIRMED_IDENTITY_READY,true,false,false,3,boundary_xlsx|model_year_crosswalk|runtime_boundary_draft,CODE_MATCH_BOUNDARY_CONFIRMED:2|NEEDS_MANUAL_REMAP:1,Boundary workbook/current database confirms current-code boundary. At least one source still calls for manual remap/review.
