current_hunt_code,historical_hunt_code,draw_year,model_year,historical_hunt_name,current_hunt_name,species,sex_type,weapon,hunt_type,historical_unit_name,current_unit_name,historical_boundary_id,current_boundary_id,boundary_match,permits_res_historical,permits_nr_historical,permits_total_historical,permits_res_current,permits_nr_current,permits_total_current,crosswalk_status,confidence,evidence_source,evidence_notes,source_file_historical,source_file_current,source_priority_historical,source_priority_current,merge_split_flag,statewide_flag,unlimited_flag,source_permit_conflict_flag,unresolved_split_bucket,regulation_presence_status,recommended_action
EA2000,,,2026,,Antlerless Elk Control,Elk,Antlerless,Any Legal Weapon,Antlerless Elk Control,,Antlerless Elk Control,,5116,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EA2000,,,2026,,Antlerless Elk Control,Elk,Antlerless,Any Legal Weapon,Antlerless Elk Control,,Antlerless Elk Control,,5116,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1009,,,2026,,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,,Spike Only Elk Units - Multiseason,,5126,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1009,,,2026,,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,,Spike Only Elk Units - Multiseason,,5126,NO,,,,,,,EXACT_MATCH,MEDIUM,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1009,,,2026,,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,,Spike Only Elk Units - Multiseason,,5126,NO,,,,,,,EXACT_MATCH,MEDIUM,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1009,,,2026,,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,,Spike Only Elk Units - Multiseason,,5126,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1009,,,2026,,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,General Season - Spike Bull,,Spike Only Elk Units - Multiseason,,5126,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1011,,,2026,,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,,Youth General Season Bull Elk,,5128,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1011,,,2026,,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,,Youth General Season Bull Elk,,5128,NO,,,,,,,EXACT_MATCH,MEDIUM,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1011,,,2026,,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,,Youth General Season Bull Elk,,5128,NO,,,,,,,EXACT_MATCH,MEDIUM,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1011,,,2026,,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,,Youth General Season Bull Elk,,5128,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_id_to_hunt_code,Current code appears in boundary-id-to-hunt-code crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\audits\boundary_id_to_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EB1011,,,2026,,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,General Season - Youth,,Youth General Season Bull Elk,,5128,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,EB3000,,2026,,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Beaver, East",,685,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,EB3000,,2026,,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Beaver, East",,685,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,,,2026,,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,,Beaver East,,685,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,EB3000,2025,2026,"Beaver, East","Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,"Beaver, East","Beaver, East",685,685,UNKNOWN,,,20,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,EB3158,2025,2026,"Beaver, East","Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,"Beaver, East","Beaver, East",685,685,UNKNOWN,,,10,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3000,,,2026,,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,,Beaver East,,685,YES,,,,,,16,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,EB3002,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Book Cliffs, Little Creek Roadless",,12,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,EB3002,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Book Cliffs, Little Creek Roadless",,12,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,LE0015,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,Book Cliffs,,12,UNKNOWN,,,,,,,RENAMED_MATCH,HIGH,historical_le_to_eb,Historical LE-to-current family mapping: MANUAL_RESOLVED.,2024 ELK LIMITED ENTRY SUPPLEMENTAL HUNTS.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\historical_le_to_eb_crosswalk_2024.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,LE0015,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,Book Cliffs,,12,UNKNOWN,,,,,,,RENAMED_MATCH,HIGH,historical_le_to_eb,Historical LE-to-current family mapping: MANUAL_RESOLVED.,2024 ELK LIMITED ENTRY SUPPLEMENTAL HUNTS.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\historical_le_to_eb_crosswalk_2024.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,Book Cliffs Little Creek Roadless,,12,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,EB3002,2025,2026,"Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,"Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless",12,12,UNKNOWN,,,2,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,EB3160,2025,2026,"Book Cliffs, Bitter Creek/East","Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,"Book Cliffs, Bitter Creek/East","Book Cliffs, Little Creek Roadless",899,12,UNKNOWN,,,21,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,EB3161,2025,2026,"Book Cliffs, Bitter Creek/East","Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,"Book Cliffs, Bitter Creek/East","Book Cliffs, Little Creek Roadless",899,12,UNKNOWN,,,4,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3002,,,2026,,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry - Private Land Only,,Book Cliffs Little Creek Roadless,,12,YES,,,,,,16,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3003,,2026,,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Cache, Meadowville",,33,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3003,,2026,,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Cache, Meadowville",,33,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,,,2026,,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache Meadowville,,33,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3003,2025,2026,"Cache, Meadowville","Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,"Cache, Meadowville","Cache, Meadowville",33,33,UNKNOWN,,,13,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3005,2025,2026,"Cache, South","Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,"Cache, South","Cache, Meadowville",41,33,UNKNOWN,,,8,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3132,2025,2026,"Cache, North","Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,"Cache, North","Cache, Meadowville",36,33,UNKNOWN,,,28,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3168,2025,2026,"Cache, Meadowville","Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,"Cache, Meadowville","Cache, Meadowville",33,33,UNKNOWN,,,3,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,EB3170,2025,2026,"Cache, South","Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,"Cache, South","Cache, Meadowville",41,33,UNKNOWN,,,5,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3003,,,2026,,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache Meadowville,,33,YES,,,,,,16,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3005,EB3005,,2026,,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Cache, South",,41,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3005,EB3005,,2026,,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Cache, South",,41,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3005,,,2026,,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache South,,41,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3005,,,2026,,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache South,,41,YES,,,,,,16,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3006,EB3006,,2026,,Manti,Elk,Bull,Archery,Limited Entry - Private Land Only,,Manti,,51,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
