hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,source_presence,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,buck_deer_res,buck_deer_nr,buck_deer_total,database_res_reference,database_nr_reference,database_total_reference,recommended_res,recommended_nr,recommended_total,winner_source,confidence,source_support_count,conflicting_sources,database_alignment,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status,split_bucket,matching_non_database_sources,matching_source_count,matching_res,matching_nr,matching_total,split_review_note,resolution_status,resolved_res,resolved_nr,resolved_total,resolved_source_rule,remaining_review_required
DB1780,Mt Dutton,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,26,,,26,1,1,54,,,26,,,26,,,26,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,26,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,26,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1781,Nine Mile,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,62,,,62,1,1,206,,,62,,,62,,,62,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,62,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,62,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1782,North Slope,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,340,,,340,1,1,450,,,340,,,340,,,340,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,340,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,340,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1783,Ogden,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,297,,,297,1,1,395,,,297,,,297,,,297,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,297,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,297,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1785,Panguitch Lake,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,112,,,112,1,1,359,,,112,,,112,,,112,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,112,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,112,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,228,,,228,1,1,416,,,228,,,228,,,228,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,228,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,228,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,70,,,70,1,1,350,,,70,,,70,,,70,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,70,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,70,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1788,Fishlake,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,49,,,49,1,1,180,,,49,,,49,,,49,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,49,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,49,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1790,"San Juan, Abajo Mtns",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,261,,,261,1,1,412,,,261,,,261,,,261,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,261,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,261,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,45,,,45,1,1,204,,,45,,,45,,,45,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,45,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,45,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,63,,,63,1,1,202,,,63,,,63,,,63,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,63,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,63,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,46,,,46,1,1,68,,,46,,,46,,,46,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,46,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,46,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,271,,,271,1,1,955,,,271,,,271,,,271,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,271,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,271,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1795,"Wasatch Mtns, West",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,701,,,701,1,1,1175,,,701,,,701,,,701,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,701,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,701,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1798,Zion,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,256,,,256,1,1,478,,,256,,,256,,,256,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,256,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,256,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1799,Chalk Creek,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,292,,,292,1,1,327,,,292,,,292,,,292,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,292,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,292,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1800,East Canyon,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,186,,,186,1,1,282,,,186,,,186,,,186,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,186,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,186,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1801,Morgan-South Rich,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,211,,,211,1,1,234,,,211,,,211,,,211,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,211,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,211,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1802,"Beaver, East",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,61,,,61,1,1,325,,,61,,,61,,,61,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,61,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,61,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1803,"Beaver, West",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,44,,,44,1,1,94,,,44,,,44,,,44,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,44,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,44,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1804,Cedar/Stansbury,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,42,,,42,1,1,186,,,42,,,42,,,42,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,42,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,42,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1805,Oquirrh/Tintic,Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,65,,,65,1,1,332,,,65,,,65,,,65,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,65,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,65,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
DB1806,"West Desert, Swasey",Deer,Buck,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|BUCK_DEER|DATABASE,,,36,,,36,1,1,60,,,36,,,36,,,36,HANUMBER,REVIEW_SOURCE_CONFLICT,3,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,LIVE_DWR_TOTAL_ONLY,strong_3_source_current_matches,HANUMBER|HUNTTABLE|BUCK_DEER,3,,,36,Three or more non-database current sources match; unresolved only because another source conflicts.,RESOLVED_BY_3_SOURCE_CURRENT_MATCH_RULE,,,36,At least three non-database current sources match exactly; conflicting UtahDraws/BIBLE value remains audit evidence but does not keep the row in unresolved current-permit review.,false
