year,row_number,hunt_code,points,record_type,field,candidate_values
2022,2,DA1001,,hunt_total_draw_result,sex_type,Antlerless | Doe
2022,31081,DB1565,0,point_level_draw_result,sex_type,
2022,31081,DB1565,0,point_level_draw_result,hunt_type,
2022,31081,DB1565,0,point_level_draw_result,draw_design,
2022,31082,DB1565,1,point_level_draw_result,boundary_id,
2022,31082,DB1565,1,point_level_draw_result,sex_type,
2022,31082,DB1565,1,point_level_draw_result,hunt_type,
2022,31082,DB1565,1,point_level_draw_result,draw_design,
2022,31083,DB1565,10,point_level_draw_result,boundary_id,
2022,31083,DB1565,10,point_level_draw_result,sex_type,
2022,31083,DB1565,10,point_level_draw_result,hunt_type,
2022,31083,DB1565,10,point_level_draw_result,draw_design,
2022,31084,DB1565,11,point_level_draw_result,boundary_id,
2022,31084,DB1565,11,point_level_draw_result,sex_type,
2022,31084,DB1565,11,point_level_draw_result,hunt_type,
2022,31084,DB1565,11,point_level_draw_result,draw_design,
2022,31085,DB1565,12,point_level_draw_result,boundary_id,
2022,31085,DB1565,12,point_level_draw_result,sex_type,
2022,31085,DB1565,12,point_level_draw_result,hunt_type,
2022,31085,DB1565,12,point_level_draw_result,draw_design,
2022,31086,DB1565,13,point_level_draw_result,boundary_id,
2022,31086,DB1565,13,point_level_draw_result,sex_type,
2022,31086,DB1565,13,point_level_draw_result,hunt_type,
2022,31086,DB1565,13,point_level_draw_result,draw_design,
2022,31087,DB1565,14,point_level_draw_result,boundary_id,
2022,31087,DB1565,14,point_level_draw_result,sex_type,
2022,31087,DB1565,14,point_level_draw_result,hunt_type,
2022,31087,DB1565,14,point_level_draw_result,draw_design,
2022,31088,DB1565,15,point_level_draw_result,boundary_id,
2022,31088,DB1565,15,point_level_draw_result,sex_type,
2022,31088,DB1565,15,point_level_draw_result,hunt_type,
2022,31088,DB1565,15,point_level_draw_result,draw_design,
2022,31089,DB1565,16,point_level_draw_result,boundary_id,
2022,31089,DB1565,16,point_level_draw_result,sex_type,
2022,31089,DB1565,16,point_level_draw_result,hunt_type,
2022,31089,DB1565,16,point_level_draw_result,draw_design,
2022,31090,DB1565,17,point_level_draw_result,boundary_id,
2022,31090,DB1565,17,point_level_draw_result,sex_type,
2022,31090,DB1565,17,point_level_draw_result,hunt_type,
2022,31090,DB1565,17,point_level_draw_result,draw_design,
2022,31091,DB1565,18,point_level_draw_result,boundary_id,
2022,31091,DB1565,18,point_level_draw_result,sex_type,
2022,31091,DB1565,18,point_level_draw_result,hunt_type,
2022,31091,DB1565,18,point_level_draw_result,draw_design,
2022,31092,DB1565,19,point_level_draw_result,boundary_id,
2022,31092,DB1565,19,point_level_draw_result,sex_type,
2022,31092,DB1565,19,point_level_draw_result,hunt_type,
2022,31092,DB1565,19,point_level_draw_result,draw_design,
2022,31093,DB1565,2,point_level_draw_result,boundary_id,
2022,31093,DB1565,2,point_level_draw_result,sex_type,
2022,31093,DB1565,2,point_level_draw_result,hunt_type,
2022,31093,DB1565,2,point_level_draw_result,draw_design,
2022,31094,DB1565,20,point_level_draw_result,boundary_id,
2022,31094,DB1565,20,point_level_draw_result,sex_type,
2022,31094,DB1565,20,point_level_draw_result,hunt_type,
2022,31094,DB1565,20,point_level_draw_result,draw_design,
2022,31095,DB1565,3,point_level_draw_result,boundary_id,
2022,31095,DB1565,3,point_level_draw_result,sex_type,
2022,31095,DB1565,3,point_level_draw_result,hunt_type,
2022,31095,DB1565,3,point_level_draw_result,draw_design,
2022,31096,DB1565,4,point_level_draw_result,boundary_id,
2022,31096,DB1565,4,point_level_draw_result,sex_type,
2022,31096,DB1565,4,point_level_draw_result,hunt_type,
2022,31096,DB1565,4,point_level_draw_result,draw_design,
2022,31097,DB1565,5,point_level_draw_result,boundary_id,
2022,31097,DB1565,5,point_level_draw_result,sex_type,
2022,31097,DB1565,5,point_level_draw_result,hunt_type,
2022,31097,DB1565,5,point_level_draw_result,draw_design,
2022,31098,DB1565,6,point_level_draw_result,boundary_id,
2022,31098,DB1565,6,point_level_draw_result,sex_type,
2022,31098,DB1565,6,point_level_draw_result,hunt_type,
2022,31098,DB1565,6,point_level_draw_result,draw_design,
2022,31099,DB1565,7,point_level_draw_result,boundary_id,
2022,31099,DB1565,7,point_level_draw_result,sex_type,
2022,31099,DB1565,7,point_level_draw_result,hunt_type,
2022,31099,DB1565,7,point_level_draw_result,draw_design,
2022,31100,DB1565,8,point_level_draw_result,boundary_id,
2022,31100,DB1565,8,point_level_draw_result,sex_type,
2022,31100,DB1565,8,point_level_draw_result,hunt_type,
2022,31100,DB1565,8,point_level_draw_result,draw_design,
2022,31101,DB1565,9,point_level_draw_result,boundary_id,
2022,31101,DB1565,9,point_level_draw_result,sex_type,
2022,31101,DB1565,9,point_level_draw_result,hunt_type,
2022,31101,DB1565,9,point_level_draw_result,draw_design,
2022,31212,DB1572,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,31212,DB1572,,hunt_total_draw_result,draw_design,Max/Weighted Split | Preference
2022,31213,DB1572,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31213,DB1572,0,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31214,DB1572,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31214,DB1572,1,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31215,DB1572,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31215,DB1572,10,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31216,DB1572,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31216,DB1572,11,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31217,DB1572,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31217,DB1572,12,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31218,DB1572,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31218,DB1572,13,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31219,DB1572,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31219,DB1572,14,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31220,DB1572,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31220,DB1572,15,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31221,DB1572,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31221,DB1572,16,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31222,DB1572,17,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31222,DB1572,17,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31223,DB1572,18,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31223,DB1572,18,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31224,DB1572,19,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31224,DB1572,19,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31225,DB1572,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31225,DB1572,2,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31226,DB1572,20,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31226,DB1572,20,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31227,DB1572,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31227,DB1572,3,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31228,DB1572,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31228,DB1572,4,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31229,DB1572,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31229,DB1572,5,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31230,DB1572,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31230,DB1572,6,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31231,DB1572,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31231,DB1572,7,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31232,DB1572,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31232,DB1572,8,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31233,DB1572,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31233,DB1572,9,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31300,DB1575,,hunt_total_draw_result,boundary_id,
2022,31301,DB1575,0,point_level_draw_result,boundary_id,
2022,31302,DB1575,1,point_level_draw_result,boundary_id,
2022,31303,DB1575,10,point_level_draw_result,boundary_id,
2022,31304,DB1575,11,point_level_draw_result,boundary_id,
2022,31305,DB1575,12,point_level_draw_result,boundary_id,
2022,31306,DB1575,13,point_level_draw_result,boundary_id,
2022,31307,DB1575,14,point_level_draw_result,boundary_id,
2022,31308,DB1575,15,point_level_draw_result,boundary_id,
2022,31309,DB1575,16,point_level_draw_result,boundary_id,
2022,31310,DB1575,17,point_level_draw_result,boundary_id,
2022,31311,DB1575,18,point_level_draw_result,boundary_id,
2022,31312,DB1575,19,point_level_draw_result,boundary_id,
2022,31313,DB1575,2,point_level_draw_result,boundary_id,
2022,31314,DB1575,20,point_level_draw_result,boundary_id,
2022,31315,DB1575,3,point_level_draw_result,boundary_id,
2022,31316,DB1575,4,point_level_draw_result,boundary_id,
2022,31317,DB1575,5,point_level_draw_result,boundary_id,
2022,31318,DB1575,6,point_level_draw_result,boundary_id,
2022,31319,DB1575,7,point_level_draw_result,boundary_id,
2022,31320,DB1575,8,point_level_draw_result,boundary_id,
2022,31321,DB1575,9,point_level_draw_result,boundary_id,
2022,31366,DB1578,,hunt_total_draw_result,boundary_id,
2022,31367,DB1578,0,point_level_draw_result,boundary_id,
2022,31368,DB1578,1,point_level_draw_result,boundary_id,
2022,31369,DB1578,10,point_level_draw_result,boundary_id,
2022,31370,DB1578,11,point_level_draw_result,boundary_id,
2022,31371,DB1578,12,point_level_draw_result,boundary_id,
2022,31372,DB1578,13,point_level_draw_result,boundary_id,
2022,31373,DB1578,14,point_level_draw_result,boundary_id,
2022,31374,DB1578,15,point_level_draw_result,boundary_id,
2022,31375,DB1578,16,point_level_draw_result,boundary_id,
2022,31376,DB1578,17,point_level_draw_result,boundary_id,
2022,31377,DB1578,18,point_level_draw_result,boundary_id,
2022,31378,DB1578,19,point_level_draw_result,boundary_id,
2022,31379,DB1578,2,point_level_draw_result,boundary_id,
2022,31380,DB1578,20,point_level_draw_result,boundary_id,
2022,31381,DB1578,3,point_level_draw_result,boundary_id,
2022,31382,DB1578,4,point_level_draw_result,boundary_id,
2022,31383,DB1578,5,point_level_draw_result,boundary_id,
2022,31384,DB1578,6,point_level_draw_result,boundary_id,
2022,31385,DB1578,7,point_level_draw_result,boundary_id,
2022,31386,DB1578,8,point_level_draw_result,boundary_id,
2022,31387,DB1578,9,point_level_draw_result,boundary_id,
2022,31410,DB1580,,hunt_total_draw_result,boundary_id,
2022,31411,DB1580,0,point_level_draw_result,boundary_id,
2022,31412,DB1580,1,point_level_draw_result,boundary_id,
2022,31413,DB1580,10,point_level_draw_result,boundary_id,
2022,31414,DB1580,11,point_level_draw_result,boundary_id,
2022,31415,DB1580,12,point_level_draw_result,boundary_id,
2022,31416,DB1580,13,point_level_draw_result,boundary_id,
2022,31417,DB1580,14,point_level_draw_result,boundary_id,
2022,31418,DB1580,15,point_level_draw_result,boundary_id,
2022,31419,DB1580,16,point_level_draw_result,boundary_id,
2022,31420,DB1580,17,point_level_draw_result,boundary_id,
2022,31421,DB1580,18,point_level_draw_result,boundary_id,
2022,31422,DB1580,19,point_level_draw_result,boundary_id,
2022,31423,DB1580,2,point_level_draw_result,boundary_id,
2022,31424,DB1580,20,point_level_draw_result,boundary_id,
2022,31425,DB1580,3,point_level_draw_result,boundary_id,
2022,31426,DB1580,4,point_level_draw_result,boundary_id,
2022,31427,DB1580,5,point_level_draw_result,boundary_id,
2022,31428,DB1580,6,point_level_draw_result,boundary_id,
2022,31429,DB1580,7,point_level_draw_result,boundary_id,
2022,31430,DB1580,8,point_level_draw_result,boundary_id,
2022,31431,DB1580,9,point_level_draw_result,boundary_id,
2022,31586,DB1587,,hunt_total_draw_result,boundary_id,
2022,31587,DB1587,0,point_level_draw_result,boundary_id,
2022,31588,DB1587,1,point_level_draw_result,boundary_id,
2022,31589,DB1587,10,point_level_draw_result,boundary_id,
2022,31590,DB1587,11,point_level_draw_result,boundary_id,
2022,31591,DB1587,12,point_level_draw_result,boundary_id,
2022,31592,DB1587,13,point_level_draw_result,boundary_id,
2022,31593,DB1587,14,point_level_draw_result,boundary_id,
2022,31594,DB1587,15,point_level_draw_result,boundary_id,
2022,31595,DB1587,16,point_level_draw_result,boundary_id,
2022,31596,DB1587,17,point_level_draw_result,boundary_id,
2022,31597,DB1587,18,point_level_draw_result,boundary_id,
2022,31598,DB1587,19,point_level_draw_result,boundary_id,
2022,31599,DB1587,2,point_level_draw_result,boundary_id,
2022,31600,DB1587,20,point_level_draw_result,boundary_id,
2022,31601,DB1587,3,point_level_draw_result,boundary_id,
2022,31602,DB1587,4,point_level_draw_result,boundary_id,
2022,31603,DB1587,5,point_level_draw_result,boundary_id,
2022,31604,DB1587,6,point_level_draw_result,boundary_id,
2022,31605,DB1587,7,point_level_draw_result,boundary_id,
2022,31606,DB1587,8,point_level_draw_result,boundary_id,
2022,31607,DB1587,9,point_level_draw_result,boundary_id,
2022,31608,DB1588,,hunt_total_draw_result,boundary_id,
2022,31609,DB1588,0,point_level_draw_result,boundary_id,
2022,31610,DB1588,1,point_level_draw_result,boundary_id,
2022,31611,DB1588,10,point_level_draw_result,boundary_id,
2022,31612,DB1588,11,point_level_draw_result,boundary_id,
2022,31613,DB1588,12,point_level_draw_result,boundary_id,
2022,31614,DB1588,13,point_level_draw_result,boundary_id,
2022,31615,DB1588,14,point_level_draw_result,boundary_id,
2022,31616,DB1588,15,point_level_draw_result,boundary_id,
2022,31617,DB1588,16,point_level_draw_result,boundary_id,
2022,31618,DB1588,17,point_level_draw_result,boundary_id,
2022,31619,DB1588,18,point_level_draw_result,boundary_id,
2022,31620,DB1588,19,point_level_draw_result,boundary_id,
2022,31621,DB1588,2,point_level_draw_result,boundary_id,
2022,31622,DB1588,20,point_level_draw_result,boundary_id,
2022,31623,DB1588,3,point_level_draw_result,boundary_id,
2022,31624,DB1588,4,point_level_draw_result,boundary_id,
2022,31625,DB1588,5,point_level_draw_result,boundary_id,
2022,31626,DB1588,6,point_level_draw_result,boundary_id,
2022,31627,DB1588,7,point_level_draw_result,boundary_id,
2022,31628,DB1588,8,point_level_draw_result,boundary_id,
2022,31629,DB1588,9,point_level_draw_result,boundary_id,
2022,31652,DB1590,,hunt_total_draw_result,boundary_id,
2022,31652,DB1590,,hunt_total_draw_result,sex_type,
2022,31652,DB1590,,hunt_total_draw_result,hunt_type,
2022,31652,DB1590,,hunt_total_draw_result,draw_design,
2022,31653,DB1590,0,point_level_draw_result,boundary_id,
2022,31653,DB1590,0,point_level_draw_result,sex_type,
2022,31653,DB1590,0,point_level_draw_result,hunt_type,
2022,31653,DB1590,0,point_level_draw_result,draw_design,
2022,31654,DB1590,1,point_level_draw_result,boundary_id,
2022,31654,DB1590,1,point_level_draw_result,sex_type,
2022,31654,DB1590,1,point_level_draw_result,hunt_type,
2022,31654,DB1590,1,point_level_draw_result,draw_design,
2022,31655,DB1590,10,point_level_draw_result,boundary_id,
2022,31655,DB1590,10,point_level_draw_result,sex_type,
2022,31655,DB1590,10,point_level_draw_result,hunt_type,
2022,31655,DB1590,10,point_level_draw_result,draw_design,
2022,31656,DB1590,11,point_level_draw_result,boundary_id,
2022,31656,DB1590,11,point_level_draw_result,sex_type,
2022,31656,DB1590,11,point_level_draw_result,hunt_type,
2022,31656,DB1590,11,point_level_draw_result,draw_design,
2022,31657,DB1590,12,point_level_draw_result,boundary_id,
2022,31657,DB1590,12,point_level_draw_result,sex_type,
2022,31657,DB1590,12,point_level_draw_result,hunt_type,
2022,31657,DB1590,12,point_level_draw_result,draw_design,
2022,31658,DB1590,13,point_level_draw_result,boundary_id,
2022,31658,DB1590,13,point_level_draw_result,sex_type,
2022,31658,DB1590,13,point_level_draw_result,hunt_type,
2022,31658,DB1590,13,point_level_draw_result,draw_design,
2022,31659,DB1590,14,point_level_draw_result,boundary_id,
2022,31659,DB1590,14,point_level_draw_result,sex_type,
2022,31659,DB1590,14,point_level_draw_result,hunt_type,
2022,31659,DB1590,14,point_level_draw_result,draw_design,
2022,31660,DB1590,15,point_level_draw_result,boundary_id,
2022,31660,DB1590,15,point_level_draw_result,sex_type,
2022,31660,DB1590,15,point_level_draw_result,hunt_type,
2022,31660,DB1590,15,point_level_draw_result,draw_design,
2022,31661,DB1590,16,point_level_draw_result,boundary_id,
2022,31661,DB1590,16,point_level_draw_result,sex_type,
2022,31661,DB1590,16,point_level_draw_result,hunt_type,
2022,31661,DB1590,16,point_level_draw_result,draw_design,
2022,31662,DB1590,17,point_level_draw_result,boundary_id,
2022,31662,DB1590,17,point_level_draw_result,sex_type,
2022,31662,DB1590,17,point_level_draw_result,hunt_type,
2022,31662,DB1590,17,point_level_draw_result,draw_design,
2022,31663,DB1590,18,point_level_draw_result,boundary_id,
2022,31663,DB1590,18,point_level_draw_result,sex_type,
2022,31663,DB1590,18,point_level_draw_result,hunt_type,
2022,31663,DB1590,18,point_level_draw_result,draw_design,
2022,31664,DB1590,19,point_level_draw_result,boundary_id,
2022,31664,DB1590,19,point_level_draw_result,sex_type,
2022,31664,DB1590,19,point_level_draw_result,hunt_type,
2022,31664,DB1590,19,point_level_draw_result,draw_design,
2022,31665,DB1590,2,point_level_draw_result,boundary_id,
2022,31665,DB1590,2,point_level_draw_result,sex_type,
2022,31665,DB1590,2,point_level_draw_result,hunt_type,
2022,31665,DB1590,2,point_level_draw_result,draw_design,
2022,31666,DB1590,20,point_level_draw_result,boundary_id,
2022,31666,DB1590,20,point_level_draw_result,sex_type,
2022,31666,DB1590,20,point_level_draw_result,hunt_type,
2022,31666,DB1590,20,point_level_draw_result,draw_design,
2022,31667,DB1590,3,point_level_draw_result,boundary_id,
2022,31667,DB1590,3,point_level_draw_result,sex_type,
2022,31667,DB1590,3,point_level_draw_result,hunt_type,
2022,31667,DB1590,3,point_level_draw_result,draw_design,
2022,31668,DB1590,4,point_level_draw_result,boundary_id,
2022,31668,DB1590,4,point_level_draw_result,sex_type,
2022,31668,DB1590,4,point_level_draw_result,hunt_type,
2022,31668,DB1590,4,point_level_draw_result,draw_design,
2022,31669,DB1590,5,point_level_draw_result,boundary_id,
2022,31669,DB1590,5,point_level_draw_result,sex_type,
2022,31669,DB1590,5,point_level_draw_result,hunt_type,
2022,31669,DB1590,5,point_level_draw_result,draw_design,
2022,31670,DB1590,6,point_level_draw_result,boundary_id,
2022,31670,DB1590,6,point_level_draw_result,sex_type,
2022,31670,DB1590,6,point_level_draw_result,hunt_type,
2022,31670,DB1590,6,point_level_draw_result,draw_design,
2022,31671,DB1590,7,point_level_draw_result,boundary_id,
2022,31671,DB1590,7,point_level_draw_result,sex_type,
2022,31671,DB1590,7,point_level_draw_result,hunt_type,
2022,31671,DB1590,7,point_level_draw_result,draw_design,
2022,31672,DB1590,8,point_level_draw_result,boundary_id,
2022,31672,DB1590,8,point_level_draw_result,sex_type,
2022,31672,DB1590,8,point_level_draw_result,hunt_type,
2022,31672,DB1590,8,point_level_draw_result,draw_design,
2022,31673,DB1590,9,point_level_draw_result,boundary_id,
2022,31673,DB1590,9,point_level_draw_result,sex_type,
2022,31673,DB1590,9,point_level_draw_result,hunt_type,
2022,31673,DB1590,9,point_level_draw_result,draw_design,
2022,31740,DB1593,,hunt_total_draw_result,hunt_type,General Season | Limited Entry
2022,31740,DB1593,,hunt_total_draw_result,draw_design,Max/Weighted Split | Preference
2022,31741,DB1593,0,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31741,DB1593,0,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31742,DB1593,1,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31742,DB1593,1,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31743,DB1593,10,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31743,DB1593,10,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31744,DB1593,11,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31744,DB1593,11,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31745,DB1593,12,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31745,DB1593,12,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31746,DB1593,13,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31746,DB1593,13,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31747,DB1593,14,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31747,DB1593,14,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31748,DB1593,15,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31748,DB1593,15,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31749,DB1593,16,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31749,DB1593,16,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31750,DB1593,17,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31750,DB1593,17,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31751,DB1593,18,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31751,DB1593,18,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31752,DB1593,19,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31752,DB1593,19,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31753,DB1593,2,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31753,DB1593,2,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31754,DB1593,20,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31754,DB1593,20,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31755,DB1593,3,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31755,DB1593,3,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31756,DB1593,4,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31756,DB1593,4,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31757,DB1593,5,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31757,DB1593,5,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31758,DB1593,6,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31758,DB1593,6,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31759,DB1593,7,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31759,DB1593,7,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31760,DB1593,8,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31760,DB1593,8,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31761,DB1593,9,point_level_draw_result,hunt_type,General Season | Limited Entry
2022,31761,DB1593,9,point_level_draw_result,draw_design,Max/Weighted Split | Preference
2022,31872,BI1000,,sportsman_total,sex_type,Either Sex | Hunter's Choice | Hunters Choice
2022,31872,BI1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31873,BR1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31874,CG1000,,sportsman_total,sex_type,
2022,31874,CG1000,,sportsman_total,hunt_type,
2022,31874,CG1000,,sportsman_total,draw_design,
2022,31875,DB0007,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31876,DS1000,,sportsman_total,sex_type,Male Only | Ram
2022,31876,DS1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31877,EB1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31878,GO1000,,sportsman_total,sex_type,Either Sex | Hunters Choice
2022,31878,GO1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31879,MB1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31880,PB1000,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31881,RS0001,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31882,TK0001,,sportsman_total,hunt_type,Sportsman | Statewide
2022,31883,TK1003,,hunt_total_draw_result,hunt_type,Limited Entry | Turkey
2022,31884,TK1003,0,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31885,TK1003,1,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31886,TK1003,10,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31887,TK1003,11,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31888,TK1003,12,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31889,TK1003,13,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31890,TK1003,14,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31891,TK1003,15,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31892,TK1003,16,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31893,TK1003,17,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31894,TK1003,18,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31895,TK1003,19,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31896,TK1003,2,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31897,TK1003,3,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31898,TK1003,4,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31899,TK1003,5,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31900,TK1003,6,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31901,TK1003,7,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31902,TK1003,8,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31903,TK1003,9,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31904,TK1004,,hunt_total_draw_result,hunt_type,Limited Entry | Turkey
2022,31905,TK1004,0,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31906,TK1004,1,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31907,TK1004,10,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31908,TK1004,11,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31909,TK1004,12,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31910,TK1004,13,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31911,TK1004,14,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31912,TK1004,15,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31913,TK1004,16,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31914,TK1004,17,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31915,TK1004,18,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31916,TK1004,19,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31917,TK1004,2,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31918,TK1004,3,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31919,TK1004,4,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31920,TK1004,5,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31921,TK1004,6,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31922,TK1004,7,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31923,TK1004,8,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31924,TK1004,9,point_level_draw_result,hunt_type,Limited Entry | Turkey
2022,31925,TK1005,,hunt_total_draw_result,hunt_type,Limited Entry | Turkey
2022,31926,TK1005,0,point_level_draw_result,hunt_type,Limited Entry | Turkey
