hunt_code,boundary_id,hunt_name,species,sex_type,weapon,hunt_type,hunt_class,in_hunt_research_summary,harvest_feature_match,harvest_feature_match_method,harvest_feature_data_quality_grade,harvest_feature_source_years,historical_harvest_year_count,historical_metric_nonblank_counts,safe_display_fields_present,safe_model_feature_fields_present,forbidden_fields_to_leave_unchanged,harvest_quality_index,demand_pressure_signal,demand_pressure_category,point_creep_quality_adjustment,harvest_success_3yr_avg,average_age_3yr_avg,harvest_feature_reason_codes,promotion_status,promotion_decision,promotion_notes
BI6529,889,"Book Cliffs, Little Creek/South",Bison,Female Only,Any Legal Weapon,Once-in-a-lifetime,Antlerless,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,4,"{""average_days"": 46, ""harvest_total"": 48, ""hunters_afield"": 48, ""percent_success"": 44}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",75.1,82.988,HIGH_DEMAND_SIGNAL,0.25,57.967,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6530,889,"Book Cliffs, Little Creek/South",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,,TRUE,FALSE,NOT_APPLICABLE,NOT_APPLICABLE,"2022,2023,2024",3,"{""average_days"": 37, ""harvest_total"": 39, ""hunters_afield"": 39, ""percent_success"": 37}",NONE,NONE,"p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,RAW_HISTORY_EXISTS_FEATURE_MISSING,DO_NOT_PROMOTE_WITHOUT_REVIEW,"Review coverage, feature generation, or source lineage before use."
BI6531,889,"Book Cliffs, Little Creek/South",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2022|2023|2025,3,"{""average_days"": 22, ""harvest_total"": 22, ""hunters_afield"": 22, ""percent_success"": 20}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",78.284,81.781,HIGH_DEMAND_SIGNAL,0.25,76.633,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6532,667,"Book Cliffs, Bitter Creek",Bison,Hunters Choice,Archery,Once-in-a-lifetime,Once-in-a-lifetime,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,4,"{""average_days"": 46, ""harvest_total"": 48, ""hunters_afield"": 48, ""percent_success"": 44}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",85.111,89.582,HIGH_DEMAND_SIGNAL,0.25,48.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6534,667,"Book Cliffs, Bitter Creek",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,4,"{""average_days"": 46, ""harvest_total"": 48, ""hunters_afield"": 48, ""percent_success"": 44}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",78.156,79.72,HIGH_DEMAND_SIGNAL,0.25,68.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6535,667,"Book Cliffs, Bitter Creek",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,4,"{""average_days"": 46, ""harvest_total"": 48, ""hunters_afield"": 48, ""percent_success"": 44}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",79.467,83.631,HIGH_DEMAND_SIGNAL,0.25,48.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6536,667,"Book Cliffs, Bitter Creek",Bison,Female Only,Any Legal Weapon,Once-in-a-lifetime,Antlerless,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,4,"{""average_days"": 46, ""harvest_total"": 48, ""hunters_afield"": 48, ""percent_success"": 44}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",65.349,71.341,HIGH_DEMAND_SIGNAL,0.1,36.567,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6537,889,"Book Cliffs, Little Creek/South",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Once-in-a-lifetime,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,A,2023|2024|2025,3,"{""average_days"": 40, ""harvest_total"": 42, ""hunters_afield"": 42, ""percent_success"": 38}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",77.202,80.331,HIGH_DEMAND_SIGNAL,0.25,65.967,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6538,615,"Nine Mile, Private Lands Only",Bison,Hunters Choice,Any Legal Weapon,General Season,General Season,TRUE,TRUE,EXACT_HUNT_CODE_HISTORY,C,2024,1,"{""average_days"": 24, ""harvest_total"": 26, ""hunters_afield"": 26, ""percent_success"": 24}","harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",20.074,20.074,LOW_DEMAND_SIGNAL,-0.1,2,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED|SPARSE_HISTORY,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BI6539,94,Henry Mtns,Bison,Female Only,Any Legal Weapon,Once-in-a-lifetime,Antlerless,TRUE,TRUE,SAME_HUNT_NAME_SPECIES_HISTORY,C,2023|2025,0,{},"harvest_success_recent,harvest_success_3yr_avg,hunter_effort_days_recent,hunter_effort_days_3yr_avg,harvest_recent,harvest_3yr_avg,hunters_afield_recent,hunters_afield_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,hunter_effort_days_3yr_avg,harvest_3yr_avg,hunters_afield_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",90.089,67.454,HIGH_DEMAND_SIGNAL,0.1,97.767,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|QUALITY_INDEX_COMPONENT_REWEIGHTED|SPARSE_HISTORY,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1000,5001,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,Statewide,Statewide Permit,TRUE,TRUE,SPECIES_FAMILY_HISTORY,D,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",100,83.333,HIGH_DEMAND_SIGNAL,0.25,100,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1001,5002,Black Bear Harvest Objective Units,Black Bear,Either Sex,Any Legal Weapon,Harvest Objective,,TRUE,TRUE,SPECIES_FAMILY_HISTORY,D,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",100,83.333,HIGH_DEMAND_SIGNAL,0.25,100,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1007,5003,Black Bear Pursuit - Resident,Black Bear,Either Sex,Pursuit Only,Pursuit,Pursuit,TRUE,TRUE,SPECIES_FAMILY_HISTORY,D,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",100,83.333,HIGH_DEMAND_SIGNAL,0.25,100,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1008,7,Book Cliffs,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,,TRUE,TRUE,UNIT_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",58,67,HIGH_DEMAND_SIGNAL,0.1,43,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1009,684,La Sal,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,,TRUE,TRUE,SAME_HUNT_NAME_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",71.348,79.232,HIGH_DEMAND_SIGNAL,0.25,58.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1010,710,San Juan,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Summer,,TRUE,TRUE,SAME_HUNT_NAME_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",70.872,80.581,HIGH_DEMAND_SIGNAL,0.25,51.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1011,7,Book Cliffs,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Late Summer,,TRUE,TRUE,UNIT_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",58,67,HIGH_DEMAND_SIGNAL,0.1,43,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1012,684,La Sal,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Late Summer,,TRUE,TRUE,SAME_HUNT_NAME_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",71.348,79.232,HIGH_DEMAND_SIGNAL,0.25,58.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1013,710,San Juan,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Late Summer,,TRUE,TRUE,SAME_HUNT_NAME_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",70.872,80.581,HIGH_DEMAND_SIGNAL,0.25,51.333,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
BR1015,7,Book Cliffs,Black Bear,Either Sex,Pursuit Only,Restricted Pursuit - Spring,,TRUE,TRUE,UNIT_SPECIES_HISTORY,C,2022|2023|2024,0,{},"harvest_success_recent,harvest_success_3yr_avg,harvest_recent,harvest_3yr_avg,harvest_quality_index,demand_pressure_signal,demand_pressure_category","harvest_quality_index,demand_pressure_signal,point_creep_quality_adjustment,harvest_success_3yr_avg,harvest_success_trend_direction,harvest_3yr_avg","p_draw,p_draw_pct,display_odds_pct,p_max_pool_mean,p_random_pool,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,max_point_permits_2026,random_permits_2026",58,67,HIGH_DEMAND_SIGNAL,0.1,43,,DO_NOT_USE_FOR_2026_QUOTA|DO_NOT_USE_FOR_P_DRAW|FALLBACK_BY_HUNT_NAME_SPECIES|FALLBACK_BY_UNIT_SPECIES|HARVEST_QUALITY_SIGNAL_ONLY|NO_AVERAGE_AGE|NO_AVERAGE_DAYS|NO_HUNTERS_AFIELD|NO_HUNTER_SATISFACTION|QUALITY_INDEX_COMPONENT_REWEIGHTED,READY_FOR_HUNT_RESEARCH_CONTEXT,PROMOTE_CONTEXT_ONLY,Safe for Hunt Research quality/context display and demand-feature modeling; not allowed to mutate odds or quotas.
