reported_hunt_year,hunt_code,species,hunt_name,source_file,classification,review_status
2022,DB1597 ZION,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1598 NORTH SLOPE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1769 BEAVER,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1770 BOX ELDER,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1771 CACHE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1772 CENTRAL MTNS, MANTI/SAN RAFAEL",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1773 CENTRAL MTNS, NEBO",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1774 CHALK CREEK/EAST CANYON/MORGAN-SOUTH RICH,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1775 FILLMORE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1777 KAMAS,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1778 LA SAL, LA SAL MTNS",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1779 MONROE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1780 MT DUTTON,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1781 NINE MILE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1782 NORTH SLOPE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1783 OGDEN,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1784 OQUIRRH-STANSBURY,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1785 PANGUITCH LAKE,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1786 PINE VALLEY,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1787 PLATEAU, BOULDER/KAIPAROWITS",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1788 PLATEAU, FISHLAKE",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1789 PLATEAU, THOUSAND LAKES",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1790 SAN JUAN, ABAJO",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1791 SOUTH SLOPE, BONANZA/VERNAL",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1792 SOUTH SLOPE, YELLOWSTONE",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1793 SOUTHWEST DESERT,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1794 WASATCH MTNS, EAST",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1795 WASATCH MTNS, WEST",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1796 WEST DESERT, TINTIC",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,"DB1797 WEST DESERT, WEST",Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
2022,DB1798 ZION,Mule Deer,,22_bg_report.pdf,ENGINE_SUPPLEMENTAL_FEATURE_ROW_NOT_IN_NORMALIZED_TRUTH_FEATURES,KEEP_FOR_ENGINE_CONTEXT_UNLESS_LATER_TRUTH_REVIEW_DEMOTES
