hunt_code,year,harvest_permits,draw_total_permits_reconciled,field_permit_gap,overlay_matched_permits,overlay_gap_status,matched_overlay_families,matched_overlay_sources,matched_overlay_areas,max_overlay_match_score,harvest_hunt_name,draw_hunt_name,harvest_species,draw_species,harvest_weapon,draw_weapon
EB3093,2021,6,5,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Panguitch Lake,Limited-entry Muzzleloader Bull Elk - Panguitch Lake - Muzzleloader,Elk,,,
EB3094,2021,17,13,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Paunsaugunt,Limited-entry Muzzleloader Bull Elk - Paunsaugunt - Muzzleloader,Elk,,,
EB3096,2021,36,21,15,0,NO_OVERLAY_MATCH_FOUND,,,,,"Plateau, Fishlake/Thousand Lakes","Limited-entry Muzzleloader Bull Elk - Plateau, Fishlake/thousand Lakes - Muzzleloader",Elk,,,
EB3098,2021,13,7,6,0,NO_OVERLAY_MATCH_FOUND,,,,,"South Slope, Diamond Mtn","Limited-entry Muzzleloader Bull Elk - South Slope, Diamond Mtn - Muzzleloader",Elk,,,
EB3100,2021,190,127,63,0,NO_OVERLAY_MATCH_FOUND,,,,,Wasatch Mtns,Limited-entry Muzzleloader Bull Elk - Wasatch Mtns - Muzzleloader,Elk,,,
EB3102,2021,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"Beaver, East","Multi-season Limited-entry Any Bull Elk - Beaver, East -An y Legal Weapon",Elk,,,
EB3103,2021,5,3,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"Book Cliffs, Bitter Creek/South","Multi-season Limited-entry Any Bull Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Elk,,,
EB3104,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Book Cliffs, Little Creek Roadless","Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",Elk,,,
EB3107,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Cache, South","Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",Elk,,,
EB3108,2021,18,13,5,0,NO_OVERLAY_MATCH_FOUND,,,,,"Central Mtns, Manti","Multi-season Limited-entry Any Bull Elk - Central Mtns, Manti - Any Legal Weapon",Elk,,,
EB3109,2021,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Central Mtns, Nebo","Multi-season Limited-entry Any Bull Elk - Central Mtns, Nebo - Any Legal Weapon",Elk,,,
EB3110,2021,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Fillmore, Pahvant","Multi-season Limited-entry Any Bull Elk - Fillmore, Pahvant - Any Legal Weapon",Elk,,,
EB3111,2021,6,4,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"La Sal, La Sal Mtns","Multi-season Limited-entry Any Bull Elk - La Sal, La Sal Mtns - Any Legal Weapon",Elk,,,
EB3112,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Monroe,Multi-season Limited-entry Any Bull Elk - Monroe - Any Legal Weapon,Elk,,,
EB3113,2021,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Mt Dutton,Multi-season Limited-entry Any Bull Elk - Mt Dutton - Any Legal Weapon,Elk,,,
EB3115,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"North Slope, Three Corners","Multi-season Limited-entry Any Bull Elk - North Slope, Three Corners - Any Legal Weapon",Elk,,,
EB3117,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Panguitch Lake,Multi-season Limited-entry Any Bull Elk - Panguitch Lake -An y Legal Weapon,Elk,,,
EB3118,2021,4,3,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Paunsaugunt,Multi-season Limited-entry Any Bull Elk - Paunsaugunt - Any Legal Weapon,Elk,,,
EB3120,2021,9,6,3,0,NO_OVERLAY_MATCH_FOUND,,,,,"Plateau, Fishlake/Thousand Lakes","Multi-season Limited-entry Any Bull Elk - Plateau, Fishlake/thousand Lakes - Any Legal Weapon",Elk,,,
EB3121,2021,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,San Juan Bull Elk,Multi-season Limited-entry Any Bull Elk - San Juan Bull Elk - Any Legal Weapon,Elk,,,
EB3122,2021,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"South Slope, Diamond Mtn","Multi-season Limited-entry Any Bull Elk - South Slope, Diamond Mtn - Any Legal Weapon",Elk,,,
EB3124,2021,30,25,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Wasatch Mtns,Multi-season Limited-entry Any Bull Elk - Wasatch Mtns - Any Legal Weapon,Elk,,,
EB3126,2021,31,22,9,0,NO_OVERLAY_MATCH_FOUND,,,,,"Central Mtns, Manti (mid)","Limited-entry Alw (rifle) Bull Elk - Mid - Central Mtns, Manti - Any Legal Weapon",Elk,,,
EB3127,2021,88,46,42,0,NO_OVERLAY_MATCH_FOUND,,,,,Wasatch Mtns (mid),Limited-entry Alw (rifle) Bull Elk - Mid - Wasatch Mtns - Any Legal Weapon,Elk,,,
EB3145,2021,21,19,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"Plateau, Boulder","Limited-entry Archery Bull Elk - Plateau, Boulder - Archery",Elk,,,
EB3146,2021,30,16,14,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South","Limited-entry Archery Bull Elk - Southwest Desert, South - Archery",Elk,,,
EB3147,2021,13,10,3,0,NO_OVERLAY_MATCH_FOUND,,,,,"Box Elder, Grouse Creek (early)","Limited-entry Alw (rifle) Bull Elk - Early - Box Elder, Grouse Creek - Any Legal Weapon",Elk,,,
EB3148,2021,30,22,8,0,NO_OVERLAY_MATCH_FOUND,,,,,"Plateau, Boulder (early)","Limited-entry Alw (rifle) Bull Elk - Early - Plateau, Boulder - Any Legal Weapon",Elk,,,
EB3149,2021,33,23,10,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South (early)","Limited-entry Alw (rifle) Bull Elk - Early - Southwest Desert, South - Any Legal Weapon",Elk,,,
EB3150,2021,8,4,4,0,NO_OVERLAY_MATCH_FOUND,,,,,"Box Elder, Grouse Creek (late)","Limited-entry Alw (rifle) Bull Elk - Mid - Box Elder, Grouse Creek - Any Legal Weapon",Elk,,,
EB3152,2021,29,31,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Southwest Desert, South (late)","Limited-entry Alw (rifle) Bull Elk - Late - Southwest Desert, South - Any Legal Weapon",Elk,,,
EB3154,2021,11,12,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Boulder","Limited-entry Muzzleloader Bull Elk - Plateau, Boulder - Muzzleloader",Elk,,,
EB3155,2021,21,16,5,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South","Limited-entry Muzzleloader Bull Elk - Southwest Desert, South - Muzzleloader",Elk,,,
EB3156,2021,3,2,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Plateau, Boulder","Multi-season Limited-entry Any Bull Elk - Plateau, Boulder - Any Legal Weapon",Elk,,,
EB3157,2021,5,3,2,0,NO_OVERLAY_MATCH_FOUND,,,,,"Southwest Desert, South","Multi-season Limited-entry Any Bull Elk - Southwest Desert, South - Any Legal Weapon",Elk,,,
EB3500,2021,7,2,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Alton,Cwmu Any Bull Elk - Alton - Any Legal Weapon,Elk,,,
EB3501,2021,11,2,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Bar J Ranch,Cwmu Any Bull Elk - Bar J Ranch - Any Legal Weapon,Elk,,,
EB3502,2021,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Bear Mountain,Cwmu Any Bull Elk - Bear Mountain - Any Legal Weapon,Elk,,,
EB3503,2021,6,1,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Bear Springs,Cwmu Any Bull Elk - Bear Springs - Any Legal Weapon,Elk,,,
EB3504,2021,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Black Hawk,Cwmu Any Bull Elk - Black Hawk - Any Legal Weapon,Elk,,,
EB3505,2021,16,2,14,0,NO_OVERLAY_MATCH_FOUND,,,,,Boobe Hole,Cwmu Any Bull Elk -Boobe Hole - An y Legal Weapon,Elk,,,
EB3506,2021,11,1,10,0,NO_OVERLAY_MATCH_FOUND,,,,,Causey Spring,Cwmu Any Bull Elk - Causey Spring - Any Legal Weapon,Elk,,,
EB3508,2021,20,2,18,0,NO_OVERLAY_MATCH_FOUND,,,,,Chimney Rock,Cwmu Any Bull Elk - Chimney Rock - Any Legal Weapon,Elk,,,
EB3509,2021,16,2,14,0,NO_OVERLAY_MATCH_FOUND,,,,,Coldwater Ranch,Cwmu Any Bull Elk - Coldwater Ranch - Any Legal Weapon,Elk,,,
EB3510,2021,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Conover-Jensen,Cwmu Any Bull Elk - Conover-jensen - Any Legal Weapon,Elk,,,
EB3511,2021,3,1,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Cotton Thomas,Cwmu Any Bull Elk - Cotton Thomas - Any Legal Weapon,Elk,,,
EB3514,2021,106,17,89,0,NO_OVERLAY_MATCH_FOUND,,,,,Deseret,Cwmu Any Bull Elk - Deseret - Any Legal Weapon,Elk,,,
EB3515,2021,7,1,6,0,NO_OVERLAY_MATCH_FOUND,,,,,Double Cone,Cwmu Any Bull Elk - Double Cone - Any Legal Weapon,Elk,,,
EB3516,2021,19,3,16,0,NO_OVERLAY_MATCH_FOUND,,,,,Durst Mountain,Cwmu Any Bull Elk - Durst Mountain - Any Legal Weapon,Elk,,,
EB3517,2021,30,3,27,0,NO_OVERLAY_MATCH_FOUND,,,,,East Fork Chalk Creek,Cwmu Any Bull Elk - East Fork Chalk Creek - Any Legal Weapon,Elk,,,
EB3519,2021,28,4,24,0,NO_OVERLAY_MATCH_FOUND,,,,,Ensign Ranches,Cwmu Any Bull Elk - Ensign Ranches - Any Legal Weapon,Elk,,,
EB3520,2021,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Folley Ridge,Cwmu Any Bull Elk - Folley Ridge - Any Legal Weapon,Elk,,,
EB3521,2021,97,10,87,0,NO_OVERLAY_MATCH_FOUND,,,,,Grass Valley/Clark Canyon,Cwmu Any Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon,Elk,,,
EB3522,2021,6,1,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Grazing Pasture,Cwmu Any Bull Elk - Grazing Pasture - Any Legal Weapon,Elk,,,
EB3523,2021,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Guildersleeve,Cwmu Any Bull Elk - Guildersleeve - Any Legal Weapon,Elk,,,
EB3524,2021,6,2,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Hardscrabble,Cwmu Any Bull Elk - Hardscrabble - Any Legal Weapon,Elk,,,
EB3525,2021,21,3,18,0,NO_OVERLAY_MATCH_FOUND,,,,,Heaston East,Cwmu Any Bull Elk - Heaston East - Any Legal Weapon,Elk,,,
EB3526,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Hiawatha,Cwmu Any Bull Elk - Hiawatha - Any Legal Weapon,Elk,,,
EB3527,2021,16,2,14,0,NO_OVERLAY_MATCH_FOUND,,,,,Indian Head,Cwmu Any Bull Elk - Indian Head - Any Legal Weapon,Elk,,,
EB3528,2021,6,2,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Ingham Peak,Cwmu Any Bull Elk - Ingham Peak - Any Legal Weapon,Elk,,,
EB3529,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,J. B. Ranch,Cwmu Any Bull Elk - J.b. Ranch - Any Legal Weapon,Elk,,,
EB3530,2021,18,2,16,0,NO_OVERLAY_MATCH_FOUND,,,,,Jacob's Creek,Cwmu Any Bull Elk -Jacob's Creek - An y Legal Weapon,Elk,,,
EB3531,2021,14,2,12,0,NO_OVERLAY_MATCH_FOUND,,,,,Johnson Mountain Ranch,Cwmu Any Bull Elk - Johnson Mountain Ranch - Any Legal Weapon,Elk,,,
EB3532,2021,5,1,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Jump Creek,Cwmu Any Bull Elk - Jump Creek - Any Legal Weapon,Elk,,,
EB3533,2021,6,1,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Junction Valley,Cwmu Any Bull Elk - Junction Valley - Any Legal Weapon,Elk,,,
EB3534,2021,15,2,13,0,NO_OVERLAY_MATCH_FOUND,,,,,Little Red Creek,Cwmu Any Bull Elk - Little Red Creek - Any Legal Weapon,Elk,,,
EB3535,2021,17,2,15,0,NO_OVERLAY_MATCH_FOUND,,,,,Lone Tree Tunnel Hollow,Cwmu Any Bull Elk - Lone Tree Tunnel Hollow - Any Legal Weapon,Elk,,,
EB3536,2021,44,4,40,0,NO_OVERLAY_MATCH_FOUND,,,,,Minnie Maud Ridge,Cwmu Any Bull Elk - Minnie Maud Ridge - Any Legal Weapon,Elk,,,
EB3538,2021,11,2,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Moon Ranch,Cwmu Any Bull Elk - Moon Ranch - Any Legal Weapon,Elk,,,
EB3540,2021,10,2,8,0,NO_OVERLAY_MATCH_FOUND,,,,,Old Woman Plateau,Cwmu Any Bull Elk - Old Woman Plateau - Any Legal Weapon,Elk,,,
EB3541,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Patmos Ridge,Cwmu Any Bull Elk - Patmos Ridge - Any Legal Weapon,Elk,,,
EB3542,2021,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Powder Mountain,Cwmu Any Bull Elk - Powder Mountain - Any Legal Weapon,Elk,,,
EB3543,2021,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Preston Nutter Ranch,Cwmu Any Bull Elk - Preston Nutter Ranch - Any Legal Weapon,Elk,,,
EB3544,2021,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Redd Ranches,Cwmu Any Bull Elk - Redd Ranches - Any Legal Weapon,Elk,,,
EB3545,2021,7,2,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Riverview Ranch LLC,Cwmu Any Bull Elk - Riverview Ranch Llc - Any Legal Weapon,Elk,,,
EB3546,2021,9,1,8,0,NO_OVERLAY_MATCH_FOUND,,,,,Roan Cliffs,Cwmu Any Bull Elk - Roan Cliffs - Any Legal Weapon,Elk,,,
EB3547,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Sand Creek,Cwmu Any Bull Elk - Sand Creek - Any Legal Weapon,Elk,,,
EB3548,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield Canyons,Cwmu Any Bull Elk - Scofield Canyons - Any Legal Weapon,Elk,,,
EB3549,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield East,Cwmu Any Bull Elk - Scofield East - Any Legal Weapon,Elk,,,
EB3550,2021,11,1,10,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield West,Cwmu Any Bull Elk - Scofield West - Any Legal Weapon,Elk,,,
EB3551,2021,8,1,7,0,NO_OVERLAY_MATCH_FOUND,,,,,SJ Ranch,Cwmu Any Bull Elk - Sj Ranch - Any Legal Weapon,Elk,,,
EB3552,2021,10,1,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Skull Crack,Cwmu Any Bull Elk - Skull Crack - Any Legal Weapon,Elk,,,
EB3553,2021,15,2,13,0,NO_OVERLAY_MATCH_FOUND,,,,,Soldier Summit,Cwmu Any Bull Elk - Soldier Summit - Any Legal Weapon,Elk,,,
EB3554,2021,11,2,9,0,NO_OVERLAY_MATCH_FOUND,,,,,South Canyon,Cwmu Any Bull Elk - South Canyon - Any Legal Weapon,Elk,,,
EB3555,2021,13,2,11,0,NO_OVERLAY_MATCH_FOUND,,,,,Spring Creek/Dodge,Cwmu Any Bull Elk - Spring Creek/dodge - Any Legal Weapon,Elk,,,
EB3557,2021,19,2,17,0,NO_OVERLAY_MATCH_FOUND,,,,,Strawberry Ridge,Cwmu Any Bull Elk - Strawberry Ridge - Any Legal Weapon,Elk,,,
