row_number,hunt_code,raw_hunt_name,normalized_family_before,normalized_family_after,source_classification_before,source_classification_after,hunt_type_before,hunt_type_after,numeric_fields_changed
36534,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36535,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36536,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36537,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36538,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36539,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36540,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36541,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36542,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36543,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36544,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36545,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36546,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36547,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36548,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36549,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36550,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36551,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36552,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36553,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36554,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36555,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36556,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36557,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36558,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36559,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36560,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36561,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36562,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36563,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36564,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36565,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36566,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36567,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36568,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36569,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36570,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36571,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36572,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36573,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36574,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36575,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36576,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36577,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36578,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36579,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36580,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36581,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36582,DB1002,Premium Le Alw (rifle) Buck Deer - Antelope Island - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36583,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36584,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36585,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36586,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36587,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36588,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36589,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36590,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36591,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36592,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36593,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36594,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36595,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36596,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36597,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36598,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36599,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36600,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36601,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36602,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36603,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36604,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36605,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36606,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36607,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36608,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36609,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36610,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36611,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36612,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36613,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36614,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36615,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36616,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36617,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36618,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36619,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36620,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36621,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36622,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36623,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36624,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36625,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36626,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36627,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36628,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36629,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36630,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36631,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36632,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36633,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36634,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36635,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36636,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36637,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36638,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36639,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36640,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36641,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36642,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36643,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36644,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36645,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36646,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36647,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36648,DB1003,Premium Le Alw (rifle) Buck Deer - Henry Mtns -Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36649,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36650,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36651,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36652,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36653,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36654,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36655,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36656,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36657,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36658,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36659,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36660,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36661,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36662,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36663,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36664,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36665,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36666,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36667,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36668,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
36669,DB1004,Premium Le Alw (rifle) Buck Deer - Paunsaugunt - Any Legal Weapon,LE,PLE,LIMITED_ENTRY_DEER,PREMIUM_LIMITED_ENTRY,L.E.,P.L.E.,false
