source_pdf,pdf_page,table_index,row_index,hunt_code,reason,tokens
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,95,0,33,EB3151,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 266 | 10 | 9 | 19 | 1 in 14.0 | Totals | 126 | 1 | 1 | 2 | 1 in 63.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,96,0,33,EB3152,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 404 | 12 | 12 | 24 | 1 in 16.8 | Totals | 102 | 2 | 1 | 3 | 1 in 34.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,97,0,33,EB3153,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 16 | 1 | 1 | 2 | 1 in 8.0 | Totals | 16 | 0 | 1 | 1 | 1 in 16.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,98,0,33,EB3154,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 297 | 9 | 8 | 17 | 1 in 17.5 | Totals | 214 | 1 | 1 | 2 | 1 in 107.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,99,0,33,EB3155,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 149 | 11 | 11 | 22 | 1 in 6.8 | Totals | 83 | 1 | 1 | 2 | 1 in 41.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,100,0,33,EB3156,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 304 | 2 | 2 | 4 | 1 in 76.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,101,0,33,EB3157,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 151 | 3 | 2 | 5 | 1 in 30.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,102,0,33,EB3158,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 88 | 6 | 6 | 12 | 1 in 7.3 | Totals | 47 | 1 | 1 | 2 | 1 in 23.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,103,0,33,EB3159,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 603 | 12 | 12 | 24 | 1 in 25.1 | Totals | 238 | 2 | 1 | 3 | 1 in 79.3
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,104,0,33,EB3160,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 179 | 10 | 9 | 19 | 1 in 9.4 | Totals | 100 | 1 | 1 | 2 | 1 in 50.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,105,0,33,EB3161,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 14 | 2 | 2 | 4 | 1 in 3.5 | Totals | 5 | 0 | 1 | 1 | 1 in 5.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,106,0,33,EB3162,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 851 | 4 | 4 | 8 | 1 in 106.4 | Totals | 227 | 0 | 1 | 1 | 1 in 227.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,107,0,33,EB3163,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 219 | 6 | 6 | 12 | 1 in 18.3 | Totals | 62 | 1 | 1 | 2 | 1 in 31.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,108,0,33,EB3164,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 395 | 12 | 11 | 23 | 1 in 17.2 | Totals | 79 | 1 | 1 | 2 | 1 in 39.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,109,0,33,EB3165,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 111 | 2 | 1 | 3 | 1 in 37.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,110,0,33,EB3166,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 184 | 6 | 6 | 12 | 1 in 15.3 | Totals | 40 | 0 | 1 | 1 | 1 in 40.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,111,0,33,EB3167,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 85 | 2 | 1 | 3 | 1 in 28.3 | Totals | 69 | 0 | 1 | 1 | 1 in 69.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,112,0,33,EB3169,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 56 | 7 | 6 | 13 | 1 in 4.3 | Totals | 11 | 1 | 1 | 2 | 1 in 5.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,113,0,33,EB3170,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 7 | 2 | 2 | 4 | 1 in 1.8 | Totals | 6 | 0 | 1 | 1 | 1 in 6.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,114,0,33,EB3171,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 384 | 5 | 5 | 10 | 1 in 38.4 | Totals | 57 | 0 | 1 | 1 | 1 in 57.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,115,0,33,EB3172,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 31 | 5 | 4 | 9 | 1 in 3.4 | Totals | 4 | 0 | 1 | 1 | 1 in 4.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,116,0,33,EB3173,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 220 | 11 | 10 | 21 | 1 in 10.5 | Totals | 50 | 1 | 1 | 2 | 1 in 25.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,117,0,33,EB3174,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 19 | 5 | 4 | 9 | 1 in 2.1 | Totals | 3 | 0 | 1 | 1 | 1 in 3.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,118,0,33,EB3175,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 663 | 4 | 4 | 8 | 1 in 82.9 | Totals | 77 | 0 | 1 | 1 | 1 in 77.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,119,0,33,EB3176,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 212 | 7 | 7 | 14 | 1 in 15.1 | Totals | 40 | 1 | 1 | 2 | 1 in 20.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,120,0,33,EB3177,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 405 | 12 | 12 | 24 | 1 in 16.9 | Totals | 54 | 2 | 1 | 3 | 1 in 18.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,121,0,33,EB3178,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 103 | 2 | 1 | 3 | 1 in 34.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,122,0,33,EB3179,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 142 | 7 | 6 | 13 | 1 in 10.9 | Totals | 31 | 0 | 1 | 1 | 1 in 31.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,123,0,33,EB3180,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 16 | 7 | 6 | 13 | 1 in 1.2 | Totals | 9 | 1 | 1 | 2 | 1 in 4.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,124,0,33,EB3181,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 298 | 11 | 11 | 22 | 1 in 13.5 | Totals | 78 | 2 | 1 | 3 | 1 in 26.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,125,0,33,EB3182,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 7 | 5 | 2 | 7 | 1 in 1.0 | Totals | 5 | 0 | 1 | 1 | 1 in 5.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,126,0,33,EB3183,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 281 | 21 | 20 | 41 | 1 in 6.9 | Totals | 93 | 2 | 2 | 4 | 1 in 23.3
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,127,0,33,EB3184,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 19 | 4 | 3 | 7 | 1 in 2.7 | Totals | 12 | 0 | 1 | 1 | 1 in 12.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,128,0,33,EB3185,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 473 | 11 | 11 | 22 | 1 in 21.5 | Totals | 184 | 2 | 1 | 3 | 1 in 61.3
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,129,0,33,EB3186,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 20 | 5 | 4 | 9 | 1 in 2.2 | Totals | 15 | 0 | 1 | 1 | 1 in 15.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,130,0,33,EB3187,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 287 | 11 | 10 | 21 | 1 in 13.7 | Totals | 108 | 1 | 1 | 2 | 1 in 54.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,131,0,33,EB3188,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 27 | 5 | 4 | 9 | 1 in 3.0 | Totals | 17 | 0 | 1 | 1 | 1 in 17.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,132,0,33,EB3189,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 513 | 9 | 9 | 18 | 1 in 28.5 | Totals | 118 | 1 | 1 | 2 | 1 in 59.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,133,0,33,EB3190,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 21 | 2 | 2 | 4 | 1 in 5.3 | Totals | 10 | 0 | 1 | 1 | 1 in 10.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,134,0,33,EB3191,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 425 | 16 | 16 | 32 | 1 in 13.3 | Totals | 203 | 2 | 1 | 3 | 1 in 67.7
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,135,0,33,EB3192,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 10 | 7 | 3 | 10 | 1 in 1.0 | Totals | 8 | 1 | 1 | 2 | 1 in 4.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,136,0,33,EB3193,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 16 | 5 | 4 | 9 | 1 in 1.8 | Totals | 19 | 0 | 1 | 1 | 1 in 19.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,137,0,33,EB3194,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 365 | 16 | 15 | 31 | 1 in 11.8 | Totals | 250 | 1 | 1 | 2 | 1 in 125.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,138,0,33,EB3195,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 9 | 2 | 2 | 4 | 1 in 2.3 | Totals | 2 | 0 | 1 | 1 | 1 in 2.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,139,0,33,EB3196,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 114 | 8 | 7 | 15 | 1 in 7.6 | Totals | 27 | 1 | 1 | 2 | 1 in 13.5
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,140,0,33,EB3197,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 15 | 5 | 4 | 9 | 1 in 1.7 | Totals | 9 | 0 | 1 | 1 | 1 in 9.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,141,0,33,EB3198,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 401 | 21 | 21 | 42 | 1 in 9.5 | Totals | 128 | 2 | 2 | 4 | 1 in 32.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,142,0,33,EB3199,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 27 | 4 | 4 | 8 | 1 in 3.4 | Totals | 9 | 0 | 1 | 1 | 1 in 9.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,143,0,33,EB3205,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 12 | 5 | 4 | 9 | 1 in 1.3 | Totals | 3 | 0 | 1 | 1 | 1 in 3.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,144,0,33,EB3208,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 131 | 5 | 4 | 9 | 1 in 14.6 | Totals | 12 | 0 | 1 | 1 | 1 in 12.0
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,145,0,33,EB3210,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 288 | 3 | 2 | 5 | 1 in 57.6 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,146,0,33,EB3500,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 22 | 0 | 1 | 1 | 1 in 22.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,147,0,33,EB3501,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 75 | 1 | 1 | 2 | 1 in 37.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,148,0,33,EB3502,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 36 | 0 | 1 | 1 | 1 in 36.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,149,0,33,EB3503,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 15 | 0 | 1 | 1 | 1 in 15.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,150,0,33,EB3504,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 42 | 1 | 1 | 2 | 1 in 21.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,151,0,33,EB3505,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 52 | 1 | 1 | 2 | 1 in 26.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,152,0,33,EB3506,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 36 | 0 | 1 | 1 | 1 in 36.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,153,0,33,EB3508,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 46 | 1 | 1 | 2 | 1 in 23.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,154,0,33,EB3509,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 171 | 2 | 1 | 3 | 1 in 57.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,155,0,33,EB3511,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 15 | 0 | 1 | 1 | 1 in 15.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,156,0,33,EB3514,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 1064 | 10 | 9 | 19 | 1 in 56.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,157,0,33,EB3515,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 80 | 0 | 1 | 1 | 1 in 80.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,158,0,33,EB3516,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 91 | 2 | 1 | 3 | 1 in 30.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,159,0,33,EB3517,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 33 | 2 | 1 | 3 | 1 in 11.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,160,0,33,EB3519,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 95 | 2 | 2 | 4 | 1 in 23.8 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,161,0,33,EB3520,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 47 | 1 | 1 | 2 | 1 in 23.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,162,0,33,EB3521,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 73 | 5 | 5 | 10 | 1 in 7.3 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,163,0,33,EB3522,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 73 | 0 | 1 | 1 | 1 in 73.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,164,0,33,EB3523,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 38 | 1 | 1 | 2 | 1 in 19.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,165,0,33,EB3524,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 37 | 1 | 1 | 2 | 1 in 18.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,166,0,33,EB3525,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 63 | 1 | 1 | 2 | 1 in 31.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,167,0,33,EB3526,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 43 | 1 | 1 | 2 | 1 in 21.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,168,0,33,EB3527,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 30 | 0 | 1 | 1 | 1 in 30.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,169,0,33,EB3528,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 3 | 0 | 1 | 1 | 1 in 3.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,170,0,33,EB3529,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 30 | 1 | 1 | 2 | 1 in 15.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,171,0,33,EB3530,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 5 | 0 | 1 | 1 | 1 in 5.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,172,0,33,EB3531,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 135 | 1 | 1 | 2 | 1 in 67.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,173,0,33,EB3532,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 23 | 0 | 1 | 1 | 1 in 23.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,174,0,33,EB3533,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 19 | 0 | 1 | 1 | 1 in 19.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,175,0,33,EB3534,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 81 | 1 | 1 | 2 | 1 in 40.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,176,0,33,EB3536,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 36 | 3 | 2 | 5 | 1 in 7.2 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,177,0,33,EB3538,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 21 | 0 | 1 | 1 | 1 in 21.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,178,0,33,EB3540,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 53 | 1 | 1 | 2 | 1 in 26.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,179,0,33,EB3541,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 10 | 0 | 1 | 1 | 1 in 10.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,180,0,33,EB3543,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 134 | 2 | 1 | 3 | 1 in 44.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,181,0,33,EB3544,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 74 | 1 | 1 | 2 | 1 in 37.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,182,0,33,EB3545,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 23 | 2 | 1 | 3 | 1 in 7.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,183,0,33,EB3546,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 18 | 0 | 1 | 1 | 1 in 18.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,184,0,33,EB3547,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 38 | 0 | 1 | 1 | 1 in 38.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,185,0,33,EB3548,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 70 | 0 | 1 | 1 | 1 in 70.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,186,0,33,EB3549,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 49 | 0 | 1 | 1 | 1 in 49.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,187,0,33,EB3550,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 56 | 1 | 1 | 2 | 1 in 28.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,188,0,33,EB3551,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 36 | 0 | 1 | 1 | 1 in 36.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,189,0,33,EB3552,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 62 | 0 | 1 | 1 | 1 in 62.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__L.E. BULL ELK DRAW RESULTS.pdf,190,0,33,EB3553,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 44 | 1 | 1 | 2 | 1 in 22.0 | Totals | 0 | 0 | 0 | 0 | N/A
