source_pdf,pdf_page,source_scope,hunt_code,raw_hunt_name,tables_found,point_rows_extracted
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,19,OIL_BULL_MOOSE,MB6208,Cwmu Bull Moose - East Fork Chalk Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,20,OIL_BULL_MOOSE,MB6209,Cwmu Bull Moose - Ensign Ranches - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,21,OIL_BULL_MOOSE,MB6211,Cwmu Bull Moose - Grass Valley/clark Canyon -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,22,OIL_BULL_MOOSE,MB6217,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,23,OIL_BULL_MOOSE,MB6219,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,24,OIL_BULL_MOOSE,MB6220,Cwmu Bull Moose - South Canyon - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,25,OIL_BULL_MOOSE,MB6222,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,26,OIL_BULL_MOOSE,MB6223,Cwmu Bull Moose - Three C - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,27,OIL_BULL_MOOSE,MB6224,Cwmu Bull Moose - Two Bear - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,28,OIL_BULL_MOOSE,MB6225,Cwmu Bull Moose - Wallsburg - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,29,OIL_BULL_MOOSE,MB6240,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,30,OIL_BULL_MOOSE,MB6251,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,31,OIL_BULL_MOOSE,MB6254,Cwmu Bull Moose - Sj Ranch -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,32,OIL_BULL_MOOSE,MB6256,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,33,OIL_BULL_MOOSE,MB6257,Cwmu Bull Moose - Ingham Peak - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,34,OIL_BULL_MOOSE,MB6258,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,35,OIL_BULL_MOOSE,MB6259,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,36,OIL_BULL_MOOSE,MB6262,Cwmu Bull Moose - Junction Valley -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,37,OIL_BULL_MOOSE,MB6266,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,1,OIL_DESERT_BIGHORN_SHEEP,,,1,0
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,2,OIL_DESERT_BIGHORN_SHEEP,DS6600,Desert Bighorn Sheep - Henry Mtns - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,3,OIL_DESERT_BIGHORN_SHEEP,DS6601,"Desert Bighorn Sheep - Kaiparowits, East - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,4,OIL_DESERT_BIGHORN_SHEEP,DS6603,"Desert Bighorn Sheep - Kaiparowits, West - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,5,OIL_DESERT_BIGHORN_SHEEP,DS6604,"Desert Bighorn Sheep - La Sal, Potash/south Cisco - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,6,OIL_DESERT_BIGHORN_SHEEP,DS6606,"Desert Bighorn Sheep - San Juan, Lockhart - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,7,OIL_DESERT_BIGHORN_SHEEP,DS6607,"Desert Bighorn Sheep - San Juan, South - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,8,OIL_DESERT_BIGHORN_SHEEP,DS6608,"Desert Bighorn Sheep - San Rafael, Dirty Devil - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,9,OIL_DESERT_BIGHORN_SHEEP,DS6609,"Desert Bighorn Sheep - San Rafael, North - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,10,OIL_DESERT_BIGHORN_SHEEP,DS6610,"Desert Bighorn Sheep - San Rafael, South - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,11,OIL_DESERT_BIGHORN_SHEEP,DS6611,Desert Bighorn Sheep -Zion -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,12,OIL_DESERT_BIGHORN_SHEEP,DS6620,"Desert Bighorn Sheep - Pine Valley, Virgin River - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,13,OIL_DESERT_BIGHORN_SHEEP,DS6621,"Desert Bighorn Sheep - Pine Valley, Beaver Dam - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,14,OIL_DESERT_BIGHORN_SHEEP,DS6622,"Desert Bighorn Sheep - San Juan, North - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,15,OIL_DESERT_BIGHORN_SHEEP,DS6623,"Desert Bighorn Sheep - San Juan, San Juan River - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,16,OIL_DESERT_BIGHORN_SHEEP,DS6624,"Desert Bighorn Sheep Archery - San Rafael, Dirty Devil - Archery",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,17,OIL_DESERT_BIGHORN_SHEEP,DS6625,Desert Bighorn Sheep - Mineral Mtns -Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,18,OIL_DESERT_BIGHORN_SHEEP,DS6626,"Desert Bighorn Sheep - Escalante, East - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,19,OIL_DESERT_BIGHORN_SHEEP,DS6627,"Desert Bighorn Sheep - Escalante, West - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,1,OIL_MTN_GOAT,,,1,0
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,2,OIL_MTN_GOAT,GO6800,Mountain Goat - Beaver - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,3,OIL_MTN_GOAT,GO6801,Mountain Goat - Beaver - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,4,OIL_MTN_GOAT,GO6803,Mountain Goat - Nebo - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,5,OIL_MTN_GOAT,GO6804,Mountain Goat - High Uintas Kamas - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,6,OIL_MTN_GOAT,GO6805,Mountain Goat - High Uintas Central - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,7,OIL_MTN_GOAT,GO6806,Mountain Goat - High Uintas East - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,8,OIL_MTN_GOAT,GO6807,Mountain Goat - High Uintas Leidy Peak - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,9,OIL_MTN_GOAT,GO6808,Mountain Goat - High Uintas West - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,10,OIL_MTN_GOAT,GO6810,"Mountain Goat - Ogden, Willard Peak - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,11,OIL_MTN_GOAT,GO6813,"Mountain Goat - Wasatch Mtns, Provo Peak - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,12,OIL_MTN_GOAT,GO6814,Mountain Goat - Mt Dutton - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,13,OIL_MTN_GOAT,GO6817,"Mountain Goat - La Sal, La Sal Mtns - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,14,OIL_MTN_GOAT,GO6818,"Mountain Goat - Wasatch Mtns, Box Elder Peak - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,15,OIL_MTN_GOAT,GO6819,"Mountain Goat - Wasatch Mtns, Lone Peak - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,16,OIL_MTN_GOAT,GO6820,"Mountain Goat - Wasatch Mtns, Timpanogos -Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,17,OIL_MTN_GOAT,GO6821,Mountain Goat Archery - Nebo - Archery,1,66
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,18,OIL_MTN_GOAT,GO6822,Mountain Goat Archery - Beaver - Archery,1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,1,OIL_ROCKY_MTN_SHEEP,,,1,0
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,2,OIL_ROCKY_MTN_SHEEP,RS6700,Rocky Mountain Bighorn Sheep - Antelope Island - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,3,OIL_ROCKY_MTN_SHEEP,RS6701,"Rocky Mountain Bighorn Sheep - Book Cliffs, South - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,4,OIL_ROCKY_MTN_SHEEP,RS6703,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,5,OIL_ROCKY_MTN_SHEEP,RS6704,"Rocky Mountain Bighorn Sheep - Box Elder, Newfoundland Mtn - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,6,OIL_ROCKY_MTN_SHEEP,RS6708,"Rocky Mountain Bighorn Sheep - North Slope, Three Corners - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,7,OIL_ROCKY_MTN_SHEEP,RS6709,"Rocky Mountain Bighorn Sheep - North Slope, Summit/west Daggett - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,8,OIL_ROCKY_MTN_SHEEP,RS6712,"Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,9,OIL_ROCKY_MTN_SHEEP,RS6713,"Rocky Mountain Bighorn Sheep - Nine Mile, Jack Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,10,OIL_ROCKY_MTN_SHEEP,RS6720,"Rocky Mountain Bighorn Sheep -Fillmore, Oak Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,11,OIL_ROCKY_MTN_SHEEP,RS6721,"Rocky Mountain Bighorn Sheep - Oquirrh-stansbury, West - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,12,OIL_ROCKY_MTN_SHEEP,RS6722,"Rocky Mountain Bighorn Sheep Archery - Box Elder, Newfoundland Mtn - Archery",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,13,OIL_ROCKY_MTN_SHEEP,RS6724,"Rocky Mountain Bighorn Sheep - Wasatch Mtns, West -Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,14,OIL_ROCKY_MTN_SHEEP,RS6725,Rocky Mountain Bighorn Sheep - Nebo - Any Legal Weapon,1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,15,OIL_ROCKY_MTN_SHEEP,RS6726,"Rocky Mountain Bighorn Sheep -Fillmore, Oak Creek - Any Legal Weapon",1,66
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,16,OIL_ROCKY_MTN_SHEEP,RS6727,"Rocky Mountain Bighorn Sheep Archery -Fillmore, Oak Creek - Archery",1,66
