comparison,hunt_code,boundary_id,hunt_name,species,primary_universe_bucket,scoring_bucket
locked_2026_model_workbook_NOT_IN_bible_2026,BR7316,448,"Wasatch Mtns, West-Central",Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7317,615,Nine Mile,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7318,628,Beaver,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7320,92,Cache/Ogden,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7321,5101,"Kamas/North Slope, Summit",Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7322,630,Mt Dutton,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7323,163,Paunsaugunt,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7325,610,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,BR7326,617,La Sal Mtns,Black Bear,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1001,28,"Box Elder, West Bear River",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1002,28,"Box Elder, West Bear River",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1003,115,"Monroe/Plateau, Sevier Valley",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1009,169,"Pine Valley, Enterprise",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1011,806,George Creek,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1012,589,Junction Valley,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1013,533,Mt Carmel,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1018,840,"Pine Valley, New Harmony",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1027,77,"East Canyon, Davis-North Salt Lake",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1030,11,"Nine Mile, Price River Valley",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1031,21,"Oquirrh-Stansbury, Settlement Cyn",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1033,23,"San Juan, Monticello",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1041,6,"Nine Mile, Green River Valley",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1042,23,"San Juan, Monticello",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1045,474,"Fillmore, Oak City",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1046,11,"Nine Mile, Price River Valley",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1047,895,Vernal-Ouray Valley,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1048,910,"Fillmore, Fillmore City",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1049,909,"Vernal, Ashley Valley",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1050,509,The Rose of Snowville,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DA1051,955,Beaver City,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB0007,5108,Statewide,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB0008,5109,Deer Extended,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1000,94,Henry Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1001,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1002,1,Antelope Island,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1003,94,Henry Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1004,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1005,94,Henry Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1006,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1007,94,Henry Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1008,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1009,94,Henry Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1010,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1011,7,Book Cliffs,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1012,85,"Fillmore, Oak Creek",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1013,108,Dolores Triangle,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1014,185,"San Juan, Elk Ridge",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1015,206,Diamond Mtn,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1016,248,"West Desert, Vernon",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1017,714,"Book Cliffs, North",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1018,15,"Book Cliffs, South",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1019,85,"Fillmore, Oak Creek",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1020,108,Dolores Triangle,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1022,185,"San Juan, Elk Ridge",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1023,206,Diamond Mtn,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1024,248,"West Desert, Vernon",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1025,7,Book Cliffs,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1026,32,"Cache, Crawford Mtn",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1028,804,Fillmore,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1029,85,"Fillmore, Oak Creek",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1030,611,Kamas,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1031,108,Dolores Triangle,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1032,629,Monroe,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1033,615,Nine Mile,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1034,636,Pine Valley,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1037,185,"San Juan, Elk Ridge",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1038,206,Diamond Mtn,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1039,613,Yellowstone,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1040,625,Southwest Desert,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1041,621,"Wasatch Mtns, East",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1042,248,"West Desert, Vernon",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1043,635,Zion,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1044,7,Book Cliffs,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1045,85,"Fillmore, Oak Creek",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1046,185,"San Juan, Elk Ridge",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1047,206,Diamond Mtn,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1048,248,"West Desert, Vernon",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1053,630,Mt Dutton,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1054,609,Ogden,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1055,633,Fishlake,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1058,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1065,612,North Slope,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1073,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1074,163,Paunsaugunt,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1077,607,Box Elder,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1078,29,Cache,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1079,619,Manti/San Rafael,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1080,616,Nebo,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1081,617,La Sal Mtns,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1083,634,Panguitch Lake,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1084,455,Boulder/Kaiparowits,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1085,618,"San Juan, Abajo Mtns",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1086,614,Vernal/Bonanza,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1087,620,"Wasatch Mtns, West",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1090,301,"Book Cliffs, Floy Canyon",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1091,314,Kaiparowits (HAMS),Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1100,69,Chalk Creek,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1101,276,East Canyon,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1103,117,Morgan-South Rich,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1105,276,East Canyon,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1106,632,Thousand Lakes,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1107,632,Thousand Lakes,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1108,632,Thousand Lakes,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1109,632,Thousand Lakes,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1110,685,"Beaver, East",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1111,672,"Beaver, West",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1112,926,"West Desert, Swasey",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1113,927,Oquirrh/Tintic,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1114,925,Cedar/Stansbury,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1115,928,Little Rockies,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1116,929,"San Juan, Mancos Mesa",Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1119,930,Moab Valley,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1120,932,Castle Valley,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1121,1,Antelope Island,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1200,526,Alton,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1201,526,Alton,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1202,581,Antelope Creek,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1203,599,Avintaquin Canyon,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1204,559,Bally Watts,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1205,527,Bar J Ranch,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1206,582,Bear Mountain,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1207,575,Bear Springs,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,DB1208,808,Blackhawk,Deer,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
