actual_draw_year,model_target_year,hunt_code,hunt_prefix,species,program_family,draw_family,draw_design,draw_pool_default,scorable_draw_odds,availability_only,access_type,age_class,engine_route,source_rule,validation_status,year_resolution_rule,year_resolution_status,row_count,distinct_draw_designs,distinct_draw_families,distinct_program_families,existing_draw_pool_values,sample_hunt_names,sample_source_files
2022,2023,EA1237,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,8,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"La Sal Mtns, North",2021 Antlerless Draw Results.pdf
2022,2023,EA1238,EA,ELK,ANTLERLESS,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,ANTLERLESS_PUBLIC_DRAW_PREFERENCE_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,ANTLERLESS;YOUTH_ANTLERLESS,standard,"Monroe, Rock Springs",2021 Antlerless Draw Results.pdf | 21_youth_antlerless_drawing_odds_report.pdf
2022,2023,EA1239,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,6,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Nine Mile, Range Creek",2021 Antlerless Draw Results.pdf
2022,2023,EA1240,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,5,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Nine Mile, Range Creek",21_youth_antlerless_drawing_odds_report.pdf | 2021 Antlerless Draw Results.pdf
2022,2023,EA1241,EA,ELK,ANTLERLESS,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,ANTLERLESS_PUBLIC_DRAW_PREFERENCE_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,12,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,ANTLERLESS;YOUTH_ANTLERLESS,standard,Panguitch Lake,21_youth_antlerless_drawing_odds_report.pdf | 2021 Antlerless Draw Results.pdf
2022,2023,EA1242,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,6,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Vernal, Buckskin Hills-Jensen",2021 Antlerless Draw Results.pdf
2022,2023,EA1243,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,5,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,"Vernal, Buckskin Hills-Jensen",2021 Antlerless Draw Results.pdf
2022,2023,EA1244,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,10,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Yellowstone,2021 Antlerless Draw Results.pdf
2022,2023,EA1245,EA,DEER,GENERAL_SEASON_DEER,PREFERENCE_POINT,PREFERENCE_POINT_ORDERED,preference,true,false,PUBLIC,ADULT_REGULAR,preference_engine,GENERAL_DEER_PREFERENCE_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,19,PREFERENCE_POINT_ORDERED,PREFERENCE_POINT,GENERAL_SEASON_DEER,standard,Yellowstone,2021 Antlerless Draw Results.pdf | 21_youth_antlerless_drawing_odds_report.pdf
2022,2023,EB1007,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,YOUTH,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,OK,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,2,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE,standard,Draw-only,21_youth_bull_elk.pdf
2022,2023,EB3000,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,46,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Beaver East,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3002,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,33,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Book Cliffs Little Creek Roadless,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3003,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,10,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Cache Meadowville,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3005,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,26,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Cache South,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3006,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,37,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Manti,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3008,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,41,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fillmore Pahvant,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3009,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,31,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,La Sal Mtns,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3010,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,41,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Monroe,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3011,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,36,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Mt Dutton,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3013,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,25,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,North Slope Three Corners,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3015,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,38,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Panguitch Lake,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3018,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,32,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fishlake/Thousand Lakes,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3019,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,48,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,San Juan Bull Elk,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3020,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,29,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Diamond Mtn,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3022,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,30,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Wasatch Mtns,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3024,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,55,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,"Beaver East | Beaver, East",21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3025,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,48,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,"Beaver East | Beaver, East",2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3028,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,49,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Book Cliffs Little Creek Roadless,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3031,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,46,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Box Elder Pilot Mtn,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3032,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,25,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Cache Meadowville,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3033,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,15,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Cache Meadowville,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3036,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,47,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,"Cache South | Cache, South",2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3037,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,35,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Cache South,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3038,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,50,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Manti,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3039,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,41,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Manti,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3042,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,54,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,"Fillmore Pahvant | Fillmore, Pahvant",21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3043,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,47,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fillmore Pahvant,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3044,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,16,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Dolores Triangle,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3045,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,46,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,La Sal Mtns,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3046,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,32,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,La Sal Mtns,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3047,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,55,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Monroe,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3048,EB,ELK,LE,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,LE_PLE_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,50,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Monroe,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3049,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,50,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Mt Dutton,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3050,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,50,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Mt Dutton,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3053,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,40,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,North Slope Three Corners,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3056,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,50,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Panguitch Lake,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3057,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,41,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Panguitch Lake,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3063,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,52,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fishlake/Thousand Lakes,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3064,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,38,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fishlake/Thousand Lakes,2021 Big game limited-entry once-in-a-lifetime draw results.pdf | 21_bg-odds.pdf
2022,2023,EB3065,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,42,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,Fishlake/Thousand Lakes,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
2022,2023,EB3066,EB,ELK,OIL,BONUS_POINT,MAX_POINT_RANDOM_SPLIT,max_point_or_random,true,false,PUBLIC,ADULT_REGULAR,bonus_split_engine,OIL_MAX_POINT_RANDOM_SPLIT_RULE,REVIEW,ACTUAL_FROM_GENERIC_year;MODEL_TARGET_DERIVED_ACTUAL_PLUS_1,OK,56,MAX_POINT_RANDOM_SPLIT,BONUS_POINT,LE;OIL,standard,San Juan Bull Elk,21_bg-odds.pdf | 2021 Big game limited-entry once-in-a-lifetime draw results.pdf
