year,row_number,hunt_code,hunt_name,species,sex_type,hunt_type,new_weapon,reason
2022,27386,DB1773,Nebo,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27387,DB1773,Nebo,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27388,DB1773,Nebo,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27389,DB1773,Nebo,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27412,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27413,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27414,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27415,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27416,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27417,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27418,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27419,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27420,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27421,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27422,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27423,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27424,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27425,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27426,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27427,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27428,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27429,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27430,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27431,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27432,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27433,DB1775,Fillmore,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27434,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27435,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27436,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27437,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27438,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27439,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27440,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27441,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27442,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27443,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27444,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27445,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27446,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27447,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27448,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27449,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27450,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27451,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27452,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27453,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27454,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27455,DB1777,Kamas,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27456,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27457,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27458,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27459,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27460,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27461,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27462,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27463,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27464,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27465,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27466,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27467,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27468,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27469,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27470,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27471,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27472,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27473,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27474,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27475,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27476,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,27477,DB1778,La Sal Mtns,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32230,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32231,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32232,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32233,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32234,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32235,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32236,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32237,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32238,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32239,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32240,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32241,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32242,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32243,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32244,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32245,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32246,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32247,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32248,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32249,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32250,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32251,DB1786,Pine Valley,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32252,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32253,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32254,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32255,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32256,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32257,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32258,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32259,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32260,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32261,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32262,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32263,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32264,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32265,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32266,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32267,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32268,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32269,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32270,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32271,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32272,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32273,DB1787,Boulder/Kaiparowits,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32274,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32275,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32276,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32277,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32278,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32279,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32280,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32281,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32282,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32283,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32284,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32285,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32286,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32287,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32288,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32289,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32290,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32291,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32292,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32293,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32294,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32295,DB1788,Fishlake,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32318,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32319,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32320,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32321,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32322,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32323,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32324,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32325,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32326,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32327,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32328,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32329,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32330,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32331,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32332,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32333,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32334,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32335,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32336,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32337,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32338,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32339,DB1791,Vernal/Bonanza,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32340,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32341,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32342,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32343,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32344,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32345,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32346,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32347,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32348,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32349,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32350,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32351,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32352,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32353,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32354,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32355,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32356,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32357,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32358,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32359,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32360,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32361,DB1792,Yellowstone,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32362,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32363,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32364,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32365,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32366,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32367,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32368,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32369,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32370,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32371,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32372,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32373,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32374,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32375,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32376,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32377,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32378,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32379,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32380,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32381,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32382,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32383,DB1793,Southwest Desert,Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32384,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32385,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32386,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32387,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32388,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32389,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32390,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32391,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32392,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32393,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32394,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32395,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32396,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32397,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
2022,32398,DB1794,"Wasatch Mtns, East",Deer,Buck,Dedicated Hunter,Any Legal Weapon,dedicated hunter deer is any legal weapon
