row_number,hunt_code,record_kind,year_before,year_after,actual_draw_year_before,actual_draw_year_after,source_report_family_before,source_report_family_after,reported_draw_year_before,reported_draw_year_after,model_target_year_before,model_target_year_after,numeric_fields_changed
13320,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13321,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13322,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13323,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13324,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13325,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13326,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13327,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13328,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13329,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13330,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13331,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13332,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13333,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13334,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13335,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13336,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13337,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13338,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13339,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13340,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13341,DB1576,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13342,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13343,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13344,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13345,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13346,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13347,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13348,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13349,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13350,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13351,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13352,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13353,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13354,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13355,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13356,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13357,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13358,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13359,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13360,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13361,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13362,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13363,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13364,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13365,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13366,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13367,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13368,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13369,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13370,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13371,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13372,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13373,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13374,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13375,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13376,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13377,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13378,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13379,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13380,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13381,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13382,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13383,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13384,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13385,DB1576,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13386,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13387,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13388,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13389,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13390,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13391,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13392,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13393,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13394,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13395,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13396,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13397,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13398,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13399,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13400,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13401,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13402,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13403,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13404,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13405,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13406,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13407,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13408,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13409,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13410,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13411,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13412,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13413,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13414,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13415,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13416,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13417,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13418,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13419,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13420,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13421,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13422,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13423,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13424,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13425,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13426,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13427,DB1577,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13428,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13429,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13430,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13431,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13432,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13433,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13434,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13435,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13436,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13437,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13438,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13439,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13440,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13441,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13442,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13443,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13444,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13445,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13446,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13447,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13448,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13449,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13450,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13451,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13452,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13453,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13454,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13455,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13456,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13457,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13458,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13459,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13460,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13461,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13462,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13463,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13464,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13465,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13466,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13467,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13468,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13469,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13470,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13471,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13472,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13473,DB1577,POINT_ROW,2025,2025,,2025,,GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13474,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13475,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13476,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13477,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13478,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13479,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13480,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13481,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13482,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13483,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13484,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13485,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13486,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13487,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13488,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13489,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13490,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13491,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13492,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13493,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13494,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13495,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13496,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13497,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13498,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13499,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13500,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13501,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13502,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13503,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13504,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13505,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13506,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13507,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13508,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13509,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13510,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13511,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13512,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13513,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13514,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13515,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13516,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13517,DB1577,POINT_ROW,2025,2025,,2025,,YOUTH_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13518,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13519,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13520,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13521,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13522,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13523,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13524,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13525,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13526,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13527,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13528,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13529,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13530,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13531,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13532,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13533,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13534,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13535,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13536,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13537,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13538,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13539,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13540,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13541,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13542,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13543,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13544,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13545,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13546,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13547,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
13548,DB1579,POINT_ROW,2025,2025,,2025,,LIFETIME_GENERAL_SEASON_DEER,2025,2025,2026,2026,false
