report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,sex_type,hunt_type,weapon,resident_permits_drawn,nonresident_permits_drawn,total_permits_drawn,permit_parse_status,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_126,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1159,EA1159,EA,Antlerless Elk,Hunt: EA1159 Cwmu Antlerless Elk - Roan Cliffs - Any Legal Weapon,Roan Cliffs,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,0,0,0,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_127,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1160,EA1160,EA,Antlerless Elk,Hunt: EA1160 Cwmu Antlerless Elk - Sand Creek - Any Legal Weapon,Sand Creek,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_128,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1161,EA1161,EA,Antlerless Elk,Hunt: EA1161 Cwmu Antlerless Elk - Scofield Canyons - Any Legal Weapon,Scofield Canyons,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_129,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1162,EA1162,EA,Antlerless Elk,Hunt: EA1162 Cwmu Antlerless Elk - Scofield East - Any Legal Weapon,Scofield East,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_130,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1163,EA1163,EA,Antlerless Elk,Hunt: EA1163 Cwmu Antlerless Elk - Scofield West - Any Legal Weapon,Scofield West,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,6,0,6,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_131,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1164,EA1164,EA,Antlerless Elk,Hunt: EA1164 Cwmu Antlerless Elk - Sj Ranch - Any Legal Weapon,Sj Ranch,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_132,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1165,EA1165,EA,Antlerless Elk,Hunt: EA1165 Cwmu Antlerless Elk - Skull Crack - Any Legal Weapon,Skull Crack,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_133,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1166,EA1166,EA,Antlerless Elk,Hunt: EA1166 Cwmu Antlerless Elk - Soldier Summit - Any Legal Weapon,Soldier Summit,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_134,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1167,EA1167,EA,Antlerless Elk,Hunt: EA1167 Cwmu Antlerless Elk - South Canyon - Any Legal Weapon,South Canyon,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_135,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1168,EA1168,EA,Antlerless Elk,Hunt: EA1168 Cwmu Antlerless Elk - Spring Creek/dodge - Any Legal Weapon,Spring Creek/dodge,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_136,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1170,EA1170,EA,Antlerless Elk,Hunt: EA1170 Cwmu Antlerless Elk - Strawberry Ridge - Any Legal Weapon,Strawberry Ridge,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_137,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1172,EA1172,EA,Antlerless Elk,Hunt: EA1172 Cwmu Antlerless Elk - Three C - Any Legal Weapon,Three C,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_138,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1174,EA1174,EA,Antlerless Elk,Hunt: EA1174 Cwmu Antlerless Elk - Two Bear - Any Legal Weapon,Two Bear,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,8,0,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_139,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1175,EA1175,EA,Antlerless Elk,Hunt: EA1175 Cwmu Antlerless Elk - Wallsburg - Any Legal Weapon,Wallsburg,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_140,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1176,EA1176,EA,Antlerless Elk,Hunt: EA1176 Cwmu Antlerless Elk - Weber Florence Creek - Any Legal Weapon,Weber Florence Creek,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,10,0,10,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_141,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1186,EA1186,EA,Antlerless Elk,Hunt: EA1186 Antlerless Elk - Mt Dutton/plateau - Any Legal Weapon,Mt Dutton/plateau,Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,5,0,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_142,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1187,EA1187,EA,Antlerless Elk,"Hunt: EA1187 Antlerless Elk - Paunsaugunt, Hatch Bench - Any Legal Weapon","Paunsaugunt, Hatch Bench",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_143,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1189,EA1189,EA,Antlerless Elk,"Hunt: EA1189 Antlerless Elk - Wasatch Mtns, West-central - Muzzleloader","Wasatch Mtns, West-central",Muzzleloader,Antlerless,Youth,Muzzleloader,60,0,60,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_144,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1190,EA1190,EA,Antlerless Elk,"Hunt: EA1190 Antlerless Elk - Beaver, North - Any Legal Weapon","Beaver, North",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,21,2,23,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_145,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1192,EA1192,EA,Antlerless Elk,Hunt: EA1192 Cwmu Antlerless Elk - Pahvant Ensign - Any Legal Weapon,Pahvant Ensign,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_146,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1193,EA1193,EA,Antlerless Elk,"Hunt: EA1193 Antlerless Elk - Cache, Rich - Any Legal Weapon","Cache, Rich",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,12,0,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_147,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1194,EA1194,EA,Antlerless Elk,"Hunt: EA1194 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon","Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_148,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1196,EA1196,EA,Antlerless Elk,"Hunt: EA1196 Antlerless Elk - North Slope, Summit - Any Legal Weapon","North Slope, Summit",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,9,1,10,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_149,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1201,EA1201,EA,Antlerless Elk,Hunt: EA1201 Cwmu Antlerless Elk - Mountain Sky Ranch - Any Legal Weapon,Mountain Sky Ranch,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,0,0,0,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_150,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1203,EA1203,EA,Antlerless Elk,"Hunt: EA1203 Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon","Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,0,0,0,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_151,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1204,EA1204,EA,Antlerless Elk,"Hunt: EA1204 Antlerless Elk - Box Elder, Pilot Mtn - Any Legal Weapon","Box Elder, Pilot Mtn",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,0,0,0,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_152,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1205,EA1205,EA,Antlerless Elk,"Hunt: EA1205 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon","Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,0,0,0,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_153,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1206,EA1206,EA,Antlerless Elk,"Hunt: EA1206 Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon","Cache, Richmond Hyde Park",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_154,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1207,EA1207,EA,Antlerless Elk,"Hunt: EA1207 Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon","Central Mtns, Moroni Hills",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,5,0,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_155,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1208,EA1208,EA,Antlerless Elk,"Hunt: EA1208 Antlerless Elk - Central Mtns, Nebo - Any Legal Weapon","Central Mtns, Nebo",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,13,1,14,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_156,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1209,EA1209,EA,Antlerless Elk,"Hunt: EA1209 Antlerless Elk - Fillmore, Oak Creek Le - Any Legal Weapon","Fillmore, Oak Creek Le",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,9,0,9,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_157,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1217,EA1217,EA,Antlerless Elk,"Hunt: EA1217 Antlerless Elk - Wasatch Mtns, Avintaquin - Any Legal Weapon","Wasatch Mtns, Avintaquin",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,12,0,12,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_158,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1222,EA1222,EA,Antlerless Elk,"Hunt: EA1222 Antlerless Elk - Beaver, East - Any Legal Weapon","Beaver, East",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,27,3,30,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_159,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1223,EA1223,EA,Antlerless Elk,"Hunt: EA1223 Antlerless Elk - Beaver, East - Any Legal Weapon","Beaver, East",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,18,1,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_160,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1224,EA1224,EA,Antlerless Elk,"Hunt: EA1224 Antlerless Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon","Book Cliffs, Bitter Creek/south",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,18,2,20,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_161,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1225,EA1225,EA,Antlerless Elk,"Hunt: EA1225 Antlerless Elk - Book Cliffs, Bitter Creek/south - Muzzleloader","Book Cliffs, Bitter Creek/south",Muzzleloader,Antlerless,Youth,Muzzleloader,14,1,15,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_162,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1226,EA1226,EA,Antlerless Elk,"Hunt: EA1226 Antlerless Elk - Central Mtns, Moroni Hills - Any Legal Weapon","Central Mtns, Moroni Hills",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_163,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1227,EA1227,EA,Antlerless Elk,"Hunt: EA1227 Antlerless Elk - Fillmore, Kanosh Valley - Any Legal Weapon","Fillmore, Kanosh Valley",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_164,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1228,EA1228,EA,Antlerless Elk,Hunt: EA1228 Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Morgan-south Rich,Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,7,1,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_165,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1229,EA1229,EA,Antlerless Elk,Hunt: EA1229 Antlerless Elk - Morgan-south Rich - Any Legal Weapon,Morgan-south Rich,Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,13,0,13,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_166,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1231,EA1231,EA,Antlerless Elk,"Hunt: EA1231 Antlerless Elk - West Desert, Tintic Valley - Any Legal Weapon","West Desert, Tintic Valley",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,9,1,10,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_167,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1234,EA1234,EA,Antlerless Elk,Hunt: EA1234 Cwmu Antlerless Elk - Royal Ivory Outfitters - Any Legal Weapon,Royal Ivory Outfitters,Any Legal Weapon,Antlerless,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_168,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1236,EA1236,EA,Antlerless Elk,Hunt: EA1236 Antlerless Elk - East Canyon - Any Legal Weapon,East Canyon,Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,53,0,53,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_169,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1237,EA1237,EA,Antlerless Elk,"Hunt: EA1237 Antlerless Elk - La Sal, La Sal Mtns, North - Any Legal Weapon","La Sal, La Sal Mtns, North",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,7,0,7,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_170,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1238,EA1238,EA,Antlerless Elk,"Hunt: EA1238 Antlerless Elk - Monroe, Rock Springs - Any Legal Weapon","Monroe, Rock Springs",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_171,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1240,EA1240,EA,Antlerless Elk,"Hunt: EA1240 Antlerless Elk - Nine Mile, Range Creek - Any Legal Weapon","Nine Mile, Range Creek",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,6,0,6,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_172,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1241,EA1241,EA,Antlerless Elk,Hunt: EA1241 Antlerless Elk - Panguitch Lake - Any Legal Weapon,Panguitch Lake,Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,13,1,14,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_173,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1242,EA1242,EA,Antlerless Elk,"Hunt: EA1242 Antlerless Elk - South Slope, Buckskin Hills-jensen - Any Legal Weapon","South Slope, Buckskin Hills-jensen",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_174,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1243,EA1243,EA,Antlerless Elk,"Hunt: EA1243 Antlerless Elk - South Slope, Buckskin Hills-jensen - Any Legal Weapon","South Slope, Buckskin Hills-jensen",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,4,0,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_175,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1244,EA1244,EA,Antlerless Elk,"Hunt: EA1244 Antlerless Elk - South Slope, Yellowstone - Any Legal Weapon","South Slope, Yellowstone",Any Legal Weapon,Antlerless,Youth,Any Legal Weapon,15,0,15,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2021,2021,2022,2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,.pdf,pdf_page_176,YOUTH ANTLERLESS DRAW RESULTS,YOUTH,EA1245,EA1245,EA,Antlerless Elk,"Hunt: EA1245 Antlerless Elk - South Slope, Yellowstone - Muzzleloader","South Slope, Yellowstone",Muzzleloader,Antlerless,Youth,Muzzleloader,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
