hunt_code,prefix,confirmation_status,in_bible_2020,in_harvest_reports,bible_species,bible_title,bible_source_files,harvest_source_files,harvest_source_pages,harvest_context_samples,notes
DB1325,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1325 Cwmu Buck Deer - Double Cone - Any Legal Weapon Page 196,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,5,DB1325 Double Cone CWMU 7 7 6 4.8 80.0 4.4,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1326,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1326 Cwmu Buck Deer - Rosette - Any Legal Weapon Page 197,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,5,DB1326 Rosette CWMU 3 3 3 2.3 100.0 5.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1327,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1327 Cwmu Buck Deer - Mountain Sky Ranch - Any Legal Weapon Page 198,2020/.pdf/2020_PERMITS=2021_MODEL__L.E DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__L.E. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_le_oial_all.pdf,5,DB1327 Mountain Sky Ranch CWMU 6 5 4 9.0 80.0 4.0,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1500,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1500 Beaver - Archery Page 1,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1500 Beaver General Season Archery 394 355 67 18.8 3.4,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1501,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1501 Box Elder - Archery Page 2,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1501 Box Elder General Season Archery 735 294 45 15.4 3.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1502,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1502 Cache - Archery Page 3,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1502 Cache General Season Archery 930 754 97 12.9 3.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1503,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,"Hunt: DB1503 Central Mtns, Manti/san Rafael - Archery Page 4",2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,"DB1503 Central Mtns, Manti/San Rafael General Season Archery 1525 1347 274 20.3 3.6",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1504,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,"Hunt: DB1504 Central Mtns, Nebo - Archery Page 5",2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,"DB1504 Central Mtns, Nebo General Season Archery 781 643 75 11.6 3.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1505,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1505 Chalk Creek/east Canyon/morgan-south Rich - Archery Page 6,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1505 Chalk Creek/East Canyon/Morgan-South Rich General Season Archery 1563 1105 124 11.2 3.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1506,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1506 Fillmore - Archery Page 7,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1506 Fillmore General Season Archery 226 194 39 20.3 3.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1508,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1508 Kamas - Archery Page 8,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1508 Kamas General Season Archery 643 490 47 9.7 3.7,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1509,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,"Hunt: DB1509 La Sal, La Sal Mtns - Archery Page 9",2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,"DB1509 La Sal, La Sal Mtns General Season Archery 229 205 96 46.8 3.9",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1510,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1510 Monroe - Archery Page 10,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1510 Monroe General Season Archery 199 179 58 32.3 3.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1511,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1511 Mt Dutton - Archery Page 11,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1511 Mt Dutton General Season Archery 112 100 15 14.6 3.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1512,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1512 Nine Mile - Archery Page 12,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1512 Nine Mile General Season Archery 302 232 36 15.7 3.3,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1513,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1513 North Slope - Archery Page 13,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1513 North Slope General Season Archery 682 611 41 6.7 3.5,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1514,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1514 Ogden - Archery Page 14,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1514 Ogden General Season Archery 447 299 43 14.5 3.8,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1515,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1515 Oquirrh-stansbury - Archery Page 15,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1515 Oquirrh-Stansbury General Season Archery 368 307 56 18.2 3.7,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1516,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1516 Panguitch Lake - Archery Page 16,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1516 Panguitch Lake General Season Archery 416 348 100 28.6 3.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1517,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,Hunt: DB1517 Pine Valley - Archery Page 17,2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,DB1517 Pine Valley General Season Archery 846 683 174 25.5 3.6,Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1518,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,"Hunt: DB1518 Plateau, Boulder/kaiparowits - Archery Page 18",2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,"DB1518 Plateau, Boulder/Kaiparowits General Season Archery 241 217 68 31.3 3.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
DB1519,DB,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Buck Deer,"Hunt: DB1519 Plateau, Fishlake - Archery Page 19",2020/.pdf/2020_PERMITS=2021_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/General-season buck deer.pdf,1,"DB1519 Plateau, Fishlake General Season Archery 208 192 21 10.8 3.5",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
