report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,sex_type,hunt_type,weapon,resident_permits_drawn,nonresident_permits_drawn,total_permits_drawn,permit_parse_status,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_182,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3543,EB3543,EB,Bull Elk,Hunt: EB3543 Cwmu Bull Elk - Preston Nutter Ranch - Any Legal Weapon Page 415,Preston Nutter Ranch,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_183,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3544,EB3544,EB,Bull Elk,Hunt: EB3544 Cwmu Bull Elk - Redd Ranches - Any Legal Weapon Page 416,Redd Ranches,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_184,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3545,EB3545,EB,Bull Elk,Hunt: EB3545 Cwmu Bull Elk - Cactus Ranch Llc - Any Legal Weapon Page 417,Cactus Ranch Llc,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_185,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3546,EB3546,EB,Bull Elk,Hunt: EB3546 Cwmu Bull Elk - Roan Cliffs -An y Legal Weapon Page 418,Cwmu Bull Elk,Roan Cliffs -An y Legal Weapon,Bull,CWMU,Roan Cliffs -An y Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_186,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3547,EB3547,EB,Bull Elk,Hunt: EB3547 Cwmu Bull Elk - Sand Creek - Any Legal Weapon Page 419,Sand Creek,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_187,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3548,EB3548,EB,Bull Elk,Hunt: EB3548 Cwmu Bull Elk - Scofield Canyons - Any Legal Weapon Page 420,Scofield Canyons,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_188,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3549,EB3549,EB,Bull Elk,Hunt: EB3549 Cwmu Bull Elk - Scofield East - Any Legal Weapon Page 421,Scofield East,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_189,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3550,EB3550,EB,Bull Elk,Hunt: EB3550 Cwmu Bull Elk - Scofield West - Any Legal Weapon Page 422,Scofield West,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_190,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3551,EB3551,EB,Bull Elk,Hunt: EB3551 Cwmu Bull Elk - Sj Ranch -An y Legal Weapon Page 423,Cwmu Bull Elk,Sj Ranch -An y Legal Weapon,Bull,CWMU,Sj Ranch -An y Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_191,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3552,EB3552,EB,Bull Elk,Hunt: EB3552 Cwmu Bull Elk - Skull Crack - Any Legal Weapon Page 424,Skull Crack,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_192,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3553,EB3553,EB,Bull Elk,Hunt: EB3553 Cwmu Bull Elk - Soldier Summit - Any Legal Weapon Page 425,Soldier Summit,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_193,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3554,EB3554,EB,Bull Elk,Hunt: EB3554 Cwmu Bull Elk - South Canyon - Any Legal Weapon Page 426,South Canyon,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_194,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3555,EB3555,EB,Bull Elk,Hunt: EB3555 Cwmu Bull Elk - Spring Creek/dodge - Any Legal Weapon Page 427,Spring Creek/dodge,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_195,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3557,EB3557,EB,Bull Elk,Hunt: EB3557 Cwmu Bull Elk - Strawberry Ridge - Any Legal Weapon Page 428,Strawberry Ridge,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_196,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3558,EB3558,EB,Bull Elk,Hunt: EB3558 Cwmu Bull Elk - Summit Point - Any Legal Weapon Page 429,Summit Point,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_197,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3559,EB3559,EB,Bull Elk,Hunt: EB3559 Cwmu Bull Elk - Three C - Any Legal Weapon Page 430,Three C,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_198,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3561,EB3561,EB,Bull Elk,Hunt: EB3561 Cwmu Bull Elk - Two Bear - Any Legal Weapon Page 431,Two Bear,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,5,0,5,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_199,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3562,EB3562,EB,Bull Elk,Hunt: EB3562 Cwmu Bull Elk - Wallsburg - Any Legal Weapon Page 432,Wallsburg,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_200,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3564,EB3564,EB,Bull Elk,Hunt: EB3564 Cwmu Bull Elk - Woodruff Creek South - Any Legal Weapon Page 433,Woodruff Creek South,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_201,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3565,EB3565,EB,Bull Elk,Hunt: EB3565 Cwmu Bull Elk - North Peaks - Any Legal Weapon Page 434,North Peaks,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_202,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3603,EB3603,EB,Bull Elk,Hunt: EB3603 Cwmu Bull Elk - Pahvant Ensign - Any Legal Weapon Page 435,Pahvant Ensign,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_203,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3604,EB3604,EB,Bull Elk,Hunt: EB3604 Cwmu Bull Elk - Double R Ranch - Any Legal Weapon Page 436,Double R Ranch,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_204,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3606,EB3606,EB,Bull Elk,Hunt: EB3606 Cwmu Bull Elk - Mountain Sky Ranch - Any Legal Weapon Page 437,Mountain Sky Ranch,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_205,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3607,EB3607,EB,Bull Elk,Hunt: EB3607 Cwmu Bull Elk - West Willow Creek Ranch - Any Legal Weapon Page 438,West Willow Creek Ranch,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_206,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3608,EB3608,EB,Bull Elk,Hunt: EB3608 Cwmu Bull Elk - Avintaquin Canyon - Any Legal Weapon Page 439,Avintaquin Canyon,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_207,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3609,EB3609,EB,Bull Elk,Hunt: EB3609 Cwmu Bull Elk - Royal Ivory Outfitters - Any Legal Weapon Page 440,Royal Ivory Outfitters,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_208,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3610,EB3610,EB,Bull Elk,Hunt: EB3610 Cwmu Bull Elk - Sharp Mountain - Any Legal Weapon Page 441,Sharp Mountain,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_209,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3611,EB3611,EB,Bull Elk,Hunt: EB3611 Cwmu Bull Elk - West Ridge - Any Legal Weapon Page 442,West Ridge,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,2,0,2,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_210,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3613,EB3613,EB,Bull Elk,Hunt: EB3613 Cwmu Bull Elk - Little Pole Canyon - Any Legal Weapon Page 443,Little Pole Canyon,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_211,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3614,EB3614,EB,Bull Elk,Hunt: EB3614 Cwmu Bull Elk - Tunnel Hollow - Any Legal Weapon Page 444,Tunnel Hollow,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,pdf_page_212,L.E. ELK DRAW RESULTS,LIMITED_ENTRY,EB3617,EB3617,EB,Bull Elk,Hunt: EB3617 Cwmu Bull Elk - Diamond Mountain Cwmu - Any Legal Weapon Page 445,Diamond Mountain Cwmu,Any Legal Weapon,Bull,CWMU,Any Legal Weapon,1,0,1,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_2,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5000,PB5000,PB,Buck Pronghorn,Hunt: PB5000 Limited-entry Archery Buck Pronghorn - Beaver - Archery Page 500,Beaver,Archery,Buck,Limited Entry,Archery,10,1,11,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_3,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5001,PB5001,PB,Buck Pronghorn,"Hunt: PB5001 Limited-entry Archery Buck Pronghorn - Book Cliffs, Bitter Creek - Archery Page 501","Book Cliffs, Bitter Creek",Archery,Buck,Limited Entry,Archery,13,1,14,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_4,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5002,PB5002,PB,Buck Pronghorn,"Hunt: PB5002 Limited-entry Archery Buck Pronghorn - Book Cliffs, South - Archery Page 502","Book Cliffs, South",Archery,Buck,Limited Entry,Archery,7,1,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_5,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5003,PB5003,PB,Buck Pronghorn,"Hunt: PB5003 Limited-entry Archery Buck Pronghorn - Box Elder, Promontory - Archery Page 503","Box Elder, Promontory",Archery,Buck,Limited Entry,Archery,3,0,3,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_6,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5004,PB5004,PB,Buck Pronghorn,"Hunt: PB5004 Limited-entry Archery Buck Pronghorn - Box Elder, Puddle Valley - Archery Page 504","Box Elder, Puddle Valley",Archery,Buck,Limited Entry,Archery,3,1,4,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_7,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5005,PB5005,PB,Buck Pronghorn,"Hunt: PB5005 Limited-entry Archery Buck Pronghorn - Box Elder, Snowville - Archery Page 505","Box Elder, Snowville",Archery,Buck,Limited Entry,Archery,9,1,10,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_8,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5006,PB5006,PB,Buck Pronghorn,"Hunt: PB5006 Limited-entry Archery Buck Pronghorn - Box Elder, West - Archery Page 506","Box Elder, West",Archery,Buck,Limited Entry,Archery,9,1,10,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_9,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5008,PB5008,PB,Buck Pronghorn,"Hunt: PB5008 Limited-entry Archery Buck Pronghorn - Fillmore, Oak Creek South - Archery Page 507","Fillmore, Oak Creek South",Archery,Buck,Limited Entry,Archery,12,2,14,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_10,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5009,PB5009,PB,Buck Pronghorn,"Hunt: PB5009 Limited-entry Archery Buck Pronghorn - La Sal, Potash/south Cisco - Archery Page 508","La Sal, Potash/south Cisco",Archery,Buck,Limited Entry,Archery,6,0,6,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_11,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5011,PB5011,PB,Buck Pronghorn,"Hunt: PB5011 Limited-entry Archery Buck Pronghorn - Nine Mile, Anthro-myton Bench - Archery Page 509","Nine Mile, Anthro-myton Bench",Archery,Buck,Limited Entry,Archery,29,3,32,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_12,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5012,PB5012,PB,Buck Pronghorn,"Hunt: PB5012 Limited-entry Archery Buck Pronghorn - North Slope, Three Corners/west Daggett - Archery Page 510","North Slope, Three Corners/west Daggett",Archery,Buck,Limited Entry,Archery,12,1,13,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_13,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5013,PB5013,PB,Buck Pronghorn,Hunt: PB5013 Limited-entry Archery Buck Pronghorn - Pine Valley - Archery Page 511,Pine Valley,Archery,Buck,Limited Entry,Archery,7,1,8,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_14,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5015,PB5015,PB,Buck Pronghorn,"Hunt: PB5015 Limited-entry Archery Buck Pronghorn - San Rafael, North - Archery Page 512","San Rafael, North",Archery,Buck,Limited Entry,Archery,19,2,21,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_15,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5016,PB5016,PB,Buck Pronghorn,Hunt: PB5016 Limited-entry Archery Buck Pronghorn - Diamond Mtn/bonanza - Archery Page 513,Diamond Mtn/bonanza,Archery,Buck,Limited Entry,Archery,17,2,19,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_16,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5017,PB5017,PB,Buck Pronghorn,Hunt: PB5017 Limited-entry Archery Buck Pronghorn - Vernal - Archery Page 514,Vernal,Archery,Buck,Limited Entry,Archery,20,2,22,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_17,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5018,PB5018,PB,Buck Pronghorn,Hunt: PB5018 Limited-entry Archery Buck Pronghorn - Southwest Desert - Archery Page 515,Southwest Desert,Archery,Buck,Limited Entry,Archery,30,4,34,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_18,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5019,PB5019,PB,Buck Pronghorn,"Hunt: PB5019 Limited-entry Archery Buck Pronghorn - West Desert, Riverbed - Archery Page 516","West Desert, Riverbed",Archery,Buck,Limited Entry,Archery,16,2,18,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_19,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5020,PB5020,PB,Buck Pronghorn,"Hunt: PB5020 Limited-entry Archery Buck Pronghorn - West Desert, Rush Valley - Archery Page 517","West Desert, Rush Valley",Archery,Buck,Limited Entry,Archery,8,1,9,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_20,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5021,PB5021,PB,Buck Pronghorn,"Hunt: PB5021 Limited-entry Archery Buck Pronghorn - West Desert, Snake Valley - Archery Page 518","West Desert, Snake Valley",Archery,Buck,Limited Entry,Archery,22,2,24,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_21,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5024,PB5024,PB,Buck Pronghorn,Hunt: PB5024 Limited-entry Muzzle Buck Pronghorn - Southwest Desert - Muzzleloader Page 519,Southwest Desert,Muzzleloader,Buck,Limited Entry,Muzzleloader,30,4,34,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2025,2025,2026,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,pdf_page_22,L.E. PRONGHORN DRAW RESULTS,LIMITED_ENTRY,PB5025,PB5025,PB,Buck Pronghorn,Hunt: PB5025 Limited-entry Alw (rifle) Buck Pronghorn - Beaver - Any Legal Weapon Page 520,Beaver,Any Legal Weapon,Buck,Limited Entry,Any Legal Weapon,39,4,43,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
