hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,source_presence,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,buck_deer_res,buck_deer_nr,buck_deer_total,database_res_reference,database_nr_reference,database_total_reference,recommended_res,recommended_nr,recommended_total,winner_source,confidence,source_support_count,conflicting_sources,database_alignment,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status,split_bucket,matching_non_database_sources,matching_source_count,matching_res,matching_nr,matching_total,split_review_note,remaining_unresolved_bucket,remaining_review_required,reviewed_hunt_name,reviewed_species,reviewed_usable_reviewed_source_count,reviewed_usable_reviewed_value_source_count,reviewed_usable_reviewed_unique_value_count,reviewed_reviewed_consensus_res,reviewed_reviewed_consensus_nr,reviewed_reviewed_consensus_total,reviewed_reviewed_consensus_source_count,reviewed_reviewed_consensus_status,reviewed_all_reviewed_values,reviewed_usable_source_files,reviewed_all_source_roles,reviewed_permit_resolution_status,reviewed_permit_resolution_note
EL3144,"West Desert, Deep Creek",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,West Desert Deep Creek,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3145,Boulder,Elk,Bull,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Boulder,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3146,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Southwest Desert South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3147,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Box Elder Grouse Creek,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3148,Boulder,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Boulder,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3149,"Southwest Desert, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Southwest Desert South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3150,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Box Elder Grouse Creek,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3151,Boulder,Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Boulder,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3152,"Southwest Desert, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Southwest Desert South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3153,"Box Elder, Grouse Creek",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Box Elder Grouse Creek,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3154,Boulder,Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Boulder,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3155,"Southwest Desert, South",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Southwest Desert South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3158,"Beaver, East",Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Beaver East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3159,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Beaver East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3160,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3161,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3162,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3163,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3164,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3166,"Book Cliffs, Bitter Creek/East",Elk,Bull,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Bitter Creek/East,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3167,"Book Cliffs, Little Creek Roadless",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Book Cliffs Little Creek Roadless,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3168,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Cache Meadowville,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3169,"Cache, Meadowville",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Cache Meadowville,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3170,"Cache, South",Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Cache South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3171,"Cache, South",Elk,Bull,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Cache South,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3172,Manti,Elk,Bull,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Manti,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
EL3173,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,HANUMBER|HUNTTABLE|DATABASE,,,,,,,,,,,,,,,,,,,NONE,NO_PERMIT_VALUE,0,,NOT_COMPARED,NO_CURRENT_PERMIT_VALUE_FOUND,No source in this pass has current permit values.,OK,LIVE_AND_DATABASE,DATABASE_ONLY,,NO_QUOTA_PUBLISHED,true_no_permit_value,,0,,,,No current permit value found in the compared sources.,true_no_permit_value,true,Nebo/San Pitch Mtns,Elk,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 elk bull all reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER,NO_REVIEWED_PERMIT_VALUE,Reviewed permit files do not provide a permit value for this code.
