hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,has_permit_value,permit_count_status,hunt_code_mapping_status,boundary_id,boundary_id_mapping_status,source_role,source_file,source_row_number
LO1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,619,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,379
LO1534,Nebo,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,380
LO1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,804,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,381
LO1538,Kamas,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,611,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,382
LO1539,"La Sal, La Sal Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,383
LO1540,Monroe,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,384
LO1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,385
LO1542,Nine Mile,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,386
LO1543,North Slope,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,612,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,387
LO1544,Ogden,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,609,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,388
LO1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,634,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,389
LO1547,Pine Valley,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,390
LO1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,633,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,391
LO1551,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,618,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,392
LO1552,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,614,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,393
LO1553,Yellowstone,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,394
LO1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,395
LO1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,621,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,396
LO1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,620,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,397
LO1559,Zion,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,635,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,398
LO1561,Box Elder,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,607,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,399
LO1563,Manti/San Rafael,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,619,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,400
LO1564,Nebo,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,401
LO1566,Fillmore,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,804,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,402
LO1568,Kamas,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,611,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,403
LO1569,"La Sal, La Sal Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,404
LO1570,Monroe,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,405
LO1571,Mt Dutton,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,406
LO1572,Nine Mile,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,407
LO1573,North Slope,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,612,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,408
LO1574,Ogden,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,609,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,409
LO1576,Panguitch Lake,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,634,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,410
LO1577,Pine Valley,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,411
LO1579,Fishlake,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,633,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,412
LO1581,"San Juan, Abajo Mtns",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,618,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,413
LO1582,Vernal/Bonanza,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,614,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,414
LO1583,Yellowstone,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,415
LO1584,Southwest Desert,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,416
LO1585,"Wasatch Mtns, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,621,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,417
LO1586,"Wasatch Mtns, West",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,620,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,418
LO1589,Zion,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,635,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,419
LO1591,Fillmore,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,804,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,420
LO1592,Kamas,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,611,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,421
LO1593,Nine Mile,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,422
LO1594,Panguitch Lake,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,634,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,423
LO1595,Pine Valley,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,424
LO1596,Fishlake,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,633,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,425
LO1597,Zion,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,635,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,426
LO1598,North Slope,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,612,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,427
LO1599,Chalk Creek,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,69,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,428
LO1600,Chalk Creek,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,69,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,429
LO1601,Chalk Creek,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,69,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,430
LO1602,Chalk Creek,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,69,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,431
LO1603,East Canyon,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,276,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,432
LO1604,East Canyon,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,276,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,433
LO1605,East Canyon,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,276,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,434
LO1606,East Canyon,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,276,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,435
LO1607,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,117,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,436
LO1608,Morgan-South Rich,Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,117,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,437
LO1609,Morgan-South Rich,Deer,Buck,Any Legal Weapon (Early),General Season - Private Land Only,Oct 08 2025 - Oct 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,117,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,438
LO1610,Morgan-South Rich,Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,117,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,439
LO1611,"Beaver, East",Deer,Buck,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,685,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,440
LO1612,"Beaver, East",Deer,Buck,Muzzleloader,General Season - Private Land Only,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,685,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,441
LO1613,"Beaver, East",Deer,Buck,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,false,NO_PUBLISHED_NUMERIC_PERMIT,REVIEWED_CURRENT_HUNT_CODE,685,DATABASE_BOUNDARY_ID,REVIEWED_FAMILY,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 buck deer all reviewed res-nr-total.csv,442
