key,hunt_code,residency,draw_pool,points,different_columns,pdf_eligible_applicants,pdf_bonus_permits,pdf_regular_permits,pdf_total_permits,pdf_total_drawn,pdf_success_ratio,pdf_p_draw_percent,api_eligible_applicants,api_bonus_permits,api_regular_permits,api_total_permits,api_total_drawn,api_success_ratio,api_p_draw_percent
2026|2027|EB3208|Resident|standard|3,EB3208,Resident,standard,3,total_permits,17,0,0,0,0,0,0,17,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|4,EB3208,Resident,standard,4,total_permits,13,0,0,0,0,0,0,13,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|5,EB3208,Resident,standard,5,total_permits,10,0,0,0,0,0,0,10,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|6,EB3208,Resident,standard,6,total_permits,6,0,0,0,0,0,0,6,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|7,EB3208,Resident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|8,EB3208,Resident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,10,0,0,0
2026|2027|EB3208|Resident|standard|9,EB3208,Resident,standard,9,total_permits,3,0,1,1,1,0.3333333333,33.333333,3,0,1,10,1,0.33333333,33.333333
2026|2027|EB3210|Resident|standard|0,EB3210,Resident,standard,0,total_permits,52,0,0,0,0,0,0,52,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|1,EB3210,Resident,standard,1,total_permits,26,0,0,0,0,0,0,26,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|10,EB3210,Resident,standard,10,total_permits,12,0,0,0,0,0,0,12,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|11,EB3210,Resident,standard,11,total_permits,11,0,0,0,0,0,0,11,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|12,EB3210,Resident,standard,12,total_permits,8,0,0,0,0,0,0,8,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|13,EB3210,Resident,standard,13,total_permits,4,0,0,0,0,0,0,4,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|14,EB3210,Resident,standard,14,total_permits,4,0,0,0,0,0,0,4,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|15,EB3210,Resident,standard,15,total_permits,4,0,0,0,0,0,0,4,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|16,EB3210,Resident,standard,16,total_permits,2,0,0,0,0,0,0,2,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|17,EB3210,Resident,standard,17,total_permits,2,0,0,0,0,0,0,2,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|18,EB3210,Resident,standard,18,total_permits,1,0,0,0,0,0,0,1,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|19,EB3210,Resident,standard,19,total_permits,1,0,0,0,0,0,0,1,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|2,EB3210,Resident,standard,2,total_permits,34,0,0,0,0,0,0,34,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|20,EB3210,Resident,standard,20,total_permits,0,0,0,0,0,,,0,0,0,5,0,,
2026|2027|EB3210|Resident|standard|21,EB3210,Resident,standard,21,total_permits,2,0,0,0,0,0,0,2,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|24,EB3210,Resident,standard,24,total_permits,2,2,0,2,2,1,100,2,2,0,5,2,1,100
2026|2027|EB3210|Resident|standard|25,EB3210,Resident,standard,25,total_permits,1,1,0,1,1,1,100,1,1,0,5,1,1,100
2026|2027|EB3210|Resident|standard|3,EB3210,Resident,standard,3,total_permits,18,0,0,0,0,0,0,18,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|4,EB3210,Resident,standard,4,total_permits,12,0,1,1,1,0.0833333333,8.333333,12,0,1,5,1,0.08333333,8.333333
2026|2027|EB3210|Resident|standard|5,EB3210,Resident,standard,5,total_permits,15,0,0,0,0,0,0,15,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|6,EB3210,Resident,standard,6,total_permits,12,0,0,0,0,0,0,12,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|7,EB3210,Resident,standard,7,total_permits,14,0,1,1,1,0.0714285714,7.142857,14,0,1,5,1,0.07142857,7.142857
2026|2027|EB3210|Resident|standard|8,EB3210,Resident,standard,8,total_permits,6,0,0,0,0,0,0,6,0,0,5,0,0,0
2026|2027|EB3210|Resident|standard|9,EB3210,Resident,standard,9,total_permits,11,0,0,0,0,0,0,11,0,0,5,0,0,0
2026|2027|EB3500|Resident|standard|0,EB3500,Resident,standard,0,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3500|Resident|standard|1,EB3500,Resident,standard,1,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|10,EB3500,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|12,EB3500,Resident,standard,12,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3500|Resident|standard|13,EB3500,Resident,standard,13,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3500|Resident|standard|19,EB3500,Resident,standard,19,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|20,EB3500,Resident,standard,20,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3500|Resident|standard|21,EB3500,Resident,standard,21,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|3,EB3500,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|4,EB3500,Resident,standard,4,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|5,EB3500,Resident,standard,5,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|6,EB3500,Resident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|7,EB3500,Resident,standard,7,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|8,EB3500,Resident,standard,8,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3500|Resident|standard|9,EB3500,Resident,standard,9,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3501|Resident|standard|0,EB3501,Resident,standard,0,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|1,EB3501,Resident,standard,1,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|10,EB3501,Resident,standard,10,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|11,EB3501,Resident,standard,11,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|12,EB3501,Resident,standard,12,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|13,EB3501,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|14,EB3501,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|15,EB3501,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|16,EB3501,Resident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|18,EB3501,Resident,standard,18,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|19,EB3501,Resident,standard,19,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3501|Resident|standard|2,EB3501,Resident,standard,2,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|20,EB3501,Resident,standard,20,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|21,EB3501,Resident,standard,21,total_permits,4,1,0,1,1,0.25,25,4,1,0,2,1,0.25,25
2026|2027|EB3501|Resident|standard|23,EB3501,Resident,standard,23,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3501|Resident|standard|3,EB3501,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|4,EB3501,Resident,standard,4,total_permits,8,0,0,0,0,0,0,8,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|5,EB3501,Resident,standard,5,total_permits,7,0,1,1,1,0.1428571429,14.285714,7,0,1,2,1,0.14285714,14.285714
2026|2027|EB3501|Resident|standard|6,EB3501,Resident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|7,EB3501,Resident,standard,7,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|8,EB3501,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3501|Resident|standard|9,EB3501,Resident,standard,9,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3502|Resident|standard|0,EB3502,Resident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|1,EB3502,Resident,standard,1,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|10,EB3502,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|11,EB3502,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|13,EB3502,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|2,EB3502,Resident,standard,2,total_permits,8,0,0,0,0,0,0,8,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|3,EB3502,Resident,standard,3,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|5,EB3502,Resident,standard,5,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|6,EB3502,Resident,standard,6,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3502|Resident|standard|7,EB3502,Resident,standard,7,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|8,EB3502,Resident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3502|Resident|standard|9,EB3502,Resident,standard,9,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|0,EB3503,Resident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|11,EB3503,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|12,EB3503,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|13,EB3503,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|2,EB3503,Resident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|3,EB3503,Resident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|6,EB3503,Resident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|7,EB3503,Resident,standard,7,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3503|Resident|standard|8,EB3503,Resident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|0,EB3504,Resident,standard,0,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|1,EB3504,Resident,standard,1,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|10,EB3504,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|11,EB3504,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|14,EB3504,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|2,EB3504,Resident,standard,2,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|3,EB3504,Resident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|4,EB3504,Resident,standard,4,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|6,EB3504,Resident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|7,EB3504,Resident,standard,7,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3504|Resident|standard|9,EB3504,Resident,standard,9,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3505|Resident|standard|0,EB3505,Resident,standard,0,total_permits,9,0,0,0,0,0,0,9,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|1,EB3505,Resident,standard,1,total_permits,9,0,0,0,0,0,0,9,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|10,EB3505,Resident,standard,10,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|11,EB3505,Resident,standard,11,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3505|Resident|standard|12,EB3505,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|13,EB3505,Resident,standard,13,total_permits,1,0,1,1,1,1,100,1,0,1,2,1,1,100
2026|2027|EB3505|Resident|standard|16,EB3505,Resident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|18,EB3505,Resident,standard,18,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3505|Resident|standard|19,EB3505,Resident,standard,19,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3505|Resident|standard|2,EB3505,Resident,standard,2,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|23,EB3505,Resident,standard,23,total_permits,1,1,0,1,1,1,100,1,1,0,2,1,1,100
2026|2027|EB3505|Resident|standard|3,EB3505,Resident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|4,EB3505,Resident,standard,4,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|5,EB3505,Resident,standard,5,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|6,EB3505,Resident,standard,6,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|7,EB3505,Resident,standard,7,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|8,EB3505,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3505|Resident|standard|9,EB3505,Resident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3506|Resident|standard|0,EB3506,Resident,standard,0,total_permits,7,0,0,0,0,0,0,7,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|1,EB3506,Resident,standard,1,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|10,EB3506,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|11,EB3506,Resident,standard,11,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3506|Resident|standard|12,EB3506,Resident,standard,12,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|15,EB3506,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|19,EB3506,Resident,standard,19,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|2,EB3506,Resident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|3,EB3506,Resident,standard,3,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|5,EB3506,Resident,standard,5,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|7,EB3506,Resident,standard,7,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|8,EB3506,Resident,standard,8,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3506|Resident|standard|9,EB3506,Resident,standard,9,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3508|Resident|standard|0,EB3508,Resident,standard,0,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|1,EB3508,Resident,standard,1,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|10,EB3508,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|11,EB3508,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|12,EB3508,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|13,EB3508,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|14,EB3508,Resident,standard,14,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|15,EB3508,Resident,standard,15,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|2,EB3508,Resident,standard,2,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|22,EB3508,Resident,standard,22,total_permits,1,1,0,1,1,1,100,1,1,0,2,1,1,100
2026|2027|EB3508|Resident|standard|3,EB3508,Resident,standard,3,total_permits,9,0,0,0,0,0,0,9,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|4,EB3508,Resident,standard,4,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|5,EB3508,Resident,standard,5,total_permits,9,0,1,1,1,0.1111111111,11.111111,9,0,1,2,1,0.11111111,11.111111
2026|2027|EB3508|Resident|standard|6,EB3508,Resident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|7,EB3508,Resident,standard,7,total_permits,7,0,0,0,0,0,0,7,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|8,EB3508,Resident,standard,8,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3508|Resident|standard|9,EB3508,Resident,standard,9,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3509|Resident|standard|0,EB3509,Resident,standard,0,total_permits,14,0,0,0,0,0,0,14,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|1,EB3509,Resident,standard,1,total_permits,11,0,0,0,0,0,0,11,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|10,EB3509,Resident,standard,10,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|11,EB3509,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|12,EB3509,Resident,standard,12,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|13,EB3509,Resident,standard,13,total_permits,4,0,0,0,0,0,0,4,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|14,EB3509,Resident,standard,14,total_permits,4,0,0,0,0,0,0,4,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|15,EB3509,Resident,standard,15,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|16,EB3509,Resident,standard,16,total_permits,6,0,0,0,0,0,0,6,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|17,EB3509,Resident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|18,EB3509,Resident,standard,18,total_permits,7,0,0,0,0,0,0,7,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|19,EB3509,Resident,standard,19,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|2,EB3509,Resident,standard,2,total_permits,16,0,0,0,0,0,0,16,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|20,EB3509,Resident,standard,20,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|21,EB3509,Resident,standard,21,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|22,EB3509,Resident,standard,22,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|23,EB3509,Resident,standard,23,total_permits,4,2,0,2,2,0.5,50,4,2,0,3,2,0.5,50
2026|2027|EB3509|Resident|standard|25,EB3509,Resident,standard,25,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3509|Resident|standard|3,EB3509,Resident,standard,3,total_permits,19,0,0,0,0,0,0,19,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|4,EB3509,Resident,standard,4,total_permits,16,0,0,0,0,0,0,16,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|5,EB3509,Resident,standard,5,total_permits,4,0,0,0,0,0,0,4,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|6,EB3509,Resident,standard,6,total_permits,6,0,0,0,0,0,0,6,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|7,EB3509,Resident,standard,7,total_permits,10,0,0,0,0,0,0,10,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|8,EB3509,Resident,standard,8,total_permits,10,0,0,0,0,0,0,10,0,0,3,0,0,0
2026|2027|EB3509|Resident|standard|9,EB3509,Resident,standard,9,total_permits,5,0,1,1,1,0.2,20,5,0,1,3,1,0.2,20
2026|2027|EB3511|Resident|standard|0,EB3511,Resident,standard,0,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|1,EB3511,Resident,standard,1,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3511|Resident|standard|10,EB3511,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|11,EB3511,Resident,standard,11,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3511|Resident|standard|2,EB3511,Resident,standard,2,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|3,EB3511,Resident,standard,3,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|4,EB3511,Resident,standard,4,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|5,EB3511,Resident,standard,5,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|7,EB3511,Resident,standard,7,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3511|Resident|standard|8,EB3511,Resident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3514|Resident|standard|0,EB3514,Resident,standard,0,total_permits,78,0,0,0,0,0,0,78,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|1,EB3514,Resident,standard,1,total_permits,93,0,0,0,0,0,0,93,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|10,EB3514,Resident,standard,10,total_permits,45,0,0,0,0,0,0,45,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|11,EB3514,Resident,standard,11,total_permits,32,0,0,0,0,0,0,32,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|12,EB3514,Resident,standard,12,total_permits,50,0,1,1,1,0.02,2,50,0,1,19,1,0.02,2
2026|2027|EB3514|Resident|standard|13,EB3514,Resident,standard,13,total_permits,32,0,0,0,0,0,0,32,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|14,EB3514,Resident,standard,14,total_permits,22,0,1,1,1,0.0454545455,4.545455,22,0,1,19,1,0.04545455,4.545455
2026|2027|EB3514|Resident|standard|15,EB3514,Resident,standard,15,total_permits,30,0,0,0,0,0,0,30,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|16,EB3514,Resident,standard,16,total_permits,19,0,1,1,1,0.0526315789,5.263158,19,0,1,19,1,0.05263158,5.263158
2026|2027|EB3514|Resident|standard|17,EB3514,Resident,standard,17,total_permits,22,0,0,0,0,0,0,22,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|18,EB3514,Resident,standard,18,total_permits,23,0,1,1,1,0.0434782609,4.347826,23,0,1,19,1,0.04347826,4.347826
2026|2027|EB3514|Resident|standard|19,EB3514,Resident,standard,19,total_permits,24,0,1,1,1,0.0416666667,4.166667,24,0,1,19,1,0.04166667,4.166667
2026|2027|EB3514|Resident|standard|2,EB3514,Resident,standard,2,total_permits,69,0,0,0,0,0,0,69,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|20,EB3514,Resident,standard,20,total_permits,23,0,0,0,0,0,0,23,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|21,EB3514,Resident,standard,21,total_permits,22,0,0,0,0,0,0,22,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|22,EB3514,Resident,standard,22,total_permits,15,0,0,0,0,0,0,15,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|23,EB3514,Resident,standard,23,total_permits,14,0,0,0,0,0,0,14,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|24,EB3514,Resident,standard,24,total_permits,15,0,1,1,1,0.0666666667,6.666667,15,0,1,19,1,0.06666667,6.666667
2026|2027|EB3514|Resident|standard|25,EB3514,Resident,standard,25,total_permits,15,7,0,7,7,0.4666666667,46.666667,15,7,0,19,7,0.46666667,46.666667
2026|2027|EB3514|Resident|standard|26,EB3514,Resident,standard,26,total_permits,3,3,0,3,3,1,100,3,3,0,19,3,1,100
2026|2027|EB3514|Resident|standard|3,EB3514,Resident,standard,3,total_permits,61,0,0,0,0,0,0,61,0,0,19,0,0,0
