record_kind,source_dataset,actual_draw_year,year,model_target_year,source_file,source_pdf_page,source_report_title,source_report_family,hunt_code,hunt_name,raw_hunt_name,species,sex_type,hunt_type,hunt_class,weapon,residency,applicant_group,draw_pool,point_system,points,eligible_applicants,bonus_permits,regular_permits,total_permits,total_drawn,successful_applicants,success_ratio,success_ratio_text,p_draw,p_draw_percent,candidate_promotion_status,candidate_promotion_reason
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,9,2,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,8,1,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,7,4,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,6,6,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,5,8,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,4,6,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,3,26,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,2,20,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,1,21,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,0,24,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,5,2,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,4,7,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,3,8,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,2,18,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,1,32,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,0,64,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,5,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,4,1,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,3,1,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,2,1,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,1,6,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,0,1,0,0,0,0,0,0,N/A,0,0,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row."
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,9,2,2,0,2,2,2,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,8,5,5,0,5,5,5,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,7,10,10,0,10,10,10,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,6,112,112,0,112,112,112,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,5,160,125,0,125,125,125,0.78125,1 in 1.3,0.78125,78.125,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,4,218,0,49,49,49,49,0.2247706422,1 in 4.4,0.2247706422,22.477064,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,3,342,0,67,67,67,67,0.1959064327,1 in 5.1,0.1959064327,19.590643,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,2,436,0,52,52,52,52,0.119266055,1 in 8.4,0.119266055,11.926606,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,1,562,0,51,51,51,51,0.090747331,1 in 11.0,0.090747331,9.074733,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Adult,standard,Bonus,0,1042,0,33,33,33,33,0.0316698656,1 in 31.6,0.0316698656,3.166987,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,9,1,1,0,1,1,1,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,8,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,7,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,6,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,5,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,4,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,3,1,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,2,3,0,1,1,1,1,0.3333333333,1 in 3.0,0.3333333333,33.333333,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,1,2,0,1,1,1,1,0.5,1 in 2.0,0.5,50,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Adult,standard,Bonus,0,9,0,1,1,1,1,0.1111111111,1 in 9.0,0.1111111111,11.111111,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,4,6,6,0,6,6,6,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,3,30,30,0,30,30,30,1,1 in 1.0,1,100,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,2,41,9,0,9,9,9,0.2195121951,1 in 4.6,0.2195121951,21.95122,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,1,108,0,27,27,27,27,0.25,1 in 4.0,0.25,25,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Resident,Youth,youth,Bonus,0,233,0,18,18,18,18,0.0772532189,1 in 12.9,0.0772532189,7.725322,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,4,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,2,2026 Turkey Draw Results,TURKEY,TK1003,Central Area,Central Area,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,3,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
