file,row_number,hunt_code,field,old_value,new_value,reason
draw_results_long_2026_slice,534402,DA1045,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534403,DA1046,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534403,DA1046,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534404,DA1047,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534404,DA1047,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534405,DA1048,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534405,DA1048,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534406,DA1049,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534406,DA1049,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534407,DA1050,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534407,DA1050,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534408,DA1051,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534408,DA1051,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534409,EA1007,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534409,EA1007,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534410,EA1010,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534410,EA1010,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534411,EA1011,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534411,EA1011,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534412,EA1013,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534412,EA1013,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534413,EA1015,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534413,EA1015,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534414,EA1017,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534414,EA1017,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534415,EA1018,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534415,EA1018,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534416,EA1020,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534416,EA1020,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534417,EA1021,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534417,EA1021,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534418,EA1022,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534418,EA1022,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534419,EA1023,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534419,EA1023,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534420,EA1024,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534420,EA1024,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534421,EA1025,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534421,EA1025,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534422,EA1026,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534422,EA1026,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534423,EA1030,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534423,EA1030,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534424,EA1031,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534424,EA1031,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534425,EA1033,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534425,EA1033,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534426,EA1035,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534426,EA1035,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534427,EA1037,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534427,EA1037,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534428,EA1038,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534428,EA1038,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534429,EA1039,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534429,EA1039,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534430,EA1044,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534430,EA1044,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534431,EA1053,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534431,EA1053,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534432,EA1054,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534432,EA1054,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534433,EA1056,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534433,EA1056,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534434,EA1058,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534434,EA1058,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534435,EA1060,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534435,EA1060,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534436,EA1061,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534436,EA1061,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534437,EA1063,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534437,EA1063,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534438,EA1064,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534438,EA1064,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534439,EA1069,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534439,EA1069,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534440,EA1073,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534440,EA1073,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534441,EA1075,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534441,EA1075,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534442,EA1076,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534442,EA1076,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534443,EA1077,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534443,EA1077,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534444,EA1078,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534444,EA1078,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534445,EA1079,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534445,EA1079,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534446,EA1080,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534446,EA1080,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534447,EA1081,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534447,EA1081,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534448,EA1082,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534448,EA1082,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534449,EA1084,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534449,EA1084,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534450,EA1085,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534450,EA1085,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534451,EA1087,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534451,EA1087,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534452,EA1089,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534452,EA1089,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534453,EA1090,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534453,EA1090,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534454,EA1094,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534454,EA1094,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534455,EA1101,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534455,EA1101,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534456,EA1106,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534456,EA1106,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534457,EA1107,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534457,EA1107,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534458,EA1110,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534458,EA1110,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534459,EA1111,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534459,EA1111,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534460,EA1112,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534460,EA1112,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534461,EA1113,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534461,EA1113,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534462,EA1114,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534462,EA1114,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534463,EA1117,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534463,EA1117,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534464,EA1118,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534464,EA1118,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534465,EA1119,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534465,EA1119,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534466,EA1120,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534466,EA1120,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534467,EA1121,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534467,EA1121,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534468,EA1122,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534468,EA1122,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534469,EA1124,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534469,EA1124,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534470,EA1125,algorithm_status,NON_SCORABLE_PERMIT_QUOTA_ROW_HUNT_PLANNER,NON_SCORABLE_QUOTA_ALLOTMENT,make quota rows explicitly non-scorable for engine/feed routing
draw_results_long_2026_slice,534470,EA1125,qa_status,LIVE_HUNT_PLANNER_2026_PERMIT_TABLE,quota_only_not_draw_result,make quota rows explicitly non-scorable for engine/feed routing
