row_number,hunt_code,field,target_before,canonical_value,strict_key
771,BR7001,draw_design,standard,Max/Weighted Split,2026|2027|BR7001|Resident|11|point_level_draw_result
771,BR7001,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7001|Resident|11|point_level_draw_result
771,BR7001,successful_applicants,1,,2026|2027|BR7001|Resident|11|point_level_draw_result
771,BR7001,boundary_id,,449,2026|2027|BR7001|Resident|11|point_level_draw_result
772,BR7001,sex_type,,Either Sex,2026|2027|BR7001|Resident|12|point_level_draw_result
772,BR7001,draw_design,standard,Max/Weighted Split,2026|2027|BR7001|Resident|12|point_level_draw_result
772,BR7001,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7001|Resident|12|point_level_draw_result
772,BR7001,successful_applicants,1,,2026|2027|BR7001|Resident|12|point_level_draw_result
772,BR7001,boundary_id,,449,2026|2027|BR7001|Resident|12|point_level_draw_result
773,BR7001,draw_design,standard,Max/Weighted Split,2026|2027|BR7001|Resident|13|point_level_draw_result
773,BR7001,hunt_type,Bear,Limited Entry,2026|2027|BR7001|Resident|13|point_level_draw_result
773,BR7001,successful_applicants,0,,2026|2027|BR7001|Resident|13|point_level_draw_result
773,BR7001,boundary_id,,449,2026|2027|BR7001|Resident|13|point_level_draw_result
774,BR7001,draw_design,standard,Max/Weighted Split,2026|2027|BR7001|Resident|14|point_level_draw_result
774,BR7001,hunt_type,Bear,Limited Entry,2026|2027|BR7001|Resident|14|point_level_draw_result
774,BR7001,successful_applicants,0,,2026|2027|BR7001|Resident|14|point_level_draw_result
774,BR7001,boundary_id,,449,2026|2027|BR7001|Resident|14|point_level_draw_result
775,BR7001,sex_type,,Either Sex,2026|2027|BR7001|Resident|15|point_level_draw_result
775,BR7001,draw_design,standard,Max/Weighted Split,2026|2027|BR7001|Resident|15|point_level_draw_result
775,BR7001,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7001|Resident|15|point_level_draw_result
775,BR7001,successful_applicants,0,,2026|2027|BR7001|Resident|15|point_level_draw_result
775,BR7001,boundary_id,,449,2026|2027|BR7001|Resident|15|point_level_draw_result
776,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Nonresident|0|point_level_draw_result
776,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|0|point_level_draw_result
776,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Nonresident|0|point_level_draw_result
776,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|0|point_level_draw_result
776,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|0|point_level_draw_result
777,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Nonresident|1|point_level_draw_result
777,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|1|point_level_draw_result
777,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Nonresident|1|point_level_draw_result
777,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|1|point_level_draw_result
777,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|1|point_level_draw_result
778,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|2|point_level_draw_result
778,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|2|point_level_draw_result
778,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|2|point_level_draw_result
778,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|2|point_level_draw_result
779,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Nonresident|3|point_level_draw_result
779,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|3|point_level_draw_result
779,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Nonresident|3|point_level_draw_result
779,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|3|point_level_draw_result
779,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|3|point_level_draw_result
780,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Nonresident|4|point_level_draw_result
780,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|4|point_level_draw_result
780,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Nonresident|4|point_level_draw_result
780,BR7003,successful_applicants,1,,2026|2027|BR7003|Nonresident|4|point_level_draw_result
780,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|4|point_level_draw_result
781,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Nonresident|5|point_level_draw_result
781,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|5|point_level_draw_result
781,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Nonresident|5|point_level_draw_result
781,BR7003,successful_applicants,1,,2026|2027|BR7003|Nonresident|5|point_level_draw_result
781,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|5|point_level_draw_result
782,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|6|point_level_draw_result
782,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|6|point_level_draw_result
782,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|6|point_level_draw_result
782,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|6|point_level_draw_result
783,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|7|point_level_draw_result
783,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|7|point_level_draw_result
783,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|7|point_level_draw_result
783,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|7|point_level_draw_result
784,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|8|point_level_draw_result
784,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|8|point_level_draw_result
784,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|8|point_level_draw_result
784,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|8|point_level_draw_result
785,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|9|point_level_draw_result
785,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|9|point_level_draw_result
785,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|9|point_level_draw_result
785,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|9|point_level_draw_result
786,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|10|point_level_draw_result
786,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|10|point_level_draw_result
786,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|10|point_level_draw_result
786,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|10|point_level_draw_result
787,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|11|point_level_draw_result
787,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|11|point_level_draw_result
787,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|11|point_level_draw_result
787,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|11|point_level_draw_result
788,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|12|point_level_draw_result
788,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|12|point_level_draw_result
788,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|12|point_level_draw_result
788,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|12|point_level_draw_result
789,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Nonresident|13|point_level_draw_result
789,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Nonresident|13|point_level_draw_result
789,BR7003,successful_applicants,0,,2026|2027|BR7003|Nonresident|13|point_level_draw_result
789,BR7003,boundary_id,,52,2026|2027|BR7003|Nonresident|13|point_level_draw_result
790,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|0|point_level_draw_result
790,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|0|point_level_draw_result
790,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|0|point_level_draw_result
790,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|0|point_level_draw_result
790,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|0|point_level_draw_result
791,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|1|point_level_draw_result
791,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|1|point_level_draw_result
791,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|1|point_level_draw_result
791,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|1|point_level_draw_result
791,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|1|point_level_draw_result
792,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,successful_applicants,4,,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,success_ratio,0.2222222222,0.222222222,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,p_draw,0.2222222222,0.222222222,2026|2027|BR7003|Resident|2|point_level_draw_result
792,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|2|point_level_draw_result
793,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,successful_applicants,3,,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,success_ratio,0.1666666667,0.166666667,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,p_draw,0.1666666667,0.166666667,2026|2027|BR7003|Resident|3|point_level_draw_result
793,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|3|point_level_draw_result
794,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|4|point_level_draw_result
794,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|4|point_level_draw_result
794,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|4|point_level_draw_result
794,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|4|point_level_draw_result
794,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|4|point_level_draw_result
795,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|5|point_level_draw_result
795,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|5|point_level_draw_result
795,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|5|point_level_draw_result
795,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|5|point_level_draw_result
795,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|5|point_level_draw_result
796,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,successful_applicants,1,,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,success_ratio,0.3333333333,0.333333333,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,p_draw,0.3333333333,0.333333333,2026|2027|BR7003|Resident|6|point_level_draw_result
796,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|6|point_level_draw_result
797,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|7|point_level_draw_result
797,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|7|point_level_draw_result
797,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|7|point_level_draw_result
797,BR7003,successful_applicants,3,,2026|2027|BR7003|Resident|7|point_level_draw_result
797,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|7|point_level_draw_result
798,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|8|point_level_draw_result
798,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Resident|8|point_level_draw_result
798,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|8|point_level_draw_result
798,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|8|point_level_draw_result
799,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|9|point_level_draw_result
799,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|9|point_level_draw_result
799,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|9|point_level_draw_result
799,BR7003,successful_applicants,4,,2026|2027|BR7003|Resident|9|point_level_draw_result
799,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|9|point_level_draw_result
800,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|10|point_level_draw_result
800,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|10|point_level_draw_result
800,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|10|point_level_draw_result
800,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|10|point_level_draw_result
800,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|10|point_level_draw_result
801,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|11|point_level_draw_result
801,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|11|point_level_draw_result
801,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|11|point_level_draw_result
801,BR7003,successful_applicants,1,,2026|2027|BR7003|Resident|11|point_level_draw_result
801,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|11|point_level_draw_result
802,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|12|point_level_draw_result
802,BR7003,hunt_type,Bear,Limited Entry,2026|2027|BR7003|Resident|12|point_level_draw_result
802,BR7003,successful_applicants,0,,2026|2027|BR7003|Resident|12|point_level_draw_result
802,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|12|point_level_draw_result
803,BR7003,sex_type,,Either Sex,2026|2027|BR7003|Resident|13|point_level_draw_result
803,BR7003,draw_design,standard,Max/Weighted Split,2026|2027|BR7003|Resident|13|point_level_draw_result
803,BR7003,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7003|Resident|13|point_level_draw_result
803,BR7003,successful_applicants,1,,2026|2027|BR7003|Resident|13|point_level_draw_result
803,BR7003,boundary_id,,52,2026|2027|BR7003|Resident|13|point_level_draw_result
804,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|0|point_level_draw_result
804,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|0|point_level_draw_result
804,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|0|point_level_draw_result
804,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|0|point_level_draw_result
804,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|0|point_level_draw_result
805,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|1|point_level_draw_result
805,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|1|point_level_draw_result
805,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|1|point_level_draw_result
805,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|1|point_level_draw_result
805,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|1|point_level_draw_result
806,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|2|point_level_draw_result
806,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|2|point_level_draw_result
806,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|2|point_level_draw_result
806,BR7004,successful_applicants,1,,2026|2027|BR7004|Nonresident|2|point_level_draw_result
806,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|2|point_level_draw_result
807,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|3|point_level_draw_result
807,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|3|point_level_draw_result
807,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|3|point_level_draw_result
807,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|3|point_level_draw_result
807,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|3|point_level_draw_result
808,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|4|point_level_draw_result
808,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|4|point_level_draw_result
808,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|4|point_level_draw_result
808,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|4|point_level_draw_result
808,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|4|point_level_draw_result
809,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|5|point_level_draw_result
809,BR7004,hunt_type,Bear,Limited Entry,2026|2027|BR7004|Nonresident|5|point_level_draw_result
809,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|5|point_level_draw_result
809,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|5|point_level_draw_result
810,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|6|point_level_draw_result
810,BR7004,hunt_type,Bear,Limited Entry,2026|2027|BR7004|Nonresident|6|point_level_draw_result
810,BR7004,successful_applicants,0,,2026|2027|BR7004|Nonresident|6|point_level_draw_result
810,BR7004,boundary_id,,744,2026|2027|BR7004|Nonresident|6|point_level_draw_result
811,BR7004,sex_type,,Either Sex,2026|2027|BR7004|Nonresident|7|point_level_draw_result
811,BR7004,draw_design,standard,Max/Weighted Split,2026|2027|BR7004|Nonresident|7|point_level_draw_result
811,BR7004,hunt_type,Limited-Entry,Limited Entry,2026|2027|BR7004|Nonresident|7|point_level_draw_result
811,BR7004,successful_applicants,1,,2026|2027|BR7004|Nonresident|7|point_level_draw_result
