path,row_index,hunt_code,boundary_id,old_hunt_name,new_hunt_name
data/hunt-master-canonical-2026-database-candidate.json,157,DB0005,865,Southern Navajo Buck Deer,Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,158,DB0006,865,Southern Navajo Buck Deer,Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,159,DB0007,5108,Buck Deer - Statewide Permit,Statewide
data/hunt-master-canonical-2026-database-candidate.json,160,DB0008,5109,Extended Archery Deer,Deer Extended
data/hunt-master-canonical-2026-database-candidate.json,161,DB0009,1,Antelope Island - Conservation/Expo,Antelope Island
data/hunt-master-canonical-2026-database-candidate.json,162,DB0010,865,Southern Paiute Buck Deer (early),Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,163,DB0011,865,Southern Paiute Buck Deer,Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,164,DB0012,865,Southern Paiute Buck Deer,Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,165,DB0013,865,Southern Paiute Buck Deer (late),Navajo Nation SR permit area
data/hunt-master-canonical-2026-database-candidate.json,166,DB1000,94,Henry Mtns Premium,Henry Mtns
data/hunt-master-canonical-2026-database-candidate.json,167,DB1001,163,Paunsaugunt Premium,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,168,DB1002,1,Antelope Island Premium,Antelope Island
data/hunt-master-canonical-2026-database-candidate.json,169,DB1003,94,Henry Mtns Premium,Henry Mtns
data/hunt-master-canonical-2026-database-candidate.json,170,DB1004,163,Paunsaugunt Premium,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,171,DB1005,94,Henry Mtns Premium,Henry Mtns
data/hunt-master-canonical-2026-database-candidate.json,172,DB1006,163,Paunsaugunt Premium,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,173,DB1007,94,Henry Mtns Premium,Henry Mtns
data/hunt-master-canonical-2026-database-candidate.json,174,DB1008,163,Paunsaugunt Premium,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,175,DB1009,94,Henry Mtns Management,Henry Mtns
data/hunt-master-canonical-2026-database-candidate.json,176,DB1010,163,Paunsaugunt Management,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,178,DB1012,85,"Fillmore, Oak Creek LE","Fillmore, Oak Creek"
data/hunt-master-canonical-2026-database-candidate.json,185,DB1019,85,"Fillmore, Oak Creek LE","Fillmore, Oak Creek"
data/hunt-master-canonical-2026-database-candidate.json,193,DB1029,85,"Fillmore, Oak Creek LE","Fillmore, Oak Creek"
data/hunt-master-canonical-2026-database-candidate.json,208,DB1045,85,"Fillmore, Oak Creek LE","Fillmore, Oak Creek"
data/hunt-master-canonical-2026-database-candidate.json,215,DB1056,7,Book Cliffs (North & South),Book Cliffs
data/hunt-master-canonical-2026-database-candidate.json,216,DB1058,163,Paunsaugunt Cactus,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,219,DB1073,163,Paunsaugunt Management,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,220,DB1074,163,Paunsaugunt Management,Paunsaugunt
data/hunt-master-canonical-2026-database-candidate.json,221,DB1075,7,Book Cliffs (North & South),Book Cliffs
data/hunt-master-canonical-2026-database-candidate.json,222,DB1076,7,Book Cliffs (North & South),Book Cliffs
data/hunt-master-canonical-2026-database-candidate.json,236,DB1090,301,HAMSS,"Book Cliffs, Floy Canyon"
data/hunt-master-canonical-2026-database-candidate.json,237,DB1091,314,HAMSS,Kaiparowits (HAMS)
data/hunt-master-canonical-2026-database-candidate.json,242,DB1105,276,HAMSS,East Canyon
data/hunt-master-canonical-2026-database-candidate.json,253,DB1116,929,HAMSS,"San Juan, Mancos Mesa"
data/hunt-master-canonical-2026-database-candidate.json,257,DB1121,1,Antelope Island Management,Antelope Island
data/hunt-master-canonical-2026-database-candidate.json,258,DB1200,526,Alton - Premium Buck CWMU,Alton
data/hunt-master-canonical-2026-database-candidate.json,259,DB1201,526,Alton - Management Buck CWMU,Alton
data/hunt-master-canonical-2026-database-candidate.json,260,DB1202,581,Antelope Creek CWMU,Antelope Creek
data/hunt-master-canonical-2026-database-candidate.json,261,DB1203,599,Avintaquin Canyon CWMU,Avintaquin Canyon
data/hunt-master-canonical-2026-database-candidate.json,262,DB1204,559,Bally Watts CWMU,Bally Watts
data/hunt-master-canonical-2026-database-candidate.json,263,DB1205,527,Bar J Ranch CWMU,Bar J Ranch
data/hunt-master-canonical-2026-database-candidate.json,264,DB1206,582,Bear Mountain CWMU,Bear Mountain
data/hunt-master-canonical-2026-database-candidate.json,265,DB1207,575,Bear Springs CWMU,Bear Springs
data/hunt-master-canonical-2026-database-candidate.json,267,DB1209,500,Blind Springs CWMU,Blind Spring
data/hunt-master-canonical-2026-database-candidate.json,268,DB1211,510,Blue Spring Hills CWMU,Blue Spring Hills
data/hunt-master-canonical-2026-database-candidate.json,269,DB1212,604,Bluebell CWMU,Bluebell
data/hunt-master-canonical-2026-database-candidate.json,270,DB1213,529,Boobe Hole CWMU,Boobe Hole
data/hunt-master-canonical-2026-database-candidate.json,271,DB1215,598,Buckhorn Ranch CWMU,Buckhorn Ranch
data/hunt-master-canonical-2026-database-candidate.json,272,DB1216,545,Castle Valley Outdoors CWMU,Castle Valley Outdoors
data/hunt-master-canonical-2026-database-candidate.json,273,DB1217,560,Causey Spring CWMU,Causey Spring
data/hunt-master-canonical-2026-database-candidate.json,274,DB1219,732,Chimney Rock CWMU,Chimney Rock
data/hunt-master-canonical-2026-database-candidate.json,275,DB1222,505,Coldwater Ranch CWMU,Coldwater Ranch
data/hunt-master-canonical-2026-database-candidate.json,276,DB1224,640,Cotton Thomas CWMU,Cotton Thomas
data/hunt-master-canonical-2026-database-candidate.json,277,DB1227,606,Deer Haven CWMU,Deer Haven
data/hunt-master-canonical-2026-database-candidate.json,278,DB1228,568,Deseret CWMU,Deseret
data/hunt-master-canonical-2026-database-candidate.json,279,DB1229,733,Dilly Ranch CWMU,Dilly Ranch
data/hunt-master-canonical-2026-database-candidate.json,280,DB1230,554,Double R Ranch CWMU,Double R Ranch
data/hunt-master-canonical-2026-database-candidate.json,281,DB1231,512,Dove Creek CWMU,Dove Creek
data/hunt-master-canonical-2026-database-candidate.json,282,DB1232,567,Durst Mountain CWMU,Durst Mountain
data/hunt-master-canonical-2026-database-candidate.json,283,DB1233,520,East Fork Chalk Creek CWMU,East Fork Chalk Creek
data/hunt-master-canonical-2026-database-candidate.json,284,DB1234,807,East Zion CWMU,East Zion
data/hunt-master-canonical-2026-database-candidate.json,285,DB1236,519,Engineer Springs CWMU,Engineer Springs
data/hunt-master-canonical-2026-database-candidate.json,286,DB1237,522,Ensign Ranches CWMU,Ensign Ranches
data/hunt-master-canonical-2026-database-candidate.json,287,DB1238,579,Folley Ridge CWMU,Folly Ridge
data/hunt-master-canonical-2026-database-candidate.json,288,DB1239,514,Fort Ranch CWMU,Fort Ranch
data/hunt-master-canonical-2026-database-candidate.json,289,DB1240,806,George Creek CWMU,George Creek
data/hunt-master-canonical-2026-database-candidate.json,290,DB1241,497,Golden Spike CWMU,Golden Spike
data/hunt-master-canonical-2026-database-candidate.json,291,DB1242,525,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon
data/hunt-master-canonical-2026-database-candidate.json,292,DB1243,530,Grazing Pasture CWMU,Grazing Pasture
data/hunt-master-canonical-2026-database-candidate.json,293,DB1244,489,Green Canyon CWMU,Green Canyon
data/hunt-master-canonical-2026-database-candidate.json,294,DB1245,573,Guildersleeve CWMU,Guildersleeve
data/hunt-master-canonical-2026-database-candidate.json,295,DB1246,577,Hardscrabble CWMU,Hardscrabble
data/hunt-master-canonical-2026-database-candidate.json,296,DB1248,555,Heaston East CWMU,Heaston East
data/hunt-master-canonical-2026-database-candidate.json,297,DB1249,550,Hiawatha CWMU,Hiawatha
data/hunt-master-canonical-2026-database-candidate.json,298,DB1250,495,Indian Creek CWMU,Indian Creek
data/hunt-master-canonical-2026-database-candidate.json,299,DB1251,735,Indian Head CWMU,Indian Head
data/hunt-master-canonical-2026-database-candidate.json,300,DB1252,493,Ingham Peak CWMU,Ingham Peak
data/hunt-master-canonical-2026-database-candidate.json,301,DB1253,549,Circle E Ranch CWMU,Circle E Ranch
data/hunt-master-canonical-2026-database-candidate.json,302,DB1255,531,Johnson Mountain Ranch CWMU,Johnson Mtn Ranch
data/hunt-master-canonical-2026-database-candidate.json,303,DB1256,589,Junction Valley CWMU,Junction Valley
data/hunt-master-canonical-2026-database-candidate.json,304,DB1258,484,Little Red Creek CWMU,Little Red Creek
data/hunt-master-canonical-2026-database-candidate.json,305,DB1259,569,Tunnel Hollow CWMU,Tunnel Hollow
data/hunt-master-canonical-2026-database-candidate.json,306,DB1260,565,Middle Ridge CWMU,Middle Ridge
data/hunt-master-canonical-2026-database-candidate.json,307,DB1261,551,Minnie Maud Ridge CWMU,Minnie Maud Ridge
data/hunt-master-canonical-2026-database-candidate.json,308,DB1263,485,Moon Ranch CWMU,Moon Ranch
data/hunt-master-canonical-2026-database-candidate.json,309,DB1264,518,Mountain Meadow CWMU,Mountain Meadow
data/hunt-master-canonical-2026-database-candidate.json,310,DB1265,572,Mountain Top CWMU,Mountain Top
data/hunt-master-canonical-2026-database-candidate.json,311,DB1266,533,Mt Carmel CWMU,Mt Carmel
data/hunt-master-canonical-2026-database-candidate.json,312,DB1269,513,North Promontory CWMU,North Promontory
data/hunt-master-canonical-2026-database-candidate.json,313,DB1270,503,Nucor West CWMU,Nucor West
data/hunt-master-canonical-2026-database-candidate.json,314,DB1271,534,Oak Ranch CWMU,Oak Ranch
data/hunt-master-canonical-2026-database-candidate.json,315,DB1272,535,Old Woman Plateau CWMU,Old Woman Plateau
data/hunt-master-canonical-2026-database-candidate.json,316,DB1273,504,Park Valley Hereford CWMU,Park Valley Hereford
data/hunt-master-canonical-2026-database-candidate.json,317,DB1274,736,Patmos Ridge CWMU,Patmos Ridge
data/hunt-master-canonical-2026-database-candidate.json,318,DB1275,592,Pine Canyon CWMU,Pine Canyon
data/hunt-master-canonical-2026-database-candidate.json,319,DB1276,737,Plymouth Peak CWMU,Plymouth Peak
data/hunt-master-canonical-2026-database-candidate.json,320,DB1277,501,Pocatello Valley CWMU,Pocatello Valley
data/hunt-master-canonical-2026-database-candidate.json,321,DB1279,542,Preston Nutter Ranch CWMU,Preston Nutter Ranch
data/hunt-master-canonical-2026-database-candidate.json,322,DB1280,502,Promontory Point CWMU,Promontory Point
data/hunt-master-canonical-2026-database-candidate.json,323,DB1281,496,Rattlesnake Pass CWMU,Rattlesnake Pass
data/hunt-master-canonical-2026-database-candidate.json,324,DB1282,548,Redd Ranches CWMU,Redd Ranches
data/hunt-master-canonical-2026-database-candidate.json,325,DB1283,543,Roan Cliffs CWMU,Roan Cliffs
data/hunt-master-canonical-2026-database-candidate.json,326,DB1285,740,Sand Creek CWMU,Sand Creek
data/hunt-master-canonical-2026-database-candidate.json,327,DB1286,574,Pisgah Mountain CWMU,Pisgah Mountain
data/hunt-master-canonical-2026-database-candidate.json,328,DB1287,539,Scofield Canyons CWMU,Scofield Canyons
data/hunt-master-canonical-2026-database-candidate.json,329,DB1288,541,Scofield West CWMU,Scofield West
data/hunt-master-canonical-2026-database-candidate.json,330,DB1289,490,Sharp Mountain CWMU,Sharp Mountain
data/hunt-master-canonical-2026-database-candidate.json,331,DB1290,578,Skull Crack CWMU,Skull Crack
data/hunt-master-canonical-2026-database-candidate.json,332,DB1291,585,Skull Valley South CWMU,Skull Valley South
data/hunt-master-canonical-2026-database-candidate.json,333,DB1292,552,Soldier Summit CWMU,Soldier Summit
data/hunt-master-canonical-2026-database-candidate.json,334,DB1293,491,South Canyon CWMU,South Canyon
data/hunt-master-canonical-2026-database-candidate.json,335,DB1294,741,Spring Creek Acres CWMU,Spring Creek Acres
data/hunt-master-canonical-2026-database-candidate.json,336,DB1295,546,Spring Creek/Dodge CWMU,Spring Creek/Dodge
data/hunt-master-canonical-2026-database-candidate.json,337,DB1298,562,Strawberry Ridge CWMU,Strawberry Ridge
data/hunt-master-canonical-2026-database-candidate.json,338,DB1299,547,Summit Point CWMU,Summit Point
data/hunt-master-canonical-2026-database-candidate.json,339,DB1300,602,Thatcher Mountain CWMU,Thatcher Mountain
data/hunt-master-canonical-2026-database-candidate.json,340,DB1301,553,Three C CWMU,Three C
data/hunt-master-canonical-2026-database-candidate.json,341,DB1303,492,North Peaks CWMU,North Peaks
data/hunt-master-canonical-2026-database-candidate.json,342,DB1304,521,Two Bear CWMU,Two Bear
data/hunt-master-canonical-2026-database-candidate.json,343,DB1305,586,Wallsburg CWMU,Wallsburg
data/hunt-master-canonical-2026-database-candidate.json,344,DB1306,499,Washakie CWMU,Washakie
data/hunt-master-canonical-2026-database-candidate.json,345,DB1308,511,West Hills CWMU,West Hills
data/hunt-master-canonical-2026-database-candidate.json,346,DB1309,805,West Willow Creek Ranch CWMU,West Willow Creek Ranch
data/hunt-master-canonical-2026-database-candidate.json,347,DB1310,488,White's Valley CWMU,Whites Valley
data/hunt-master-canonical-2026-database-candidate.json,348,DB1312,571,Woodruff Creek South CWMU,Woodruff Creek South
data/hunt-master-canonical-2026-database-candidate.json,349,DB1317,580,Jacob's Creek CWMU,Jacob's Creek
data/hunt-master-canonical-2026-database-candidate.json,350,DB1320,686,Deer Creek CWMU,Deer Creek
data/hunt-master-canonical-2026-database-candidate.json,351,DB1322,826,Pahvant Ensign CWMU,Pahvant Ensign
data/hunt-master-canonical-2026-database-candidate.json,352,DB1323,827,Rock House CWMU,Rock House
data/hunt-master-canonical-2026-database-candidate.json,353,DB1324,828,Royal Ivory Outfitters CWMU,Royal Ivory Outfitters
data/hunt-master-canonical-2026-database-candidate.json,354,DB1325,516,Double Cone CWMU,Double Cone
data/hunt-master-canonical-2026-database-candidate.json,355,DB1326,856,Rosette CWMU,Rosette
data/hunt-master-canonical-2026-database-candidate.json,356,DB1327,858,Mountain Sky Ranch CWMU,Mountain Sky Ranch
data/hunt-master-canonical-2026-database-candidate.json,357,DB1328,494,Clear Creek CWMU,Clear Creek
data/hunt-master-canonical-2026-database-candidate.json,358,DB1330,876,Iron Spring CWMU,Iron Springs
data/hunt-master-canonical-2026-database-candidate.json,359,DB1331,875,Raft River CWMU,Raft River
data/hunt-master-canonical-2026-database-candidate.json,360,DB1332,874,West Ridge CWMU,West Ridge
data/hunt-master-canonical-2026-database-candidate.json,361,DB1333,878,5S CWMU,5S Land and Livestock
data/hunt-master-canonical-2026-database-candidate.json,362,DB1334,526,Alton - Cactus Buck CWMU,Alton
data/hunt-master-canonical-2026-database-candidate.json,363,DB1335,892,Big Piney Ranch CWMU,Big Piney Mountain Ranch
data/hunt-master-canonical-2026-database-candidate.json,364,DB1336,890,First Light CWMU,First Light
data/hunt-master-canonical-2026-database-candidate.json,365,DB1337,556,Little Pole Canyon CWMU,Coyote Little Pole
data/hunt-master-canonical-2026-database-candidate.json,366,DB1338,891,Sweetwater CWMU,Sweetwater
data/hunt-master-canonical-2026-database-candidate.json,367,DB1341,908,Dry Creek CWMU,Dry Creek
data/hunt-master-canonical-2026-database-candidate.json,368,DB1342,905,Faust Valley CWMU,Faust Valley
data/hunt-master-canonical-2026-database-candidate.json,369,DB1343,907,Red Iron CWMU,Red Iron
data/hunt-master-canonical-2026-database-candidate.json,370,DB1344,906,Salt Wells CWMU,Salt Wells
data/hunt-master-canonical-2026-database-candidate.json,371,DB1345,923,Diamond Mountain CWMU,The Dirty Dozen
data/hunt-master-canonical-2026-database-candidate.json,372,DB1347,509,The Rose of Snowville CWMU,The Rose of Snowville
data/hunt-master-canonical-2026-database-candidate.json,373,DB1348,922,Kimberly CWMU,Kimberly
data/hunt-master-canonical-2026-database-candidate.json,374,DB1349,524,Weber Florence Creek/Stillman Creek CWMU,Weber Florence Creek
data/hunt-master-canonical-2026-database-candidate.json,512,DS1000,5110,Desert Bighorn Sheep - Statewide Permit,Statewide
data/hunt-master-canonical-2026-database-candidate.json,535,DS6625,10003,Mineral Mtns,Mineral Mountain
data/hunt-master-canonical-2026-database-candidate.json,541,EA1012,40,"Cache, Richmond Hyde Park","Cache, Richmond-Hyde Park"
data/hunt-master-canonical-2026-database-candidate.json,546,EA1020,55,"Manti, Mohrland-Stump Flat","Manti, Morhland Stump Flat"
data/hunt-master-canonical-2026-database-candidate.json,589,EA1106,224,"Wasatch Mtns, Avintaquin","Wasatch Mtns, Avintaquin A"
data/hunt-master-canonical-2026-database-candidate.json,595,EA1114,480,"Wasatch Mtns, West Timpanogos","Wasatch Mtns, Timpanogos B"
data/hunt-master-canonical-2026-database-candidate.json,598,EA1118,526,Alton CWMU,Alton
data/hunt-master-canonical-2026-database-candidate.json,599,EA1119,527,Bar J Ranch CWMU,Bar J Ranch
data/hunt-master-canonical-2026-database-candidate.json,600,EA1120,582,Bear Mountain CWMU,Bear Mountain
data/hunt-master-canonical-2026-database-candidate.json,601,EA1121,529,Boobe Hole CWMU,Boobe Hole
data/hunt-master-canonical-2026-database-candidate.json,602,EA1122,560,Causey Spring CWMU,Causey Spring
data/hunt-master-canonical-2026-database-candidate.json,603,EA1124,732,Chimney Rock CWMU,Chimney Rock
data/hunt-master-canonical-2026-database-candidate.json,604,EA1125,505,Coldwater Ranch CWMU,Coldwater Ranch
data/hunt-master-canonical-2026-database-candidate.json,605,EA1126,640,Cotton Thomas CWMU,Cotton Thomas
data/hunt-master-canonical-2026-database-candidate.json,606,EA1129,568,Deseret CWMU,Deseret
data/hunt-master-canonical-2026-database-candidate.json,607,EA1130,516,Double Cone CWMU,Double Cone
data/hunt-master-canonical-2026-database-candidate.json,608,EA1131,567,Durst Mountain CWMU,Durst Mountain
data/hunt-master-canonical-2026-database-candidate.json,609,EA1132,520,East Fork Chalk Creek CWMU,East Fork Chalk Creek
data/hunt-master-canonical-2026-database-candidate.json,610,EA1134,522,Ensign Ranches CWMU,Ensign Ranches
data/hunt-master-canonical-2026-database-candidate.json,611,EA1135,579,Folley Ridge CWMU,Folly Ridge
data/hunt-master-canonical-2026-database-candidate.json,612,EA1136,525,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon
data/hunt-master-canonical-2026-database-candidate.json,613,EA1137,530,Grazing Pasture CWMU,Grazing Pasture
data/hunt-master-canonical-2026-database-candidate.json,614,EA1138,573,Guildersleeve CWMU,Guildersleeve
data/hunt-master-canonical-2026-database-candidate.json,615,EA1139,577,Hardscrabble CWMU,Hardscrabble
data/hunt-master-canonical-2026-database-candidate.json,616,EA1140,555,Heaston East CWMU,Heaston East
data/hunt-master-canonical-2026-database-candidate.json,617,EA1141,550,Hiawatha CWMU,Hiawatha
data/hunt-master-canonical-2026-database-candidate.json,618,EA1142,735,Indian Head CWMU,Indian Head
data/hunt-master-canonical-2026-database-candidate.json,619,EA1143,549,Circle E Ranch CWMU,Circle E Ranch
data/hunt-master-canonical-2026-database-candidate.json,620,EA1145,531,Johnson Mountain Ranch CWMU,Johnson Mtn Ranch
data/hunt-master-canonical-2026-database-candidate.json,621,EA1146,734,Jump Creek CWMU,Jump Creek
data/hunt-master-canonical-2026-database-candidate.json,622,EA1147,484,Little Red Creek CWMU,Little Red Creek
data/hunt-master-canonical-2026-database-candidate.json,623,EA1149,551,Minnie Maud Ridge CWMU,Minnie Maud Ridge
data/hunt-master-canonical-2026-database-candidate.json,624,EA1151,485,Moon Ranch CWMU,Moon Ranch
data/hunt-master-canonical-2026-database-candidate.json,625,EA1153,535,Old Woman Plateau CWMU,Old Woman Plateau
data/hunt-master-canonical-2026-database-candidate.json,626,EA1156,542,Preston Nutter Ranch CWMU,Preston Nutter Ranch
data/hunt-master-canonical-2026-database-candidate.json,627,EA1157,548,Redd Ranches CWMU,Redd Ranches
data/hunt-master-canonical-2026-database-candidate.json,628,EA1158,517,Cactus Ranch LLC CWMU,Riverview Ranch LLC
data/hunt-master-canonical-2026-database-candidate.json,629,EA1159,543,Roan Cliffs CWMU,Roan Cliffs
data/hunt-master-canonical-2026-database-candidate.json,630,EA1160,740,Sand Creek CWMU,Sand Creek
data/hunt-master-canonical-2026-database-candidate.json,631,EA1161,539,Scofield Canyons CWMU,Scofield Canyons
data/hunt-master-canonical-2026-database-candidate.json,632,EA1162,540,Scofield East CWMU,Scofield East
data/hunt-master-canonical-2026-database-candidate.json,633,EA1163,541,Scofield West CWMU,Scofield West
data/hunt-master-canonical-2026-database-candidate.json,634,EA1164,576,SJ Ranch CWMU,SJ Ranch
data/hunt-master-canonical-2026-database-candidate.json,635,EA1165,578,Skull Crack CWMU,Skull Crack
data/hunt-master-canonical-2026-database-candidate.json,636,EA1166,552,Soldier Summit CWMU,Soldier Summit
data/hunt-master-canonical-2026-database-candidate.json,637,EA1167,491,South Canyon CWMU,South Canyon
data/hunt-master-canonical-2026-database-candidate.json,638,EA1168,546,Spring Creek/Dodge CWMU,Spring Creek/Dodge
data/hunt-master-canonical-2026-database-candidate.json,639,EA1170,562,Strawberry Ridge CWMU,Strawberry Ridge
data/hunt-master-canonical-2026-database-candidate.json,640,EA1171,547,Summit Point CWMU,Summit Point
data/hunt-master-canonical-2026-database-candidate.json,641,EA1172,553,Three C CWMU,Three C
data/hunt-master-canonical-2026-database-candidate.json,642,EA1174,521,Two Bear CWMU,Two Bear
data/hunt-master-canonical-2026-database-candidate.json,643,EA1175,586,Wallsburg CWMU,Wallsburg
data/hunt-master-canonical-2026-database-candidate.json,644,EA1176,524,Weber Florence Creek CWMU,Weber Florence Creek
data/hunt-master-canonical-2026-database-candidate.json,645,EA1177,571,Woodruff Creek South CWMU,Woodruff Creek South
data/hunt-master-canonical-2026-database-candidate.json,649,EA1192,826,Pahvant Ensign CWMU,Pahvant Ensign
data/hunt-master-canonical-2026-database-candidate.json,652,EA1198,575,Bear Springs CWMU,Bear Springs
data/hunt-master-canonical-2026-database-candidate.json,653,EA1200,554,Double R Ranch CWMU,Double R Ranch
data/hunt-master-canonical-2026-database-candidate.json,654,EA1201,858,Mountain Sky Ranch CWMU,Mountain Sky Ranch
data/hunt-master-canonical-2026-database-candidate.json,657,EA1206,40,"Cache, Richmond Hyde Park","Cache, Richmond-Hyde Park"
data/hunt-master-canonical-2026-database-candidate.json,660,EA1209,85,"Fillmore, Oak Creek LE","Fillmore, Oak Creek"
data/hunt-master-canonical-2026-database-candidate.json,661,EA1217,224,"Wasatch Mtns, Avintaquin","Wasatch Mtns, Avintaquin A"
data/hunt-master-canonical-2026-database-candidate.json,662,EA1220,5112,Manti (Expo),Manti
data/hunt-master-canonical-2026-database-candidate.json,663,EA1221,5145,Fishlake/Thousand Lake (Expo),Fishlake/Thousand Lake
data/hunt-master-canonical-2026-database-candidate.json,672,EA1233,599,Avintaquin Canyon CWMU,Avintaquin Canyon
data/hunt-master-canonical-2026-database-candidate.json,673,EA1234,828,Royal Ivory Outfitters CWMU,Royal Ivory Outfitters
data/hunt-master-canonical-2026-database-candidate.json,674,EA1235,490,Sharp Mountain CWMU,Sharp Mountain
data/hunt-master-canonical-2026-database-candidate.json,676,EA1237,879,"La Sal Mtns, North","LaSal, Mtns-North"
data/hunt-master-canonical-2026-database-candidate.json,687,EA1256,556,Little Pole Canyon CWMU,Coyote Little Pole
data/hunt-master-canonical-2026-database-candidate.json,688,EA1257,569,Tunnel Hollow CWMU,Tunnel Hollow
data/hunt-master-canonical-2026-database-candidate.json,689,EA1258,5113,La Sal (Expo),La Sal
data/hunt-master-canonical-2026-database-candidate.json,690,EA1259,923,Diamond Mountain CWMU,The Dirty Dozen
data/hunt-master-canonical-2026-database-candidate.json,693,EA1263,524,Weber Florence Creek/Stillman Creek CWMU,Weber Florence Creek
data/hunt-master-canonical-2026-database-candidate.json,709,EA1280,879,"La Sal, La Sal Mtns-North","LaSal, Mtns-North"
data/hunt-master-canonical-2026-database-candidate.json,740,EA2012,620,"Wasatch Mtns, West-Central","Wasatch Mtns, West"
data/hunt-master-canonical-2026-database-candidate.json,763,EA2045,5118,Wasatch Mtns (Conservation),Wasatch Mtns
data/hunt-master-canonical-2026-database-candidate.json,765,EB1000,5119,Elk - Statewide Permit,Statewide
data/hunt-master-canonical-2026-database-candidate.json,766,EB1001,5120,Any Bull Elk Units,Any Bull Units
data/hunt-master-canonical-2026-database-candidate.json,767,EB1002,5121,Any Bull Elk Units,Any Bull Units
data/hunt-master-canonical-2026-database-candidate.json,770,EB1005,5124,Archery Hunters Choice Elk,Any Bull Units
data/hunt-master-canonical-2026-database-candidate.json,771,EB1007,5125,Draw-only Youth Any Bull/Hunters Choice Elk,Youth Any Bull/Hunter's Choice Elk
data/hunt-master-canonical-2026-database-candidate.json,772,EB1009,5126,Spike Only Elk Units - Multiseason,Spike Only Elk Units
data/hunt-master-canonical-2026-database-candidate.json,773,EB1010,5127,Any Bull Elk Units,Any Bull Units
data/hunt-master-canonical-2026-database-candidate.json,774,EB1011,5128,Youth General Season Bull Elk,Youth General Season Units
data/hunt-master-canonical-2026-database-candidate.json,775,EB1012,931,Uinta Basin Private Lands Any Bull Elk,Uinta Basin
data/hunt-master-canonical-2026-database-candidate.json,788,EB3019,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,816,EB3066,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,817,EB3067,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,834,EB3097,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,849,EB3121,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,912,EB3193,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,913,EB3194,183,San Juan Bull Elk,San Juan
data/hunt-master-canonical-2026-database-candidate.json,923,EB3500,526,Alton CWMU,Alton
data/hunt-master-canonical-2026-database-candidate.json,924,EB3501,527,Bar J Ranch CWMU,Bar J Ranch
data/hunt-master-canonical-2026-database-candidate.json,925,EB3502,582,Bear Mountain CWMU,Bear Mountain
data/hunt-master-canonical-2026-database-candidate.json,926,EB3503,575,Bear Springs CWMU,Bear Springs
data/hunt-master-canonical-2026-database-candidate.json,928,EB3505,529,Boobe Hole CWMU,Boobe Hole
data/hunt-master-canonical-2026-database-candidate.json,929,EB3506,560,Causey Spring CWMU,Causey Spring
data/hunt-master-canonical-2026-database-candidate.json,930,EB3508,732,Chimney Rock CWMU,Chimney Rock
data/hunt-master-canonical-2026-database-candidate.json,931,EB3509,505,Coldwater Ranch CWMU,Coldwater Ranch
data/hunt-master-canonical-2026-database-candidate.json,932,EB3511,640,Cotton Thomas CWMU,Cotton Thomas
data/hunt-master-canonical-2026-database-candidate.json,933,EB3514,568,Deseret CWMU,Deseret
data/hunt-master-canonical-2026-database-candidate.json,934,EB3515,516,Double Cone CWMU,Double Cone
data/hunt-master-canonical-2026-database-candidate.json,935,EB3516,567,Durst Mountain CWMU,Durst Mountain
data/hunt-master-canonical-2026-database-candidate.json,936,EB3517,520,East Fork Chalk Creek CWMU,East Fork Chalk Creek
data/hunt-master-canonical-2026-database-candidate.json,937,EB3519,522,Ensign Ranches CWMU,Ensign Ranches
data/hunt-master-canonical-2026-database-candidate.json,938,EB3520,579,Folley Ridge CWMU,Folly Ridge
data/hunt-master-canonical-2026-database-candidate.json,939,EB3521,525,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon
data/hunt-master-canonical-2026-database-candidate.json,940,EB3522,530,Grazing Pasture CWMU,Grazing Pasture
data/hunt-master-canonical-2026-database-candidate.json,941,EB3523,573,Guildersleeve CWMU,Guildersleeve
data/hunt-master-canonical-2026-database-candidate.json,942,EB3524,577,Hardscrabble CWMU,Hardscrabble
