merge_key,hunt_code,residency,points,record_kind,different_columns,live_eligible_applicants,pdf_eligible_applicants,live_total_drawn,pdf_total_drawn,live_total_permits,pdf_total_permits,live_success_ratio,pdf_success_ratio
BI6505|Nonresident|standard|Bonus|12|POINT_ROW,BI6505,Nonresident,12,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|11|POINT_ROW,BI6505,Nonresident,11,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|10|POINT_ROW,BI6505,Nonresident,10,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|9|POINT_ROW,BI6505,Nonresident,9,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|8|POINT_ROW,BI6505,Nonresident,8,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|7|POINT_ROW,BI6505,Nonresident,7,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|6|POINT_ROW,BI6505,Nonresident,6,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|5|POINT_ROW,BI6505,Nonresident,5,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|4|POINT_ROW,BI6505,Nonresident,4,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|3|POINT_ROW,BI6505,Nonresident,3,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|2|POINT_ROW,BI6505,Nonresident,2,POINT_ROW,p_draw_percent,31,31,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|1|POINT_ROW,BI6505,Nonresident,1,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
BI6505|Nonresident|standard|Bonus|0|POINT_ROW,BI6505,Nonresident,0,POINT_ROW,p_draw_percent,32,32,0,0,0,0,,0
BI6506|Resident|standard|Bonus|15|POINT_ROW,BI6506,Resident,15,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6506|Resident|standard|Bonus|13|POINT_ROW,BI6506,Resident,13,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6506|Resident|standard|Bonus|12|POINT_ROW,BI6506,Resident,12,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6506|Resident|standard|Bonus|11|POINT_ROW,BI6506,Resident,11,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6506|Resident|standard|Bonus|9|POINT_ROW,BI6506,Resident,9,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6506|Resident|standard|Bonus|8|POINT_ROW,BI6506,Resident,8,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6506|Resident|standard|Bonus|7|POINT_ROW,BI6506,Resident,7,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BI6506|Resident|standard|Bonus|6|POINT_ROW,BI6506,Resident,6,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6506|Resident|standard|Bonus|5|POINT_ROW,BI6506,Resident,5,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6506|Resident|standard|Bonus|3|POINT_ROW,BI6506,Resident,3,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BI6506|Resident|standard|Bonus|1|POINT_ROW,BI6506,Resident,1,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
BI6509|Resident|standard|Bonus|19|POINT_ROW,BI6509,Resident,19,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6509|Resident|standard|Bonus|18|POINT_ROW,BI6509,Resident,18,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6509|Resident|standard|Bonus|17|POINT_ROW,BI6509,Resident,17,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6509|Resident|standard|Bonus|16|POINT_ROW,BI6509,Resident,16,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BI6509|Resident|standard|Bonus|15|POINT_ROW,BI6509,Resident,15,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6509|Resident|standard|Bonus|14|POINT_ROW,BI6509,Resident,14,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6509|Resident|standard|Bonus|13|POINT_ROW,BI6509,Resident,13,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6509|Resident|standard|Bonus|12|POINT_ROW,BI6509,Resident,12,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BI6509|Resident|standard|Bonus|11|POINT_ROW,BI6509,Resident,11,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6509|Resident|standard|Bonus|10|POINT_ROW,BI6509,Resident,10,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6509|Resident|standard|Bonus|9|POINT_ROW,BI6509,Resident,9,POINT_ROW,p_draw_percent,28,28,0,0,0,0,,0
BI6509|Resident|standard|Bonus|8|POINT_ROW,BI6509,Resident,8,POINT_ROW,p_draw_percent,26,26,0,0,0,0,,0
BI6509|Resident|standard|Bonus|7|POINT_ROW,BI6509,Resident,7,POINT_ROW,p_draw_percent,24,24,0,0,0,0,,0
BI6509|Resident|standard|Bonus|5|POINT_ROW,BI6509,Resident,5,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
BI6509|Resident|standard|Bonus|3|POINT_ROW,BI6509,Resident,3,POINT_ROW,p_draw_percent,33,33,0,0,0,0,,0
BI6509|Resident|standard|Bonus|2|POINT_ROW,BI6509,Resident,2,POINT_ROW,p_draw_percent,39,39,0,0,0,0,,0
BI6509|Resident|standard|Bonus|1|POINT_ROW,BI6509,Resident,1,POINT_ROW,p_draw_percent,33,33,0,0,0,0,,0
BI6509|Resident|standard|Bonus|0|POINT_ROW,BI6509,Resident,0,POINT_ROW,p_draw_percent,58,58,0,0,0,0,,0
BI6516|Resident|standard|Bonus|26|POINT_ROW,BI6516,Resident,26,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6516|Resident|standard|Bonus|25|POINT_ROW,BI6516,Resident,25,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6516|Resident|standard|Bonus|24|POINT_ROW,BI6516,Resident,24,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6516|Resident|standard|Bonus|23|POINT_ROW,BI6516,Resident,23,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
BI6516|Resident|standard|Bonus|22|POINT_ROW,BI6516,Resident,22,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6516|Resident|standard|Bonus|21|POINT_ROW,BI6516,Resident,21,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BI6516|Resident|standard|Bonus|20|POINT_ROW,BI6516,Resident,20,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BI6516|Resident|standard|Bonus|19|POINT_ROW,BI6516,Resident,19,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BI6516|Resident|standard|Bonus|18|POINT_ROW,BI6516,Resident,18,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BI6516|Resident|standard|Bonus|17|POINT_ROW,BI6516,Resident,17,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
BI6516|Resident|standard|Bonus|16|POINT_ROW,BI6516,Resident,16,POINT_ROW,p_draw_percent,28,28,0,0,0,0,,0
BI6516|Resident|standard|Bonus|15|POINT_ROW,BI6516,Resident,15,POINT_ROW,p_draw_percent,25,25,0,0,0,0,,0
BI6516|Resident|standard|Bonus|13|POINT_ROW,BI6516,Resident,13,POINT_ROW,p_draw_percent,35,35,0,0,0,0,,0
BI6516|Resident|standard|Bonus|11|POINT_ROW,BI6516,Resident,11,POINT_ROW,p_draw_percent,49,49,0,0,0,0,,0
BI6516|Resident|standard|Bonus|10|POINT_ROW,BI6516,Resident,10,POINT_ROW,p_draw_percent,44,44,0,0,0,0,,0
BI6516|Resident|standard|Bonus|9|POINT_ROW,BI6516,Resident,9,POINT_ROW,p_draw_percent,74,74,0,0,0,0,,0
BI6516|Resident|standard|Bonus|8|POINT_ROW,BI6516,Resident,8,POINT_ROW,p_draw_percent,74,74,0,0,0,0,,0
BI6516|Resident|standard|Bonus|7|POINT_ROW,BI6516,Resident,7,POINT_ROW,p_draw_percent,90,90,0,0,0,0,,0
BI6516|Resident|standard|Bonus|6|POINT_ROW,BI6516,Resident,6,POINT_ROW,p_draw_percent,82,82,0,0,0,0,,0
BI6516|Resident|standard|Bonus|5|POINT_ROW,BI6516,Resident,5,POINT_ROW,p_draw_percent,113,113,0,0,0,0,,0
BI6516|Resident|standard|Bonus|4|POINT_ROW,BI6516,Resident,4,POINT_ROW,p_draw_percent,92,92,0,0,0,0,,0
BI6516|Resident|standard|Bonus|2|POINT_ROW,BI6516,Resident,2,POINT_ROW,p_draw_percent,121,121,0,0,0,0,,0
BI6516|Resident|standard|Bonus|1|POINT_ROW,BI6516,Resident,1,POINT_ROW,p_draw_percent,150,150,0,0,0,0,,0
BI6516|Resident|standard|Bonus|0|POINT_ROW,BI6516,Resident,0,POINT_ROW,p_draw_percent,193,193,0,0,0,0,,0
BI6528|Resident|standard|Bonus|20|POINT_ROW,BI6528,Resident,20,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6528|Resident|standard|Bonus|19|POINT_ROW,BI6528,Resident,19,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6528|Resident|standard|Bonus|17|POINT_ROW,BI6528,Resident,17,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6528|Resident|standard|Bonus|16|POINT_ROW,BI6528,Resident,16,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6528|Resident|standard|Bonus|13|POINT_ROW,BI6528,Resident,13,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6528|Resident|standard|Bonus|12|POINT_ROW,BI6528,Resident,12,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6528|Resident|standard|Bonus|10|POINT_ROW,BI6528,Resident,10,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6528|Resident|standard|Bonus|9|POINT_ROW,BI6528,Resident,9,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6528|Resident|standard|Bonus|8|POINT_ROW,BI6528,Resident,8,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6528|Resident|standard|Bonus|7|POINT_ROW,BI6528,Resident,7,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6528|Resident|standard|Bonus|6|POINT_ROW,BI6528,Resident,6,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6528|Resident|standard|Bonus|5|POINT_ROW,BI6528,Resident,5,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6528|Resident|standard|Bonus|4|POINT_ROW,BI6528,Resident,4,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BI6528|Resident|standard|Bonus|3|POINT_ROW,BI6528,Resident,3,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6528|Resident|standard|Bonus|2|POINT_ROW,BI6528,Resident,2,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6528|Resident|standard|Bonus|1|POINT_ROW,BI6528,Resident,1,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BI6528|Resident|standard|Bonus|0|POINT_ROW,BI6528,Resident,0,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
BI6529|Resident|standard|Bonus|14|POINT_ROW,BI6529,Resident,14,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6529|Resident|standard|Bonus|10|POINT_ROW,BI6529,Resident,10,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6529|Resident|standard|Bonus|8|POINT_ROW,BI6529,Resident,8,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6529|Resident|standard|Bonus|7|POINT_ROW,BI6529,Resident,7,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6529|Resident|standard|Bonus|6|POINT_ROW,BI6529,Resident,6,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6529|Resident|standard|Bonus|5|POINT_ROW,BI6529,Resident,5,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6529|Resident|standard|Bonus|2|POINT_ROW,BI6529,Resident,2,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6529|Resident|standard|Bonus|1|POINT_ROW,BI6529,Resident,1,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BI6529|Resident|standard|Bonus|0|POINT_ROW,BI6529,Resident,0,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BI6531|Resident|standard|Bonus|24|POINT_ROW,BI6531,Resident,24,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6531|Resident|standard|Bonus|23|POINT_ROW,BI6531,Resident,23,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6531|Resident|standard|Bonus|22|POINT_ROW,BI6531,Resident,22,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6531|Resident|standard|Bonus|21|POINT_ROW,BI6531,Resident,21,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6531|Resident|standard|Bonus|20|POINT_ROW,BI6531,Resident,20,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6531|Resident|standard|Bonus|19|POINT_ROW,BI6531,Resident,19,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6531|Resident|standard|Bonus|18|POINT_ROW,BI6531,Resident,18,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6531|Resident|standard|Bonus|16|POINT_ROW,BI6531,Resident,16,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6531|Resident|standard|Bonus|14|POINT_ROW,BI6531,Resident,14,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6531|Resident|standard|Bonus|13|POINT_ROW,BI6531,Resident,13,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6531|Resident|standard|Bonus|12|POINT_ROW,BI6531,Resident,12,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6531|Resident|standard|Bonus|11|POINT_ROW,BI6531,Resident,11,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6531|Resident|standard|Bonus|10|POINT_ROW,BI6531,Resident,10,POINT_ROW,p_draw_percent,15,15,0,0,0,0,,0
BI6531|Resident|standard|Bonus|9|POINT_ROW,BI6531,Resident,9,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BI6531|Resident|standard|Bonus|8|POINT_ROW,BI6531,Resident,8,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BI6531|Resident|standard|Bonus|7|POINT_ROW,BI6531,Resident,7,POINT_ROW,p_draw_percent,21,21,0,0,0,0,,0
BI6531|Resident|standard|Bonus|6|POINT_ROW,BI6531,Resident,6,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BI6531|Resident|standard|Bonus|5|POINT_ROW,BI6531,Resident,5,POINT_ROW,p_draw_percent,30,30,0,0,0,0,,0
BI6531|Resident|standard|Bonus|4|POINT_ROW,BI6531,Resident,4,POINT_ROW,p_draw_percent,28,28,0,0,0,0,,0
BI6531|Resident|standard|Bonus|2|POINT_ROW,BI6531,Resident,2,POINT_ROW,p_draw_percent,30,30,0,0,0,0,,0
BI6531|Resident|standard|Bonus|1|POINT_ROW,BI6531,Resident,1,POINT_ROW,p_draw_percent,50,50,0,0,0,0,,0
BI6531|Resident|standard|Bonus|0|POINT_ROW,BI6531,Resident,0,POINT_ROW,p_draw_percent,62,62,0,0,0,0,,0
BI6532|Resident|standard|Bonus|21|POINT_ROW,BI6532,Resident,21,POINT_ROW,p_draw_percent,1,1,0,0,0,0,,0
BI6532|Resident|standard|Bonus|20|POINT_ROW,BI6532,Resident,20,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6532|Resident|standard|Bonus|19|POINT_ROW,BI6532,Resident,19,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6532|Resident|standard|Bonus|18|POINT_ROW,BI6532,Resident,18,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6532|Resident|standard|Bonus|17|POINT_ROW,BI6532,Resident,17,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6532|Resident|standard|Bonus|16|POINT_ROW,BI6532,Resident,16,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6532|Resident|standard|Bonus|15|POINT_ROW,BI6532,Resident,15,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6532|Resident|standard|Bonus|14|POINT_ROW,BI6532,Resident,14,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6532|Resident|standard|Bonus|13|POINT_ROW,BI6532,Resident,13,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6532|Resident|standard|Bonus|12|POINT_ROW,BI6532,Resident,12,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6532|Resident|standard|Bonus|11|POINT_ROW,BI6532,Resident,11,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6532|Resident|standard|Bonus|10|POINT_ROW,BI6532,Resident,10,POINT_ROW,p_draw_percent,10,10,0,0,0,0,,0
BI6532|Resident|standard|Bonus|9|POINT_ROW,BI6532,Resident,9,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
BI6532|Resident|standard|Bonus|6|POINT_ROW,BI6532,Resident,6,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
BI6532|Resident|standard|Bonus|4|POINT_ROW,BI6532,Resident,4,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
BI6532|Resident|standard|Bonus|3|POINT_ROW,BI6532,Resident,3,POINT_ROW,p_draw_percent,17,17,0,0,0,0,,0
BI6532|Resident|standard|Bonus|2|POINT_ROW,BI6532,Resident,2,POINT_ROW,p_draw_percent,22,22,0,0,0,0,,0
BI6532|Resident|standard|Bonus|1|POINT_ROW,BI6532,Resident,1,POINT_ROW,p_draw_percent,14,14,0,0,0,0,,0
BI6532|Resident|standard|Bonus|0|POINT_ROW,BI6532,Resident,0,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
BI6534|Resident|standard|Bonus|26|POINT_ROW,BI6534,Resident,26,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6534|Resident|standard|Bonus|25|POINT_ROW,BI6534,Resident,25,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6534|Resident|standard|Bonus|23|POINT_ROW,BI6534,Resident,23,POINT_ROW,p_draw_percent,13,13,0,0,0,0,,0
BI6534|Resident|standard|Bonus|22|POINT_ROW,BI6534,Resident,22,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6534|Resident|standard|Bonus|20|POINT_ROW,BI6534,Resident,20,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6534|Resident|standard|Bonus|19|POINT_ROW,BI6534,Resident,19,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6534|Resident|standard|Bonus|18|POINT_ROW,BI6534,Resident,18,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6534|Resident|standard|Bonus|17|POINT_ROW,BI6534,Resident,17,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6534|Resident|standard|Bonus|16|POINT_ROW,BI6534,Resident,16,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6534|Resident|standard|Bonus|15|POINT_ROW,BI6534,Resident,15,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6534|Resident|standard|Bonus|14|POINT_ROW,BI6534,Resident,14,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6534|Resident|standard|Bonus|13|POINT_ROW,BI6534,Resident,13,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BI6534|Resident|standard|Bonus|12|POINT_ROW,BI6534,Resident,12,POINT_ROW,p_draw_percent,16,16,0,0,0,0,,0
BI6534|Resident|standard|Bonus|11|POINT_ROW,BI6534,Resident,11,POINT_ROW,p_draw_percent,19,19,0,0,0,0,,0
BI6534|Resident|standard|Bonus|10|POINT_ROW,BI6534,Resident,10,POINT_ROW,p_draw_percent,27,27,0,0,0,0,,0
BI6534|Resident|standard|Bonus|9|POINT_ROW,BI6534,Resident,9,POINT_ROW,p_draw_percent,45,45,0,0,0,0,,0
BI6534|Resident|standard|Bonus|7|POINT_ROW,BI6534,Resident,7,POINT_ROW,p_draw_percent,47,47,0,0,0,0,,0
BI6534|Resident|standard|Bonus|6|POINT_ROW,BI6534,Resident,6,POINT_ROW,p_draw_percent,54,54,0,0,0,0,,0
BI6534|Resident|standard|Bonus|5|POINT_ROW,BI6534,Resident,5,POINT_ROW,p_draw_percent,68,68,0,0,0,0,,0
BI6534|Resident|standard|Bonus|4|POINT_ROW,BI6534,Resident,4,POINT_ROW,p_draw_percent,60,60,0,0,0,0,,0
BI6534|Resident|standard|Bonus|3|POINT_ROW,BI6534,Resident,3,POINT_ROW,p_draw_percent,74,74,0,0,0,0,,0
BI6534|Resident|standard|Bonus|2|POINT_ROW,BI6534,Resident,2,POINT_ROW,p_draw_percent,72,72,0,0,0,0,,0
BI6535|Resident|standard|Bonus|25|POINT_ROW,BI6535,Resident,25,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6535|Resident|standard|Bonus|24|POINT_ROW,BI6535,Resident,24,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6535|Resident|standard|Bonus|23|POINT_ROW,BI6535,Resident,23,POINT_ROW,p_draw_percent,9,9,0,0,0,0,,0
BI6535|Resident|standard|Bonus|22|POINT_ROW,BI6535,Resident,22,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6535|Resident|standard|Bonus|21|POINT_ROW,BI6535,Resident,21,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6535|Resident|standard|Bonus|20|POINT_ROW,BI6535,Resident,20,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6535|Resident|standard|Bonus|19|POINT_ROW,BI6535,Resident,19,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6535|Resident|standard|Bonus|18|POINT_ROW,BI6535,Resident,18,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6535|Resident|standard|Bonus|17|POINT_ROW,BI6535,Resident,17,POINT_ROW,p_draw_percent,7,7,0,0,0,0,,0
BI6535|Resident|standard|Bonus|15|POINT_ROW,BI6535,Resident,15,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6535|Resident|standard|Bonus|14|POINT_ROW,BI6535,Resident,14,POINT_ROW,p_draw_percent,12,12,0,0,0,0,,0
BI6535|Resident|standard|Bonus|13|POINT_ROW,BI6535,Resident,13,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
BI6535|Resident|standard|Bonus|10|POINT_ROW,BI6535,Resident,10,POINT_ROW,p_draw_percent,24,24,0,0,0,0,,0
BI6535|Resident|standard|Bonus|9|POINT_ROW,BI6535,Resident,9,POINT_ROW,p_draw_percent,44,44,0,0,0,0,,0
BI6535|Resident|standard|Bonus|8|POINT_ROW,BI6535,Resident,8,POINT_ROW,p_draw_percent,49,49,0,0,0,0,,0
BI6535|Resident|standard|Bonus|7|POINT_ROW,BI6535,Resident,7,POINT_ROW,p_draw_percent,54,54,0,0,0,0,,0
BI6535|Resident|standard|Bonus|6|POINT_ROW,BI6535,Resident,6,POINT_ROW,p_draw_percent,66,66,0,0,0,0,,0
BI6535|Resident|standard|Bonus|5|POINT_ROW,BI6535,Resident,5,POINT_ROW,p_draw_percent,54,54,0,0,0,0,,0
BI6535|Resident|standard|Bonus|4|POINT_ROW,BI6535,Resident,4,POINT_ROW,p_draw_percent,58,58,0,0,0,0,,0
BI6535|Resident|standard|Bonus|2|POINT_ROW,BI6535,Resident,2,POINT_ROW,p_draw_percent,73,73,0,0,0,0,,0
BI6535|Resident|standard|Bonus|1|POINT_ROW,BI6535,Resident,1,POINT_ROW,p_draw_percent,75,75,0,0,0,0,,0
BI6535|Resident|standard|Bonus|0|POINT_ROW,BI6535,Resident,0,POINT_ROW,p_draw_percent,113,113,0,0,0,0,,0
BI6536|Resident|standard|Bonus|13|POINT_ROW,BI6536,Resident,13,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6536|Resident|standard|Bonus|11|POINT_ROW,BI6536,Resident,11,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6536|Resident|standard|Bonus|8|POINT_ROW,BI6536,Resident,8,POINT_ROW,p_draw_percent,6,6,0,0,0,0,,0
BI6536|Resident|standard|Bonus|6|POINT_ROW,BI6536,Resident,6,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
BI6536|Resident|standard|Bonus|4|POINT_ROW,BI6536,Resident,4,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6536|Resident|standard|Bonus|3|POINT_ROW,BI6536,Resident,3,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BI6536|Resident|standard|Bonus|2|POINT_ROW,BI6536,Resident,2,POINT_ROW,p_draw_percent,18,18,0,0,0,0,,0
BI6536|Resident|standard|Bonus|1|POINT_ROW,BI6536,Resident,1,POINT_ROW,p_draw_percent,23,23,0,0,0,0,,0
BI6536|Resident|standard|Bonus|0|POINT_ROW,BI6536,Resident,0,POINT_ROW,p_draw_percent,31,31,0,0,0,0,,0
BI6537|Resident|standard|Bonus|24|POINT_ROW,BI6537,Resident,24,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6537|Resident|standard|Bonus|23|POINT_ROW,BI6537,Resident,23,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6537|Resident|standard|Bonus|21|POINT_ROW,BI6537,Resident,21,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6537|Resident|standard|Bonus|20|POINT_ROW,BI6537,Resident,20,POINT_ROW,p_draw_percent,4,4,0,0,0,0,,0
BI6537|Resident|standard|Bonus|19|POINT_ROW,BI6537,Resident,19,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6537|Resident|standard|Bonus|18|POINT_ROW,BI6537,Resident,18,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6537|Resident|standard|Bonus|17|POINT_ROW,BI6537,Resident,17,POINT_ROW,p_draw_percent,2,2,0,0,0,0,,0
BI6537|Resident|standard|Bonus|16|POINT_ROW,BI6537,Resident,16,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6537|Resident|standard|Bonus|15|POINT_ROW,BI6537,Resident,15,POINT_ROW,p_draw_percent,3,3,0,0,0,0,,0
BI6537|Resident|standard|Bonus|14|POINT_ROW,BI6537,Resident,14,POINT_ROW,p_draw_percent,11,11,0,0,0,0,,0
BI6537|Resident|standard|Bonus|13|POINT_ROW,BI6537,Resident,13,POINT_ROW,p_draw_percent,8,8,0,0,0,0,,0
BI6537|Resident|standard|Bonus|12|POINT_ROW,BI6537,Resident,12,POINT_ROW,p_draw_percent,5,5,0,0,0,0,,0
BI6537|Resident|standard|Bonus|8|POINT_ROW,BI6537,Resident,8,POINT_ROW,p_draw_percent,20,20,0,0,0,0,,0
BI6537|Resident|standard|Bonus|7|POINT_ROW,BI6537,Resident,7,POINT_ROW,p_draw_percent,20,20,0,0,0,0,,0
