slug,draw_name,master_hunt_type_id,hunt_id,hunt_code,hunt_name,hunt_category_name,species_subtype_name,quota_quantity,resident_quota_quantity,nonresident_quota_quantity,point,preference_point,participant_count,successful_count,successful_by_regular_round_count,successful_by_max_point_round_count,residency_type_id,is_youth,is_historical_data
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,5.0,5.0,5,5,5,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,0.0,0.0,8,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,0.0,0.0,101,15,15,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,1.0,1.0,4,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,7.0,7.0,1,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,1.0,1.0,3,3,3,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,5.0,5.0,1,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,3.0,3.0,7,7,7,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,0.0,0.0,7,7,7,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1190,DB1510,Monroe,General-Season,General Buck Deer,180,132,15,1.0,1.0,2,2,2,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,0.0,0.0,1,1,1,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,2.0,2.0,5,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,2.0,2.0,14,14,14,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,1.0,1.0,6,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,4.0,4.0,0,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,4.0,4.0,4,4,4,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,5.0,5.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,0.0,0.0,45,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,3.0,3.0,6,6,6,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,1.0,1.0,34,24,24,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,6.0,6.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,7.0,7.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,0.0,0.0,7,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,0.0,0.0,2,2,2,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1191,DB1511,Mt Dutton,General-Season,General Buck Deer,53,45,5,10.0,10.0,1,1,1,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,0.0,0.0,8,8,8,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,1.0,1.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,1.0,1.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,5.0,5.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,2.0,2.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,3.0,3.0,2,2,2,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,1.0,1.0,16,16,16,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,0.0,0.0,133,130,130,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,2.0,2.0,6,6,6,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,10.0,10.0,0,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,0.0,0.0,12,12,12,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1192,DB1512,Nine Mile,General-Season,General Buck Deer,201,170,19,3.0,3.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,0.0,0.0,18,18,18,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,4.0,4.0,0,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,1.0,1.0,3,3,3,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,1.0,1.0,85,82,82,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,0.0,0.0,2,2,2,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,2.0,2.0,14,14,14,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,0.0,0.0,465,364,364,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,1.0,1.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,2.0,2.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,2.0,2.0,1,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,0.0,0.0,14,14,14,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,3.0,3.0,5,5,5,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1193,DB1513,North Slope,General-Season,General Buck Deer,513,424,47,5.0,5.0,1,1,1,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,1.0,1.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,3.0,3.0,4,4,4,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,2.0,2.0,7,7,7,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,0.0,0.0,4,4,4,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,4.0,4.0,0,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,1.0,1.0,42,41,41,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,1.0,1.0,0,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,0.0,0.0,8,8,8,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1194,DB1514,Ogden,General-Season,General Buck Deer,438,377,42,0.0,0.0,388,354,354,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,3.0,3.0,22,22,22,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,7.0,7.0,2,2,2,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,0.0,0.0,36,4,4,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,0.0,0.0,348,19,19,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,2.0,2.0,13,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,0.0,0.0,40,40,40,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,6.0,6.0,17,17,17,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,2.0,2.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,1.0,1.0,17,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,3.0,3.0,11,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,0.0,0.0,5,5,5,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,8.0,8.0,2,2,2,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,2.0,2.0,118,114,114,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,1.0,1.0,2,2,2,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,5.0,5.0,1,1,1,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,4.0,4.0,11,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,4.0,4.0,2,2,2,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,1.0,1.0,264,156,156,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1195,DB1516,Panguitch Lake,General-Season,General Buck Deer,410,295,33,5.0,5.0,22,12,12,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,3.0,3.0,1,1,1,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,4.0,4.0,19,19,19,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,0.0,0.0,25,25,25,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,0.0,0.0,324,37,37,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,7.0,7.0,3,3,3,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,5.0,5.0,1,1,1,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,1.0,1.0,245,242,242,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,0.0,0.0,20,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,2.0,2.0,14,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,3.0,3.0,33,32,32,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,0.0,0.0,1,1,1,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,1.0,1.0,1,1,1,0,2,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,2.0,2.0,33,33,33,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,5.0,5.0,5,5,5,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,3.0,3.0,13,2,2,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,4.0,4.0,7,7,7,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,8.0,8.0,3,3,3,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,1.0,1.0,27,0,0,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,2.0,2.0,1,1,1,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1196,DB1517,Pine Valley,General-Season,General Buck Deer,430,341,38,6.0,6.0,6,6,6,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,7.0,7.0,1,1,1,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,5.0,5.0,2,2,2,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,0.0,0.0,353,244,244,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,0.0,0.0,35,12,12,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,6.0,6.0,2,2,2,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,3.0,3.0,3,3,3,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,2.0,2.0,4,4,4,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,3.0,3.0,17,17,17,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,4.0,4.0,5,5,5,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,0.0,0.0,24,24,24,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,6.0,6.0,6,6,6,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,4.0,4.0,6,6,6,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,1.0,1.0,169,168,168,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,1.0,1.0,23,23,23,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,2.0,2.0,31,31,31,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1197,DB1518,Boulder/Kaiparowits,General-Season,General Buck Deer,557,457,51,1.0,1.0,4,4,4,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,6.0,6.0,0,0,0,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,4.0,4.0,2,2,2,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,0.0,0.0,12,12,12,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,1.0,1.0,6,6,6,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,3.0,3.0,12,12,12,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,4.0,4.0,4,4,4,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,1.0,1.0,10,5,5,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,3.0,3.0,2,2,2,0,2,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,2.0,2.0,57,57,57,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,1.0,1.0,124,74,74,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,9.0,9.0,1,1,1,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,2.0,2.0,2,2,2,0,1,True,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,0.0,0.0,190,3,3,0,1,False,False
2026_big_game_05_general_season_buck_deer,Big Game,5,1198,DB1519,Fishlake,General-Season,General Buck Deer,193,148,17,5.0,5.0,0,0,0,0,1,False,False
