year,model_year,hunt_code,hunt_name,species,hunt_type,draw_design,residency,applicants_total,bonus_permits,regular_permits,permits_total,success_ratio,success_rate,record_type,source_file,source_scope,source_pdf_page
2021,2022,BR1011,Book Cliffs - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,42,13,13,26,1 in 1.6,62.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,4
2021,2022,BR1011,Book Cliffs - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,5,0,2,2,1 in 2.5,40,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,4
2021,2022,BR1012,La Sal - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,112,7,7,14,1 in 8.0,12.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,5
2021,2022,BR1012,La Sal - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,4,0,1,1,1 in 4.0,25,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,5
2021,2022,BR1013,San Juan - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,58,3,2,5,1 in 11.6,8.62068966,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,6
2021,2022,BR1013,San Juan - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,6
2021,2022,BR1015,Book Cliffs - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,7
2021,2022,BR1015,Book Cliffs - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,14,1,1,2,1 in 7.0,14.28571429,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,7
2021,2022,BR1016,San Juan - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,8
2021,2022,BR1016,San Juan - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,14,1,1,2,1 in 7.0,14.28571429,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,8
2021,2022,BR1017,La Sal - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Resident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,9
2021,2022,BR1017,La Sal - Pursuit,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,15,1,1,2,1 in 7.5,13.33333333,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,9
2021,2022,BR7000,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,126,5,4,9,1 in 14.0,7.14285714,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,10
2021,2022,BR7000,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,18,0,1,1,1 in 18.0,5.55555556,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,10
2021,2022,BR7001,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,239,20,20,40,1 in 6.0,16.66666667,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,11
2021,2022,BR7001,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,40,2,2,4,1 in 10.0,10,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,11
2021,2022,BR7003,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,98,9,8,17,1 in 5.8,17.24137931,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,12
2021,2022,BR7003,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,12,0,1,1,1 in 12.0,8.33333333,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,12
2021,2022,BR7004,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,193,7,6,13,1 in 14.8,6.75675676,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,13
2021,2022,BR7004,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,13
2021,2022,BR7005,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,143,6,5,11,1 in 13.0,7.69230769,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,14
2021,2022,BR7005,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,9,0,1,1,1 in 9.0,11.11111111,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,14
2021,2022,BR7007,"Fillmore, Pahvant - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,17,0,1,1,1 in 17.0,5.88235294,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,15
2021,2022,BR7007,"Fillmore, Pahvant - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,15
2021,2022,BR7008,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,610,20,20,40,1 in 15.3,6.53594771,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,16
2021,2022,BR7008,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,88,2,1,3,1 in 29.3,3.41296928,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,16
2021,2022,BR7009,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,11,2,1,3,1 in 3.7,27.02702703,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,17
2021,2022,BR7009,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,17
2021,2022,BR7010,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,55,5,4,9,1 in 6.1,16.39344262,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,18
2021,2022,BR7010,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,18
2021,2022,BR7011,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,28,2,1,3,1 in 9.3,10.75268817,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,19
2021,2022,BR7011,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,19
2021,2022,BR7012,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,94,13,13,26,1 in 3.6,27.77777778,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,20
2021,2022,BR7012,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,18,1,1,2,1 in 9.0,11.11111111,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,20
2021,2022,BR7013,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,46,2,2,4,1 in 11.5,8.69565217,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,21
2021,2022,BR7013,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,21
2021,2022,BR7014,San Juan - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,390,20,20,40,1 in 9.8,10.20408163,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,22
2021,2022,BR7014,San Juan - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,55,2,1,3,1 in 18.3,5.46448087,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,22
2021,2022,BR7015,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,86,6,5,11,1 in 7.8,12.82051282,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,23
2021,2022,BR7015,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,16,0,1,1,1 in 16.0,6.25,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,23
2021,2022,BR7016,"Wasatch Mtns, West-central - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,234,17,17,34,1 in 6.9,14.49275362,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,24
2021,2022,BR7016,"Wasatch Mtns, West-central - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,13,2,1,3,1 in 4.3,23.25581395,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,24
2021,2022,BR7017,Cache/ogden - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,56,0,1,1,1 in 56.0,1.78571429,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,25
2021,2022,BR7017,Cache/ogden - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,25
2021,2022,BR7018,"Kamas/north Slope, Summit - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,55,4,3,7,1 in 7.9,12.65822785,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,26
2021,2022,BR7018,"Kamas/north Slope, Summit - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,26
2021,2022,BR7100,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,147,5,4,9,1 in 16.3,6.13496933,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,27
2021,2022,BR7100,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,6,0,1,1,1 in 6.0,16.66666667,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,27
2021,2022,BR7101,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,101,7,7,14,1 in 7.2,13.88888889,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,28
2021,2022,BR7101,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,8,0,1,1,1 in 8.0,12.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,28
2021,2022,BR7102,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,40,1,1,2,1 in 20.0,5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,29
2021,2022,BR7102,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,29
2021,2022,BR7104,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,209,6,6,12,1 in 17.4,5.74712644,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,30
2021,2022,BR7104,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,5,0,1,1,1 in 5.0,20,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,30
2021,2022,BR7105,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,283,7,6,13,1 in 21.8,4.58715596,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,31
2021,2022,BR7105,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,31
2021,2022,BR7106,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,291,5,5,10,1 in 29.1,3.43642612,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,32
2021,2022,BR7106,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,8,0,1,1,1 in 8.0,12.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,32
2021,2022,BR7108,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,227,13,12,25,1 in 9.1,10.98901099,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,33
2021,2022,BR7108,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,22,1,1,2,1 in 11.0,9.09090909,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,33
2021,2022,BR7109,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,22,2,1,3,1 in 7.3,13.69863014,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,34
2021,2022,BR7109,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,34
2021,2022,BR7110,Nine Mile - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,79,7,6,13,1 in 6.1,16.39344262,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,35
2021,2022,BR7110,Nine Mile - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,2,0,1,1,1 in 2.0,50,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,35
2021,2022,BR7111,"North Slope, Three Corners/west Daggett - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,54,2,1,3,1 in 18.0,5.55555556,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,36
2021,2022,BR7111,"North Slope, Three Corners/west Daggett - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,36
2021,2022,BR7112,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,41,2,2,4,1 in 10.3,9.70873786,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,37
2021,2022,BR7112,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,37
2021,2022,BR7113,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,28,2,1,3,1 in 9.3,10.75268817,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,38
2021,2022,BR7113,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,38
2021,2022,BR7114,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,148,9,9,18,1 in 8.2,12.19512195,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,39
2021,2022,BR7114,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,14,1,1,2,1 in 7.0,14.28571429,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,39
2021,2022,BR7115,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,103,2,2,4,1 in 25.8,3.87596899,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,40
2021,2022,BR7115,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,40
2021,2022,BR7116,San Juan - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,184,13,12,25,1 in 7.4,13.51351351,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,41
2021,2022,BR7116,San Juan - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,13,1,1,2,1 in 6.5,15.38461538,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,41
2021,2022,BR7117,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,124,5,4,9,1 in 13.8,7.24637681,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,42
2021,2022,BR7117,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,42
2021,2022,BR7118,"South Slope, Yellowstone - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,76,3,3,6,1 in 12.7,7.87401575,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,43
2021,2022,BR7118,"South Slope, Yellowstone - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,43
2021,2022,BR7119,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,165,3,2,5,1 in 33.0,3.03030303,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,44
2021,2022,BR7119,"Wasatch Mtns, Avintaquin/currant Creek - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,44
2021,2022,BR7120,"Wasatch Mtns, West-central - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,512,11,10,21,1 in 24.4,4.09836066,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,45
2021,2022,BR7120,"Wasatch Mtns, West-central - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,19,0,1,1,1 in 19.0,5.26315789,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,45
2021,2022,BR7121,Cache/ogden - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,35,0,1,1,1 in 35.0,2.85714286,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,46
2021,2022,BR7121,Cache/ogden - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,46
2021,2022,BR7122,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,79,3,3,6,1 in 13.2,7.57575758,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,47
2021,2022,BR7122,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,47
2021,2022,BR7123,"Kamas/north Slope, Summit - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,131,4,4,8,1 in 16.4,6.09756098,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,48
2021,2022,BR7123,"Kamas/north Slope, Summit - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,48
2021,2022,BR7200,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,122,3,3,6,1 in 20.3,4.92610837,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,49
2021,2022,BR7200,Beaver - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,49
2021,2022,BR7201,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,104,7,7,14,1 in 7.4,13.51351351,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,50
2021,2022,BR7201,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,14,0,1,1,1 in 14.0,7.14285714,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,50
2021,2022,BR7203,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,121,5,5,10,1 in 12.1,8.26446281,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,51
2021,2022,BR7203,"Central Mtns, Manti-north - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,5,0,1,1,1 in 5.0,20,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,51
2021,2022,BR7204,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,210,7,6,13,1 in 16.2,6.17283951,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,52
2021,2022,BR7204,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,11,0,1,1,1 in 11.0,9.09090909,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,52
2021,2022,BR7205,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,160,2,2,4,1 in 40.0,2.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,53
2021,2022,BR7205,"Central Mtns, Nebo - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,53
2021,2022,BR7207,"Fillmore, Pahvant - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,24,0,1,1,1 in 24.0,4.16666667,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,54
2021,2022,BR7207,"Fillmore, Pahvant - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,54
2021,2022,BR7208,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,240,3,3,6,1 in 40.0,2.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,55
2021,2022,BR7208,La Sal - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,55
2021,2022,BR7209,Monroe - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,49,0,1,1,1 in 49.0,2.04081633,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,56
2021,2022,BR7209,Monroe - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,56
2021,2022,BR7210,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,21,1,1,2,1 in 10.5,9.52380952,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,57
2021,2022,BR7210,Mt Dutton - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,57
2021,2022,BR7211,Nine Mile - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,75,13,12,25,1 in 3.0,33.33333333,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,58
2021,2022,BR7211,Nine Mile - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,16,1,1,2,1 in 8.0,12.5,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,58
2021,2022,BR7212,"North Slope, Three Corners/west Daggett - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,20,1,1,2,1 in 10.0,10,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,59
2021,2022,BR7212,"North Slope, Three Corners/west Daggett - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,59
2021,2022,BR7213,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,56,4,4,8,1 in 7.0,14.28571429,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,60
2021,2022,BR7213,Panguitch Lake/zion - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,60
2021,2022,BR7214,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Resident,20,2,1,3,1 in 6.7,14.92537313,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,61
2021,2022,BR7214,Paunsaugunt - Any Legal Weapon,BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,61
2021,2022,BR7215,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,90,4,4,8,1 in 11.3,8.84955752,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,62
2021,2022,BR7215,"Plateau, Boulder/kaiparowits - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,5,0,1,1,1 in 5.0,20,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,62
2021,2022,BR7216,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Resident,78,2,2,4,1 in 19.5,5.12820513,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,63
2021,2022,BR7216,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",BLACK_BEAR,BEAR,BONUS_POINT,Nonresident,0,0,0,0,N/A,,hunt_total_draw_result,2021 Bear Draw Results.pdf,BEAR,63
