year,forecast_year,hunt_code,hunt_name,species,sportsman_species,sex_type,hunt_type,hunt_class,residency,points,draw_pool,sportsman_source_year,sportsman_permit_count,sportsman_applicants,sportsman_odds_text,sportsman_odds_denominator,p_sportsman_draw,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,source_years_used,source_year_count,latest_source_year,earliest_source_year,source_dataset,model_strategy,draw_system_type,sportsman_valid,sportsman_model_note,draw_outlook,sportsman_residency_scope,sportsman_source_file,season_dates,weapon,algorithm_status,target_scope,modeled_by_engine,reason,model_version,rule_version,public_permits_2025,public_permits_2026,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,applicants_above,applicants_at_level,p_draw_mean,p_max_pool_mean,p_random_mean,point_pool_zone,quota_source_status,quota_source_year,quota_source_file,quota_2026_total,quota_2026_max_pool,quota_2026_random_pool,projected_2026_max_cutoff_point,projected_2026_random_pool_start_point,is_2026_max_point_pool,is_2026_mixed_cutoff,is_2026_random_pool,data_cutoff_date,reason_codes,applicant_rollover_source_year,retention_rate_raw,retention_rate_smoothed,forecast_applicants_at_level,forecast_applicants_above,rolled_forward_total_applicants,status,trend,bear_draw_subtype,permit_availability_type,harvest_objective_unit_count,harvest_objective_take_quota,harvest_objective_remaining_quota,harvest_objective_status,unit_status,availability_reason,probability_model,rule_status,p_availability,availability_pct,closure_risk,sellout_or_closure_risk,p_bonus_pool_pct,p_random_pool_pct,bear_bonus_valid,bear_bonus_note,availability_status,data_quality_flags,guaranteed_at_2025,guaranteed_at_2026,random_draw_odds_2026,gap,delta_gap,permit_type,permit_status,season_start,season_end,season_status,unit_name,closure_reason,preference_model_valid,preference_model_note,bonus_special_valid,bonus_special_note,private_lands_allocation_valid,private_lands_allocation_note,permits_allotted,permits_remaining,permits_sold,permits_sold_or_used,allocation_status,sellout_risk,sale_date,unit,private_land_only_flag,turkey_bonus_valid,turkey_bonus_note
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,0,standard,,,,,,,0.001610,0.161,0.000000,0.001610,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,0.161,,,,,25,24,0.161,24,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,1,standard,,,,,,,0.003221,0.322,0.000000,0.003221,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,0.322,,,,,25,24,0.322,23,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,2,standard,,,,,,,0.019324,1.932,0.000000,0.019324,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,52,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,1.932,,,,,25,24,1.932,22,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,3,standard,,,,,,,0.038647,3.865,0.000000,0.038647,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,46,6,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.865,,,,,25,24,3.865,21,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,4,standard,,,,,,,0.048309,4.831,0.000000,0.048309,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,4.831,,,,,25,24,4.831,20,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,5,standard,,,,,,,0.038647,3.865,0.000000,0.038647,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,36,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.865,,,,,25,24,3.865,19,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,6,standard,,,,,,,0.011272,1.127,0.000000,0.011272,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,1.127,,,,,25,24,1.127,18,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,7,standard,,,,,,,0.025765,2.576,0.000000,0.025765,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,2.576,,,,,25,24,2.576,17,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,8,standard,,,,,,,0.057971,5.797,0.000000,0.057971,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,29,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,5.797,,,,,25,24,5.797,16,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,9,standard,,,,,,,0.048309,4.831,0.000000,0.048309,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,26,3,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,4.831,,,,,25,24,4.831,15,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,10,standard,,,,,,,0.053140,5.314,0.000000,0.053140,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,23,3,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,5.314,,,,,25,24,5.314,14,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,11,standard,,,,,,,0.038647,3.865,0.000000,0.038647,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.865,,,,,25,24,3.865,13,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,12,standard,,,,,,,0.020934,2.093,0.000000,0.020934,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,2.093,,,,,25,24,2.093,12,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,13,standard,,,,,,,0.022544,2.254,0.000000,0.022544,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,2.254,,,,,25,24,2.254,11,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,14,standard,,,,,,,0.048309,4.831,0.000000,0.048309,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,4.831,,,,,25,24,4.831,10,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,15,standard,,,,,,,0.103060,10.306,0.000000,0.103060,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,10.306,,,,,25,24,10.306,9,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,16,standard,,,,,,,0.109501,10.950,0.000000,0.109501,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,9,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,10.950,,,,,25,24,10.950,8,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,17,standard,,,,,,,0.057971,5.797,0.000000,0.057971,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,5.797,,,,,25,24,5.797,7,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,18,standard,,,,,,,0.030596,3.060,0.000000,0.030596,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.060,,,,,25,24,3.060,6,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,19,standard,,,,,,,0.032206,3.221,0.000000,0.032206,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.221,,,,,25,24,3.221,5,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,20,standard,,,,,,,0.033816,3.382,0.000000,0.033816,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.382,,,,,25,24,3.382,4,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,21,standard,,,,,,,0.035427,3.543,0.000000,0.035427,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.543,,,,,25,24,3.543,3,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,22,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,POINT CREEP DEFEAT,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,0.000,,,,,25,24,0.000,2,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,23,standard,,,,,,,0.038647,3.865,0.000000,0.038647,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,3.865,,,,,25,24,3.865,1,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,24,standard,,,,,,,0.040258,4.026,0.000000,0.040258,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,4.026,,,,,25,24,4.026,0,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3534,Little Red Creek CWMU,Elk,,Bull,CWMU,CWMU,Resident,25,standard,,,,,,,1.000000,100.000,1.000000,0.041868,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,GREEN LIGHT,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,2,2,,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,MAX POOL,RED,,,,,,,,,,,,,,,100.000,4.187,,,,,25,24,4.187,-1,-1,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Nonresident,,standard,,,,,,,,,,,,"2021,2022,2023,2024,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MODEL PENDING,,,,,IN_SCOPE_MODEL_PENDING,TARGET,False,"Public CWMU big-game permits use the Utah bonus model and only promote rows with proven public-draw source data, valid quota, and modeled bonus probabilities.",hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISSING_MULTIPLE_YEARS|MISSING_FORECAST_QUOTA,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,0,standard,,,,,,,0.096715,9.671,0.000000,0.096715,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,22,6,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,9.671,,,,,11,7,9.671,7,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,1,standard,,,,,,,0.127860,12.786,0.000000,0.127860,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,18,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,12.786,,,,,11,7,12.786,6,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,2,standard,,,,,,,0.096715,9.671,0.000000,0.096715,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,RANDOM POOL RELIANCE,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,16,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,9.671,,,,,11,7,9.671,5,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,3,standard,,,,,,,0.188512,18.851,0.000000,0.188512,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,13,3,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,18.851,,,,,11,7,18.851,4,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,4,standard,,,,,,,0.158459,15.846,0.000000,0.158459,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,15.846,,,,,11,7,15.846,3,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,5,standard,,,,,,,0.357353,35.735,0.000000,0.357353,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,35.735,,,,,11,7,35.735,2,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,6,standard,,,,,,,0.316987,31.699,0.000000,0.316987,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,BEHIND,RED,,,,,,,,,,,,,,,0.000,31.699,,,,,11,7,31.699,1,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
2026,2026,EB3536,Minnie Maud Ridge CWMU,Elk,,Bull,CWMU,CWMU,Resident,7,standard,,,,,,,0.623489,62.349,0.500000,0.246978,,"2022,2023,2025",5,2025,2021,predictive,bonus_special_phase6,BONUS_CWMU_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,Any Legal Weapon,MODELED_BONUS,TARGET,True,Modeled by engine.utah_draw_predictive.special_bonus.,hybrid_ml_v2.1.0,utah_bonus_special_v1.0.0,5,5,,3,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,ON EDGE,RED,,,,,,,,,,,,,,,50.000,24.698,,,,,11,7,24.698,0,-4,,,,,,,,,,TRUE,Forecasted from 2025 bonus ladder with Utah split rule.,,,,,,,,,,,,,
