source_name,source_file,hunt_code,source_hunt_name,source_species,source_sex_type,source_hunt_type,source_weapon,source_season,source_permits_res,source_permits_nr,source_permits_total,canonical_present,canonical_rows,canonical_hunt_names,canonical_species,canonical_sex_type,canonical_hunt_type,canonical_draw_design,canonical_weapon,canonical_season,canonical_permits_res_values,canonical_permits_nr_values,canonical_permits_total_values,canonical_boundary_id_values,status
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5021,"West Desert, Snake Valley",LE Buck Pronghorn,,Limited-Entry,,,23,3,26,True,36,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,23,3,26,246,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5024,Southwest Desert,LE Buck Pronghorn,,Limited-Entry,,,30,4,34,True,36,Southwest Desert,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,30,4,34,625,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5025,Beaver,LE Buck Pronghorn,,Limited-Entry,,,42,5,47,True,40,Beaver,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,42,5,47,628,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5026,"Book Cliffs, Bitter Creek",LE Buck Pronghorn,,Limited-Entry,,,49,6,55,True,36,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,49,6,55,667,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5027,"Book Cliffs, South",LE Buck Pronghorn,,Limited-Entry,,,34,4,38,True,36,"Book Cliffs, South",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,34,4,38,15,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5028,"Box Elder, Promontory",LE Buck Pronghorn,,Limited-Entry,,,14,2,16,True,28,"Box Elder, Promontory",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,14,2,16,24,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5029,"Box Elder, Puddle Valley",LE Buck Pronghorn,,Limited-Entry,,,14,2,16,True,34,"Box Elder, Puddle Valley",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,14,2,16,25,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5030,"Box Elder, Snowville",LE Buck Pronghorn,,Limited-Entry,,,28,3,31,True,30,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,28,3,31,27,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5031,"Box Elder, West",LE Buck Pronghorn,,Limited-Entry,,,30,3,33,True,34,"Box Elder, West",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,30,3,33,755,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5033,"Fillmore, Oak Creek South",LE Buck Pronghorn,,Limited-Entry,,,44,5,49,True,36,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,44,5,49,81,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5034,Kaiparowits,LE Buck Pronghorn,,Limited-Entry,,,2,0,2,True,16,Kaiparowits,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,97,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5035,"La Sal, Potash/South Cisco",LE Buck Pronghorn,,Limited-Entry,,,22,2,24,True,36,"La Sal, Potash/South Cisco",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,22,2,24,688,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5037,"Nine Mile, Anthro-Myton Bench",LE Buck Pronghorn,,Limited-Entry,,,87,9,96,True,36,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,87,9,96,129,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5038,"Nine Mile, Range Creek",LE Buck Pronghorn,,Limited-Entry,,,13,1,14,True,36,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,13,1,14,277,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5039,"North Slope, Summit",LE Buck Pronghorn,,Limited-Entry,,,15,2,17,True,36,"North Slope, Summit",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,15,2,17,138,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5040,"North Slope, Three Corners/West Daggett",LE Buck Pronghorn,,Limited-Entry,,,29,3,32,True,34,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,29,3,32,289,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5041,"Panguitch Lake/Zion, North",LE Buck Pronghorn,,Limited-Entry,,,21,2,23,True,36,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,21,2,23,718,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5042,Pine Valley,LE Buck Pronghorn,,Limited-Entry,,,20,2,22,True,34,Pine Valley,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,20,2,22,636,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5044,"San Juan, Hatch Point",LE Buck Pronghorn,,Limited-Entry,,,3,0,3,True,14,"San Juan, Hatch Point",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,3,0,3,186,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5045,"San Rafael, Desert",LE Buck Pronghorn,,Limited-Entry,,,7,1,8,True,36,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,443,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5046,"San Rafael, North",LE Buck Pronghorn,,Limited-Entry,,,59,6,65,True,46,"San Rafael, North",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,59,6,65,194,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5047,Diamond Mtn/Bonanza,LE Buck Pronghorn,,Limited-Entry,,,48,5,53,True,36,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,48,5,53,461,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5048,Vernal,LE Buck Pronghorn,,Limited-Entry,,,54,6,60,True,34,Vernal,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,54,6,60,208,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5049,Southwest Desert,LE Buck Pronghorn,,Limited-Entry,,,92,10,102,True,40,Southwest Desert,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,92,10,102,625,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5050,"West Desert, Riverbed",LE Buck Pronghorn,,Limited-Entry,,,72,8,80,True,38,"West Desert, Riverbed",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,72,8,80,244,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5051,"West Desert, Rush Valley",LE Buck Pronghorn,,Limited-Entry,,,32,4,36,True,36,"West Desert, Rush Valley",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,32,4,36,245,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5052,"West Desert, Snake Valley",LE Buck Pronghorn,,Limited-Entry,,,95,11,106,True,36,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,95,11,106,246,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5053,"Nine Mile, Range Creek",LE Buck Pronghorn,,Limited-Entry,,,4,0,4,True,10,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,0,4,277,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5054,"Panguitch Lake/Zion, North",LE Buck Pronghorn,,Limited-Entry,,,7,1,8,True,32,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,718,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5055,"San Rafael, Desert",LE Buck Pronghorn,,Limited-Entry,,,2,0,2,True,10,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,443,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5056,"San Rafael, North",LE Buck Pronghorn,,Limited-Entry,,,20,2,22,True,34,"San Rafael, North",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,20,2,22,194,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5059,"Nine Mile, Anthro-Myton Bench",LE Buck Pronghorn,,Limited-Entry,,,30,2,32,True,32,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,30,2,32,129,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5060,Diamond Mtn/Bonanza,LE Buck Pronghorn,,Limited-Entry,,,17,2,19,True,36,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,17,2,19,461,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5061,"Panguitch Lake/Zion, North",LE Buck Pronghorn,,Limited-Entry,,,7,1,8,True,26,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,718,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5062,Pine Valley,LE Buck Pronghorn,,Limited-Entry,,,7,1,8,True,26,Pine Valley,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,7,1,8,636,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5065,"Fillmore, Oak Creek South",LE Buck Pronghorn,,Limited-Entry,,,15,2,17,True,34,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,15,2,17,81,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5066,"North Slope, Three Corners/West Daggett",LE Buck Pronghorn,,Limited-Entry,,,10,1,11,True,20,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,10,1,11,289,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5072,Vernal,LE Buck Pronghorn,,Limited-Entry,,,18,2,20,True,26,Vernal,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,18,2,20,208,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5073,"Cache, Rich",LE Buck Pronghorn,,Limited-Entry,,,6,0,6,True,26,"Cache, Rich",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,6,0,6,38,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5074,"Cache, Rich",LE Buck Pronghorn,,Limited-Entry,,,2,0,2,True,6,"Cache, Rich",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,38,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5075,"Cache, Rich",LE Buck Pronghorn,,Limited-Entry,,,2,0,2,True,18,"Cache, Rich",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,38,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5076,Parker Mtn,LE Buck Pronghorn,,Limited-Entry,,,134,14,148,True,40,Parker Mtn,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,134,14,148,703,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5077,Parker Mtn,LE Buck Pronghorn,,Limited-Entry,,,44,5,49,True,32,Parker Mtn,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,44,5,49,703,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5078,Parker Mtn,LE Buck Pronghorn,,Limited-Entry,,,45,5,50,True,34,Parker Mtn,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,45,5,50,703,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5079,"Box Elder, West",LE Buck Pronghorn,,Limited-Entry,,,10,1,11,True,18,"Box Elder, West",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,10,1,11,755,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5080,"Box Elder, Snowville",LE Buck Pronghorn,,Limited-Entry,,,9,1,10,True,18,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,9,1,10,27,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5300,Antelope Creek,CWMU Buck Pronghorn,,CWMU,,,4,0,4,True,16,Antelope Creek,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,4,0,4,581,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5302,Deseret,CWMU Buck Pronghorn,,CWMU,,,29,0,29,True,26,Deseret,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,29,0,29,568,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5305,Park Valley,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,20,Park Valley,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,603,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5306,Rabbit Creek,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,16,Rabbit Creek,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,590,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5309,Skull Valley South,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,18,Skull Valley South,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,585,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5311,The Rose of Snowville,CWMU Buck Pronghorn,,CWMU,,,3,0,3,True,22,The Rose of Snowville,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,3,0,3,509,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5312,TL Bar Ranch,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,4,TL Bar Ranch,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,721,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5314,Westlake,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,16,Westlake,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,558,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5315,Zane,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,16,Zane,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,537,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5325,Allen Ranch,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,14,Allen Ranch,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,557,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5326,Cedar Springs,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,20,Cedar Springs,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,830,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5327,Cottonwood Ridge,CWMU Buck Pronghorn,,CWMU,,,4,0,4,True,16,Cottonwood Ridge,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,4,0,4,824,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5328,Pahvant Ensign,CWMU Buck Pronghorn,,CWMU,,,3,0,3,True,14,Pahvant Ensign,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,3,0,3,826,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5329,Snowville Flat,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,22,Snowville Flat,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,829,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5330,George Creek,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,14,George Creek,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,806,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5331,Mt Dutton/Paunsaugunt,LE Buck Pronghorn,,Limited-Entry,,,12,2,14,True,36,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,12,2,14,453,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5332,Mt Dutton/Paunsaugunt,LE Buck Pronghorn,,Limited-Entry,,,4,1,5,True,36,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Max/Weighted Split | Unlimited,,,4,1,5,453,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5337,Heist,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,16,Heist,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,201,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5338,Castle Valley Outdoors,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,12,Castle Valley Outdoors,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,545,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5339,Iron Spring,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,6,Iron Spring,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,876,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5342,Salt Wells,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,4,Salt Wells,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,906,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5345,Green River Flat,CWMU Buck Pronghorn,,CWMU,,,2,0,2,True,10,Green River Flat,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,2,0,2,918,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_buck_pronghorn_mht10.json,PB5346,Junction Valley,CWMU Buck Pronghorn,,CWMU,,,1,0,1,True,8,Junction Valley,Pronghorn,Buck,CWMU | Limited Entry,Max/Weighted Split | Unlimited,,,1,0,1,589,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3000,"Beaver, East",Limited-entry Bull Elk,,Limited-Entry,,,21,3,24,True,60,"Beaver, East",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,21,3,24,685,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3002,"Book Cliffs, Little Creek Roadless",Limited-entry Bull Elk,,Limited-Entry,,,4,0,4,True,32,"Book Cliffs, Little Creek Roadless",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,4,0,4,12,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3003,"Cache, Meadowville",Limited-entry Bull Elk,,Limited-Entry,,,8,1,9,True,20,"Cache, Meadowville",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,8,1,9,33,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3005,"Cache, South",Limited-entry Bull Elk,,Limited-Entry,,,9,1,10,True,40,"Cache, South",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,9,1,10,41,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3006,Manti,Limited-entry Bull Elk,,Limited-Entry,,,146,16,162,True,44,Manti,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,146,16,162,51,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3008,"Fillmore, Pahvant",Limited-entry Bull Elk,,Limited-Entry,,,18,2,20,True,44,"Fillmore, Pahvant",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,18,2,20,88,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3009,La Sal Mtns,Limited-entry Bull Elk,,Limited-Entry,,,35,4,39,True,44,La Sal Mtns,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,35,4,39,617,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3010,Monroe,Limited-entry Bull Elk,,Limited-Entry,,,10,1,11,True,54,Monroe,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,10,1,11,629,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3011,Mt Dutton,Limited-entry Bull Elk,,Limited-Entry,,,18,2,20,True,54,Mt Dutton,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,18,2,20,630,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3013,"North Slope, Three Corners",Limited-entry Bull Elk,,Limited-Entry,,,6,1,7,True,38,"North Slope, Three Corners",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,6,1,7,140,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3015,Panguitch Lake,Limited-entry Bull Elk,,Limited-Entry,,,16,2,18,True,54,Panguitch Lake,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,16,2,18,634,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3018,Fishlake/Thousand Lakes,Limited-entry Bull Elk,,Limited-Entry,,,82,8,90,True,46,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,82,8,90,175,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3019,San Juan Bull Elk,Limited-entry Bull Elk,,Limited-Entry,,,28,3,31,True,58,San Juan Bull Elk,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,28,3,31,183,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3020,Diamond Mtn,Limited-entry Bull Elk,,Limited-Entry,,,24,3,27,True,42,Diamond Mtn,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,24,3,27,206,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3022,Wasatch Mtns,Limited-entry Bull Elk,,Limited-Entry,,,127,13,140,True,40,Wasatch Mtns,Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,127,13,140,222,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3024,"Beaver, East",Limited-entry Bull Elk,,Limited-Entry,,,9,1,10,True,62,"Beaver, East",Elk,Bull,Limited Entry,Max/Weighted Split,,,9,1,10,685,matched_or_not_checkable
utahdraws_2026_live,utahdraws_big_game_2026_limited_entry_bull_elk_mht9.json,EB3025,"Beaver, East",Limited-entry Bull Elk,,Limited-Entry,,,14,2,16,True,60,"Beaver, East",Elk,Bull,Limited Entry,Max/Weighted Split | Unlimited,,,14,2,16,685,matched_or_not_checkable
