actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2025_res,permits_2025_nr,permits_2025_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,successful_applicants,unsuccessful_applicants
2025,2026,876,DB1330,Iron Springs,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,181,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,875,DB1331,Raft River,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,182,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,874,DB1332,West Ridge,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,183,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,878,DB1333,5S Land and Livestock,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,184,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,526,DB1334,Alton,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,185,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,892,DB1335,Big Piney Mountain Ranch,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,186,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,890,DB1336,First Light,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,187,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,556,DB1337,Coyote Little Pole,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,188,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,908,DB1341,Dry Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,189,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,714,DB1017,"Book Cliffs, North",Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,123,,,,111,12,123,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,19,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,123,
2025,2026,905,DB1342,Faust Valley,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,190,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,907,DB1343,Red Iron,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,191,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,906,DB1344,Salt Wells,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,192,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,923,DB1345,The Dirty Dozen,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,193,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,509,DB1347,The Rose of Snowville,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,194,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,922,DB1348,Kimberly,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,195,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,524,DB1349,Weber Florence Creek,Buck,Deer,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,196,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,94,DB1000,Henry Mtns,Buck,Deer,Premium Limited Entry,Archery,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,8,1,9,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,2,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,15,DB1018,"Book Cliffs, South",Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,29,,,,27,2,29,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,20,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,29,
2025,2026,85,DB1019,"Fillmore, Oak Creek",Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,32,,,,29,3,32,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,21,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,32,
2025,2026,108,DB1020,Dolores Triangle,Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,12,,,,11,1,12,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,22,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,12,
2025,2026,185,DB1022,"San Juan, Elk Ridge",Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,42,,,,39,3,42,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,23,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,42,
2025,2026,206,DB1023,Diamond Mtn,Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,60,,,,55,5,60,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,24,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,60,
2025,2026,248,DB1024,"West Desert, Vernon",Buck,Deer,Limited Entry,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,127,,,,115,12,127,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,25,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,127,
2025,2026,7,DB1025,Book Cliffs,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,47,,,,43,4,47,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,26,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,47,
2025,2026,32,DB1026,"Cache, Crawford Mtn",Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,6,1,7,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,27,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,804,DB1028,Fillmore,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,11,,,,10,1,11,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,28,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,11,
2025,2026,85,DB1029,"Fillmore, Oak Creek",Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,12,,,,11,1,12,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,29,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,12,
2025,2026,163,DB1001,Paunsaugunt,Buck,Deer,Premium Limited Entry,Archery,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,28,,,,25,3,28,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,3,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,28,
2025,2026,611,DB1030,Kamas,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,5,1,6,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,30,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,108,DB1031,Dolores Triangle,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,31,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,629,DB1032,Monroe,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,5,1,6,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,32,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,615,DB1033,Nine Mile,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,6,1,7,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,33,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,636,DB1034,Pine Valley,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,14,,,,12,2,14,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,34,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,14,
2025,2026,185,DB1037,"San Juan, Elk Ridge",Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,16,,,,14,2,16,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,35,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,16,
2025,2026,206,DB1038,Diamond Mtn,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,21,,,,19,2,21,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,36,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,21,
2025,2026,613,DB1039,Yellowstone,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,6,1,7,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,37,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,625,DB1040,Southwest Desert,Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,4,1,5,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,38,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,621,DB1041,"Wasatch Mtns, East",Buck,Deer,Limited Entry,Muzzleloader,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,29,,,,26,3,29,LIMITED_ENTRY_DEER_BONUS_DRAW,le_deer_2025_draw_results_model_target_2026_permit_totals,le_deer_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,39,,,le_deer_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,29,
