reported_hunt_year,model_target_year,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,harvest_unknown,percent_success,average_days,hunter_satisfaction,average_age,average_age_3yr_reported,average_age_source_file,average_age_source_page,average_age_source_table_title,average_age_crosswalk_confidence,average_age_mapping_status,male_harvest,female_harvest,harvest_objective,source_file,source_page,source_container,source_member,source_kind,source_priority,source_status,parse_status,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags,recommended_use
2025,2026,DB1625,Deer,Male Only,Cedar/Stansbury,General Season,Any Legal Weapon,621,559,207,,,,,37,4.1,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1627,Deer,Male Only,Cache,General Season,Rifle Restricted,2723,2413,669,,,,,27.7,4.2,3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1628,Deer,Male Only,Cache,General Season,Muzzleloader Restricted,548,428,111,,,,,25.9,4.3,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1629,Deer,Male Only,Boulder/Kaiparowits,General Season,Rifle Restricted,1226,1119,458,,,,,40.9,4.5,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1630,Deer,Male Only,Boulder/Kaiparowits,General Season,Muzzleloader Restricted,395,352,114,,,,,32.4,4.5,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1631,Deer,Male Only,Box Elder,General Season,Early Any Legal Weapon,963,784,222,,,,,28.3,3.1,3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DB1770,Deer,Male Only,Box Elder General Season Dedicated Hunter,,,83,78,29,,,,,37.2,9.9,3.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1771,Deer,Male Only,Cache General Season Dedicated Hunter,,,297,281,65,,,,,23.1,9.9,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1772,Deer,Male Only,Manti/San Rafael General Season Dedicated Hunter,,,1037,1001,392,,,,,39.2,9.7,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1773,Deer,Male Only,Nebo General Season Dedicated Hunter,,,561,518,205,,,,,39.6,10.2,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1774,Deer,Male Only,Chalk Creek/East Canyon/Morgan-South Rich General Season Dedicated Hunter,,,1,1,0,,,,,0,7,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1775,Deer,Male Only,Fillmore General Season Dedicated Hunter,,,291,284,123,,,,,43.3,10.6,3.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1777,Deer,Male Only,Kamas General Season Dedicated Hunter,,,104,96,32,,,,,33.3,9,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1778,Deer,Male Only,La Sal Mtns General Season Dedicated Hunter,,,215,199,95,,,,,47.7,9.4,3.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1779,Deer,Male Only,Monroe General Season Dedicated Hunter,,,73,55,31,,,,,56.4,8.5,3.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1780,Deer,Male Only,Mt Dutton General Season Dedicated Hunter,,,49,47,27,,,,,57.4,7.2,3.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1781,Deer,Male Only,Nine Mile General Season Dedicated Hunter,,,163,156,63,,,,,40.4,11.6,3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1782,Deer,Male Only,North Slope General Season Dedicated Hunter,,,136,127,40,,,,,31.5,8.1,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1783,Deer,Male Only,Ogden General Season Dedicated Hunter,,,125,120,36,,,,,30,11.6,3.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1785,Deer,Male Only,Panguitch Lake General Season Dedicated Hunter,,,298,282,114,,,,,40.4,11.5,3.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1786,Deer,Male Only,Pine Valley General Season Dedicated Hunter,,,404,384,173,,,,,45.1,10.1,3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1787,Deer,Male Only,Boulder/Kaiparowits General Season Dedicated Hunter,,,265,251,59,,,,,23.5,9.4,3.1,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1788,Deer,Male Only,Fishlake General Season Dedicated Hunter,,,155,149,59,,,,,39.6,8.5,3.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1790,Deer,Male Only,"San Juan, Abajo Mtns General Season Dedicated Hunter",,,176,162,52,,,,,32.1,8.9,3.2,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1791,Deer,Male Only,Vernal/Bonanza General Season Dedicated Hunter,,,157,144,69,,,,,47.9,11,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1792,Deer,Male Only,Yellowstone General Season Dedicated Hunter,,,163,151,56,,,,,37.1,8.2,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1793,Deer,Male Only,Southwest Desert General Season Dedicated Hunter,,,53,51,16,,,,,31.4,12,2.9,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1794,Deer,Male Only,"Wasatch Mtns, East General Season Dedicated Hunter",,,788,748,244,,,,,32.6,9.4,3.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1795,Deer,Male Only,"Wasatch Mtns, West General Season Dedicated Hunter",,,545,505,168,,,,,33.3,9.3,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1798,Deer,Male Only,Zion General Season Dedicated Hunter,,,360,337,158,,,,,46.9,8.2,3.5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1799,Deer,Male Only,Chalk Creek General Season Dedicated Hunter,,,47,46,13,,,,,28.3,10.7,3.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1800,Deer,Male Only,East Canyon General Season Dedicated Hunter,,,107,103,35,,,,,34,10.8,3.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,7,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1801,Deer,Male Only,Morgan-South Rich General Season Dedicated Hunter,,,25,22,3,,,,,13.6,8.7,3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1802,Deer,Male Only,"Beaver, East General Season Dedicated Hunter",,,245,232,76,,,,,32.8,8.2,3.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1803,Deer,Male Only,"Beaver, West General Season Dedicated Hunter",,,54,54,15,,,,,27.8,11.7,3.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1804,Deer,Male Only,Cedar/Stansbury General Season Dedicated Hunter,,,141,127,39,,,,,30.7,8,2.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1805,Deer,Male Only,Oquirrh/Tintic General Season Dedicated Hunter,,,276,258,96,,,,,37.2,9.1,3.2,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DB1806,Deer,Male Only,"West Desert, Swasey General Season Dedicated Hunter",,,37,34,7,,,,,20.6,9.8,3.2,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,8,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,HUNT_TYPE_NOT_PARSED|WEAPON_NOT_PARSED,
2025,2026,DS1000,Desert Bighorn Sheep,Male Only,Desert Bighorn Sheep - Statewide Permit,Sportsman,Any Legal Weapon,2,2,2,,,,,100,6.5,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS1002,Desert Bighorn Sheep,Male Only,"Kaiparowits, East",Conservation,Any Legal Weapon,1,1,1,,,,,100,1,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS1003,Desert Bighorn Sheep,Male Only,"Kaiparowits, Escalante",Conservation,Any Legal Weapon,1,1,1,,,,,100,4,4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS1004,Desert Bighorn Sheep,Male Only,"San Rafael, Dirty Devil",Conservation,Any Legal Weapon,1,1,1,,,,,100,6,4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS1006,Desert Bighorn Sheep,Male Only,"Kaiparowits, West",Conservation,Any Legal Weapon,1,1,1,,,,,100,1,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS1007,Desert Bighorn Sheep,Male Only,"San Rafael, South",Conservation,Any Legal Weapon,1,1,1,,,,,100,1,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6600,Desert Bighorn Sheep,Male Only,Henry Mtns,OIAL,Any Legal Weapon,3,3,2,,,,,66.7,22.7,2.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6601,Desert Bighorn Sheep,Male Only,"Kaiparowits, East",OIAL,Any Legal Weapon,13,13,13,,,,,100,5.3,4.8,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6603,Desert Bighorn Sheep,Male Only,"Kaiparowits, West",OIAL,Any Legal Weapon,5,5,5,,,,,100,6,4.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6604,Desert Bighorn Sheep,Male Only,"La Sal, Potash/South Cisco",OIAL,Any Legal Weapon,7,7,7,,,,,100,7.7,4.3,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6605,Desert Bighorn Sheep,Male Only,Pine Valley,OIAL,Any Legal Weapon,1,1,1,,,,,100,8,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6606,Desert Bighorn Sheep,Male Only,"San Juan, Lockhart",OIAL,Any Legal Weapon,2,2,1,,,,,50,12,4.5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6607,Desert Bighorn Sheep,Male Only,"San Juan, South",OIAL,Any Legal Weapon,2,2,2,,,,,100,6.5,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6608,Desert Bighorn Sheep,Male Only,"San Rafael, Dirty Devil",OIAL,Any Legal Weapon,7,7,6,,,,,85.7,11.1,4.6,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6609,Desert Bighorn Sheep,Male Only,"San Rafael, North",OIAL,Any Legal Weapon,8,8,8,,,,,100,10.1,4.9,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6610,Desert Bighorn Sheep,Male Only,"San Rafael, South",OIAL,Any Legal Weapon,12,12,11,,,,,91.7,11.2,4.4,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6611,Desert Bighorn Sheep,Male Only,Zion,OIAL,Any Legal Weapon,3,3,3,,,,,100,20.7,4.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6620,Desert Bighorn Sheep,Male Only,"Pine Valley, Virgin River",OIAL,Any Legal Weapon,3,3,2,,,,,66.7,15,3.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6621,Desert Bighorn Sheep,Male Only,"Pine Valley, Beaver Dam",OIAL,Any Legal Weapon,5,5,3,,,,,60,11.7,2.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,9,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6622,Desert Bighorn Sheep,Male Only,"San Juan, North",OIAL,Any Legal Weapon,3,3,1,,,,,33.3,16,1.7,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,10,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6623,Desert Bighorn Sheep,Male Only,"San Juan, San Juan River",OIAL,Any Legal Weapon,2,2,2,,,,,100,14,5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,10,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
2025,2026,DS6624,Desert Bighorn Sheep,Male Only,"San Rafael, Dirty Devil",OIAL,Archery,3,3,2,,,,,66.7,9.5,3.5,,,,,,,,,,,2026-03-06-2025-preliminary-bg-harvest.pdf,10,pipeline\RAW\hunt_unit_database\2026\harvest_2025_for_2026_preliminary_database_package\harvest_results_2025_for_2026_hunt_code_keyed.csv,,preliminary_2025_keyed_reviewed,110,preliminary,,True,True,true,,
