row_number,hunt_code,source_file_before,source_file_after,source_classification_before,source_classification_after,normalized_family_before,normalized_family_after,numeric_fields_changed
136,BR1010,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
137,BR1010,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
138,BR1010,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
139,BR1010,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
140,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
141,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
142,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
143,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
144,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
145,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
146,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
147,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
148,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
149,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
150,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
151,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
152,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
153,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
154,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
155,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
156,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
157,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
158,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
159,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
160,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
161,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
162,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
163,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
164,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
165,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
166,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
167,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
168,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
169,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
170,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
171,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
172,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
173,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
174,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
175,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
176,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
177,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
178,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
179,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
180,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
181,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
182,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
183,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
184,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
185,BR1011,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
186,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
187,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
188,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
189,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
190,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
191,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
192,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
193,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
194,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
195,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
196,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
197,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
198,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
199,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
200,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
201,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
202,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
203,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
204,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
205,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
206,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
207,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
208,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
209,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
210,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
211,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
212,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
213,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
214,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
215,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
216,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
217,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
218,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
219,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
220,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
221,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
222,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
223,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
224,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
225,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
226,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
227,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
228,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
229,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
230,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
231,BR1012,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
232,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
233,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
234,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
235,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
236,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
237,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
238,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
239,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
240,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
241,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
242,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
243,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
244,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
245,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
246,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
247,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
248,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
249,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
250,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
251,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
252,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
253,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
254,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
255,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
256,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
257,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
258,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
259,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
260,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
261,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
262,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
263,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
264,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
265,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
266,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
267,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
268,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
269,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
270,BR1013,2025 Black Bear Draw odds.pdf,2025_PERMITS=2026_MODEL__BEAR DRAW RESULTS.pdf,,BEAR_RESTRICTED_PURSUIT,BLACK_BEAR,BLACK_BEAR,false
