actual_draw_year,model_target_year,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,hunt_code,hunt_name,species,sex_type,draw_design,weapon,hunt_type,season,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,p_draw,p_draw_percent,record_type,boundary_id,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,permits_2026_res,permits_2026_nr,permits_2026_total
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,5,140,0,1,1,0.007142857,0.007142857,0.714286,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,6,121,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,7,153,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,8,152,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,9,152,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,10,121,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,11,90,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,12,102,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,13,88,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,14,120,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,15,104,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,16,139,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,17,265,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,18,72,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,19,59,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,20,64,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,21,56,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,22,58,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,23,35,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,24,31,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,25,31,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,26,25,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,27,21,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,28,10,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,29,8,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,30,8,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,31,8,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Nonresident,32,4,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Resident,0,72,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Resident,1,49,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
2026,2027,OIL_DESERT_BIGHORN_SHEEP,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:Once-in-a-lifetime,,POINT_ROW,DS6603,"Kaiparowits, West",Desert Bighorn Sheep,Ram,Max/Weighted Split,Any Legal Weapon,Once-in-a-Lifetime,Sept 12 2026 - Nov 10 2026,Resident,2,33,0,0,0,N/A,,N/A,point_level_draw_result,100,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_13_desert_bighorn_sheep,3,1,4
