hunt_code,hunt_name,column,old_value,new_value,reason,proof,source_file,row_type,residency,points
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,17
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,16
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,15
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,14
DB1011,Book Cliffs,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,13
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,20
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,20
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,19
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,18
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,17
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,16
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,15
DB1012,"Fillmore, Oak Creek LE",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,14
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,22
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,21
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,21
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,20
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,20
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,19
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,19
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,18
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,18
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,17
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,17
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,16
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,16
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,15
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,15
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,14
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,14
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,13
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,13
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,12
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,12
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,11
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,10
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,10
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,9
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,8
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,8
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,7
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,6
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,5
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,4
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,3
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,2
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,1
DB1013,Dolores Triangle,success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,0
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,26
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,26
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,25
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,25
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,24
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,24
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,23
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Nonresident,23
DB1014,"San Juan, Elk Ridge",success_ratio,,N/A,raw_pdf_zero_permit_rows_print_NA_success_ratio,19_bg-odds(1).pdf,19_bg-odds(1).pdf,point_level_draw_result,Resident,22
